cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
10 1 1556 0 0 0 0 0 1.0069 0 0.9894 0.1297 0.2718 0.3427 1 1.602 0.924 0.1634 0.4975 0.6241 0.975 2.5428 0.9881 0.1551 0.1662 0.2162 1 1.5292 -0.0354 0.0354 -0.1416 0.8584 1 0.414 -0.1524 0.1524 -0.1428 0.8572 1 0.919 -0.1398 0.1398 -0.1398 0.8602 1 0.8471 0 0
10 2 1902 0 0 0 0 0 1.0023 0 0.9243 0.0407 0.2915 0.3708 0.9167 1.4741 0.9096 0.0194 0.4819 0.6318 0.93 2.3355 0.9938 -0.0147 0.1468 0.1721 1 1.6133 0.1742 0.1742 0.6967 1.6967 1 0.3999 -0.2043 0.2043 -0.1916 0.8084 1 0.9046 -0.3053 0.3053 -0.3053 0.6947 1 0.7179 0 0
10 3 1352 0 0 0 0 0 1.0048 0 0.9626 -0.6869 0.6869 0.7345 0.75 1.5455 0.9103 -0.6229 0.6979 0.8558 0.845 2.5566 0.9843 -0.6221 0.6221 0.644 0.91 1.6458 0.0574 0.0574 0.2297 1.2297 1 0.4459 -0.0658 0.0658 -0.0617 0.9383 1 1.005 -0.1098 0.1098 -0.1098 0.8902 1 0.8922 0 0
10 4 1050 0 0 0 0 0 1.0036 0 0.893 0.4335 0.4862 0.6046 0.8333 1.4822 0.8894 0.3081 0.5756 0.7031 0.92 2.295 0.967 0.1915 0.2721 0.3536 0.96 1.4739 0.043 0.043 0.172 1.172 1 0.4441 -0.3493 0.3493 -0.3275 0.6725 1 0.7012 -0.3552 0.3552 -0.3552 0.6448 1 0.6365 0 0
10 5 1746 0 0 0 0 0 1.0057 0 0.9713 -0.8481 0.8481 0.9111 0.4167 1.7024 0.9145 -0.8288 0.872 1.013 0.78 2.6618 0.9866 -0.858 0.858 0.8955 0.475 1.7207 0.1073 0.1073 0.4293 1.4293 1 0.418 0.0899 0.0899 0.0843 1.0843 1 1.1699 -0.0091 0.0091 -0.0091 0.9909 1 1.0115 0 0
10 6 1439 0 0 0 0 0 1.0025 0 0.983 -0.1655 0.2439 0.2892 1 1.4624 0.8978 -0.1773 0.485 0.5998 0.975 2.3318 0.969 -0.1791 0.2717 0.3279 1 1.5697 0.0809 0.0809 0.3235 1.3235 1 0.427 -0.2517 0.2517 -0.236 0.764 1 0.8141 -0.2868 0.2868 -0.2868 0.7132 1 0.6908 0 0
10 7 1135 0 0 0 0 0 1.007 0 0.9699 -0.3839 0.4825 0.6075 0.8333 1.5803 0.9019 -0.3042 0.5834 0.7202 0.9 2.2445 0.9553 -0.1597 0.2731 0.3249 1 1.5427 0.1326 0.1326 0.5305 1.5305 1 0.4391 -0.4946 0.4946 -0.4637 0.5363 0 0.6346 -0.5203 0.5203 -0.5203 0.4797 0 0.5461 0 0
10 8 1129 0 0 0 0 0 1.0023 0 0.9778 -0.5818 0.5924 0.6912 0.75 1.5706 0.8803 -0.3816 0.6241 0.7709 0.84 2.2953 0.966 -0.6062 0.6062 0.6892 0.565 1.443 -0.0029 0.0029 -0.0118 0.9882 1 0.5045 -0.4596 0.4596 -0.4309 0.5691 0 0.7016 -0.4408 0.4408 -0.4408 0.5592 0 0.6644 0 0
10 9 1459 0 0 0 0 0 1.003 0 0.9684 -0.0186 0.3629 0.4635 1 1.6431 0.9084 0.0069 0.4621 0.6053 0.94 2.4178 0.9698 -0.0982 0.2287 0.2564 1 1.5291 0.0406 0.0406 0.1625 1.1625 1 0.4556 -0.3113 0.3113 -0.2918 0.7082 1 0.8033 -0.3198 0.3198 -0.3198 0.6802 1 0.7423 0 0
10 10 1435 0 0 0 0 0 1.0034 0 0.9884 0.5148 0.5618 0.679 0.8333 1.6748 0.9085 0.3863 0.6676 0.8149 0.84 2.3826 0.9688 0.4853 0.5055 0.5723 0.76 1.5654 0.0998 0.0998 0.3991 1.3991 1 0.4928 -0.3625 0.3625 -0.3399 0.6601 1 0.8035 -0.3948 0.3948 -0.3948 0.6052 1 0.6983 0 0
