cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 2136 0 0 0 0 0 1.0015 0 0.9663 -0.1557 0.2503 -0.2149 0.7851 0.3122 0.9583 0.9478 -0.0886 0.4002 -0.5238 0.4762 0.5168 0.95 0.9953 -0.0845 0.1109 -0.0137 0.9863 0.1419 1 -0.0132 0.0132 -0.0527 0.9473 1 -0.0925 0.0925 -0.0868 0.9132 1 -0.0915 0.0915 -0.0915 0.9085 1 0 0
1 2 2125 0 0 0 0 0 1.0013 0 0.8811 -0.0526 0.3067 -0.5949 0.4051 0.4279 0.7917 0.9205 -0.064 0.3231 -0.6421 0.3579 0.4165 0.965 0.8801 0.0023 0.1994 0.1969 1.1969 0.249 1 0.0238 0.0238 0.0952 1.0952 1 -0.1048 0.1048 -0.0983 0.9017 1 -0.1203 0.1203 -0.1203 0.8797 1 0 0
1 3 1994 0 0 0 0 0 1.0014 0 0.8881 0.5603 0.5603 -0.7652 0.2348 0.653 0.625 0.9407 0.4577 0.622 0.1671 1.1671 0.7375 0.865 0.9869 0.3912 0.4006 0.1752 1.1752 0.4417 0.96 -0.0195 0.0195 -0.078 0.922 1 -0.0018 0.0018 -0.0017 0.9983 1 -0.0058 0.0058 -0.0058 0.9942 1 0 0
1 4 1696 0 0 0 0 0 1.0028 0 0.978 -0.1508 0.2544 -0.0827 0.9173 0.351 0.9583 0.9262 -0.1213 0.3713 0.7665 1.7665 0.4594 0.96 0.8416 -0.195 0.242 1.6478 2.6478 0.2533 1 -0.1306 0.1306 -0.5225 0.4775 1 -0.0908 0.0908 -0.0851 0.9149 1 -0.0461 0.0461 -0.0461 0.9539 1 0 0
1 5 1742 0 0 0 0 0 1.002 0 0.9146 -0.126 0.3349 0.4677 1.4677 0.4839 0.875 0.8822 0.0251 0.4457 -0.4418 0.5582 0.5826 0.945 0.7098 0.1637 0.3605 0.0545 1.0545 0.4332 0.965 0.0551 0.0551 0.2205 1.2205 1 0.1465 0.1465 0.1373 1.1373 1 0.087 0.087 0.087 1.087 1 0 0
1 6 1952 0 0 0 0 0 1.0011 0 0.9555 -0.3729 0.4074 -0.1627 0.8373 0.4879 0.9167 0.9252 -0.3369 0.4662 -13.8941 -12.8941 0.5964 0.93 0.9593 -0.3383 0.3596 1.1955 2.1955 0.4175 1 -0.002 0.002 -0.0079 0.9921 1 0.1636 0.1636 0.1534 1.1534 1 0.1402 0.1402 0.1402 1.1402 1 0 0
1 7 2097 0 0 0 0 0 1.0012 0 0.9647 -0.2532 0.317 0.1127 1.1127 0.3675 0.8333 0.9197 -0.3145 0.4603 -0.1508 0.8492 0.5616 0.915 0.9266 -0.271 0.3227 -0.0145 0.9855 0.3974 0.885 -0.086 0.086 -0.344 0.656 1 -0.1902 0.1902 -0.1783 0.8217 1 -0.1564 0.1564 -0.1564 0.8436 1 0 0
1 8 2070 0 0 0 0 0 1.0018 0 0.9491 -0.1596 0.2912 -0.447 0.553 0.4467 0.9583 0.9403 -0.1352 0.3815 -0.1495 0.8505 0.4762 0.955 0.89 -0.1523 0.3831 -5.1705 -4.1705 0.4323 0.78 -0.1356 0.1356 -0.5425 0.4575 1 -0.1596 0.1596 -0.1496 0.8504 1 -0.1143 0.1143 -0.1143 0.8857 1 0 0
1 9 2033 0 0 0 0 0 1.0009 0 0.9621 -0.3579 0.3957 0.0246 1.0246 0.4791 0.875 0.9382 -0.3132 0.4023 0.0013 1.0013 0.4956 0.94 0.9599 -0.4794 0.4794 -1.2786 -0.2786 0.5088 0.755 -0.0864 0.0864 -0.3454 0.6546 1 -0.1741 0.1741 -0.1633 0.8367 1 -0.1404 0.1404 -0.1404 0.8596 1 0 0
1 10 2178 0 0 0 0 0 1.0012 0 0.9693 -0.6238 0.6267 -0.7927 0.2073 0.7137 0.5417 0.9274 -0.5872 0.6164 -0.8433 0.1567 0.7361 0.775 0.8465 -0.5684 0.5684 -0.8159 0.1841 0.6354 0.625 -0.0629 0.0629 -0.2515 0.7485 1 -0.12 0.12 -0.1125 0.8875 1 -0.0955 0.0955 -0.0955 0.9045 1 0 0
1 11 2068 0 0 0 0 0 1.0026 0 0.9721 -0.2044 0.2569 -0.2726 0.7274 0.3366 0.875 0.9384 -0.1346 0.377 -0.3279 0.6721 0.4554 0.955 0.9748 -0.0843 0.1488 -0.282 0.718 0.2037 1 -0.1221 0.1221 -0.4885 0.5115 1 -0.0034 0.0034 -0.0032 0.9968 1 0.0361 0.0361 0.0361 1.0361 1 0 0
1 12 2248 0 0 0 0 0 1.0053 0 0.9703 0.0632 0.2157 -0.2571 0.7429 0.2661 1 0.9455 0.0805 0.3368 1.3377 2.3377 0.4168 0.99 0.8715 0.0479 0.2425 3.5412 4.5412 0.3261 0.985 0.0845 0.0845 0.3378 1.3378 1 0.1428 0.1428 0.1339 1.1339 1 0.06 0.06 0.06 1.06 1 0 0
1 13 1674 0 0 0 0 0 1.002 0 0.9682 -0.1177 0.2317 -0.1933 0.8067 0.2877 0.9583 0.9229 -0.2178 0.4226 -0.5155 0.4845 0.5509 0.91 0.9822 -0.2542 0.2764 -0.1907 0.8093 0.3121 1 -0.0923 0.0923 -0.3692 0.6308 1 -0.1942 0.1942 -0.1821 0.8179 1 -0.1574 0.1574 -0.1574 0.8426 1 0 0
