cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 6035 0 0 1992 0 0 1.0079 0 0.9726 0.121 0.1969 -0.1069 0.8931 0.2569 0.9583 0.9503 0.1303 0.3687 0.056 1.056 0.4686 0.98 0.9733 0.1996 0.2742 5747023107993.92 5747023107994.92 0.3005 1 0.0532 0.0532 0.2129 1.2129 1 0.1118 0.1118 0.1049 1.1049 1 0.0613 0.0613 0.0613 1.0613 1 0 1
2 2 5528 0 0 762 0 0 1.0053 0 0.9729 -0.5735 0.5735 -0.2918 0.7082 0.606 0.375 0.943 -0.5702 0.6326 2.2431 3.2431 0.7385 0.7567 0.9631 -0.5187 0.5228 -36254884936594.7 -36254884936593.7 0.578 0.62 0.0855 0.0855 0.3418 1.3418 1 -0.114 0.114 -0.1069 0.8931 1 -0.1619 0.1619 -0.1619 0.8381 1 0 1
2 3 5325 0 0 1029 0 0 1.0058 0 0.9744 0.0297 0.2065 0.4604 1.4604 0.2432 1 0.939 0.0128 0.3954 -0.5897 0.4103 0.5117 0.9433 0.9822 0.1476 0.1833 7147251974061.07 7147251974062.07 0.2341 1 0.0138 0.0138 0.0551 1.0551 1 -0.1068 0.1068 -0.1001 0.8999 1 -0.1134 0.1134 -0.1134 0.8866 1 0 1
2 4 6881 0 0 2803 0 0 1.0089 0 0.981 0.15 0.1951 0.003 1.003 0.2327 1 0.9387 0.1252 0.3828 -0.5207 0.4793 0.4919 0.9567 0.9737 0.2734 0.2975 13935534687356.7 13935534687357.7 0.3677 0.9133 0.1 0.1 0.4002 1.4002 1 -0.0495 0.0495 -0.0464 0.9536 1 -0.1149 0.1149 -0.1149 0.8851 1 0 1
2 5 4429 0 0 4 106 0 1.0106 0 0.9503 -0.1152 0.2389 1.8289 2.8289 0.2771 1 0.9402 -0.0792 0.3661 0.5486 1.5486 0.4595 0.9633 0.9573 -0.1385 0.2685 -21923931597767.8 -21923931597766.8 0.3062 1 -0.0537 0.0537 -0.2149 0.7851 1 -0.0497 0.0497 -0.0466 0.9534 1 -0.0292 0.0292 -0.0292 0.9708 1 0 1
2 6 4398 0 0 0 0 0 1.014 0 0.9882 -0.5203 0.5203 -0.3035 0.6965 0.5487 0.625 0.9446 -0.5076 0.5729 -0.3238 0.6762 0.6926 0.8367 0.9966 -0.4749 0.4749 -12569523036673.7 -12569523036672.7 0.4871 0.8 -0.1156 0.1156 -0.4624 0.5376 1 0.1544 0.1544 0.1447 1.1447 1 0.1926 0.1926 0.1926 1.1926 1 0 0
2 7 5398 0 0 451 0 0 1.0264 0 0.983 -0.2021 0.2445 0.2332 1.2332 0.2825 0.9583 0.9482 -0.164 0.3925 -0.2317 0.7683 0.4855 0.9667 0.9885 -0.1015 0.1438 -11249021097852.9 -11249021097851.9 0.1808 1 0.1077 0.1077 0.4306 1.4306 1 0.0363 0.0363 0.034 1.034 1 -0.0454 0.0454 -0.0454 0.9546 1 0 1
2 8 4457 0 0 13 0 0 1.0096 0 0.9798 0.4285 0.4333 -0.2269 0.7731 0.4918 0.75 0.9418 0.4109 0.4883 -4.4431 -3.4431 0.6042 0.8833 0.991 0.37 0.37 13293619291401.9 13293619291402.9 0.4062 0.9167 -0.0031 0.0031 -0.0122 0.9878 1 -0.0858 0.0858 -0.0805 0.9195 1 -0.0853 0.0853 -0.0853 0.9147 1 0 1
2 9 6097 0 0 1998 0 0 1.0173 0 0.9893 -0.4562 0.4562 0.0276 1.0276 0.478 0.75 0.9375 -0.5291 0.5965 -1.1503 -0.1503 0.7225 0.8167 0.9732 -0.6617 0.6617 -22338882571223.3 -22338882571222.3 0.6982 0.3067 -0.0267 0.0267 -0.1066 0.8934 1 0.1782 0.1782 0.1671 1.1671 1 0.1751 0.1751 0.1751 1.1751 1 0 1
2 10 6091 0 0 1334 0 0 1.0088 0 0.957 0.3524 0.3587 0.4223 1.4223 0.4433 0.75 0.9467 0.3219 0.4658 -0.2908 0.7092 0.5734 0.89 0.9592 0.1189 0.2612 5595029780979.64 5595029780980.64 0.2959 1 0.1491 0.1491 0.5965 1.5965 0 -0.0641 0.0641 -0.0601 0.9399 1 -0.1644 0.1644 -0.1644 0.8356 1 0 1
2 11 6230 0 0 1801 0 0 1.0064 0 0.9855 0.4541 0.4541 -0.8656 0.1344 0.4891 0.75 0.9467 0.432 0.5122 0.3472 1.3472 0.6233 0.9067 0.9833 0.3674 0.3675 10845380407215.2 10845380407216.2 0.4056 0.95 -0.0875 0.0875 -0.35 0.65 1 0.0916 0.0916 0.0859 1.0859 1 0.1204 0.1204 0.1204 1.1204 1 0 1
2 12 5559 0 0 1329 0 0 1.0105 0 0.973 -0.204 0.2382 -0.4073 0.5927 0.2855 1 0.9469 -0.2641 0.4247 3.2238 4.2238 0.5472 0.94 0.9881 -0.388 0.388 -24037050760778.7 -24037050760777.7 0.4154 0.8867 -0.1346 0.1346 -0.5383 0.4617 1 0.1412 0.1412 0.1324 1.1324 1 0.1849 0.1849 0.1849 1.1849 1 0 1
2 13 5241 0 0 855 0 0 1.0054 0 0.9835 -0.4257 0.4364 -0.3591 0.6409 0.4853 0.8333 0.9441 -0.3853 0.4819 0.0369 1.0369 0.6106 0.9 0.9765 -0.5291 0.5291 -26276855808752.1 -26276855808751.1 0.5673 0.7 0.0648 0.0648 0.2591 1.2591 1 0.1076 0.1076 0.1009 1.1009 1 0.0508 0.0508 0.0508 1.0508 1 0 1
2 14 5811 0 0 1790 0 0 1.0073 0 0.9827 0.1013 0.2388 0.1678 1.1678 0.2983 1 0.9419 0.0519 0.3869 0.0444 1.0444 0.4874 0.96 0.9609 0.1748 0.2475 4359895966227.06 4359895966228.06 0.3289 0.91 -0.0037 0.0037 -0.0146 0.9854 1 0.0519 0.0519 0.0487 1.0487 1 0.0432 0.0432 0.0432 1.0432 1 0 1
2 15 6130 0 0 1866 0 0 1.0059 0 0.9683 0.3634 0.3706 -0.4628 0.5372 0.4742 0.8333 0.957 0.3761 0.4675 0.0876 1.0876 0.5706 0.9133 0.9857 0.3196 0.3313 20195020780282.8 20195020780283.8 0.3829 0.9867 0.0764 0.0764 0.3058 1.3058 1 0.1123 0.1123 0.1052 1.1052 1 0.0458 0.0458 0.0458 1.0458 1 0 1
2 16 4727 0 0 0 0 0 1.0066 0 0.9854 -0.7166 0.7166 -0.0438 0.9562 0.7806 0.3333 0.9444 -0.6904 0.7162 7.4083 8.4083 0.831 0.7 0.9749 -0.6694 0.6694 -31531260581251.5 -31531260581250.4 0.7117 0.3633 0.018 0.018 0.0719 1.0719 1 0.0624 0.0624 0.0585 1.0585 1 0.0404 0.0404 0.0404 1.0404 1 0 0
2 17 6393 0 0 2061 50 0 1.0212 0 0.9614 0.4695 0.4711 0.1061 1.1061 0.5229 0.7083 0.9394 0.4833 0.5669 -0.0657 0.9343 0.6861 0.8533 0.9836 0.4804 0.4804 16610609962211.7 16610609962212.7 0.5098 0.83 0.0938 0.0938 0.3753 1.3753 1 -0.035 0.035 -0.0329 0.9671 1 -0.0968 0.0968 -0.0968 0.9032 1 0 1
2 18 4376 0 0 0 152 0 1.0247 0 0.967 0.2531 0.2709 14.3507 15.3507 0.3417 0.9167 0.9538 0.2996 0.4344 -6.7465 -5.7465 0.5325 0.97 0.9853 0.3691 0.3691 7771853241539.67 7771853241540.66 0.4055 1 -0.1447 0.1447 -0.5786 0.4214 0 0.2578 0.2578 0.2417 1.2417 1 0.303 0.303 0.303 1.303 1 0 1
2 19 5015 0 0 774 38 0 1.0086 0 0.9845 -0.1237 0.1693 0.3797 1.3797 0.2137 1 0.9519 -0.1118 0.3409 0.0438 1.0438 0.4267 0.9867 0.9893 -0.2803 0.2803 -5318259562345.99 -5318259562344.99 0.3128 1 -0.0569 0.0569 -0.2275 0.7725 1 -0.0338 0.0338 -0.0317 0.9683 1 -0.0118 0.0118 -0.0118 0.9882 1 0 1
2 20 5837 0 0 1708 0 0 1.0111 0 0.9744 0.1806 0.2172 -0.0184 0.9816 0.2839 0.9583 0.9489 0.2018 0.4033 -0.0661 0.9339 0.5259 0.95 0.9738 0.1328 0.2236 17296683624130.6 17296683624131.6 0.261 1 -0.0971 0.0971 -0.3885 0.6115 1 0.309 0.309 0.2897 1.2897 1 0.3358 0.3358 0.3358 1.3358 0 0 1
2 21 5975 0 0 2000 0 0 1.0096 0 0.9738 0.447 0.447 -0.667 0.333 0.4868 0.75 0.9455 0.3939 0.5081 -0.0612 0.9388 0.6358 0.85 0.9844 0.3095 0.3122 -3974735254176.59 -3974735254175.59 0.3561 1 -0.0413 0.0413 -0.165 0.835 1 0.0339 0.0339 0.0318 1.0318 1 0.0452 0.0452 0.0452 1.0452 1 0 1
2 22 5888 0 0 1980 0 0 1.0072 0 0.9799 0.4941 0.5032 -0.9491 0.0509 0.5437 0.625 0.9448 0.4983 0.5619 0.0345 1.0345 0.673 0.82 0.9497 0.4379 0.4564 27864093705466.8 27864093705467.8 0.5374 0.6267 0.0254 0.0254 0.1016 1.1016 1 -0.0762 0.0762 -0.0714 0.9286 1 -0.091 0.091 -0.091 0.909 1 0 1
2 23 6290 0 0 1993 0 0 1.0067 0 0.987 0.1355 0.1951 -0.0288 0.9712 0.2359 1 0.9449 0.131 0.3667 0.0418 1.0418 0.4621 0.97 0.9451 0.1835 0.3253 6294391595678.53 6294391595679.53 0.3587 1 0.0572 0.0572 0.2286 1.2286 1 -0.0356 0.0356 -0.0334 0.9666 1 -0.0737 0.0737 -0.0737 0.9263 1 0 1
2 24 4542 0 0 2 0 0 1.0109 0 0.9852 -0.0719 0.2832 -0.0419 0.9581 0.4195 0.9583 0.9479 -0.0416 0.3753 -0.8605 0.1395 0.4726 0.9667 0.9729 0.0168 0.1689 -1183935883851.17 -1183935883850.17 0.2194 0.97 -0.0351 0.0351 -0.1405 0.8595 1 -0.1859 0.1859 -0.1743 0.8257 1 -0.1661 0.1661 -0.1661 0.8339 1 0 1
