cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
15 1 1994 0 0 0 0 0 1.0005 0 0.8534 -0.1662 0.2084 0.2514 0.8187 0.9847 0.1504 0.3593 0.488 4.4476 0.8076 -0.09 0.4411 0.5678 2.819 -0.051 0.051 0.3142 0 0
15 2 1975 0 0 0 0 0 1.0002 0 0.8418 0.0756 0.1243 0.1453 0.8774 0.9831 -0.1398 0.2064 0.2389 1.881 0.7747 -0.0891 0.5079 0.6478 2.8669 -0.075 0.075 0.318 0 0
15 3 1989 0 0 0 0 0 1.0005 0 0.8069 0.0529 0.1885 0.2269 0.9876 0.9889 -0.0225 0.1285 0.1578 1.5373 0.8475 -0.0447 0.4275 0.5355 2.6104 -0.0608 0.0608 0.297 0 0
15 4 1979 0 0 0 0 0 1.0006 0 0.9685 0.0173 0.0824 0.0914 0.8718 0.9796 0.0207 0.1906 0.2506 2.2719 0.7921 0.0657 0.5232 0.6453 2.9348 -0.0445 0.0445 0.3166 0 0
15 5 2016 0 0 0 0 0 1.0005 0 0.2714 0.0238 0.184 0.2135 0.7481 0.987 -0.3052 0.329 0.3938 2.4852 0.8383 -0.0603 0.4355 0.5506 2.8109 0.0376 0.0376 0.2841 0 0
15 6 1991 0 0 0 0 0 1.0007 0 0.7328 -0.1005 0.1238 0.1527 0.8708 0.9774 0.0339 0.2493 0.392 3.8818 0.7662 -0.0263 0.511 0.6343 3.0882 0.0091 0.0091 0.3616 0 0
15 7 2009 0 0 0 0 0 1.0003 0 0.9293 0.0117 0.1116 0.1245 0.805 0.99 -0.0025 0.1043 0.1622 2.7238 0.8265 -0.0476 0.4572 0.5727 2.7215 -0.0444 0.0444 0.2889 0 0
15 8 1992 0 0 0 0 0 1.0002 0 0.9427 -0.0579 0.1011 0.1274 0.8929 0.9935 0.0011 0.1469 0.1859 3.4564 0.8017 -0.0499 0.509 0.6256 2.9701 0.0391 0.0391 0.3176 0 0
15 9 2000 0 0 0 0 0 1.0003 0 0.4759 -0.0305 0.1483 0.1735 0.741 0.9915 0.0512 0.1462 0.2179 2.4063 0.8037 0.0337 0.4961 0.6181 2.9342 0.089 0.089 0.3095 0 0
15 10 1999 0 0 0 0 0 1.0005 0 -0.0194 0.0545 0.169 0.1907 0.7439 0.9829 0.018 0.1612 0.2065 2.3983 0.7832 0.0154 0.5433 0.7024 3.0529 0.1248 0.1248 0.3231 0 0
15 11 2011 0 0 0 0 0 1.0007 0 0.4475 0.0521 0.19 0.211 0.8207 0.9605 0.0323 0.241 0.3349 2.0112 0.7942 0.0752 0.5415 0.6662 2.745 -0.0842 0.0842 0.315 0 0
15 12 1980 0 0 0 0 0 1.0004 0 0.7086 -0.0144 0.2625 0.3554 0.7749 0.9713 -0.1128 0.2084 0.3267 1.4398 0.8383 -0.0219 0.4436 0.5505 2.6158 -0.2114 0.2114 0.3048 0 0
