cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
30 1 1782 0 0 0 0 0 1.0066 0 0.9618 -0.1591 0.2429 0.3296 0.9167 1.4222 0.8269 -0.2052 0.547 0.7434 0.97 2.6706 0.9495 -0.0361 0.1992 0.2347 1 1.2764 -0.0705 0.0705 NA NA 1 0.4403 0.0289 0.0289 0.0289 1.0289 1 0.8143 0.0103 0.0103 0.0103 1.0103 1 0.8113 0 0
30 2 2109 0 0 0 0 0 1.0088 0 0.945 -0.1146 0.3083 0.3768 1 1.3712 0.8697 -0.0604 0.4395 0.5993 0.96 2.3856 0.963 -0.0123 0.1962 0.242 1 1.2295 0.0318 0.0318 NA NA 1 0.5775 -0.1868 0.1868 -0.1868 0.8132 1 0.6412 -0.2061 0.2061 -0.2061 0.7939 1 0.6172 0 0
30 3 1649 0 0 0 0 0 1.005 0 0.9729 0.0102 0.2458 0.3271 0.9583 1.3749 0.8313 -0.009 0.4861 0.6531 0.945 2.2475 0.9844 -0.1049 0.1351 0.172 1 1.1085 -0.0452 0.0452 NA NA 1 0.4723 -0.2743 0.2743 -0.2743 0.7257 1 0.5776 -0.2864 0.2864 -0.2864 0.7136 1 0.5679 0 0
30 4 2046 0 0 0 0 0 1.004 0 0.9341 -0.0238 0.2748 0.3455 1 1.4283 0.8275 -0.003 0.5244 0.7207 0.96 2.5212 0.9442 -0.0287 0.2001 0.2357 1 1.374 0.1997 0.1997 NA NA 1 0.5179 0.0159 0.0159 0.0159 1.0159 1 0.8226 -0.0456 0.0456 -0.0456 0.9544 1 0.7418 0 0
30 5 1546 0 0 0 0 0 1.0078 0 0.9809 -0.0267 0.1543 0.2011 1 1.4645 0.8208 -0.0289 0.5018 0.7013 0.95 2.7075 0.9763 -0.1067 0.1964 0.2291 1 1.3056 0.0495 0.0495 NA NA 1 0.5478 -0.033 0.033 -0.033 0.967 1 0.8196 -0.0553 0.0553 -0.0553 0.9447 1 0.7884 0 0
30 6 2409 0 0 0 0 0 1.0063 0 0.9618 -0.315 0.3578 0.4082 0.9583 1.3511 0.8689 -0.2975 0.5307 0.6868 0.905 2.2473 0.985 -0.2503 0.2587 0.3214 0.875 1.168 0.0686 0.0686 NA NA 1 0.4493 -0.2501 0.2501 -0.2501 0.7499 1 0.5896 -0.264 0.264 -0.264 0.736 1 0.5774 0 0
30 7 1470 0 0 0 0 0 1.0102 0 0.9301 0.6773 0.7126 0.9248 0.5833 1.5863 0.8185 0.5025 0.6977 0.8709 0.76 2.2215 0.9279 0.5157 0.5231 0.5821 0.62 1.1693 0.1183 0.1183 NA NA 1 0.546 -0.4296 0.4296 -0.4296 0.5704 0 0.5268 -0.4493 0.4493 -0.4493 0.5507 0 0.5006 0 0
30 8 2111 0 0 0 0 0 1.0065 0 0.9752 -0.3396 0.3541 0.4123 0.9167 1.4243 0.8679 -0.3756 0.5503 0.7596 0.915 2.5588 0.9575 -0.3591 0.366 0.4141 1 1.3234 0.1269 0.1269 NA NA 1 0.4626 0.0736 0.0736 0.0736 1.0736 1 0.8213 0.0398 0.0398 0.0398 1.0398 1 0.7829 0 0
30 9 1591 0 0 0 0 0 1.0032 0 0.9681 -0.2801 0.317 0.4388 0.9167 1.5462 0.8383 -0.394 0.563 0.7583 0.925 2.5387 0.9692 -0.4629 0.4629 0.4984 0.74 1.1634 -0.2023 0.2023 NA NA 1 0.5158 -0.1423 0.1423 -0.1423 0.8577 1 0.7181 -0.1934 0.1934 -0.1934 0.8066 1 0.6845 0 0
30 10 1441 0 0 0 0 0 1.0088 0 0.9122 0.6287 0.6287 0.7305 0.5833 1.4223 0.7707 0.5707 0.7813 0.9512 0.75 2.3665 0.9339 0.4788 0.4847 0.5619 0.675 1.2256 0.1604 0.1604 NA NA 1 0.5203 -0.2197 0.2197 -0.2197 0.7803 1 0.6214 -0.2553 0.2553 -0.2553 0.7447 1 0.5812 0 0
30 11 1500 0 0 0 0 0 1.0086 0 0.9587 -0.5704 0.6401 0.8333 0.75 1.6116 0.8551 -0.511 0.6507 0.8253 0.89 2.4647 0.9611 -0.5156 0.5156 0.552 0.765 1.2049 -0.0758 0.0758 NA NA 1 0.614 -0.2112 0.2112 -0.2112 0.7888 1 0.6784 -0.2368 0.2368 -0.2368 0.7632 1 0.6697 0 0
30 12 2007 0 0 0 0 0 1.0038 0 0.9724 -0.2766 0.3221 0.4335 0.9583 1.4507 0.842 -0.2877 0.5348 0.7043 0.91 2.3555 0.9541 -0.2874 0.3226 0.4179 0.795 1.2353 0.1334 0.1334 NA NA 1 0.5646 -0.1716 0.1716 -0.1716 0.8284 1 0.6806 -0.2054 0.2054 -0.2054 0.7946 1 0.6331 0 0
30 13 1614 0 0 0 0 0 1.0042 0 0.9607 -0.23 0.2654 0.3876 0.9583 1.391 0.8601 -0.1696 0.496 0.6525 0.935 2.4512 0.9793 -0.2522 0.2629 0.3057 1 1.2343 0.0979 0.0979 NA NA 1 0.4898 -0.1232 0.1232 -0.1232 0.8768 1 0.7079 -0.1461 0.1461 -0.1461 0.8539 1 0.6867 0 0
30 14 1299 0 0 0 0 0 1.0051 0 0.9166 0.5274 0.5471 0.6281 0.75 1.4444 0.8165 0.5728 0.7246 0.9418 0.825 2.5742 0.9203 0.6416 0.6416 0.6988 0.47 1.321 0.1092 0.1092 NA NA 1 0.4858 -0.0587 0.0587 -0.0587 0.9413 1 0.8019 -0.0863 0.0863 -0.0863 0.9137 1 0.7568 0 0
