cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
25 1 235 3 0 0 0 0 1.0005 0 0.8451 -0.1836 0.184 0.2333 2.0603 0.992 0.0215 0.6301 0.8061 11.5357 0.6403 0.1795 0.5733 0.7588 4.0428 -0.0552 0.0552 0.8522 1 0
25 2 234 110 0 0 0 0 1.0011 0 0.9835 -0.0061 0.1033 0.1189 2.5658 0.9236 0.339 0.5146 0.6399 6.0041 0.6876 0.2652 0.6818 0.8854 4.2676 0.1003 0.1003 1.0403 1 0
25 3 244 14 0 0 0 0 1.0012 0 -0.9083 -0.1486 0.2287 0.2983 2.3342 0.9701 0.3153 0.6188 0.9022 14.6816 0.4967 -0.1415 0.6551 0.805 4.076 0.0625 0.0625 0.9861 1 0
25 4 250 5 0 0 0 0 1.0004 0 0.7675 0.0481 0.1454 0.1472 2.165 0.9437 0.138 0.4353 0.6799 10.2717 0.6177 0.0715 0.6543 0.8026 4.3133 -0.0241 0.0241 0.9554 1 0
25 5 252 3 0 0 0 0 1.0006 0 -0.0978 0.0507 0.538 0.6004 2.9068 0.9647 -0.311 0.4006 0.5359 9.9586 0.6606 -0.0291 0.6862 0.8525 4.0772 -0.1661 0.1661 0.8672 1 0
25 6 263 483 0 0 0 0 1.0002 0 -0.6983 -0.6644 0.6644 0.7029 1.5584 0.988 0.3251 1.5174 1.9779 17.3 0.6406 -0.0769 0.6453 0.8455 4.9098 -0.4763 0.4763 1.0783 1 0
25 7 257 43 0 0 0 0 1.0017 0 -0.8805 -0.2158 0.5618 0.7191 2.3322 0.9406 -0.6118 1.0482 1.5668 17.5405 0.4919 0.1089 0.714 0.9076 4.2974 0.1565 0.1565 0.9267 1 0
25 8 268 162 0 0 0 0 1.0003 0 -0.2286 -0.4946 0.4946 0.5971 1.5436 0.9856 -0.6007 1.5183 1.9186 19.5954 0.6519 0.1893 0.5791 0.7186 4.4867 -0.0905 0.0905 1.3081 1 0
25 9 239 49 0 0 0 0 1.0008 0 0.189 -0.3178 0.3178 0.3677 1.7622 0.9438 0.04 1.418 1.8279 17.5938 0.5789 -0.0779 0.6304 0.7837 4.4963 0.176 0.176 1.0348 1 0
25 10 238 0 0 0 0 0 1.0001 0 0.8036 0.0933 0.1151 0.1437 1.8514 0.9801 0.2047 0.2578 0.3092 3.0977 0.7132 0.1516 0.5828 0.6949 4.102 -0.0552 0.0552 0.6964 0 0
25 11 265 12 0 0 0 0 1.001 0 0.5178 -0.0215 0.2656 0.2805 2.3404 0.8956 -0.1668 0.5258 0.7535 6.7693 0.5747 -0.0836 0.6271 0.7886 4.5665 -0.3184 0.3184 0.9612 1 0
25 12 278 164 0 0 0 0 1.0007 0 -0.5531 -0.0325 0.2202 0.2488 2.2886 0.962 -0.3248 0.4496 0.6641 8.6731 0.5252 -0.0962 0.7041 0.9105 4.9226 0.3978 0.3978 0.9985 1 0
25 13 244 1531 0 0 30 71 1.0172 22 -0.4443 -0.2846 0.4653 0.5656 2.3605 0.9666 0.5599 1.43 2.1553 22.8245 0.4136 0.0108 0.6586 0.8547 5.7543 0.4011 0.4011 1.2111 1 1
25 14 252 68 0 0 0 0 1.0005 0 0.9965 -0.2195 0.2195 0.2213 2.1998 0.8934 0.8305 1.0539 1.4954 14.5414 0.5861 -0.0337 0.5772 0.7276 4.3352 0.3038 0.3038 0.9331 1 0
25 15 261 2 0 0 0 0 1.0008 0 -0.5336 -0.3468 0.3468 0.3724 2.2943 0.9668 0.2042 0.8994 1.1609 12.1759 0.6555 0.1607 0.5797 0.732 4.1329 0.0758 0.0758 0.9728 1 0
25 16 309 198 0 0 0 0 1.0006 0 -0.6928 -0.2258 0.3511 0.5104 2.4124 0.9879 -0.6542 0.9934 1.3016 13.2585 0.5208 0.0426 0.7301 0.9042 4.6295 0.0473 0.0473 1.242 1 0
25 17 209 1 0 0 0 0 1.0018 0 -0.8073 0.2127 0.3019 0.4151 3.2621 0.9649 0.0141 0.2837 0.4002 5.6982 0.7004 -0.1013 0.6086 0.7515 4.2332 0.1409 0.1409 0.812 1 0
25 18 243 117 0 0 0 0 1.0011 0 0.2344 -0.095 0.095 0.1333 1.8353 0.9753 -0.4816 0.5845 0.7479 11.5413 0.6621 0.0061 0.5795 0.7613 4.4664 -0.1254 0.1254 1.1456 1 0
25 19 245 120 0 0 0 0 1.0006 0 0.6516 -0.1466 0.1466 0.2219 2.0053 0.9965 -0.3391 0.4963 0.6245 7.2982 0.5988 -0.1088 0.561 0.7486 4.4622 -0.2368 0.2368 1.125 1 0
25 20 259 10 0 0 0 0 1.0007 0 -0.3684 -0.452 0.5791 0.6634 1.7594 0.9198 -0.9639 1.1741 1.8627 19.3221 0.6752 0.0301 0.5319 0.6466 4.6413 0.2143 0.2143 1.0028 1 0
25 21 251 1 0 0 0 0 1.0007 0 -0.1986 0.0683 0.4785 0.5893 2.7694 0.921 -0.1616 0.3581 0.4792 3.8751 0.6402 -0.1324 0.6526 0.8587 4.1717 -0.3435 0.3435 0.8154 1 0
25 22 251 0 0 0 0 0 1.0018 0 -0.6311 0.2525 0.5799 0.5833 3.3036 0.9081 0.2648 0.4273 0.5889 6.4387 0.5456 0.1712 0.6538 0.859 4.1618 -0.0572 0.0572 0.7553 0 0
25 23 259 4 0 0 0 0 1.0004 0 -0.8143 -0.2105 0.4981 0.5468 3.0698 0.9664 -0.5029 0.788 1.1701 12.3664 0.7112 -0.054 0.6543 0.8251 4.334 -0.2642 0.2642 0.8854 1 0
25 24 214 48 0 0 0 0 1.001 0 -0.9899 -0.4302 0.6225 0.6702 3.0753 0.9474 -0.0224 1.5755 2.2845 22.1644 0.4394 -0.1033 0.5642 0.7474 4.2169 -0.0224 0.0224 1.1051 1 0
25 25 214 17 0 0 0 0 1.0007 0 0.9177 -0.3106 0.3106 0.3517 1.6655 0.9945 -0.2407 0.8362 0.99 9.7862 0.6882 0.1453 0.5331 0.6467 4.1966 0.1492 0.1492 0.9484 1 0
25 26 249 94 0 0 0 0 1.0028 0 0.9437 -0.1693 0.1847 0.229 1.9347 0.9714 0.0309 0.8816 1.0556 11.0961 0.4796 -0.0403 0.6362 0.8085 4.3008 0.0301 0.0301 1.2234 1 0
25 27 217 1 0 0 0 0 1.0007 0 -0.9567 0.1179 0.4751 0.5739 4.3295 0.9258 0.1692 0.4611 0.6008 7.2153 0.5949 -0.0924 0.676 0.8497 4.1836 -0.1846 0.1846 0.8628 1 0
25 28 219 2 0 0 0 0 1.0009 0 0.4683 0.0276 0.2607 0.3085 2.437 0.9585 -0.0058 0.4255 0.5249 6.8134 0.5053 0.1669 0.7126 0.9032 4.4057 -0.4634 0.4634 0.6895 1 0
25 29 256 213 0 0 0 0 1.0009 0 0.3529 -0.2414 0.2829 0.3399 2.1339 0.9572 0.1334 0.8992 1.1391 11.693 0.5858 -0.0487 0.5538 0.688 4.2902 0.2104 0.2104 1.0655 1 0
25 30 333 334 0 0 0 0 1.0003 0 0.041 -0.3399 0.3399 0.4047 1.5773 0.9448 -0.5964 0.8418 1.1895 11.9915 0.5078 0.0967 0.7395 0.9049 4.7974 -0.5518 0.5518 0.8542 1 0
25 31 252 0 0 0 0 0 1.0006 0 -0.4469 0.2972 0.3686 0.4271 1.963 0.9793 -0.2765 0.2814 0.3592 2.2988 0.6419 -0.1043 0.6249 0.8383 4.0696 0.212 0.212 0.6447 0 0
25 32 245 29 0 0 0 0 1.001 0 -0.3493 -0.2215 0.2215 0.3154 2.5072 0.9712 -0.0059 1.033 1.3588 13.7634 0.4942 0.1245 0.7365 0.9326 4.4137 -0.2129 0.2129 1.148 1 0
25 33 239 366 0 0 0 0 1.0013 0 0.5088 -0.4685 0.4685 0.5133 2.0195 0.934 -0.338 2.2242 2.8919 23.2039 0.5913 -0.0328 0.5784 0.7448 4.5792 0.229 0.229 1.1921 1 0
25 34 216 103 0 0 0 0 1.0021 0 -0.9235 0.1432 0.5161 0.5282 2.3656 0.8569 0.8406 1.1554 1.9083 21.7591 0.4798 -0.055 0.7307 0.8935 4.2588 -0.1111 0.1111 0.8934 1 0
25 35 254 152 0 0 0 0 1.0013 0 -0.4723 -0.4632 0.4632 0.5101 1.6389 0.976 -0.662 1.7228 2.1491 20.8189 0.6843 0.0831 0.5714 0.7192 4.6175 -0.0907 0.0907 1.3625 1 0
25 36 264 10 0 0 0 0 1.0004 0 0.6219 -0.3214 0.3214 0.3301 1.7342 0.9729 0.0139 0.4755 0.6411 6.3058 0.6253 0.0604 0.6242 0.8027 4.6522 0.0499 0.0499 1.0569 1 0
25 37 251 0 0 0 0 0 1.0011 0 -0.7798 0.1246 0.5616 0.6025 2.864 0.799 0.0751 0.805 1.1168 12.9239 0.7061 -0.032 0.5539 0.6942 4.1045 -0.0636 0.0636 0.8084 0 0
25 38 401 578 0 0 0 0 1.0016 0 0.8381 -0.2416 0.2416 0.2604 1.8906 0.9846 -0.0843 0.568 0.7341 9.5677 0.5067 -0.0979 0.6922 0.8818 5.9465 0.5226 0.5226 1.0342 1 0
25 39 247 148 0 0 0 0 1.001 0 -0.856 -0.0954 0.2441 0.2568 2.5877 0.9538 0.26 0.524 0.7646 8.4426 0.5398 -0.0132 0.6353 0.7807 4.373 0.2754 0.2754 1.0802 1 0
25 40 249 10 0 0 0 0 1.0005 0 -0.7911 -0.1158 0.3594 0.3596 2.1451 0.9475 -0.0821 0.6042 0.6871 6.8449 0.6037 0.0717 0.6789 0.8272 4.2451 0.1988 0.1988 0.9296 1 0
25 41 242 851 0 0 0 0 1.0008 0 0.9883 -0.2339 0.2339 0.2499 2.3623 0.987 -0.1642 1.364 1.7898 19.0171 0.4742 0.1832 0.6892 0.8583 5.2477 0.1723 0.1723 1.3386 1 0
25 42 273 173 0 0 0 0 1.0004 0 -0.9358 -0.2367 0.2762 0.439 1.4785 0.9697 -0.0955 0.3656 0.4688 4.2392 0.5869 -0.1358 0.7114 0.9333 4.8403 -0.6075 0.6075 0.6993 1 0
25 43 237 82 0 0 0 0 1.0008 0 0.8304 -0.2245 0.2339 0.3752 2.1256 0.9935 -0.2329 0.4419 0.5939 8.5734 0.5782 -0.0511 0.5605 0.7543 4.5221 -0.1737 0.1737 1.1219 1 0
25 44 248 5 0 0 0 0 1.0011 0 0.1089 -0.1499 0.2875 0.3606 2.1986 0.9256 0.0696 0.77 1.1031 10.8481 0.6553 -0.0622 0.5906 0.7295 4.351 -0.1096 0.1096 0.9648 1 0
25 45 257 232 0 0 0 0 1.001 0 -0.5869 -0.236 0.2743 0.41 2.2326 0.8612 -0.252 1.0106 1.4936 14.5509 0.5405 0.1025 0.606 0.782 4.552 -0.0676 0.0676 1.3681 1 0
25 46 251 304 0 0 0 0 1.0014 0 0.042 -0.2278 0.2315 0.2936 1.9957 0.9885 -0.6444 0.9738 1.1893 13.6442 0.5444 -0.084 0.6935 0.9005 4.4733 -1e-04 1e-04 1.2727 1 0
25 47 249 42 0 0 0 0 1.0003 0 0.6299 -0.2975 0.2975 0.3069 1.7346 0.9691 -0.1951 1.026 1.2145 11.8449 0.62 0.1134 0.6032 0.7628 4.4485 8e-04 8e-04 1.132 1 0
25 48 228 25 0 0 0 0 1.0017 0 0.98 0.3475 0.3475 0.3843 3.525 0.9896 -0.0425 0.1763 0.2061 7.2512 0.6394 -0.0395 0.6408 0.7871 4.2748 -0.1229 0.1229 1.1031 1 0
25 49 252 130 0 0 0 0 1.0019 0 0.9699 -0.1143 0.2082 0.2335 2.1913 0.8974 -0.0579 1.2398 1.6898 14.3774 0.3429 0.0103 0.7228 0.9058 4.3421 -0.2834 0.2834 1.1627 1 0
25 50 297 51 0 0 0 0 1.0005 0 -0.2347 -0.2557 0.2932 0.3985 2.3238 0.9629 -0.7371 0.887 1.2994 19.4826 0.6368 0.1533 0.693 0.8622 4.5788 -0.0594 0.0594 1.1938 1 0
25 51 216 9 0 0 0 0 1.0005 0 -0.1112 0.242 0.3324 0.4093 2.1511 0.9499 0.1022 0.404 0.4673 6.8287 0.4531 0.221 0.7418 0.9462 4.2758 -0.214 0.214 0.8991 1 0
25 52 227 18 0 0 0 0 1.0002 0 0.6994 -0.3163 0.3163 0.3815 2.5229 0.9834 -0.3067 0.8593 1.1432 13.9041 0.5659 0.0541 0.626 0.79 4.5098 -0.0307 0.0307 1.0963 1 0
25 53 251 2 0 0 0 0 1.0014 0 0.8264 -0.0129 0.2743 0.2868 3.1766 0.9352 0.2457 0.3994 0.6821 9.6812 0.5467 -0.0558 0.6827 0.8626 4.6885 0.115 0.115 1.067 1 0
25 54 238 37 0 0 0 0 1.0008 0 -0.1094 -0.1231 0.4965 0.5041 2.7379 0.8605 -0.4206 1.0737 1.6024 20.4218 0.5306 0.0667 0.6328 0.816 4.7585 0.0751 0.0751 1.1645 1 0
25 55 222 9208 1 0 116 117 9.2269 111 0.3641 -0.3548 0.3548 0.4015 1.6932 0.9226 1.6358 1.7784 2.5555 21.2152 0.0461 1.4705 1.6441 2.0822 14.7231 0.3179 0.3179 1.6022 1 1
25 56 249 0 0 0 0 0 1.0006 0 0.885 -0.0544 0.2088 0.2109 2.7489 0.9504 0.0657 0.367 0.4723 4.8502 0.6787 -0.039 0.5609 0.6902 4.1252 -0.0605 0.0605 0.8106 0 0
25 57 225 0 0 0 0 0 1.0004 0 0.5711 -0.2322 0.245 0.3311 2.1266 0.9745 -0.3273 0.6002 0.7538 8.0155 0.5945 -0.1593 0.5878 0.7486 4.5348 -0.0479 0.0479 0.9688 0 0
25 58 239 2 0 0 0 0 1.0004 0 0.474 0.2258 0.3067 0.3994 2.4094 0.9843 -0.1661 0.2109 0.2586 3.0301 0.8064 -0.0951 0.4884 0.6108 4.1835 0.0661 0.0661 0.7807 1 0
