cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
38 1 706 0 0 0 0 0 1.0004 0 0.9407 0.0644 0.2787 0.3322 1.7955 0.8486 6e-04 0.38 0.5201 3.9886 0.0958 0.0958 0.3665 0 0
38 2 684 0 0 0 0 0 1.0002 0 0.9776 -0.1027 0.231 0.3012 2.2516 0.8676 0.021 0.3895 0.5162 4.2205 0.0853 0.0853 0.3713 0 0
38 3 675 0 0 0 0 0 1.0002 0 0.9729 0.0274 0.203 0.2543 1.9742 0.8328 0.071 0.4054 0.5407 4.1622 -0.1379 0.1379 0.4481 0 0
38 4 701 0 0 0 0 0 1.0002 0 0.9787 0.0664 0.1894 0.241 1.7055 0.8509 0.0532 0.4051 0.5511 4.0169 -0.0615 0.0615 0.401 0 0
38 5 662 0 0 0 0 0 1.0007 0 0.9625 0.076 0.196 0.2537 1.6968 0.8367 0.0718 0.407 0.5268 4.0436 -0.2021 0.2021 0.3752 0 0
38 6 742 0 0 0 0 0 1.0006 0 0.9563 -0.0245 0.2301 0.3148 1.8256 0.8779 0.0141 0.3523 0.4587 4.0079 -0.1013 0.1013 0.3724 0 0
38 7 668 0 0 0 0 0 1.0002 0 0.9799 -0.0041 0.1936 0.2302 1.9813 0.8284 0.0836 0.4026 0.5466 4.125 -0.0216 0.0216 0.406 0 0
38 8 748 0 0 0 0 0 1.0002 0 0.9831 -0.276 0.2901 0.357 1.9884 0.836 -0.1996 0.4426 0.5632 3.9954 0.1393 0.1393 0.3986 0 0
38 9 611 0 0 0 0 0 1.0004 0 0.9686 0.1852 0.2657 0.315 2.1433 0.8426 0.1039 0.4091 0.5527 4.0018 -0.1535 0.1535 0.3764 0 0
38 10 727 0 0 0 0 0 1.0004 0 0.9071 -0.0467 0.2943 0.3865 1.5859 0.853 0.0593 0.4241 0.6367 4.0541 -0.0066 0.0066 0.3586 0 0
38 11 701 0 0 0 0 0 1.0003 0 0.9676 -0.0229 0.1966 0.2682 1.7376 0.8139 0.02 0.4285 0.5812 4.0218 0.0709 0.0709 0.3736 0 0
38 12 688 0 0 0 0 0 1.0004 0 0.9498 0.134 0.3114 0.4897 2.7925 0.7956 0.0884 0.4651 0.6588 4.0908 -0.0628 0.0628 0.414 0 0
38 13 695 0 0 0 0 0 1.0005 0 0.9658 -0.0705 0.2429 0.336 1.8107 0.8693 -0.0673 0.4245 0.5378 4.0164 0.0717 0.0717 0.3632 0 0
