cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 1691 0 0 0 0 0 1.0087 0 0.9663 -0.1436 0.2431 -0.2342 0.7658 0.3059 0.9583 0.9478 -0.079 0.3984 -0.5337 0.4663 0.5147 0.95 0.9954 -0.0732 0.1056 -0.0194 0.9806 0.1345 1 -0.0186 0.0186 -0.0744 0.9256 1 -0.0842 0.0842 -0.0789 0.9211 1 -0.0819 0.0819 -0.0819 0.9181 1 0 0
1 2 1733 0 0 0 0 0 1.0036 0 0.881 -0.0577 0.308 -0.5962 0.4038 0.429 0.7917 0.9204 -0.069 0.3233 -0.6363 0.3637 0.4171 0.965 0.884 -0.006 0.1983 0.1669 1.1669 0.2485 1 0.0178 0.0178 0.0712 1.0712 1 -0.1006 0.1006 -0.0943 0.9057 1 -0.1134 0.1134 -0.1134 0.8866 1 0 0
1 3 1475 1 0 0 0 0 1.0124 0 0.8895 0.5673 0.5673 -0.7851 0.2149 0.6581 0.625 0.9409 0.467 0.627 0.1723 1.1723 0.7423 0.85 0.9873 0.3993 0.4057 0.1834 1.1834 0.4467 1 -0.0136 0.0136 -0.0543 0.9457 1 0.0066 0.0066 0.0062 1.0062 1 -0.0011 0.0011 -0.0011 0.9989 1 1 0
1 4 1423 0 0 0 50 0 1.0084 0 0.9781 -0.1596 0.2584 -0.0912 0.9088 0.356 0.9583 0.9265 -0.1313 0.3738 0.7944 1.7944 0.4626 0.945 0.8331 -0.2055 0.2522 1.6713 2.6713 0.2638 1 -0.1376 0.1376 -0.5503 0.4497 1 -0.0978 0.0978 -0.0917 0.9083 1 -0.0514 0.0514 -0.0514 0.9486 1 0 1
1 5 1704 0 0 0 0 0 1.0094 0 0.9146 -0.1402 0.338 0.4723 1.4723 0.4877 0.875 0.8818 0.0084 0.4461 -0.444 0.556 0.5828 0.94 0.7028 0.1478 0.3592 0.0719 1.0719 0.432 0.965 0.0499 0.0499 0.1997 1.1997 1 0.1524 0.1524 0.1429 1.1429 1 0.0956 0.0956 0.0956 1.0956 1 0 0
1 6 1635 0 0 0 0 0 1.011 0 0.9564 -0.3878 0.4185 -0.1673 0.8327 0.497 0.9167 0.9251 -0.3562 0.4777 -14.2668 -13.2668 0.608 0.935 0.9576 -0.3635 0.3814 1.2658 2.2658 0.4409 0.895 0.003 0.003 0.0119 1.0119 1 0.1786 0.1786 0.1674 1.1674 1 0.1512 0.1512 0.1512 1.1512 1 0 0
1 7 1598 0 0 0 0 0 1.0079 0 0.9649 -0.2516 0.3152 0.1065 1.1065 0.3658 0.8333 0.9198 -0.3124 0.4591 -0.1509 0.8491 0.5603 0.915 0.9275 -0.2689 0.3201 -0.0252 0.9748 0.3937 0.9 -0.0838 0.0838 -0.3352 0.6648 1 -0.1893 0.1893 -0.1775 0.8225 1 -0.1557 0.1557 -0.1557 0.8443 1 0 0
1 8 1698 0 0 0 0 0 1.0043 0 0.9495 -0.1613 0.2915 -0.445 0.555 0.4451 0.9583 0.9406 -0.1377 0.381 -0.1464 0.8536 0.4755 0.965 0.8888 -0.152 0.3843 -5.2236 -4.2236 0.435 0.775 -0.1385 0.1385 -0.554 0.446 1 -0.1466 0.1466 -0.1374 0.8626 1 -0.1015 0.1015 -0.1015 0.8985 1 0 0
1 9 1604 0 0 0 0 0 1.0065 0 0.9625 -0.3552 0.3923 0.0201 1.0201 0.476 0.875 0.9382 -0.3106 0.4013 0.0095 1.0095 0.494 0.94 0.959 -0.4737 0.4737 -1.2775 -0.2775 0.5039 0.805 -0.0913 0.0913 -0.365 0.635 1 -0.18 0.18 -0.1688 0.8312 1 -0.145 0.145 -0.145 0.855 1 0 0
1 10 1654 0 0 0 0 0 1.0089 0 0.9694 -0.6414 0.6424 -0.8181 0.1819 0.7292 0.5 0.9275 -0.6042 0.6306 -0.8817 0.1183 0.7496 0.77 0.8437 -0.5888 0.5888 -0.8388 0.1612 0.6561 0.605 -0.0664 0.0664 -0.2657 0.7343 1 -0.1283 0.1283 -0.1203 0.8797 1 -0.102 0.102 -0.102 0.898 1 0 0
