cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 4096 0 0 0 0 0 1.0086 0 0.9746 0.2994 0.3623 -0.0526 0.9474 0.4271 0.875 0.9565 0.2381 0.4603 0.2613 1.2613 0.5675 0.92 0.9742 0.027 0.1918 -0.0959 0.9041 0.2658 1 0.0161 0.0161 0.0322 1.0322 1 0.0325 0.0325 0.0244 1.0244 1 -0.0214 0.0214 -0.0214 0.9786 1 0 0
3 2 2973 0 0 0 0 0 1.0053 0 0.9742 -0.7411 0.7411 -1.4134 -0.4134 0.7785 0.3333 0.9443 -0.7339 0.7718 -2.1267 -1.1267 0.9024 0.71 0.9596 -0.6713 0.691 -0.1602 0.8398 0.7499 0.365 -0.0752 0.0752 -0.1504 0.8496 1 -0.0454 0.0454 -0.034 0.966 1 0.0389 0.0389 0.0389 1.0389 1 0 0
3 3 3539 0 0 0 0 0 1.0057 0 0.9658 0.0082 0.2727 -0.0895 0.9105 0.3366 0.9583 0.9612 -0.0087 0.3581 -0.1172 0.8828 0.4545 0.965 0.9807 0.1265 0.23 -0.1865 0.8135 0.2902 1 0.0034 0.0034 0.0067 1.0067 1 -0.3087 0.3087 -0.2315 0.7685 1 -0.248 0.248 -0.248 0.752 1 0 0
3 4 2902 0 0 0 0 0 1.0081 0 0.9834 0.0484 0.2096 -0.0574 0.9426 0.2738 1 0.9528 0.0518 0.3992 0.004 1.004 0.5039 0.96 0.9879 -0.2526 0.2698 0.0527 1.0527 0.3263 1 -0.0565 0.0565 -0.1131 0.8869 1 -0.4003 0.4003 -0.3003 0.6997 1 -0.2619 0.2619 -0.2619 0.7381 1 0 0
3 5 3365 0 0 0 0 0 1.0066 0 0.9674 -0.0608 0.1949 0.7616 1.7616 0.2433 1 0.9558 -0.0306 0.3985 -0.2617 0.7383 0.5119 0.95 0.9787 0.0059 0.2099 -0.0581 0.9419 0.2531 1 -0.1762 0.1762 -0.3525 0.6475 0 -0.1525 0.1525 -0.1144 0.8856 1 0.0453 0.0453 0.0453 1.0453 1 0 0
3 6 2603 0 0 0 0 0 1.0086 0 0.9469 0.2897 0.3424 -1.7206 -0.7206 0.4163 0.7917 0.9482 0.2573 0.4042 0.1649 1.1649 0.5165 0.925 0.9819 0.3674 0.4552 -0.1276 0.8724 0.5157 0.8 -0.1203 0.1203 -0.2407 0.7593 1 -0.3234 0.3234 -0.2426 0.7574 1 -0.1467 0.1467 -0.1467 0.8533 1 0 0
3 7 5348 0 0 0 0 0 1.004 0 0.9808 0.0654 0.172 0.313 1.313 0.2231 1 0.9665 0.0322 0.3465 -0.0792 0.9208 0.4388 0.975 0.976 -0.049 0.2184 -0.1184 0.8816 0.2583 1 0.0862 0.0862 0.1724 1.1724 1 0.0102 0.0102 0.0077 1.0077 1 -0.1353 0.1353 -0.1353 0.8647 1 0 0
3 8 2718 0 0 0 0 0 1.0086 0 0.9702 0.3089 0.3641 -4.4852 -3.4852 0.437 0.9167 0.9541 0.2077 0.4247 -0.0595 0.9405 0.5337 0.915 0.997 0.4077 0.4198 -0.1598 0.8402 0.4746 1 0.0142 0.0142 0.0284 1.0284 1 -0.3801 0.3801 -0.2851 0.7149 1 -0.3114 0.3114 -0.3114 0.6886 0 0 0
3 9 2867 0 0 0 0 0 1.0072 0 0.9778 0.0346 0.3033 -0.2433 0.7567 0.3894 0.9167 0.9504 0.0596 0.5081 -0.2954 0.7046 0.6496 0.9 0.9686 -0.0595 0.2687 -0.0262 0.9738 0.3657 1 0.0196 0.0196 0.0392 1.0392 1 -0.4088 0.4088 -0.3066 0.6934 0 -0.3369 0.3369 -0.3369 0.6631 0 0 0
3 10 2988 0 0 0 0 0 1.0055 0 0.9454 0.2618 0.3139 -0.0664 0.9336 0.3703 0.9583 0.9556 0.2481 0.4277 -0.1337 0.8663 0.554 0.95 0.9853 0.2232 0.2579 -0.0833 0.9167 0.3492 1 -0.0659 0.0659 -0.1317 0.8683 1 -0.2564 0.2564 -0.1923 0.8077 1 -0.1391 0.1391 -0.1391 0.8609 1 0 0
3 11 2896 0 0 0 0 0 1.0097 0 0.9695 -0.3797 0.4046 -0.1015 0.8985 0.4841 0.8333 0.9563 -0.3789 0.4913 -0.5741 0.4259 0.6093 0.89 0.9791 -0.3723 0.4263 -0.2083 0.7917 0.5528 0.805 -0.0914 0.0914 -0.1827 0.8173 1 -0.3895 0.3895 -0.2922 0.7078 0 -0.2231 0.2231 -0.2231 0.7769 1 0 0
3 12 3964 0 0 0 0 0 1.0056 0 0.9685 0.3298 0.3927 0.1676 1.1676 0.4474 0.8333 0.955 0.2503 0.454 -0.2744 0.7256 0.5731 0.92 0.9927 0.3619 0.3619 -0.0423 0.9577 0.4052 1 0.0455 0.0455 0.091 1.091 1 -0.1566 0.1566 -0.1174 0.8826 1 -0.188 0.188 -0.188 0.812 1 0 0
3 13 5029 0 0 0 0 0 1.0034 0 0.9655 0.0041 0.2158 0.2161 1.2161 0.3315 0.9583 0.9547 -0.0083 0.3709 0.0149 1.0149 0.4584 0.975 0.9797 -0.3706 0.3706 -0.0816 0.9184 0.465 0.83 0.0118 0.0118 0.0237 1.0237 1 -0.1433 0.1433 -0.1074 0.8926 1 -0.1363 0.1363 -0.1363 0.8637 1 0 0
3 14 3194 0 0 0 0 0 1.004 0 0.9535 0.4695 0.5068 -0.4821 0.5179 0.6506 0.75 0.9507 0.4346 0.5196 -0.0469 0.9531 0.6485 0.87 0.9806 0.5472 0.5472 -0.2492 0.7508 0.6854 0.735 -0.0133 0.0133 -0.0266 0.9734 1 0.2296 0.2296 0.1722 1.1722 1 0.1744 0.1744 0.1744 1.1744 1 0 0
3 15 3651 0 0 0 0 0 1.0064 0 0.9706 -0.2637 0.3347 -8e-04 0.9992 0.4156 0.9167 0.9524 -0.1822 0.4 -0.0933 0.9067 0.4948 0.955 0.9359 -0.226 0.407 -0.5465 0.4535 0.5097 0.76 0.051 0.051 0.102 1.102 1 -0.1969 0.1969 -0.1477 0.8523 1 -0.2253 0.2253 -0.2253 0.7747 1 0 0
3 16 4091 0 0 0 0 0 1.0103 0 0.975 -0.2486 0.3402 -0.1374 0.8626 0.4154 0.875 0.9495 -0.2117 0.4132 0.2084 1.2084 0.5251 0.93 0.9908 -0.2277 0.2645 -0.034 0.966 0.3055 1 -0.019 0.019 -0.038 0.962 1 -0.1463 0.1463 -0.1097 0.8903 1 -0.1034 0.1034 -0.1034 0.8966 1 0 0
3 17 2723 0 0 0 0 0 1.0046 0 0.9626 0.2412 0.2937 14.6417 15.6417 0.3518 0.9167 0.96 0.2487 0.4121 0.1581 1.1581 0.5253 0.93 0.9965 0.2198 0.2258 -0.0158 0.9842 0.2415 1 -0.0238 0.0238 -0.0477 0.9523 1 -0.1329 0.1329 -0.0997 0.9003 1 -0.0854 0.0854 -0.0854 0.9146 1 0 0
3 18 3212 0 0 0 0 0 1.0072 0 0.9658 -0.117 0.2341 0.0442 1.0442 0.286 0.9583 0.9569 -0.1297 0.3727 -0.3523 0.6477 0.482 0.98 0.9701 -0.2383 0.3036 -0.0904 0.9096 0.3692 0.91 -0.159 0.159 -0.3181 0.6819 0 0.1579 0.1579 0.1184 1.1184 1 0.3027 0.3027 0.3027 1.3027 1 0 0
3 19 2502 0 0 0 0 0 1.0025 0 0.9242 0.9026 0.9026 -0.5215 0.4785 0.9922 0.25 0.9532 0.8219 0.8452 -3.7177 -2.7177 0.9429 0.6 0.9904 1.021 1.021 -0.2784 0.7216 1.0421 0.025 -0.0934 0.0934 -0.1868 0.8132 1 -0.4392 0.4392 -0.3294 0.6706 0 -0.2649 0.2649 -0.2649 0.7351 1 0 0
3 20 3981 0 0 0 0 0 1.0027 0 0.9479 -0.0709 0.3069 -0.8972 0.1028 0.3733 0.9583 0.9563 -0.0375 0.4076 -0.2856 0.7144 0.5074 0.95 0.9898 -0.1204 0.3353 -0.3749 0.6251 0.391 1 0.0165 0.0165 0.033 1.033 1 -0.1257 0.1257 -0.0943 0.9057 1 -0.1281 0.1281 -0.1281 0.8719 1 0 0
3 21 2363 0 0 0 0 0 1.0082 0 0.9769 -0.059 0.2485 0.0584 1.0584 0.3155 0.9583 0.943 -0.0499 0.3904 -0.3327 0.6673 0.507 0.96 0.9938 0.002 0.2125 -0.1761 0.8239 0.2748 1 -0.1939 0.1939 -0.3877 0.6123 0 -0.2011 0.2011 -0.1508 0.8492 1 0.0141 0.0141 0.0141 1.0141 1 0 0
3 22 2961 0 0 0 0 0 1.0067 0 0.9753 0.5461 0.5553 0.8718 1.8718 0.6209 0.6667 0.9574 0.4967 0.597 -0.3554 0.6446 0.7181 0.845 0.9908 0.4321 0.4321 -0.1657 0.8343 0.4962 0.93 0.0186 0.0186 0.0371 1.0371 1 0.0101 0.0101 0.0075 1.0075 1 -0.0351 0.0351 -0.0351 0.9649 1 0 0
3 23 2957 0 0 0 0 0 1.0058 0 0.9711 0.3437 0.3671 -0.2416 0.7584 0.4331 0.7917 0.9564 0.3455 0.4729 -0.35 0.65 0.584 0.9 0.9901 0.3228 0.3415 -0.2064 0.7936 0.4225 0.92 -0.0316 0.0316 -0.0632 0.9368 1 -0.1388 0.1388 -0.1041 0.8959 1 -0.0822 0.0822 -0.0822 0.9178 1 0 0
3 24 3579 0 0 0 0 0 1.0043 0 0.9774 -0.0764 0.2761 -0.0748 0.9252 0.3668 0.9583 0.9452 -0.0571 0.4037 -0.261 0.739 0.5115 0.925 0.9853 -0.1092 0.2874 -0.3224 0.6776 0.3537 1 -0.0279 0.0279 -0.0558 0.9442 1 -0.449 0.449 -0.3368 0.6632 0 -0.3245 0.3245 -0.3245 0.6755 0 0 0
