cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 5427 1 0 152 0 0 1.0163 0 0.9774 -0.2647 0.2818 -0.0832 0.9168 0.331 0.9583 0.9305 -0.2558 0.4021 0.073 1.073 0.5265 0.94 0.9222 -0.4215 0.4264 -0.4214 0.5786 0.4775 0.8233 -0.0324 0.0324 -0.0648 0.9352 1 -0.217 0.217 -0.1627 0.8373 1 -0.137 0.137 -0.137 0.863 1 1 1
4 2 5074 0 0 0 0 0 1.0119 0 0.9718 0.3002 0.332 0.389 1.389 0.4099 0.875 0.9453 0.2794 0.4301 0.403 1.403 0.5423 0.9167 0.9887 0.1954 0.1975 -0.0392 0.9608 0.2323 1 -0.0088 0.0088 -0.0177 0.9823 1 -0.2285 0.2285 -0.1714 0.8286 1 -0.17 0.17 -0.17 0.83 1 0 0
4 3 8034 0 0 3000 0 0 1.0076 0 0.9751 -0.0901 0.2192 -0.0709 0.9291 0.2645 1 0.9468 -0.0816 0.3996 0.9624 1.9624 0.5229 0.9467 0.9845 0.1972 0.2849 -0.2257 0.7743 0.3885 0.9967 0.1435 0.1435 0.287 1.287 0 0.3782 0.3782 0.2836 1.2836 1 -0.018 0.018 -0.018 0.982 1 0 1
4 4 6972 0 0 2151 0 0 1.0087 0 0.9725 0.496 0.5135 -0.5536 0.4464 0.5718 0.5417 0.9362 0.5605 0.6058 -0.5728 0.4272 0.7303 0.81 0.9788 0.6529 0.6529 -0.4704 0.5296 0.682 0.4033 -0.0777 0.0777 -0.1555 0.8445 1 -0.1207 0.1207 -0.0905 0.9095 1 -0.0126 0.0126 -0.0126 0.9874 1 0 1
4 5 6548 0 0 1927 0 0 1.0045 0 0.9902 0.2636 0.3839 -0.0732 0.9268 0.4328 0.875 0.9637 0.4328 0.5374 -0.5655 0.4345 0.6709 0.89 0.9877 0.279 0.3375 -1.7344 -0.7344 0.3821 1 0.0084 0.0084 0.0168 1.0168 1 -0.1798 0.1798 -0.1349 0.8651 1 -0.1542 0.1542 -0.1542 0.8458 1 0 1
4 6 4174 3 0 0 0 0 1.0081 0 0.9823 0.0839 0.22 -3.1089 -2.1089 0.2725 1 0.9201 0.1472 0.3798 0.5612 1.5612 0.4733 0.95 0.8415 -0.0649 0.1989 1.192 2.192 0.247 1 -0.1492 0.1492 -0.2984 0.7016 0 -0.2695 0.2695 -0.2021 0.7979 1 -0.0744 0.0744 -0.0744 0.9256 1 1 0
4 7 6962 0 0 2493 0 0 1.0015 0 0.9656 0.5759 0.5759 -0.4506 0.5494 0.6119 0.5833 0.9513 0.5613 0.6329 -6.2191 -5.2191 0.7497 0.8367 0.9758 0.7286 0.7304 0.8518 1.8518 0.7839 0.4633 -0.0657 0.0657 -0.1313 0.8687 1 0.0025 0.0025 0.0019 1.0019 1 0.0738 0.0738 0.0738 1.0738 1 0 1
4 8 6866 4 0 1394 0 0 1.0105 0 0.9774 0.4306 0.4374 0.9879 1.9879 0.4914 0.75 0.9448 0.3948 0.5213 0.1761 1.1761 0.6385 0.8433 0.9853 0.5306 0.5306 1.55 2.55 0.5729 0.88 0.1232 0.1232 0.2464 1.2464 0 -0.0239 0.0239 -0.0179 0.9821 1 -0.214 0.214 -0.214 0.786 1 1 1
4 9 6108 0 0 1028 0 0 1.0086 0 0.98 -0.5758 0.5758 -0.0394 0.9606 0.6263 0.5 0.9617 -0.5526 0.6279 -6.6385 -5.6385 0.7458 0.7967 0.9784 -0.609 0.609 -0.6729 0.3271 0.6762 0.3833 -0.1776 0.1776 -0.3551 0.6449 0 -0.4431 0.4431 -0.3324 0.6676 0 -0.209 0.209 -0.209 0.791 1 0 1
4 10 4770 0 0 3 0 0 1.0076 0 0.987 0.0183 0.1672 0.1633 1.1633 0.2061 1 0.9362 0.0548 0.3835 -0.4332 0.5668 0.4844 0.9633 0.9672 -0.0226 0.1991 -0.1306 0.8694 0.2339 1 -0.1944 0.1944 -0.3889 0.6111 0 -0.1232 0.1232 -0.0924 0.9076 1 0.0894 0.0894 0.0894 1.0894 1 0 1
4 11 6702 0 0 1656 0 0 1.007 0 0.983 -0.0736 0.1739 -0.2795 0.7205 0.2199 1 0.9497 -0.1699 0.3762 0.0683 1.0683 0.4843 0.9733 0.9784 0.049 0.1873 0.4858 1.4858 0.2339 1 -0.1221 0.1221 -0.2442 0.7558 1 -0.3207 0.3207 -0.2405 0.7595 1 -0.1404 0.1404 -0.1404 0.8596 1 0 1
4 12 4640 1 0 15 0 0 1.0109 0 0.9732 0.1835 0.2326 0.428 1.428 0.3045 0.9583 0.957 0.0994 0.4582 -0.0038 0.9962 0.5872 0.9533 0.9757 -0.0394 0.2855 -0.2523 0.7477 0.3308 0.99 -0.1107 0.1107 -0.2214 0.7786 1 -0.1352 0.1352 -0.1014 0.8986 1 0.0054 0.0054 0.0054 1.0054 1 1 1
