cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
34 1 507 0 0 0 0 0 1.0011 0 -0.9835 0.2394 0.2425 0.2963 1.6247 0.9933 -0.2053 0.2053 0.2444 3.3599 0.6295 -0.1576 0.6221 0.7684 4.0744 -0.083 0.083 0.6189 0 0
34 2 493 0 0 0 0 0 1.0002 0 0.572 0.0644 0.2908 0.293 1.6814 0.9847 -0.1503 0.1983 0.2483 2.706 0.6448 -0.0132 0.6018 0.7338 4.048 -0.2566 0.2566 0.5276 0 0
34 3 506 0 0 0 0 0 1.0007 0 0.9751 -0.0372 0.0861 0.1062 1.634 0.9824 0.0196 0.208 0.3019 4.2374 0.7461 -0.003 0.5387 0.7171 4.3185 0.2449 0.2449 0.461 0 0
34 4 498 11 0 0 0 0 1.001 0 0.7152 -0.1005 0.1414 0.1672 1.7862 0.9967 -0.101 0.3385 0.4348 5.6792 0.592 -0.0304 0.6474 0.8111 4.8085 0.0514 0.0514 0.8483 1 0
34 5 484 0 0 0 0 0 1.0007 0 -0.9858 -0.1568 0.2179 0.3179 1.464 0.9821 0.0602 0.2423 0.2901 3.5052 0.6259 0.0441 0.6329 0.8217 4.3889 -0.1549 0.1549 0.8039 0 0
34 6 509 0 0 0 0 0 1.0004 0 0.9521 -0.3066 0.3066 0.3191 1.4073 0.9864 -0.2755 0.4794 0.6283 5.0558 0.6878 -0.0496 0.5366 0.6892 4.2728 0.1653 0.1653 0.5546 0 0
34 7 483 0 0 0 0 0 1.0005 0 -0.9965 0.2413 0.3449 0.4801 1.7314 0.9868 0.055 0.2032 0.2549 1.4672 0.7166 -0.0084 0.5629 0.7136 4.0841 -0.1499 0.1499 0.453 0 0
34 8 487 5 0 0 0 0 1.0005 0 0.6199 -0.0258 0.1204 0.137 1.4686 0.989 -0.145 0.188 0.242 2.5771 0.7108 -0.1764 0.6034 0.7822 4.4495 0.1155 0.1155 0.658 1 0
34 9 508 0 0 0 0 0 1.0013 0 0.9526 -0.1852 0.1852 0.2261 1.7445 0.8695 -0.8979 1.0615 1.6688 17.7561 0.6237 -0.0679 0.5857 0.7228 4.106 -0.2337 0.2337 0.8936 0 0
34 10 507 0 0 0 0 0 1.0009 0 0.702 -0.1701 0.2905 0.334 1.8118 0.9844 0.3288 0.3288 0.4455 4.2032 0.7463 0.1319 0.5922 0.7618 4.4551 0.1844 0.1844 0.5119 0 0
34 11 492 0 0 0 0 0 1.0009 0 0.999 0.0594 0.0594 0.0675 1.8619 0.9746 0.039 0.1739 0.226 2.4645 0.6561 0.1042 0.6058 0.766 4.2082 -0.0226 0.0226 0.6154 0 0
34 12 498 0 0 0 0 0 1.0009 0 0.24 -0.0835 0.1792 0.2349 1.6543 0.9848 0.065 0.2521 0.2995 5.1673 0.6549 0.1716 0.6342 0.8079 4.2374 -0.0731 0.0731 0.6801 0 0
34 13 521 0 0 0 0 0 1.0014 0 0.0535 0.0471 0.162 0.1963 1.8709 0.9852 0.0455 0.1466 0.1764 2.2333 0.6845 0.0192 0.5805 0.7716 4.1703 0.078 0.078 0.4791 0 0
34 14 484 0 0 0 0 0 1.0003 0 0.9863 0.0312 0.0563 0.06 1.708 0.9925 -0.0606 0.156 0.1696 2.7541 0.641 -0.0524 0.6349 0.7674 4.0724 -0.0854 0.0854 0.629 0 0
34 15 488 1 0 0 0 0 1.0006 0 0.9994 0.0117 0.1516 0.1576 1.4841 0.9917 0.6633 0.6962 1.0934 14.9968 0.6274 0.0409 0.6109 0.7509 4.324 0.0063 0.0063 0.624 1 0
34 16 485 0 0 0 0 0 1.0013 0 0.0322 0.295 0.6164 0.828 3.2242 0.9609 0.2624 0.3312 0.4168 2.8405 0.6918 0.1581 0.6227 0.7894 4.2179 0.0893 0.0893 0.5169 0 0
34 17 487 0 0 0 0 0 1.0011 0 0.4495 -0.0104 0.2862 0.3166 2.1265 0.9847 -0.21 0.2334 0.3126 5.4371 0.6138 -0.0176 0.6371 0.8111 4.2556 -0.1054 0.1054 0.7362 0 0
34 18 478 0 0 0 0 0 1.0007 0 -0.9909 -0.0266 0.4095 0.4741 1.8311 0.9577 0.5647 0.7019 1.1945 11.4315 0.5299 0.0575 0.6613 0.8847 4.3848 -0.4597 0.4597 0.7316 0 0
34 19 511 3 0 0 0 0 1.0008 0 0.9345 -0.053 0.2057 0.2478 1.8158 0.9374 0.4244 0.6864 1.1187 13.0411 0.5272 0.0108 0.6377 0.8298 4.0754 -0.1544 0.1544 0.6799 1 0
34 20 493 2 0 0 0 0 1.0011 0 0.7682 0.011 0.2757 0.3037 2.4474 0.9772 0.1052 0.6246 0.8249 11.8985 0.5348 0.0034 0.6273 0.7907 4.4401 -0.3418 0.3418 0.9717 1 0
34 21 471 22 0 0 0 0 1.0014 0 -0.9676 -0.1154 0.2039 0.2298 1.5451 0.9715 0.4506 0.5823 0.9223 10.8646 0.4615 0.1378 0.7008 0.8901 4.5153 -0.4891 0.4891 1.1449 1 0
34 22 486 0 0 0 0 0 1.0008 0 0.9829 0.0285 0.2286 0.2729 1.6252 0.9918 -0.045 0.165 0.2363 3.0221 0.6854 0.0784 0.5832 0.7368 4.2449 0.1571 0.1571 0.506 0 0
34 23 489 0 0 0 0 0 1.0012 0 0.9685 0.0272 0.0842 0.1036 1.6663 0.9922 -0.0282 0.2276 0.2905 3.7171 0.5485 -0.0771 0.7458 0.9145 4.3183 -0.2157 0.2157 0.8541 0 0
34 24 500 2 0 0 0 0 1.0016 0 0.9941 -0.1543 0.1734 0.2014 1.8674 0.9845 -0.4321 0.719 0.9078 9.1824 0.6069 -0.0218 0.6066 0.7432 4.2337 0.0523 0.0523 0.7833 1 0
34 25 473 0 0 0 0 0 1.0016 0 0.0853 0.1836 0.5625 0.5942 2.2721 0.7984 -0.5294 0.7438 1.373 13.6486 0.5596 -0.011 0.6633 0.829 4.2039 -0.0368 0.0368 0.6421 0 0
34 26 481 0 0 0 0 0 1.0005 0 0.9981 -0.0392 0.0449 0.0635 1.5448 0.9422 -0.0134 0.3675 0.4797 4.7813 0.6243 0.1225 0.6339 0.7872 4.1527 -0.1331 0.1331 0.6862 0 0
34 27 503 0 0 0 0 0 1.0004 0 0.9941 -0.1447 0.1609 0.2554 1.536 0.9616 0.4202 0.5977 0.9278 7.1354 0.6555 0.1873 0.6434 0.8072 4.3447 0.192 0.192 0.4988 0 0
34 28 548 369 0 0 0 0 1.0033 0 -0.3429 -0.3006 0.308 0.3953 2.0191 0.9714 0.9154 0.9154 1.2928 15.1136 0.5815 -0.0998 0.644 0.814 5.1859 0.1363 0.1363 0.9874 1 0
34 29 468 0 0 0 0 0 1.0004 0 0.9913 -0.2566 0.2566 0.2666 1.6633 0.9902 0.261 0.3873 0.5602 6.2172 0.6757 0.2452 0.6129 0.8057 4.1716 0.0463 0.0463 0.6225 0 0
34 30 485 0 0 0 0 0 1.0007 0 -0.6069 -0.0433 0.2697 0.2743 1.8462 0.9875 -0.1239 0.2971 0.3477 3.7565 0.6766 -0.0416 0.6067 0.7477 4.1734 0.0696 0.0696 0.5706 0 0
34 31 495 0 0 0 0 0 1.0007 0 0.9397 0.0727 0.1208 0.1258 1.9249 0.9818 9e-04 0.1741 0.2105 2.9264 0.712 0.0239 0.5701 0.7537 4.148 0.0074 0.0074 0.6027 0 0
34 32 479 0 0 0 0 0 1.0005 0 0.921 -0.099 0.1391 0.1546 1.6714 0.9791 -0.1667 0.2421 0.3934 6.2411 0.6423 0.0066 0.6334 0.8371 4.187 -0.2961 0.2961 0.6382 0 0
34 33 628 10 0 0 0 0 1.0003 0 -0.1021 -0.1888 0.2664 0.3008 1.3469 0.9786 0.236 0.4213 0.5533 4.8849 0.6306 -0.0087 0.6293 0.7983 4.4863 0.1361 0.1361 0.6978 1 0
34 34 493 1 0 0 0 0 1.0008 0 -0.9983 -0.112 0.2945 0.3476 2.0312 0.9653 0.4436 0.5567 0.8973 8.1903 0.6328 -0.1893 0.6044 0.7693 4.134 0.0475 0.0475 0.6595 1 0
34 35 511 0 0 0 0 0 1.0006 0 -0.7128 -0.0335 0.2561 0.3003 1.3178 0.9788 0.0841 0.1944 0.2486 1.7847 0.7243 0.1424 0.5476 0.6992 4.2739 -0.173 0.173 0.6713 0 0
34 36 525 0 0 0 0 0 1.0002 0 0.9837 -0.1149 0.1149 0.1178 1.3924 0.9779 -0.103 0.2608 0.3421 3.2536 0.6847 -0.2003 0.623 0.7751 4.12 -0.0037 0.0037 0.6459 0 0
34 37 497 0 0 0 0 0 1.0011 0 0.1566 -0.0854 0.31 0.3757 1.8969 0.8596 0.0069 1.1007 1.7212 13.8784 0.5733 0.0475 0.6632 0.831 4.2495 0.0534 0.0534 0.6264 0 0
34 38 502 0 0 0 0 0 1.0003 0 0.5448 -0.1133 0.1906 0.2471 1.89 0.9827 0.0281 0.2458 0.2606 3.5912 0.6906 -0.034 0.5952 0.729 4.2604 -0.0684 0.0684 0.6355 0 0
