cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
57 1 228 32 0 0 0 0 1.0003 0 0.9722 0.0014 0.1294 0.1439 2.2325 0.9843 -0.002 0.3163 0.435 7.2607 0.66 -0.0364 0.6359 0.7943 4.4016 0.0317 0.0317 0.9476 1 0
57 2 214 112 0 0 0 0 1.001 0 0.9641 -0.0171 0.1793 0.2031 2.75 0.9414 -0.0492 0.5361 0.7915 10.2089 0.5607 -0.2244 0.7124 0.9018 4.5325 -0.2085 0.2085 1.1866 1 0
57 3 258 108 0 0 0 0 1.0007 0 0.694 -0.4136 0.4136 0.4533 1.4927 0.9957 0.3796 1.0423 1.2834 14.2169 0.6039 0.0386 0.5754 0.7148 4.6507 0.0631 0.0631 1.0266 1 0
57 4 325 150 0 0 0 0 1.0003 0 -0.8024 -0.3265 0.5514 0.58 2.3355 0.9078 -0.0284 2.1977 2.817 20.6209 0.5343 -0.2121 0.7188 0.9448 4.6719 0.1324 0.1324 1.169 1 0
57 5 238 103 0 0 0 0 1.0012 0 -0.6468 -0.0358 0.3349 0.3797 3.6707 0.9059 0.9178 1.1802 1.7455 19.0803 0.5498 -0.0332 0.7353 0.9246 4.7138 -0.2562 0.2562 1.3201 1 0
57 6 254 28 0 0 0 0 1.0018 0 -0.0742 -0.3055 0.3838 0.4348 2.4274 0.9554 0.5776 1.5712 2.3295 31.4846 0.4866 -0.3191 0.6702 0.8233 4.6562 -0.2522 0.2522 1.1363 1 0
57 7 226 36 0 0 0 0 1.0011 0 0.8803 -0.1537 0.1537 0.1882 1.8554 0.9857 0.2661 0.2771 0.4061 6.1037 0.6645 0.0557 0.5846 0.7591 4.784 0.0173 0.0173 1.0125 1 0
57 8 228 30 0 0 0 0 1.0004 0 -0.7051 -0.2224 0.5788 0.5802 2.7183 0.9458 0.1991 0.3661 0.489 6.6591 0.6128 0.2708 0.6655 0.85 4.4635 -0.3492 0.3492 1.0414 1 0
57 9 224 107 0 0 0 0 1.0014 0 -0.8189 0.0158 0.346 0.3711 2.6815 0.7456 0.465 1.1418 1.747 21.1241 0.441 0.0559 0.753 0.956 4.4926 -0.4764 0.4764 1.1789 1 0
57 10 761 2007 0 0 0 0 1.0073 0 0.8392 -0.354 0.354 0.4081 1.8746 0.9641 -0.7354 0.7759 0.8762 6.3262 0.6071 -1.2562 1.3146 1.5224 5.8597 0.5455 0.5455 0.5849 1 0
57 11 276 248 0 0 0 0 1.003 0 0.5142 -0.068 0.3314 0.3427 3.6403 0.8894 0.045 0.6812 0.9984 12.5786 0.5647 -0.0744 0.7765 0.9255 4.9042 -0.1033 0.1033 1.3911 1 0
57 12 286 745 0 0 0 0 1.001 0 0.714 -0.2316 0.2316 0.2581 1.8199 0.9827 -0.1424 0.8711 1.1213 15.7361 0.6429 -0.0348 0.6971 0.8849 5.3441 -0.1486 0.1486 1.5187 1 0
57 13 221 250 0 0 0 0 1.0009 0 -0.1847 0.1698 0.4431 0.4586 3.437 0.9383 -0.4529 0.6479 0.9813 12.1969 0.5894 0.2035 0.6925 0.9205 4.99 0.0393 0.0393 1.0582 1 0
57 14 238 151 0 0 0 0 1.0029 0 0.547 -0.0522 0.1352 0.1733 2.7129 0.9557 -0.0979 0.5541 0.6978 13.0461 0.5884 0.3745 0.6877 0.8719 4.6849 -0.0883 0.0883 1.2666 1 0
57 15 227 0 0 0 0 0 1.0003 0 -0.0854 0.3532 0.4305 0.5152 2.5184 0.9339 -0.0983 0.3447 0.4128 2.5953 0.6795 0.0698 0.6933 0.8399 4.0512 -0.3157 0.3157 0.7446 0 0
57 16 368 418 0 0 0 0 1.0011 0 -0.0249 0.2678 0.6733 0.8834 3.7549 0.9177 0.2921 0.4698 0.6064 6.905 0.4714 0.4107 1.0217 1.2745 5.2987 0.5311 0.5311 0.4343 1 0
57 17 342 924 0 0 0 46 1.0213 14 -0.0753 -0.0651 0.2355 0.2905 1.9538 0.9023 -0.1224 0.8711 1.0529 13.1369 0.6816 -0.378 0.7321 0.8949 5.75 0.3628 0.3628 0.7743 1 1
57 18 225 14 0 0 0 0 1.0006 0 -0.4504 -0.2171 0.3923 0.4954 2.5973 0.9557 -0.1636 0.6859 0.9845 11.4601 0.6659 -0.1245 0.5848 0.7578 4.2561 0.0651 0.0651 0.8407 1 0
57 19 212 12 0 0 0 0 1.0004 0 -0.7642 0.2434 0.259 0.3101 2.3971 0.9731 -0.0157 0.2566 0.2891 2.7364 0.6701 -0.0967 0.6218 0.8365 4.4136 -0.133 0.133 0.8968 1 0
57 20 239 32 0 0 0 0 1.0005 0 -0.7312 -0.1411 0.2677 0.3335 2.3315 0.9588 -0.1014 0.4707 0.6215 8.1923 0.6282 -0.0577 0.6109 0.7702 4.5276 -0.391 0.391 1.1398 1 0
57 21 212 502 0 0 0 0 1.0012 0 -0.7481 -0.2117 0.2768 0.3048 2.3381 0.9523 -0.2169 0.9044 1.2933 15.6675 0.5732 -0.1844 0.7867 0.9878 4.8556 0.049 0.049 1.12 1 0
57 22 230 6 0 0 0 0 1.0006 0 -0.9837 -0.1362 0.3734 0.3819 2.4133 0.9727 0.4219 0.6948 0.9976 12.4757 0.5929 0.0973 0.6578 0.8467 4.3883 -0.0301 0.0301 0.9719 1 0
57 23 203 22 0 0 0 0 1.0003 0 0.3744 0.0484 0.2678 0.3333 2.4874 0.9421 -0.6078 0.7398 0.9025 11.1307 0.5826 -0.2506 0.6598 0.8132 4.4317 0.0305 0.0305 0.8897 1 0
57 24 206 105 0 0 0 0 1.0006 0 0.8593 -0.2678 0.2678 0.3165 1.9783 0.9148 -0.8544 1.1786 2.1154 27.2813 0.5276 -0.1592 0.7273 0.9001 4.4556 0.1218 0.1218 0.9673 1 0
57 25 337 180 0 0 0 0 1.0004 0 0.4128 0.0989 0.2281 0.2345 2.3351 0.9582 0.4521 0.5069 0.5632 4.1081 0.5729 0.1198 0.6828 0.8642 4.68 0.2574 0.2574 0.7911 1 0
57 26 228 7 0 0 0 0 1.0002 0 0.2837 -0.1552 0.1552 0.1862 1.8879 0.9921 -0.1988 0.213 0.2416 2.7021 0.6693 -0.1466 0.6009 0.7941 4.4363 0.0626 0.0626 0.734 1 0
57 27 243 236 0 0 0 0 1.0005 0 -0.3292 -0.2481 0.2481 0.2851 2.1673 0.963 0.028 0.6742 0.8674 11.0424 0.4833 0.0081 0.6906 0.8488 4.648 -0.3477 0.3477 1.2664 1 0
57 28 227 150 0 0 0 0 1.0004 0 -0.9721 -0.2377 0.3735 0.3949 1.9331 0.9519 0.2281 0.7391 0.9702 7.7195 0.5654 0.2628 0.6727 0.8731 4.8549 0.0588 0.0588 1.0524 1 0
57 29 253 173 0 0 0 0 1.0005 0 -0.4151 -0.574 0.5916 0.7737 1.8028 0.9713 -0.9287 1.202 1.5636 17.4425 0.7059 0.0904 0.6108 0.7835 4.4827 -0.1394 0.1394 1.2598 1 0
57 30 253 3 0 0 0 0 1.0004 0 0.7187 -0.1185 0.1185 0.1429 2.0716 0.9978 -0.2205 0.4409 0.5521 6.6517 0.6488 -0.0537 0.5913 0.7539 4.3128 -0.1187 0.1187 0.9923 1 0
57 31 349 443 0 0 0 0 1.0013 0 0.9353 -0.1765 0.3121 0.4315 2.0581 0.983 -0.2514 0.3531 0.4391 6.9534 0.5832 -0.1081 0.6894 0.903 5.2257 0.162 0.162 1.0974 1 0
57 32 228 0 0 0 0 0 1.0003 0 0.4831 -0.0307 0.2229 0.2504 1.9885 0.9743 0.0383 0.2584 0.2918 4.0128 0.7114 -0.0877 0.5515 0.7563 4.2479 0.0279 0.0279 0.7864 0 0
