cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
42 1 509 0 0 0 0 0 1.0008 0 0.6184 -0.0549 0.1013 0.1246 1.0923 0.9963 0.0665 0.1904 0.2349 1.8482 0.7376 0.0128 0.6137 0.7957 4.4185 0.0456 0.0456 0.4378 0 0
42 2 515 0 0 0 0 0 1.0009 0 0.9938 0.0894 0.108 0.124 1.444 0.9922 0.4438 0.4438 0.4647 1.1593 0.82 0.4001 0.6499 0.7986 4.2583 -0.0732 0.0732 0.4079 0 0
42 3 512 0 0 0 0 0 1.001 0 0.9671 0.2683 0.2683 0.2939 2.023 0.9971 -0.1701 0.1899 0.2158 1.8195 0.6625 -0.2402 0.6446 0.852 4.3286 -0.1108 0.1108 0.4377 0 0
42 4 495 0 0 0 0 0 1.0003 0 0.128 0.3063 0.3063 0.3237 1.3659 0.9773 -0.3328 0.3385 0.4409 1.6708 0.6611 -0.0777 0.7091 0.8881 4.1717 -0.236 0.236 0.5543 0 0
42 5 519 0 0 0 0 0 1.0002 0 0.9964 -0.026 0.1518 0.1633 1.4421 0.9916 0.0097 0.1791 0.226 3.3197 0.7388 -0.0679 0.656 0.8255 4.6639 0.0405 0.0405 0.4521 0 0
42 6 503 0 0 0 0 0 1.0003 0 0.9906 -0.0956 0.1912 0.2001 1.3292 0.9962 -0.031 0.1329 0.1499 2.4185 0.7656 -0.0266 0.5887 0.7863 4.3704 -0.1043 0.1043 0.6119 0 0
42 7 760 399 0 0 0 0 1.002 0 0.9655 -0.1199 0.1199 0.1338 0.88 0.9849 0.2713 0.3093 0.3875 3.6483 0.67 0.4533 0.8114 1.0464 5.8838 0.2757 0.2757 0.3932 1 0
42 8 509 0 0 0 0 0 1.0003 0 0.9999 -0.03 0.2131 0.2562 1.1873 0.9857 -0.0453 0.2368 0.2764 2.0405 0.7737 0.0529 0.6016 0.7797 4.3769 0.038 0.038 0.4041 0 0
42 9 511 64 0 0 0 0 1.0006 0 0.1331 -0.1552 0.2874 0.3096 1.7781 0.9686 0.2703 0.6263 0.7492 8.4319 0.5759 -0.0068 0.7198 0.9189 4.6471 -0.0089 0.0089 0.6488 1 0
42 10 486 0 0 0 0 0 1.0005 0 0.8637 -0.0391 0.1293 0.1294 1.2082 0.9962 -0.2529 0.2529 0.2778 1.5988 0.7828 -0.2319 0.6307 0.7655 4.4623 0.0584 0.0584 0.4021 0 0
42 11 483 166 0 0 0 0 1.0009 0 0.4043 -0.3296 0.3296 0.3835 1.6701 0.9646 0.8208 0.9419 1.3665 11.956 0.7029 0.0715 0.6546 0.8122 4.8062 -0.0062 0.0062 0.7745 1 0
42 12 485 4 0 0 0 0 1.0005 0 0.2559 0.2204 0.3175 0.4711 2.085 0.9869 -0.2437 0.3445 0.4656 7.5275 0.6217 -0.0135 0.655 0.8084 4.0943 -0.1731 0.1731 0.5595 1 0
42 13 539 0 0 0 0 0 1.0001 0 0.8978 -0.0584 0.1267 0.147 1.6044 0.9894 0.1478 0.1861 0.216 2.1342 0.812 0.1596 0.5231 0.6729 4.2139 -0.0532 0.0532 0.4564 0 0
42 14 543 0 0 0 0 0 1.0009 0 0.8753 0.0879 0.4331 0.5218 2.6334 0.8117 0.0952 0.8272 1.1224 10.7475 0.6352 0.2878 0.7434 0.9224 4.2173 -0.0588 0.0588 0.6127 0 0
42 15 446 0 0 0 0 0 1.0009 0 -0.9839 0.0479 0.3939 0.471 2.2781 0.9041 0.2352 0.4403 0.6596 6.8963 0.6575 -0.1335 0.7202 0.9022 4.2909 -0.1682 0.1682 0.6065 0 0
42 16 476 0 0 0 0 0 1.001 0 -0.9027 0.4388 0.4388 0.5032 2.0982 0.9854 0.1043 0.2749 0.3089 2.7646 0.6669 0.0833 0.6999 0.9156 4.2803 -0.136 0.136 0.5146 0 0
42 17 506 0 0 0 0 0 1.0007 0 0.5221 0.0071 0.1341 0.1598 1.5145 0.9968 0.079 0.0799 0.1023 1.608 0.752 0.0556 0.5944 0.7272 4.3438 -0.0161 0.0161 0.4404 0 0
42 18 498 0 0 0 0 0 1.0002 0 0.2674 -0.0534 0.1766 0.2012 1.2345 0.9962 0.029 0.1373 0.1618 2.2225 0.7253 0.1207 0.5945 0.7691 4.2895 -0.0296 0.0296 0.4955 0 0
42 19 492 0 0 0 0 0 1.0006 0 0.8755 0.1443 0.4292 0.4292 1.8806 0.8465 0.7504 1.4135 2.2998 24.3183 0.6666 -0.2376 0.6523 0.8394 4.2732 0.0056 0.0056 0.44 0 0
42 20 586 36 0 0 0 0 1.0024 0 0.9983 -0.1547 0.1547 0.189 1.0286 0.985 -0.0646 0.313 0.4008 2.8951 0.7061 -0.1442 0.7021 0.8984 5.2731 0.1505 0.1505 0.519 1 0
42 21 485 0 0 0 0 0 1.0012 0 -0.0078 -0.1297 0.3508 0.3602 1.5954 0.9713 0.0891 0.2485 0.3271 4.3683 0.7072 -0.0827 0.5988 0.7463 4.2115 -0.2004 0.2004 0.6139 0 0
42 22 455 1 0 0 0 0 1.0006 0 0.9927 -0.1696 0.2446 0.3533 1.2821 0.9952 0.2656 0.3312 0.3888 2.6996 0.7536 0.2144 0.6453 0.8087 4.8986 0.1502 0.1502 0.4358 1 0
42 23 511 4 0 0 0 0 1.0003 0 -0.9148 -0.0245 0.2466 0.2996 1.4332 0.9676 -0.1867 0.2491 0.3166 1.8203 0.7216 -0.1226 0.6331 0.817 4.4506 0.0939 0.0939 0.4391 1 0
42 24 8381 3723 0 8038 0 1 1.0125 1 0.9902 -0.5964 0.5964 0.6252 1.8699 0.888 2.0972 2.4939 3.0322 15.7285 0.568 2.9145 2.9145 3.1339 10.5802 0.4168 0.4168 0.6369 1 1
42 25 668 11 0 0 0 0 1.0008 0 0.9442 -0.2112 0.2112 0.2207 0.9898 0.9946 0.0141 0.2572 0.3093 2.9509 0.7199 0.0033 0.7347 0.9468 5.0335 0.2691 0.2691 0.315 1 0
42 26 504 11 0 0 0 0 1.0016 0 -0.8194 -0.0573 0.5141 0.5573 2.5373 0.919 0.1583 0.5125 0.6347 4.3712 0.6461 0.0726 0.5928 0.7798 4.5168 -0.0556 0.0556 0.6859 1 0
42 27 509 0 0 0 0 0 1.0015 0 0.945 0.3547 0.3547 0.4077 1.9236 0.9841 -0.0959 0.2016 0.2533 2.1757 0.5626 -0.1528 0.7663 0.9278 4.3104 -0.0354 0.0354 0.4865 0 0
42 28 509 6 0 0 0 0 1.001 0 0.9993 -0.0429 0.0516 0.0682 1.5365 0.9921 0.2044 0.291 0.3692 3.7062 0.7103 0.153 0.6651 0.8428 4.777 0.0528 0.0528 0.5563 1 0
42 29 501 16 0 0 0 0 1.0006 0 0.1853 0.0857 0.1086 0.1345 1.3799 0.9906 0.0867 0.1538 0.1818 4.2473 0.6188 -0.0197 0.6402 0.7889 4.5488 -0.0158 0.0158 0.6398 1 0
