cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
58 1 444 0 0 0 0 0 1.0003 0 0.363 0.027 0.2432 0.2809 1.6981 0.971 -0.063 0.2656 0.3427 3.1179 0.6885 0.0184 0.5731 0.7206 4.1397 -0.2645 0.2645 0.5912 0 0
58 2 4010 28 0 8972 118 61 1.2135 105 0.9121 -0.1032 0.1263 0.1538 2.103 0.9911 -0.1835 0.3723 0.5034 5.8184 0.5106 -0.054 0.6844 0.8919 4.5309 -0.3372 0.3372 1.0575 1 1
58 3 483 22 0 0 0 0 1.0008 0 0.39 -0.1028 0.5168 0.5235 2.7753 0.9647 -0.5154 0.752 1.0221 8.6144 0.5622 -0.0711 0.6441 0.8339 4.4056 0.0576 0.0576 0.81 1 0
58 4 452 614 0 0 0 0 1.0028 0 -0.3036 -0.3634 0.3634 0.4293 2.1415 0.9304 -0.7785 1.3899 1.9233 17.3044 0.4963 0.1253 0.7 0.8881 5.2485 -0.0729 0.0729 1.3457 1 0
58 5 430 0 0 0 0 0 1.0013 0 -0.4627 0.3001 0.5958 0.6258 2.7052 0.9075 0.3698 0.4774 0.6959 6.3359 0.4883 0.0793 0.7192 0.9429 4.1343 -0.2263 0.2263 0.634 0 0
58 6 431 0 0 0 0 0 1.0009 0 0.1447 0.3314 0.3512 0.4188 1.9189 0.9676 0.0243 0.1825 0.2189 1.9963 0.6742 0.1221 0.6557 0.8323 4.0362 -0.1349 0.1349 0.5124 0 0
58 7 440 239 0 0 0 0 1.0005 0 0.7814 -0.4392 0.4392 0.4784 1.3288 0.9796 -0.926 1.2321 1.6667 19.7807 0.669 0.2158 0.6925 0.8601 4.7026 0.0405 0.0405 0.9724 1 0
58 8 414 197 0 0 0 0 1.0004 0 0.9999 -0.2793 0.2793 0.286 1.4081 0.9983 0.2142 1.5429 1.7887 18.1633 0.3525 -0.0829 0.7485 0.9568 4.8781 0.0988 0.0988 1.1509 1 0
58 9 460 0 0 0 0 0 1.0014 0 0.9193 0.074 0.1914 0.2012 1.9398 0.9506 0.0104 0.316 0.4166 7.1442 0.5252 0.0289 0.6849 0.8571 4.457 0.1337 0.1337 0.6013 0 0
58 10 442 0 0 0 0 0 1.0005 0 0.7979 -0.0305 0.2363 0.2503 1.6436 0.9766 0.4258 0.452 0.6011 6.676 0.6861 0.0646 0.628 0.8134 4.3391 -0.0454 0.0454 0.7122 0 0
