cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 2769 0 0 0 0 0 1.0134 0 0.9825 -1.0182 1.0182 -0.0485 0.9515 1.0708 0.2083 0.9323 -0.9248 0.9377 8.4723 9.4723 1.0512 0.525 0.9838 -0.916 0.916 21250051529238.8 21250051529239.8 0.9394 0.2 0.012 0.012 0.0482 1.0482 1 0.0399 0.0399 0.0374 1.0374 1 0.0191 0.0191 0.0191 1.0191 1 0 0
1 2 2817 0 0 0 0 0 1.0076 0 0.9765 0.3159 0.3533 -0.7057 0.2943 0.4542 0.9167 0.9463 0.2993 0.4158 0.7105 1.7105 0.5267 0.955 0.9884 0.3707 0.3853 -6572653078207.89 -6572653078206.89 0.4454 0.78 -0.0126 0.0126 -0.0505 0.9495 1 -0.1102 0.1102 -0.1033 0.8967 1 -0.1076 0.1076 -0.1076 0.8924 1 0 0
1 3 2903 0 0 0 0 0 1.0158 0 0.9511 0.4605 0.4605 -0.4841 0.5159 0.5145 0.7917 0.9509 0.4054 0.5087 0.0167 1.0167 0.6123 0.89 0.9831 0.3667 0.3667 -9489037788269.98 -9489037788268.98 0.4137 1 0.0492 0.0492 0.1967 1.1967 1 0.2106 0.2106 0.1974 1.1974 1 0.1506 0.1506 0.1506 1.1506 1 0 0
1 4 2804 0 0 0 0 0 1.0069 0 0.983 -0.4195 0.4277 -0.1209 0.8791 0.5347 0.7917 0.9513 -0.406 0.505 0.2847 1.2847 0.6204 0.875 0.9814 -0.4752 0.4752 14624092184406.1 14624092184407.1 0.5184 0.785 -0.0463 0.0463 -0.1851 0.8149 1 0.0072 0.0072 0.0068 1.0068 1 0.0189 0.0189 0.0189 1.0189 1 0 0
1 5 3079 0 0 166 0 0 1.0123 0 0.979 0.6055 0.6055 -0.9339 0.0661 0.639 0.625 0.953 0.6443 0.6915 -0.161 0.839 0.7942 0.75 0.9746 0.7089 0.7257 -14423289889531.2 -14423289889530.2 0.7397 0.2 -0.0307 0.0307 -0.123 0.877 1 0.2998 0.2998 0.281 1.281 1 0.2884 0.2884 0.2884 1.2884 1 0 1
1 6 3867 0 1 1165 427 396 41.4752 419 0.6055 0.1176 0.6743 -2.8928 -1.8928 1.0629 1 0.7734 0.1358 0.9898 0.1106 1.1106 1.3734 0.965 0.0696 59.7596 79.1966 -2391479584035451 -2391479584035450 94.4312 0.95 0.2798 0.2798 1.1192 2.1192 1 608.3272 608.3272 570.3068 571.3068 0 2.322 2.322 2.322 3.322 0 1 1
1 7 2761 0 0 0 0 0 1.0108 0 0.9849 -0.2719 0.2962 0.005 1.005 0.3646 0.9583 0.9482 -0.3092 0.4271 0.0224 1.0224 0.5284 0.94 0.9461 -0.2305 0.3212 4347537711452.65 4347537711453.65 0.3832 0.915 -0.0656 0.0656 -0.2624 0.7376 1 0.0044 0.0044 0.0041 1.0041 1 0.0245 0.0245 0.0245 1.0245 1 0 0
1 8 2884 0 0 0 0 0 1.0101 0 0.9532 0.087 0.2629 -0.2438 0.7562 0.343 0.9167 0.9389 0.1239 0.3955 1.8298 2.8298 0.5131 0.95 0.9323 0.124 0.2998 -11024467042311.4 -11024467042310.4 0.3701 0.865 -0.1549 0.1549 -0.6195 0.3805 1 -0.2054 0.2054 -0.1925 0.8075 1 -0.1558 0.1558 -0.1558 0.8442 1 0 0
1 9 2920 0 0 0 0 0 1.008 0 0.9745 -0.1452 0.2423 -0.0193 0.9807 0.3357 0.9583 0.9472 -0.163 0.3871 -25.0134 -24.0134 0.4935 0.955 0.9839 -0.3057 0.3194 2717261392762.01 2717261392763.01 0.3499 1 -0.0441 0.0441 -0.1763 0.8237 1 -0.2882 0.2882 -0.2702 0.7298 1 -0.2633 0.2633 -0.2633 0.7367 1 0 0
1 10 2845 0 0 0 0 0 1.0078 0 0.9814 -0.108 0.219 -0.0353 0.9647 0.2783 1 0.9456 -0.1231 0.3681 0.2366 1.2366 0.4718 0.97 0.9491 -0.1292 0.3077 6222886974400.87 6222886974401.87 0.3633 0.91 -0.0574 0.0574 -0.2295 0.7705 1 -0.0633 0.0633 -0.0593 0.9407 1 -0.044 0.044 -0.044 0.956 1 0 0
1 11 2776 0 0 0 0 0 1.0076 0 0.9853 -0.2492 0.2775 -0.6689 0.3311 0.3321 1 0.9481 -0.1978 0.4016 0.0957 1.0957 0.5133 0.925 0.9878 -0.1463 0.1814 2839679601714.81 2839679601715.81 0.236 1 -0.1521 0.1521 -0.6084 0.3916 1 -0.1775 0.1775 -0.1664 0.8336 1 -0.1275 0.1275 -0.1275 0.8725 1 0 0
1 12 2968 0 0 128 0 0 1.0127 0 0.98 -0.3666 0.3976 -0.033 0.967 0.5153 0.875 0.9545 -0.2685 0.449 -0.4686 0.5314 0.5695 0.91 0.9965 -0.2942 0.2942 6317896434134.25 6317896434135.25 0.3059 1 0.032 0.032 0.128 1.128 1 -0.059 0.059 -0.0553 0.9447 1 -0.0855 0.0855 -0.0855 0.9145 1 0 1
1 13 2779 0 0 0 0 0 1.0135 0 0.8629 -0.932 0.932 -0.5622 0.4378 1.0187 0.2083 0.9289 -0.8876 0.9341 -1.4812 -0.4812 1.041 0.505 0.9853 -0.923 0.923 17880769435445.6 17880769435446.6 0.9397 0.04 -0.0686 0.0686 -0.2745 0.7255 1 -0.17 0.17 -0.1594 0.8406 1 -0.1409 0.1409 -0.1409 0.8591 1 0 0
1 14 3198 0 0 408 0 0 1.0069 0 0.9597 -0.1934 0.2591 0.3498 1.3498 0.3256 0.9583 0.9475 -0.1876 0.3714 -0.725 0.275 0.4652 0.95 0.9695 -0.0649 0.2762 344480734572.635 344480734573.635 0.3359 1 0.0349 0.0349 0.1398 1.1398 1 0.0084 0.0084 0.0079 1.0079 1 -0.0238 0.0238 -0.0238 0.9762 1 0 1
1 15 3111 0 0 375 0 0 1.0097 0 0.9764 -0.1005 0.2503 -0.2428 0.7572 0.2931 1 0.9453 -0.0703 0.3686 -0.3054 0.6946 0.4673 0.96 0.9626 -0.1052 0.2147 5205218567952.59 5205218567953.59 0.2774 1 0.0551 0.0551 0.2205 1.2205 1 0.2383 0.2383 0.2234 1.2234 1 0.1701 0.1701 0.1701 1.1701 1 0 1
1 16 2993 0 0 0 0 0 1.0029 0 0.9494 -0.3888 0.454 0.9297 1.9297 0.5081 0.7917 0.9399 -0.2991 0.4538 1.3781 2.3781 0.5587 0.93 0.987 -0.3284 0.3284 7588154960850.89 7588154960851.89 0.3616 1 -0.0711 0.0711 -0.2846 0.7154 1 -0.1698 0.1698 -0.1592 0.8408 1 -0.1422 0.1422 -0.1422 0.8578 1 0 0
1 17 3790 0 0 1478 0 0 1.0052 0 0.9702 -0.2755 0.3484 -0.7908 0.2092 0.3905 1 0.9516 -0.2618 0.4314 -0.0577 0.9423 0.5372 0.925 0.9618 -0.3908 0.4444 12407893009217.5 12407893009218.5 0.4694 0.985 0.0815 0.0815 0.3261 1.3261 1 -0.0705 0.0705 -0.0661 0.9339 1 -0.1244 0.1244 -0.1244 0.8756 1 0 1
1 18 2903 0 0 1 0 0 1.0046 0 0.9644 -0.2451 0.2613 -0.1042 0.8958 0.3404 0.9583 0.9467 -0.2824 0.4289 -0.7113 0.2887 0.5418 0.93 0.9868 -0.3179 0.3179 10891831490002 10891831490003 0.3532 1 -0.0895 0.0895 -0.3579 0.6421 1 0.174 0.174 0.1631 1.1631 1 0.1974 0.1974 0.1974 1.1974 1 0 1
1 19 2975 0 0 39 0 0 1.0084 0 0.9758 -0.1008 0.2347 -0.1944 0.8056 0.2838 1 0.9298 -0.1361 0.4001 0.0592 1.0592 0.5155 0.925 0.9665 -0.1242 0.2685 8375780811488.64 8375780811489.64 0.3051 1 0.005 0.005 0.02 1.02 1 -0.154 0.154 -0.1444 0.8556 1 -0.1567 0.1567 -0.1567 0.8433 1 0 1
1 20 2931 0 0 0 37 0 1.0113 0 0.9813 -0.1511 0.1961 0.2207 1.2207 0.2546 1 0.9536 -0.186 0.3886 -0.1653 0.8347 0.4814 0.98 0.9682 -0.2055 0.2079 3199135536228.58 3199135536229.58 0.3138 0.97 -0.0571 0.0571 -0.2285 0.7715 1 0.3997 0.3997 0.3748 1.3748 1 0.3985 0.3985 0.3985 1.3985 0 0 1
1 21 4420 0 0 2758 0 0 1.0068 0 0.9728 -0.1113 0.2026 0.1848 1.1848 0.2569 0.9583 0.9497 -0.1414 0.3919 0.1479 1.1479 0.4999 0.96 0.9623 -0.1742 0.3118 2821581196490.74 2821581196491.74 0.379 1 0.0184 0.0184 0.0735 1.0735 1 -0.0658 0.0658 -0.0617 0.9383 1 -0.0855 0.0855 -0.0855 0.9145 1 0 1
1 22 2996 0 0 6 0 0 1.007 0 0.96 0.1125 0.2564 -0.2503 0.7497 0.3071 0.9583 0.9506 0.0858 0.3821 -0.1023 0.8977 0.4652 0.965 0.9825 -0.001 0.1477 -5397447428240.64 -5397447428239.64 0.1759 1 -0.0147 0.0147 -0.0586 0.9414 1 -0.0764 0.0764 -0.0716 0.9284 1 -0.0753 0.0753 -0.0753 0.9247 1 0 1
1 23 3272 0 0 585 0 0 1.0118 0 0.9699 -0.4576 0.4576 0.3088 1.3088 0.5185 0.8333 0.9548 -0.4586 0.545 -0.4058 0.5942 0.6458 0.875 0.9903 -0.4587 0.4587 8647968593936.55 8647968593937.55 0.4975 0.955 -0.0095 0.0095 -0.0378 0.9622 1 0.0023 0.0023 0.0021 1.0021 1 -0.004 0.004 -0.004 0.996 1 0 1
1 24 2804 0 0 0 0 0 1.0096 0 0.9779 8e-04 0.1726 -0.2621 0.7379 0.2385 1 0.9411 0.0231 0.3583 -3.7943 -2.7943 0.461 0.97 0.9593 -0.0449 0.2595 -1566660502910.89 -1566660502909.89 0.3283 1 0.0192 0.0192 0.077 1.077 1 -0.0079 0.0079 -0.0074 0.9926 1 -0.0285 0.0285 -0.0285 0.9715 1 0 0
