cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 2477 14 0 0 0 0 1.0047 0 0.9697 0.1581 0.238 -0.2019 0.7981 0.2835 1 0.9568 0.1061 0.3571 0.0597 1.0597 0.4587 0.9533 0.9928 0.174 0.2213 Inf Inf 0.2567 1 0.0736 0.0736 0.2942 1.2942 1 -0.1144 0.1144 -0.1072 0.8928 1 -0.1543 0.1543 -0.1543 0.8457 1 1 0
2 2 2398 0 0 0 92 0 1.0096 0 0.9668 -0.5461 0.5461 -0.3703 0.6297 0.5874 0.625 0.9514 -0.5506 0.62 -0.0375 0.9625 0.7243 0.8267 0.9893 -0.498 0.5027 -Inf -Inf 0.5255 0.6067 -0.0251 0.0251 -0.1005 0.8995 1 -0.1004 0.1004 -0.0942 0.9058 1 -0.0895 0.0895 -0.0895 0.9105 1 0 1
2 3 2120 3 0 0 0 0 1.0072 0 0.9829 0.1126 0.1726 0.2361 1.2361 0.2235 1 0.9565 0.1259 0.3751 0.2315 1.2315 0.4834 0.9667 0.9952 0.2596 0.2596 Inf Inf 0.2828 1 -0.0812 0.0812 -0.3249 0.6751 1 0.0332 0.0332 0.0311 1.0311 1 0.0618 0.0618 0.0618 1.0618 1 1 0
2 4 2355 3 0 0 0 0 1.0206 0 0.943 0.2086 0.3208 -0.1974 0.8026 0.3834 0.9167 0.9525 0.1687 0.4305 -0.1365 0.8635 0.5481 0.9167 0.9859 0.314 0.3278 Inf Inf 0.4003 0.7767 0.0713 0.0713 0.2852 1.2852 1 -0.2212 0.2212 -0.2074 0.7926 1 -0.2482 0.2482 -0.2482 0.7518 0 1 0
2 5 2217 1 0 0 0 0 1.0141 0 0.9724 -0.0364 0.1603 0.0586 1.0586 0.1936 1 0.9505 -0.0633 0.3803 0.1006 1.1006 0.4762 0.97 0.9845 -0.1165 0.2157 Inf Inf 0.2461 1 -0.1149 0.1149 -0.4598 0.5402 1 -0.2814 0.2814 -0.2639 0.7361 0 -0.2342 0.2342 -0.2342 0.7658 1 1 0
2 6 2207 3 0 0 0 0 1.0065 0 0.9702 -0.4389 0.4389 -0.3277 0.6723 0.5215 0.7917 0.9457 -0.4417 0.5612 -2.5571 -1.5571 0.6807 0.85 0.9984 -0.4073 0.4073 -Inf -Inf 0.4268 0.7833 -0.0514 0.0514 -0.2057 0.7943 1 -0.0571 0.0571 -0.0535 0.9465 1 -0.0362 0.0362 -0.0362 0.9638 1 1 0
2 7 2333 3 0 0 0 0 1.0064 0 0.9708 -0.1322 0.2416 -0.0185 0.9815 0.29 0.9583 0.9499 -0.1448 0.4055 -0.9681 0.0319 0.5057 0.9467 0.9945 -0.0707 0.133 Inf Inf 0.1496 1 -0.0084 0.0084 -0.0336 0.9664 1 -0.0863 0.0863 -0.0809 0.9191 1 -0.0832 0.0832 -0.0832 0.9168 1 1 0
2 8 1881 5 0 0 0 0 1.0098 0 0.9845 0.4819 0.4918 -0.4022 0.5978 0.527 0.7917 0.9503 0.4946 0.5639 -7.503 -6.503 0.6858 0.8667 0.9905 0.4528 0.4528 Inf Inf 0.4797 0.6967 -0.0505 0.0505 -0.2021 0.7979 1 -0.0208 0.0208 -0.0195 0.9805 1 -0.0028 0.0028 -0.0028 0.9972 1 1 0
2 9 2324 1 0 0 0 0 1.0075 0 0.9702 -0.3674 0.3723 0.0356 1.0356 0.432 0.8333 0.9454 -0.403 0.5144 0.1263 1.1263 0.6363 0.8567 0.9761 -0.532 0.532 -Inf -Inf 0.5871 0.5433 0.0028 0.0028 0.0113 1.0113 1 -0.0726 0.0726 -0.0681 0.9319 1 -0.0753 0.0753 -0.0753 0.9247 1 1 0
2 10 2532 6 0 0 0 0 1.0051 0 0.9787 0.4207 0.4207 0.411 1.411 0.4631 0.75 0.9487 0.3986 0.5088 -0.5903 0.4097 0.6101 0.8733 0.9801 0.2017 0.2654 -Inf -Inf 0.3324 0.8967 0.0824 0.0824 0.3298 1.3298 1 0.0426 0.0426 0.0399 1.0399 1 -0.0207 0.0207 -0.0207 0.9793 1 1 0
2 11 2191 2 0 0 0 0 1.0087 0 0.9592 0.5207 0.5207 -1.1219 -0.1219 0.5861 0.5417 0.9498 0.5046 0.5837 1.3758 2.3758 0.7074 0.8267 0.9941 0.4438 0.4438 Inf Inf 0.4746 0.6667 -0.0174 0.0174 -0.0695 0.9305 1 -0.0805 0.0805 -0.0754 0.9246 1 -0.0737 0.0737 -0.0737 0.9263 1 1 0
2 12 2228 1 0 0 0 0 1.0142 0 0.9592 -0.114 0.2164 -0.2927 0.7073 0.2666 1 0.9506 -0.0756 0.3933 0.2826 1.2826 0.508 0.9567 0.988 -0.2016 0.2484 -Inf -Inf 0.2677 1 -0.1636 0.1636 -0.6544 0.3456 0 -0.0304 0.0304 -0.0285 0.9715 1 0.0224 0.0224 0.0224 1.0224 1 1 0
2 13 2552 3 0 0 0 0 1.0058 0 0.9794 -0.3519 0.3664 -0.3087 0.6913 0.4366 0.875 0.9548 -0.3415 0.4699 0.0941 1.0941 0.5857 0.8867 0.9876 -0.4805 0.4805 -Inf -Inf 0.519 0.6667 0.0801 0.0801 0.3204 1.3204 1 0.0401 0.0401 0.0376 1.0376 1 -0.0212 0.0212 -0.0212 0.9788 1 1 0
2 14 2479 4 0 0 0 0 1.008 0 0.9893 0.1564 0.2404 -0.3853 0.6147 0.2733 1 0.9575 0.2311 0.3985 0.3829 1.3829 0.5019 0.9633 0.9789 0.3591 0.3704 Inf Inf 0.4285 0.85 0.0113 0.0113 0.0454 1.0454 1 0.0817 0.0817 0.0766 1.0766 1 0.0624 0.0624 0.0624 1.0624 1 1 0
2 15 2401 2 0 0 0 0 1.0063 0 0.9836 0.3998 0.3998 -0.424 0.576 0.4563 0.75 0.9547 0.4271 0.5171 0.5939 1.5939 0.634 0.87 0.9937 0.3786 0.3786 Inf Inf 0.4001 1 0.0807 0.0807 0.3227 1.3227 1 -0.0767 0.0767 -0.0719 0.9281 1 -0.1245 0.1245 -0.1245 0.8755 1 1 0
2 16 2165 0 0 0 0 0 1.0107 0 0.9889 -0.6674 0.6674 -0.0013 0.9987 0.7124 0.5 0.9474 -0.6046 0.6649 29.2544 30.2544 0.7892 0.7767 0.9874 -0.5852 0.5852 -Inf -Inf 0.6133 0.3233 0.0183 0.0183 0.0733 1.0733 1 0.0191 0.0191 0.0179 1.0179 1 5e-04 5e-04 5e-04 1.0005 1 0 0
2 17 2179 2 0 0 0 0 1.0096 0 0.9728 0.5167 0.5167 -0.0839 0.9161 0.5501 0.5833 0.9453 0.499 0.5996 0.7015 1.7015 0.707 0.8467 0.9969 0.5015 0.5015 Inf Inf 0.5116 0.84 -0.0101 0.0101 -0.0405 0.9595 1 0.1254 0.1254 0.1175 1.1175 1 0.1157 0.1157 0.1157 1.1157 1 1 0
2 18 2061 2 0 0 0 0 1.0075 0 0.9723 0.334 0.3469 47.9017 48.9017 0.3888 0.8333 0.9585 0.3749 0.4803 -0.3913 0.6087 0.5819 0.9233 0.9894 0.4475 0.4553 Inf Inf 0.4771 0.6267 -0.1863 0.1863 -0.7451 0.2549 0 0.1132 0.1132 0.1061 1.1061 1 0.1682 0.1682 0.1682 1.1682 1 1 0
2 19 2072 2 0 0 0 0 1.0057 0 0.979 -0.0485 0.1731 0.0014 1.0014 0.2147 1 0.9465 -0.068 0.3828 -0.2284 0.7716 0.4781 0.97 0.9974 -0.2325 0.2376 -Inf -Inf 0.2537 1 -0.0561 0.0561 -0.2243 0.7757 1 -0.0169 0.0169 -0.0159 0.9841 1 0.0043 0.0043 0.0043 1.0043 1 1 0
2 20 2149 0 0 0 1 0 1.011 0 0.979 0.2373 0.2684 -0.0139 0.9861 0.3387 0.9167 0.9481 0.2664 0.4443 0.0273 1.0273 0.57 0.92 0.9905 0.2086 0.2205 Inf Inf 0.2817 0.9667 -0.0786 0.0786 -0.3145 0.6855 1 0.6454 0.6454 0.6051 1.6051 0 0.6522 0.6522 0.6522 1.6522 0 0 1
2 21 2047 80 0 0 92 84 1.0174 0 0.9538 0.506 0.5079 -0.3423 0.6577 0.5694 0.5833 0.9545 0.4717 0.5794 -0.1555 0.8445 0.7071 0.8233 0.994 0.3954 0.3954 Inf Inf 0.4167 0.9233 -0.0297 0.0297 -0.1189 0.8811 1 -0.1227 0.1227 -0.1151 0.8849 1 -0.1082 0.1082 -0.1082 0.8918 1 1 1
2 22 2630 8 0 0 0 0 1.0058 0 0.9711 0.5485 0.5485 -0.6042 0.3958 0.611 0.5417 0.9407 0.5112 0.6173 0.362 1.362 0.7273 0.7767 0.9789 0.4594 0.4596 Inf Inf 0.5473 0.6533 0.1139 0.1139 0.4555 1.4555 1 -0.1685 0.1685 -0.158 0.842 1 -0.2274 0.2274 -0.2274 0.7726 1 1 0
2 23 2318 8 0 0 0 0 1.0085 0 0.9937 0.1669 0.1782 -0.4937 0.5063 0.2203 1 0.9562 0.2109 0.3867 0.6576 1.6576 0.4884 0.9767 0.9733 0.2702 0.3281 Inf Inf 0.3764 0.8833 0.017 0.017 0.0681 1.0681 1 0.1755 0.1755 0.1645 1.1645 1 0.1446 0.1446 0.1446 1.1446 1 1 0
2 24 2187 6 0 0 0 0 1.0084 0 0.9724 -0.0233 0.3178 -0.0732 0.9268 0.4762 0.9167 0.9569 0.0603 0.3971 -0.2437 0.7563 0.5122 0.95 0.9986 0.1134 0.1134 Inf Inf 0.1339 1 0.0971 0.0971 0.3884 1.3884 1 -0.2267 0.2267 -0.2125 0.7875 1 -0.2679 0.2679 -0.2679 0.7321 0 1 0
