cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
8 1 7689 0 0 0 487 0 1.0105 0 0.9819 0.3137 0.318 0.3491 0.9167 1.0133 0.9352 0.2755 0.4287 0.537 0.918 1.8929 0.9834 0.4046 0.4046 0.4284 0.62 0.9767 -0.0112 0.0112 NA NA 1 0.2156 0.0179 0.0179 0.0179 1.0179 1 0.429 0.0146 0.0146 0.0146 1.0146 1 0.4287 0 1
8 2 7925 0 0 0 153 0 1.0066 0 0.9833 -0.1793 0.2152 0.2595 0.9583 1.012 0.927 -0.1949 0.399 0.5031 0.934 1.8493 0.9876 -0.2912 0.2912 0.3125 1 0.9771 0.066 0.066 NA NA 1 0.2266 -0.093 0.093 -0.093 0.907 1 0.3747 -0.0999 0.0999 -0.0999 0.9001 1 0.3721 0 1
8 3 9214 0 0 0 69 0 1.0142 0 0.9914 -0.4056 0.4056 0.4272 0.6667 1.0063 0.937 -0.3608 0.4643 0.5621 0.91 1.8854 0.9847 -0.399 0.399 0.4202 0.716 0.9541 0.0118 0.0118 NA NA 1 0.2115 0.0203 0.0203 0.0203 1.0203 1 0.415 0.0172 0.0172 0.0172 1.0172 1 0.414 0 1
8 4 7429 0 0 0 0 0 1.0092 0 0.9889 0.3665 0.3665 0.4024 0.75 1.0107 0.9324 0.3874 0.4814 0.5927 0.89 1.897 0.9939 0.3431 0.3431 0.352 0.948 0.9553 0.0731 0.0731 NA NA 1 0.2171 0.0247 0.0247 0.0247 1.0247 1 0.4323 0.016 0.016 0.016 1.016 1 0.4275 0 0
8 5 8368 0 0 0 0 0 1.0093 0 0.9718 0.0982 0.2039 0.2607 0.9583 1.004 0.9307 0.0911 0.3588 0.4647 0.96 1.8163 0.9917 0.1054 0.1267 0.1485 1 0.9291 -0.0563 0.0563 NA NA 1 0.2218 -0.1296 0.1296 -0.1296 0.8704 1 0.3654 -0.1352 0.1352 -0.1352 0.8648 1 0.3653 0 0
8 6 9623 0 0 0 0 0 1.0023 0 0.9784 -0.445 0.445 0.5103 0.5833 1.0071 0.9315 -0.3737 0.4721 0.5882 0.882 1.8326 0.9854 -0.4227 0.4227 0.4424 0.676 0.9213 -0.0341 0.0341 NA NA 1 0.2264 -0.1434 0.1434 -0.1434 0.8566 1 0.3536 -0.1473 0.1473 -0.1473 0.8527 1 0.35 0 0
8 7 10799 0 0 0 0 0 1.0054 0 0.9917 -0.3935 0.3935 0.4092 0.7917 0.9825 0.9369 -0.341 0.4491 0.5508 0.892 1.8408 0.9951 -0.3441 0.3441 0.3636 0.832 0.9249 -0.0822 0.0822 NA NA 1 0.2227 -0.0341 0.0341 -0.0341 0.9659 1 0.3983 -0.0439 0.0439 -0.0439 0.9561 1 0.3939 0 0
8 8 9004 0 0 0 0 0 1.0085 0 0.982 -0.5085 0.5085 0.5469 0.4583 1.0336 0.9361 -0.4799 0.5425 0.6533 0.828 1.8886 0.9915 -0.53 0.53 0.5387 0.314 0.9561 -0.0422 0.0422 NA NA 1 0.2297 -0.0532 0.0532 -0.0532 0.9468 1 0.3899 -0.058 0.058 -0.058 0.942 1 0.3877 0 0
8 9 10122 0 0 0 0 0 1.006 0 0.9843 -0.1587 0.225 0.2728 0.9583 1.0626 0.9394 -0.1667 0.3701 0.4685 0.95 1.9324 0.9772 -0.1875 0.2067 0.2404 1 0.9889 0.0195 0.0195 NA NA 1 0.2107 0.1491 0.1491 0.1491 1.1491 1 0.4671 0.1453 0.1453 0.1453 1.1453 1 0.4648 0 0
8 10 7877 0 0 0 0 0 1.006 0 0.9933 -0.0137 0.1121 0.138 1 1.0208 0.9295 -0.0262 0.3626 0.4616 0.954 1.859 0.9944 0.0306 0.0727 0.0825 1 0.9702 0.0317 0.0317 NA NA 1 0.2207 -0.0815 0.0815 -0.0815 0.9185 1 0.379 -0.0854 0.0854 -0.0854 0.9146 1 0.3765 0 0
