cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
21 1 580 0 0 0 0 0 1.0003 0 0.3046 0.1346 0.1978 0.2495 1.4953 0.976 0.0914 0.3017 0.357 3.371 0.8659 0.074 0.4874 0.6113 2.6797 -0.2212 0.2212 0.545 0 0
21 2 601 20 0 0 0 0 1.0006 0 0.5899 -0.273 0.2779 0.3431 1.2248 0.9441 0.0075 0.4859 0.7346 7.8285 0.8622 0.1073 0.4712 0.6203 3.3324 0.185 0.185 0.3955 1 0
21 3 921 527 0 0 0 0 1.0007 0 0.3802 0.0222 0.227 0.2741 2.0263 0.9397 0.3503 0.4297 0.594 3.2258 0.8539 0.2291 0.4996 0.6495 3.5687 0.1828 0.1828 0.4807 1 0
21 4 577 0 0 0 0 0 1.0005 0 0.9694 -0.1318 0.2097 0.2222 1.5883 0.9888 -0.1067 0.2806 0.3781 5.8168 0.8754 0.0018 0.4387 0.552 3.0846 0.051 0.051 0.4613 0 0
21 5 576 1 0 0 0 0 1.001 0 0.7582 0.0357 0.2792 0.3522 2.3137 0.9448 -0.3327 0.4723 0.6404 8.0017 0.7975 -0.172 0.588 0.716 3.2141 0.0321 0.0321 0.516 1 0
21 6 585 17 0 0 0 0 1.0003 0 0.8479 0.1043 0.1641 0.19 2.0323 0.9591 -0.3404 0.3734 0.4764 4.7691 0.8649 -0.2154 0.5201 0.6558 3.11 -0.0696 0.0696 0.6268 1 0
21 7 718 189 0 0 0 0 1.0014 0 0.5648 -0.0309 0.1074 0.1536 1.2838 0.9876 -0.0363 0.2047 0.2623 6.4022 0.8299 -0.1797 0.5932 0.7231 3.4071 0.1266 0.1266 0.5005 1 0
21 8 561 6 0 0 0 0 1.0003 0 0.9239 -0.1372 0.1548 0.1948 1.477 0.9057 0.1851 0.5546 0.7653 10.7882 0.8573 0.0877 0.42 0.5423 3.3978 0.0147 0.0147 0.5003 1 0
21 9 934 129 0 0 0 0 1.0005 0 0.1985 0.1655 0.3049 0.3904 1.6298 0.9677 0.6231 0.6264 0.7469 5.7545 0.8669 0.5285 0.7205 0.8587 3.4202 0.2389 0.2389 0.3591 1 0
21 10 586 3 0 0 0 0 1.0003 0 0.9852 -0.229 0.229 0.237 1.4327 0.9833 0.0505 0.2575 0.3676 4.6735 0.8246 0.0493 0.511 0.6391 3.1688 -0.113 0.113 0.6505 1 0
21 11 572 3 0 0 0 0 1.0002 0 -0.336 0.004 0.2369 0.2719 1.4256 0.9794 -0.3946 0.5191 0.6311 8.6647 0.8063 -0.1761 0.5957 0.7385 3.2679 0.0813 0.0813 0.4655 1 0
21 12 1024 202 0 0 0 0 1.0013 0 0.4345 -0.1949 0.2213 0.2742 1.8667 0.9789 -0.1718 0.6796 0.8602 12.2396 0.8354 -0.0747 0.4953 0.6052 3.8257 -0.0442 0.0442 0.7281 1 0
21 13 569 3 0 0 0 0 1.0005 0 0.4821 -0.1478 0.2851 0.3125 1.563 0.9496 0.3169 0.5693 0.6871 9.8231 0.768 0.3348 0.6276 0.7935 3.1367 -0.0587 0.0587 0.5874 1 0
21 14 554 4 0 0 0 0 1.0007 0 0.306 0.0753 0.3364 0.4445 2.6751 0.9475 0.7742 0.7831 0.9755 10.0997 0.7235 0.3838 0.6554 0.8444 3.1052 -0.1678 0.1678 0.6343 1 0
21 15 560 0 0 0 0 0 1.0004 0 0.7643 -0.0145 0.1898 0.2421 1.5887 0.969 0.2868 0.3498 0.4525 5.3892 0.8695 0.2889 0.5214 0.6429 2.9575 -0.0643 0.0643 0.4906 0 0
21 16 568 1 0 0 0 0 1.0002 0 0.1611 -0.319 0.3974 0.4412 1.5936 0.9913 0.05 0.5226 0.7045 9.3511 0.8462 -0.1499 0.4151 0.5208 3.178 -0.2843 0.2843 0.7232 1 0
21 17 740 2 0 0 0 0 1.0005 0 0.5686 0.0489 0.2173 0.2549 1.5466 0.9156 -0.4546 0.524 0.6422 5.2937 0.8744 -0.2158 0.5694 0.7249 3.1751 0.0669 0.0669 0.4546 1 0
21 18 574 1 0 0 0 0 1.0002 0 0.554 -0.0141 0.1622 0.1875 1.224 0.9616 0.065 0.243 0.2974 3.0077 0.854 0.1437 0.4474 0.5718 3.1082 -0.0065 0.0065 0.5033 1 0
21 19 642 49 0 0 0 0 1.0004 0 -0.096 -0.0568 0.2174 0.2214 1.3927 0.9086 0.0496 0.4874 0.6126 7.0967 0.8092 0.2548 0.5558 0.6977 3.2816 0.1086 0.1086 0.4982 1 0
