cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
27 1 529 0 0 0 0 0 1.0003 0 0.9631 -0.0734 0.2241 0.2933 1.2164 0.7466 0.0067 0.5183 0.6734 4.113 1e-04 1e-04 0.3815 0 0
27 2 639 0 0 0 0 0 1.0002 0 0.9281 0.0226 0.2552 0.2854 0.9006 0.7774 -0.0304 0.4898 0.6309 4.0124 -0.0776 0.0776 0.3276 0 0
27 3 617 0 0 0 0 0 1.0001 0 0.9562 0.0452 0.241 0.2989 1.2929 0.7453 0.046 0.5041 0.6485 4.027 -0.0045 0.0045 0.3304 0 0
27 4 660 0 0 0 0 0 1.0001 0 0.9957 0.0841 0.117 0.1577 1.4623 0.7837 0.0975 0.5011 0.6414 4.0125 -0.1025 0.1025 0.3237 0 0
27 5 638 0 0 0 0 0 1.0001 0 0.9476 -0.1734 0.2363 0.3563 1.4197 0.7623 -0.0259 0.5244 0.692 4.0271 0.1098 0.1098 0.3236 0 0
27 6 629 0 0 0 0 0 1.0007 0 0.951 -0.1042 0.2625 0.3509 1.2981 0.7952 -0.0315 0.4778 0.6173 4.0501 0.1123 0.1123 0.3548 0 0
27 7 628 0 0 0 0 0 1.0005 0 0.99 0.0568 0.194 0.2557 1.3074 0.7725 0.0344 0.4991 0.6374 4.008 -0.1095 0.1095 0.3217 0 0
27 8 569 0 0 0 0 0 1.0004 0 0.9689 -0.0469 0.223 0.3876 2.5289 0.7825 0.102 0.5368 0.7038 4.0139 -0.1262 0.1262 0.3521 0 0
27 9 619 0 0 0 0 0 1.0003 0 0.9333 -0.1003 0.2261 0.4727 2.6716 0.7238 -0.0231 0.524 0.6828 4.0885 -0.0657 0.0657 0.3786 0 0
27 10 639 0 0 0 0 0 1.0002 0 0.952 -0.0086 0.2343 0.2711 1.1714 0.7697 0.0911 0.4681 0.6403 4.0049 -0.0739 0.0739 0.3599 0 0
27 11 663 0 0 0 0 0 1 0 0.9864 0.0485 0.1621 0.2176 1.5397 0.773 0.0368 0.5206 0.6538 4.0229 -0.0856 0.0856 0.336 0 0
27 12 637 0 0 0 0 0 1.0001 0 0.9794 0.0266 0.1571 0.1933 1.1174 0.7803 -0.0287 0.5089 0.6801 4.0856 -0.0151 0.0151 0.3429 0 0
27 13 646 0 0 0 0 0 1.0004 0 0.9622 0.0737 0.2322 0.3662 2.5726 0.7432 -0.0378 0.5209 0.667 4.0989 -0.0183 0.0183 0.3769 0 0
27 14 628 0 0 0 0 0 1.0001 0 0.9347 0.0839 0.2557 0.3675 1.9628 0.742 -0.0491 0.5352 0.6786 4.0352 0.0689 0.0689 0.3733 0 0
27 15 557 0 0 0 0 0 1.0002 0 0.9782 -0.1103 0.2079 0.2875 1.4566 0.7724 -0.0364 0.476 0.6282 4.0033 0.0544 0.0544 0.3518 0 0
27 16 613 0 0 0 0 0 1.0001 0 0.9622 -0.0357 0.2045 0.2523 1.0674 0.7607 0.0305 0.4978 0.6463 4.1076 -0.2672 0.2672 0.3302 0 0
27 17 624 0 0 0 0 0 1.0007 0 0.9801 0.0528 0.2718 0.3164 2.401 0.7262 0.0829 0.5187 0.6801 4.1206 0.2219 0.2219 0.336 0 0
