cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
28 1 1228 0 0 0 0 0 1.0008 0 -0.984 -0.1272 0.4811 0.5766 1.2979 0.9406 -0.1074 0.3209 0.4226 3.1229 0.5627 0.0452 0.6656 0.872 4.0996 0.1172 0.1172 0.5233 0 0
28 2 1280 0 0 0 0 0 1.0016 0 0.9886 0.0259 0.0397 0.058 1.1086 0.9974 -0.0033 0.0683 0.0778 1.5489 0.6624 0.0091 0.6091 0.7757 4.0157 0.1051 0.1051 0.3835 0 0
28 3 1222 0 0 0 0 0 1.0002 0 0.7385 -0.202 0.202 0.2501 1.3665 0.9775 -0.4853 0.65 1.0471 12.4843 0.5324 0.0323 0.69 0.8788 4.2699 -0.2676 0.2676 0.6702 0 0
28 4 1229 0 0 0 0 0 1.0009 0 0.9091 0.0383 0.1129 0.1402 1.2772 0.9709 -0.0409 0.217 0.2834 2.4521 0.6188 0.0033 0.616 0.7805 4.1207 0.089 0.089 0.4337 0 0
28 5 1242 0 0 0 0 0 1.0019 0 -0.5112 -0.2868 0.2889 0.3649 1.2161 0.992 0.3895 0.7127 0.9004 8.7502 0.5363 -0.017 0.6529 0.8331 4.0901 -0.041 0.041 0.6977 0 0
28 6 1249 0 0 0 0 0 1.0017 0 0.9698 0.1751 0.1975 0.3133 1.6594 0.9854 0.0787 0.1433 0.1865 1.8519 0.5877 0.0876 0.649 0.8084 4.0208 0.0066 0.0066 0.3919 0 0
28 7 1181 0 0 0 0 0 1.0038 0 0.845 -0.0976 0.2715 0.2753 1.9383 0.9874 0.4912 0.5619 0.8349 7.9634 0.5781 -0.0049 0.6297 0.8053 4.1562 -0.145 0.145 0.5292 0 0
28 8 1221 0 0 0 0 0 1.0011 0 0.5709 -0.0303 0.1774 0.1977 1.0201 0.9921 -0.0158 0.1735 0.2007 2.2952 0.6615 0.027 0.5892 0.7544 4.0357 -0.0909 0.0909 0.4016 0 0
28 9 1233 0 0 0 0 0 1.0014 0 1 -0.0404 0.0404 0.0405 1.6259 0.9963 0.1683 0.1683 0.1895 2.2581 0.6249 0.0015 0.6339 0.818 4.0678 0.1197 0.1197 0.4833 0 0
28 10 1226 0 0 0 0 0 1.0022 0 -0.9942 -0.1124 0.324 0.3727 1.3645 0.9866 0.1415 0.3302 0.4599 3.692 0.6114 -0.0328 0.606 0.7596 4.1208 -0.0774 0.0774 0.5038 0 0
28 11 1241 0 0 0 0 0 1.0014 0 1 0.1235 0.1311 0.1629 1.0863 0.9923 0.0633 0.1096 0.1346 1.1684 0.6773 -0.0127 0.5716 0.7355 4.0375 0.0649 0.0649 0.3545 0 0
28 12 1177 0 0 0 0 0 1.0011 0 0.9999 0.019 0.019 0.0213 1.2893 0.9956 0.1278 0.134 0.1662 3.8346 0.5609 0.0561 0.6362 0.8101 4.0976 0.0503 0.0503 0.5337 0 0
28 13 1268 0 0 0 0 0 1.0006 0 0.895 -0.0393 0.3311 0.3686 1.3195 0.9684 0.3186 0.3354 0.5556 3.7475 0.6597 -0.0282 0.6053 0.7511 4.0828 0.1441 0.1441 0.3694 0 0
28 14 1204 0 0 0 0 0 1.0008 0 0.9606 -0.2235 0.2235 0.2504 1.385 0.9959 -0.2408 0.4785 0.6722 7.1369 0.592 -0.0222 0.6528 0.8254 4.0797 -0.0165 0.0165 0.6346 0 0
28 15 1207 0 0 0 0 0 1.0008 0 0.5964 0.1899 0.1899 0.2343 1.3043 0.9917 -0.0743 0.2254 0.2678 3.1459 0.5522 0.05 0.6981 0.8705 4.0453 0.1091 0.1091 0.4162 0 0
28 16 1217 0 0 0 0 0 1.001 0 0.7318 0.031 0.3104 0.3535 1.2424 0.9898 0.1578 0.1583 0.2214 1.1745 0.6779 0.0035 0.5719 0.7447 4.0348 -0.1424 0.1424 0.3599 0 0
28 17 1243 0 0 0 0 0 1.0006 0 0.9644 -0.1808 0.1808 0.2135 1.2572 0.9839 -0.2363 0.2616 0.4271 5.3259 0.6342 0.0903 0.625 0.7813 4.0973 -1e-04 1e-04 0.5053 0 0
28 18 1192 0 0 0 0 0 1.0015 0 -0.7626 -0.1056 0.139 0.2132 1.2278 0.9843 0.006 0.2256 0.3154 2.6219 0.6096 0.0597 0.6583 0.8274 4.1657 -0.1636 0.1636 0.5039 0 0
28 19 1192 0 0 0 0 0 1.0011 0 0.9529 -0.0187 0.0978 0.0992 1.5455 0.9842 0.28 0.3174 0.4474 5.7097 0.5281 0.0495 0.6506 0.8223 4.0992 -0.019 0.019 0.4995 0 0
28 20 1221 0 0 0 0 0 1.0014 0 0.9614 -0.0727 0.2371 0.2386 1.7974 0.9884 0.0557 0.205 0.2603 1.7348 0.6833 0.056 0.5792 0.727 4.0283 0.1584 0.1584 0.389 0 0
28 21 1222 0 0 0 0 0 1.0004 0 0.8061 -0.1453 0.1654 0.2288 1.2649 0.9887 0.1166 0.2483 0.3898 4.1352 0.6289 0.0322 0.6159 0.7783 4.1775 -0.1857 0.1857 0.5076 0 0
28 22 1249 0 0 0 0 0 1.005 0 -0.9625 -0.0389 0.3702 0.3864 2.401 0.9628 0.1487 0.6197 0.8616 7.5185 0.5134 -0.0617 0.6949 0.8759 4.117 -0.0862 0.0862 0.5687 0 0
28 23 1255 0 0 0 0 0 1.0021 0 0.8847 -0.1612 0.1716 0.2262 1.3527 0.9809 0.0923 0.2778 0.3159 2.9799 0.647 0.0654 0.5784 0.74 4.1354 -0.1561 0.1561 0.5468 0 0
28 24 1276 0 0 0 0 0 1.0036 0 0.7242 -0.2877 0.2877 0.3244 1.6855 0.9867 -0.1956 0.6617 0.8176 5.6302 0.5882 0.0103 0.6199 0.7746 4.1494 0.073 0.073 0.6096 0 0
28 25 1233 0 0 0 0 0 1.0014 0 0.9451 -0.0351 0.0891 0.1139 1.3411 0.9799 -0.1759 0.2981 0.5372 6.6292 0.499 -0.0349 0.6725 0.8561 4.1008 -0.114 0.114 0.6046 0 0
28 26 1213 0 0 0 0 0 1.0074 0 -0.9904 -0.17 0.3482 0.3961 1.9249 0.9766 0.8295 1.1931 1.8958 17.3535 0.5118 -0.0043 0.6882 0.8687 4.121 0.1075 0.1075 0.6807 0 0
28 27 1248 0 0 0 0 0 1.0024 0 0.1235 -0.0927 0.2597 0.2646 1.4162 0.9815 -0.4293 0.541 0.8124 6.9428 0.5923 0.036 0.6247 0.7761 4.2405 -0.1847 0.1847 0.5528 0 0
28 28 1222 0 0 0 0 0 1.0013 0 0.218 0.0651 0.3419 0.3987 1.2936 0.9946 0.3376 0.3522 0.428 3.6322 0.6582 0.0414 0.6226 0.7703 4.0551 -0.0189 0.0189 0.4127 0 0
28 29 1249 0 0 0 0 0 1.0013 0 0.9679 -0.065 0.2128 0.2301 1.4892 0.9675 -0.3273 0.4576 0.8154 7.9226 0.6669 -0.003 0.6065 0.752 4.0431 -0.0599 0.0599 0.389 0 0
28 30 1220 0 0 0 0 0 1.001 0 0.925 -0.1431 0.1431 0.158 1.1158 0.9987 -0.0366 0.2077 0.2382 3.3977 0.5851 0.0074 0.6024 0.7596 4.094 -0.196 0.196 0.4888 0 0
