cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
51 1 765 0 0 0 0 0 1.0006 0 -0.1522 -0.0626 0.1904 0.2363 1.4765 0.9775 -0.0096 0.2158 0.2975 3.4448 0.5157 -0.0815 0.6614 0.8451 4.281 -0.3115 0.3115 0.6038 0 0
51 2 809 0 0 0 0 0 1.0012 0 0.5483 -0.2971 0.298 0.3944 1.4177 0.9772 -0.7701 0.8502 1.1271 9.0042 0.5258 -0.0252 0.63 0.8136 4.3372 -0.195 0.195 0.8986 0 0
51 3 776 0 0 0 0 0 1.0004 0 0.9821 0.0446 0.0784 0.0961 1.3419 0.9936 0.0664 0.1207 0.145 1.9916 0.5958 -0.0566 0.6044 0.7806 4.0757 -0.1031 0.1031 0.4954 0 0
51 4 763 0 0 0 0 0 1.0017 0 -0.629 0.1379 0.1658 0.2549 1.2141 0.979 0.0036 0.1832 0.214 1.9311 0.5047 0.0142 0.6715 0.854 4.3227 -0.285 0.285 0.6364 0 0
51 5 753 0 0 0 0 0 1.0016 0 0.9085 0.1074 0.2541 0.3278 1.909 0.9547 -0.0742 0.2913 0.3846 3.6692 0.5288 0.0386 0.7081 0.8872 4.211 0.1401 0.1401 0.7718 0 0
51 6 796 0 0 0 0 0 1.0004 0 0.5172 0.0345 0.0469 0.0648 1.3985 0.9905 0.0453 0.1114 0.138 2.4273 0.5358 -0.0286 0.6332 0.8226 4.1203 0.0649 0.0649 0.5444 0 0
51 7 791 0 0 0 0 0 1.0008 0 0.8257 0.0381 0.1269 0.156 1.6717 0.9988 -0.0429 0.1189 0.1477 2.2243 0.6482 0.0453 0.6369 0.7966 4.1026 0.0746 0.0746 0.4861 0 0
51 8 790 1 0 0 0 0 1.0025 0 0.9259 -0.1389 0.1837 0.2014 1.4734 0.9661 0.1464 0.4814 0.6554 6.3419 0.5094 0.0121 0.6109 0.7976 4.6295 -0.1633 0.1633 0.9241 1 0
51 9 830 0 0 0 0 0 1.0006 0 0.9808 -0.3775 0.3775 0.4037 1.3683 0.9905 0.0711 0.6604 0.7683 7.1839 0.5916 -0.0075 0.6281 0.8137 4.2786 0.0895 0.0895 0.8514 0 0
51 10 760 2 0 0 0 0 1.001 0 -0.4409 -0.5804 0.5804 0.6299 1.1057 0.9796 -1.3793 2.6364 3.1519 24.2609 0.4246 0.0442 0.7494 0.9644 4.4453 -0.2159 0.2159 1.0413 1 0
51 11 763 0 0 0 0 0 1.0012 0 0.5976 -0.0789 0.2065 0.2338 1.9105 0.9923 -0.2535 0.4198 0.5485 4.5637 0.5417 -0.0234 0.682 0.8694 4.1677 -0.007 0.007 0.6241 0 0
51 12 778 0 0 0 0 0 1.0031 0 -0.9291 0.2675 0.3271 0.4901 2.9062 0.8908 0.346 0.4131 0.561 2.9853 0.4374 0.0293 0.7442 0.937 4.1207 0.0035 0.0035 0.603 0 0
51 13 770 0 0 0 0 0 1.0029 0 -0.8408 -0.0213 0.2008 0.2182 1.9583 0.9795 -0.0827 0.3456 0.4787 6.2127 0.5659 0.091 0.6753 0.8279 4.2416 0.0108 0.0108 0.8388 0 0
51 14 781 0 0 0 0 0 1.004 0 -0.9765 0.2057 0.4865 0.4906 2.3092 0.9609 0.2345 0.3394 0.4506 3.5677 0.5011 0.0592 0.6312 0.8194 4.1952 -0.1111 0.1111 0.5215 0 0
51 15 790 0 0 0 0 0 1.0028 0 -0.3433 -0.2083 0.3217 0.3432 1.969 0.9723 0.728 0.7608 1.0723 8.0122 0.5481 -0.0261 0.68 0.8542 4.199 -0.0095 0.0095 0.7693 0 0
51 16 774 0 0 0 0 0 1.0006 0 0.3974 0.0694 0.1788 0.2127 1.571 0.9649 -0.0668 0.333 0.4429 4.3634 0.5342 0.038 0.6567 0.8131 4.1859 -0.081 0.081 0.6567 0 0
51 17 817 1 0 0 0 0 1.0007 0 0.9968 -0.4124 0.4124 0.4973 1.3039 0.9971 -0.2491 0.8188 1.0257 11.0331 0.5742 -0.0744 0.6317 0.7943 4.1309 0.0867 0.0867 0.7947 1 0
51 18 802 0 0 0 0 0 1.0009 0 0.9997 0.09 0.09 0.0933 1.6373 0.9941 -0.2112 0.2215 0.2542 1.4212 0.7035 -0.0855 0.5737 0.7582 4.0336 -0.0234 0.0234 0.3845 0 0
51 19 784 0 0 0 0 0 1.0014 0 0.1227 -0.1983 0.2398 0.3378 1.9679 0.952 0.7484 1.1297 1.8275 18.7631 0.4079 -0.0686 0.6695 0.8618 4.1828 0.052 0.052 0.7044 0 0
51 20 847 0 0 0 0 0 1.0018 0 -0.5849 -0.0062 0.2687 0.2878 1.5565 0.9417 -0.1711 0.3055 0.5286 4.8047 0.5613 -0.042 0.6615 0.8381 4.4301 0.2593 0.2593 0.708 0 0
51 21 768 0 0 0 0 0 1.0004 0 -0.8949 0.0063 0.44 0.4705 1.9916 0.98 -0.1711 0.319 0.3716 3.4642 0.615 -0.0505 0.6435 0.813 4.2224 -0.1774 0.1774 0.5439 0 0
51 22 784 0 0 0 0 0 1.0006 0 0.7292 -0.0562 0.2735 0.3163 1.7588 0.8409 -0.2112 0.605 0.9974 8.0939 0.5139 -0.0689 0.6969 0.8536 4.1947 -0.0746 0.0746 0.751 0 0
51 23 762 0 0 0 0 0 1.0016 0 -0.8823 -0.2817 0.2817 0.3809 2.0644 0.9714 -1.7476 2.0107 2.9765 27.5236 0.5747 0.0496 0.6787 0.8474 4.3403 -0.1508 0.1508 1.0229 0 0
51 24 810 0 0 0 0 0 1.0007 0 0.9597 -0.0204 0.0589 0.0724 1.2037 0.9975 0.1173 0.1173 0.1362 1.5717 0.6302 -0.0059 0.604 0.7666 4.2743 -0.2588 0.2588 0.5365 0 0
51 25 761 4 0 0 0 0 1.0011 0 0.9843 0.1361 0.1361 0.1921 2.5943 0.994 -0.1027 0.1839 0.2178 7.9817 0.5504 -0.0609 0.6729 0.8424 4.1304 0.0888 0.0888 0.7055 1 0
