cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
37 1 357 0 0 0 0 0 1.0011 0 0.8919 -0.0523 0.3571 0.5411 2.4281 0.9057 -0.0498 0.3321 0.417 4.0647 -0.0601 0.0601 0.5655 0 0
37 2 343 0 0 0 0 0 1.0003 0 0.9262 -0.3737 0.4244 0.5181 2.3554 0.9016 -0.2969 0.4908 0.5954 4.0078 0.1027 0.1027 0.499 0 0
37 3 319 0 0 0 0 0 1.0004 0 0.9572 0.0298 0.2697 0.3186 2.169 0.8785 0.0599 0.3191 0.4355 3.9845 -0.0359 0.0359 0.523 0 0
37 4 379 5 0 0 0 0 1.0007 0 0.9206 0.2045 0.3565 0.5115 2.7901 0.8543 0.0745 0.3926 0.5538 4.2581 0.1775 0.1775 0.5233 1 0
37 5 323 0 0 0 0 0 1.0005 0 0.9713 -0.1297 0.2879 0.3441 2.4645 0.8776 -0.1558 0.4053 0.5209 4.2822 -0.1262 0.1262 0.5583 0 0
37 6 350 0 0 0 0 0 1.0007 0 0.9576 -0.3257 0.3856 0.4715 2.4671 0.8083 -0.1689 0.4792 0.6194 4.2988 0.0924 0.0924 0.5641 0 0
37 7 332 0 0 0 0 0 1.0012 0 0.9151 -0.2764 0.3997 0.5165 2.3807 0.8453 -0.2635 0.5114 0.6693 4.2539 -0.234 0.234 0.7016 0 0
37 8 351 0 0 0 0 0 1.0002 0 0.9269 0.3143 0.3747 0.4696 2.3699 0.7976 0.3192 0.4983 0.6457 3.9961 -0.0462 0.0462 0.5268 0 0
37 9 296 0 0 0 0 0 1.0006 0 0.9661 -0.0049 0.2227 0.277 2.1452 0.8154 -0.0222 0.4357 0.6205 4.2604 -0.2848 0.2848 0.6589 0 0
37 10 242 0 0 0 0 0 1.0008 0 0.9068 0.0786 0.4101 0.543 2.8755 0.7967 0.0984 0.4535 0.6402 4.0328 -0.0797 0.0797 0.5454 0 0
37 11 277 0 0 0 0 0 1.0003 0 0.9237 0.111 0.2703 0.3326 1.9421 0.8657 0.1953 0.3907 0.542 4.0976 -0.2483 0.2483 0.5861 0 0
37 12 335 1 0 0 0 0 1.0004 0 0.9603 0.1682 0.3354 0.4304 2.3022 0.8728 0.1878 0.4264 0.562 4.1108 0.0725 0.0725 0.5224 1 0
37 13 294 0 0 0 0 0 1.0009 0 0.9362 0.159 0.4193 0.5839 2.5629 0.8771 0.0439 0.4034 0.5119 4.0697 -0.0622 0.0622 0.5911 0 0
37 14 363 0 0 0 0 0 1.0002 0 0.9119 0.1319 0.3676 0.455 2.2511 0.8955 0.0941 0.3725 0.4883 4.0145 0.1231 0.1231 0.4391 0 0
37 15 253 0 0 0 0 0 1.0004 0 0.9044 -0.2568 0.508 0.7401 3.0997 0.8613 0.011 0.4281 0.582 3.9921 -0.1167 0.1167 0.5505 0 0
37 16 336 1 0 0 0 0 1.0002 0 0.9203 -0.2528 0.3555 0.4535 2.0447 0.8339 -0.1621 0.3945 0.5438 4.0297 -0.0748 0.0748 0.5728 1 0
37 17 255 0 0 0 0 0 1.0007 0 0.9523 0.1533 0.354 0.449 2.5392 0.8311 0.0542 0.4114 0.5321 4.38 -0.2344 0.2344 0.6515 0 0
37 18 382 0 0 0 0 0 1.0002 0 0.9149 -0.0661 0.3251 0.4044 2.0463 0.8423 -0.1206 0.3969 0.6087 3.9978 0.1857 0.1857 0.4387 0 0
37 19 297 0 0 0 0 0 1.0005 0 0.9391 -0.3966 0.4513 0.5674 2.432 0.8018 -0.2969 0.486 0.6393 4.2106 -0.0608 0.0608 0.6177 0 0
