cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
59 1 775 0 0 0 0 0 1.0002 0 -0.0863 -0.0558 0.2064 0.2093 1.2185 0.9647 0.0746 0.3832 0.4631 4.6332 0.5869 0.0601 0.6612 0.8257 4.4757 0.1799 0.1799 0.493 0 0
59 2 800 1 0 0 0 0 1.0023 0 -0.9994 -0.1301 0.4792 0.5109 2.0682 0.9335 1.0622 1.1619 1.7096 12.4744 0.532 -0.0622 0.7047 0.8634 4.383 0.1258 0.1258 0.5882 1 0
59 3 760 0 0 0 0 0 1.0006 0 0.187 -0.0013 0.083 0.101 1.4187 0.9931 -0.1209 0.2346 0.3422 6.6303 0.4702 0.002 0.7318 0.9345 4.2649 -0.126 0.126 0.7726 0 0
59 4 786 0 0 0 0 0 1.0014 0 0.7141 -0.2691 0.5018 0.551 1.7988 0.9424 0.5268 0.655 1.1729 11.203 0.6621 0.0154 0.5941 0.7737 4.1998 -0.0126 0.0126 0.6156 0 0
59 5 830 0 0 0 0 0 1.0005 0 0.6875 -0.096 0.2866 0.3098 1.4225 0.9891 0.1534 0.212 0.2507 2.5649 0.6818 0.0152 0.5847 0.7587 4.1421 -0.0256 0.0256 0.4347 0 0
59 6 811 0 0 0 0 0 1.0003 0 0.9949 -0.0195 0.0443 0.058 1.3237 0.9949 0.0609 0.1168 0.1599 2.2489 0.671 -0.0014 0.6054 0.7535 4.2101 -0.0048 0.0048 0.5157 0 0
59 7 789 0 0 0 0 0 1.0006 0 0.9963 0.0723 0.1205 0.1256 1.2406 0.9915 0.1065 0.1624 0.19 2.1472 0.6449 0.1243 0.5967 0.7773 4.1137 -4e-04 4e-04 0.4345 0 0
59 8 800 0 0 0 0 0 1.0007 0 0.7725 0.0845 0.2254 0.2821 1.2933 0.9869 0.0463 0.1668 0.1906 2.3335 0.738 0.0163 0.5527 0.7031 4.2337 0.1325 0.1325 0.3643 0 0
59 9 767 0 0 0 0 0 1.001 0 0.9019 0.0967 0.1816 0.1869 1.4638 0.9804 -0.1316 0.2062 0.2586 2.298 0.6637 -0.1011 0.6466 0.8086 4.1117 -0.0558 0.0558 0.4911 0 0
59 10 760 0 0 0 0 0 1.0011 0 -0.9896 0.0144 0.3051 0.3453 1.5987 0.9717 0.1907 0.2724 0.4109 4.2387 0.5311 0.1349 0.7009 0.8808 4.1786 0.0102 0.0102 0.5414 0 0
59 11 769 0 0 0 0 0 1.0015 0 -0.6029 -0.1901 0.4296 0.4347 1.6954 0.9769 -0.0706 0.553 0.662 5.7381 0.6247 -0.0161 0.6608 0.8161 4.4688 0.0127 0.0127 0.7538 0 0
