cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
9 1 295 7 0 0 0 0 1.001 0 0.9999 0.0233 0.1777 0.1834 1.6572 0.9756 0.0764 0.2895 0.3864 4.4318 0.7342 0.0969 0.5223 0.6839 3.7476 0.0997 0.0997 0.7911 1 0
9 2 288 0 0 0 0 0 1.0012 0 -0.9823 0.0453 0.3953 0.4154 2.5975 0.91 0.0115 0.314 0.5019 6.4191 0.5877 -0.1298 0.6654 0.8384 3.7387 0.0489 0.0489 0.7095 0 0
9 3 283 1 0 0 0 0 1.0011 0 0.9685 0.2082 0.2082 0.2191 2.2218 0.9808 -0.1992 0.252 0.3108 3.1236 0.7158 -0.1599 0.6188 0.7604 3.4219 -0.015 0.015 0.7012 1 0
9 4 299 22 0 0 0 0 1.0026 0 -0.7841 -0.0923 0.63 0.6836 3.0596 0.9196 -0.3673 0.9484 1.3455 13.028 0.5941 0.1217 0.595 0.7519 4.0006 -0.075 0.075 1.1408 1 0
9 5 276 1 0 0 0 0 1.0005 0 -0.0899 0.3658 0.3658 0.4354 2.1897 0.9794 -0.0025 0.27 0.3107 4.5843 0.5622 -0.1475 0.6534 0.8326 3.3952 -0.0666 0.0666 0.6634 1 0
9 6 267 1 0 0 0 0 1.0014 0 0.9947 -0.0782 0.0782 0.0819 2.2691 0.9669 -0.2018 0.2467 0.3374 4.1356 0.7665 0.0686 0.559 0.6859 3.3395 -0.2528 0.2528 0.8451 1 0
9 7 281 189 0 0 0 0 1.0006 0 -0.7744 -0.1515 0.2087 0.3143 2.0201 0.9607 0.1235 0.4836 0.7253 10.5673 0.6157 -0.2361 0.6184 0.7833 4.1325 -0.0243 0.0243 1.0353 1 0
9 8 269 7 0 0 0 0 1.001 0 -0.6818 0.1157 0.6584 0.7531 3.1158 0.9837 -0.0631 0.5332 0.6578 10.0294 0.7074 -0.182 0.7016 0.8793 3.3964 -0.1257 0.1257 0.7979 1 0
9 9 287 1 0 0 0 0 1.0004 0 0.9805 -0.3189 0.3189 0.3248 1.7445 0.9554 0.0073 0.5271 0.7117 9.565 0.6945 -0.0225 0.5606 0.7043 3.5394 -0.0803 0.0803 0.7783 1 0
9 10 287 77 0 0 0 0 1.0011 0 -0.8114 -0.0159 0.2819 0.3184 2.0748 0.923 0.0745 0.5707 0.864 10.2789 0.5961 0.0579 0.7076 0.8791 4.1055 0.1028 0.1028 0.8959 1 0
9 11 302 3 0 0 0 0 1.0004 0 -0.3015 -0.1926 0.2452 0.2936 1.8705 0.9617 0.3578 0.6812 0.8959 10.3558 0.6565 0.0666 0.532 0.694 3.5867 0.0609 0.0609 0.7286 1 0
9 12 273 2 0 0 0 0 1.0004 0 0.9403 -0.2567 0.2567 0.2609 1.6029 0.9826 0.0822 0.3767 0.4468 4.1677 0.6386 -0.067 0.5399 0.6985 3.5482 -0.164 0.164 0.9231 1 0
9 13 295 124 0 0 0 0 1.0004 0 0.1019 -0.4718 0.4718 0.5489 1.9213 0.9595 -0.6254 1.1039 1.4987 16.0394 0.7854 -0.124 0.5844 0.7538 4.1301 0.0367 0.0367 0.9569 1 0
9 14 290 23 0 0 0 0 1.0009 0 -0.949 -0.0957 0.1452 0.1539 2.366 0.986 -0.3284 0.6105 0.7308 8.3963 0.6504 -0.0035 0.6729 0.803 4.1079 -0.0812 0.0812 0.9936 1 0
9 15 491 1960 0 0 0 9 1.0058 0 0.1253 -0.1378 0.2539 0.2956 1.5229 0.9733 -0.2973 0.5048 0.5495 5.748 0.7036 -0.5378 0.7091 0.9 4.1864 0.3538 0.3538 0.7423 1 1
9 16 300 5 0 0 0 0 1.0006 0 0.8259 0.0239 0.2097 0.2159 1.8795 0.96 -0.0509 0.3115 0.497 6.6892 0.7124 -0.2032 0.5505 0.7182 3.5 0.0898 0.0898 0.7063 1 0
9 17 291 7 0 0 0 0 1.0011 0 0.9905 -0.2482 0.2482 0.2498 2.068 0.9731 0.0398 0.3881 0.4815 5.6263 0.7222 0.0622 0.5029 0.6375 4.3058 -0.1027 0.1027 1.0747 1 0
