cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
10 1 340 0 0 0 0 0 1.0004 0 0.9573 -0.0026 0.2287 0.2832 1.2716 0.8884 -9e-04 0.3852 0.4893 2.5886 -0.0215 0.0215 0.3516 0 0
10 2 417 0 0 0 0 0 1.0006 0 0.9617 0.1945 0.3276 0.4659 1.7568 0.85 0.1128 0.4472 0.5647 2.6905 0.0592 0.0592 0.3821 0 0
10 3 426 0 0 0 0 0 1.0001 0 0.9569 -0.0157 0.1889 0.2467 1.2507 0.8328 -0.0273 0.4543 0.5778 2.7673 0.1507 0.1507 0.3373 0 0
10 4 403 0 0 0 0 0 1.0001 0 0.9863 0.0676 0.1488 0.1913 1.382 0.8167 0.1116 0.4885 0.6038 2.5979 -0.1816 0.1816 0.3874 0 0
10 5 410 0 0 0 0 0 1.0001 0 0.9879 0.0512 0.228 0.3355 2.4769 0.8281 0.0909 0.4936 0.6202 2.6554 0.0271 0.0271 0.4036 0 0
10 6 359 0 0 0 0 0 1.001 0 0.9337 -0.0507 0.2543 0.2817 1.1008 0.849 -0.0177 0.4157 0.5267 2.6526 -0.1017 0.1017 0.3851 0 0
10 7 416 0 0 0 0 0 1.0001 0 0.9682 -0.1839 0.2515 0.324 1.4344 0.8646 -0.1828 0.4314 0.5267 2.7377 0.0206 0.0206 0.3748 0 0
10 8 400 0 0 0 0 0 1.0003 0 0.9693 0.0491 0.2931 0.3865 2.0163 0.825 0.1947 0.501 0.6132 2.6295 0.0411 0.0411 0.3733 0 0
10 9 398 0 0 0 0 0 1.0002 0 0.9836 0.0522 0.1874 0.2369 2.2198 0.8709 0.0724 0.4124 0.5121 2.6057 0.0627 0.0627 0.375 0 0
10 10 420 0 0 0 0 0 1.0002 0 0.9455 -0.2243 0.2803 0.3773 1.743 0.827 -0.1596 0.4949 0.6081 2.9583 0.0771 0.0771 0.3726 0 0
10 11 395 0 0 0 0 0 1.0002 0 0.9694 0.0133 0.1773 0.2219 1.4263 0.855 0.0249 0.4487 0.5609 2.7222 0.0308 0.0308 0.3591 0 0
10 12 429 0 0 0 0 0 1.0002 0 0.9675 -0.1462 0.2462 0.3095 1.2977 0.8881 -0.1511 0.451 0.558 2.7684 0.0779 0.0779 0.3306 0 0
10 13 396 0 0 0 0 0 1.0002 0 0.9744 0.0387 0.1459 0.1956 1.3917 0.8445 0.0691 0.4127 0.5383 2.7072 0.127 0.127 0.3382 0 0
10 14 417 0 0 0 0 0 1.0003 0 0.9595 -0.0454 0.1881 0.2435 1.537 0.8467 -0.0645 0.4122 0.5179 2.7265 -0.0154 0.0154 0.3757 0 0
10 15 324 0 0 0 0 0 1.0006 0 0.9852 -0.0304 0.1202 0.1567 1.3964 0.8505 0.0249 0.4382 0.5537 2.6965 -0.1286 0.1286 0.3784 0 0
10 16 342 0 0 0 0 0 1.0001 0 0.986 -0.0974 0.1815 0.2616 1.785 0.8655 -0.0343 0.4681 0.569 2.6895 -0.13 0.13 0.4127 0 0
10 17 340 0 0 0 0 0 1.0001 0 0.9722 0.1382 0.3718 0.513 2.3973 0.785 0.0293 0.5296 0.6588 2.7653 -0.0508 0.0508 0.4364 0 0
10 18 425 0 0 0 0 0 1.0002 0 0.9785 0.1159 0.192 0.2274 1.6247 0.8426 0.0155 0.4383 0.5635 2.8267 0.1489 0.1489 0.3519 0 0
10 19 301 0 0 0 0 0 1.0009 0 0.9809 -0.1597 0.2764 0.3053 1.9858 0.8199 -0.1523 0.5027 0.63 2.775 0.0616 0.0616 0.3733 0 0
10 20 419 0 0 0 0 0 1.0003 0 0.9747 -0.1789 0.2014 0.2639 1.5869 0.8559 -0.1386 0.4252 0.5351 2.8663 -0.0581 0.0581 0.3897 0 0
10 21 390 0 0 0 0 0 1.0002 0 0.9137 0.1757 0.3227 0.449 2.4355 0.8093 0.1274 0.4877 0.5961 2.8616 -0.1093 0.1093 0.4236 0 0
10 22 404 0 0 0 0 0 1.0002 0 0.9609 -0.3166 0.3723 0.488 2.2018 0.8641 -0.147 0.4581 0.5727 2.8951 0.0134 0.0134 0.3915 0 0
10 23 406 0 0 0 0 0 1.0001 0 0.946 -0.1151 0.2265 0.2845 1.2244 0.8701 -0.1633 0.424 0.5316 2.7284 -0.0314 0.0314 0.3663 0 0
10 24 417 0 0 0 0 0 1.0003 0 0.9823 0.1076 0.1949 0.2261 1.4638 0.8492 0.0813 0.4854 0.6085 2.9239 0.1508 0.1508 0.3343 0 0
10 25 429 3 0 0 0 0 1.0004 0 0.9343 -0.1785 0.2631 0.3306 2.1154 0.8284 -0.2592 0.4739 0.6075 3.3079 0.1971 0.1971 0.4107 1 0
10 26 406 0 0 0 0 0 1.0007 0 0.9774 0.1611 0.2483 0.3149 1.7187 0.8579 0.0669 0.4249 0.5332 2.6219 -0.0895 0.0895 0.3805 0 0
10 27 412 0 0 0 0 0 1.0002 0 0.9655 0.0567 0.1859 0.2545 1.788 0.8719 0.0912 0.4218 0.5459 2.7657 0.0176 0.0176 0.3945 0 0
10 28 375 0 0 0 0 0 1.0003 0 0.7381 -0.3165 0.4179 0.6764 2.1178 0.7702 -0.123 0.5402 0.6779 3.0845 -0.0304 0.0304 0.433 0 0
