cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
47 1 2186 0 0 0 0 0 1.0003 0 0.9826 0.095 0.1912 0.2257 1.8153 0.8971 0.1093 0.422 0.5516 4.5023 0.0533 0.0533 0.2227 0 0
47 2 1359 0 0 0 0 0 1.0005 0 0.9823 -0.0077 0.153 0.1911 1.4085 0.8761 -0.0045 0.4233 0.5655 4.2475 -0.0124 0.0124 0.2455 0 0
47 3 1998 0 0 0 0 0 1.0006 0 0.9788 -0.0942 0.2291 0.3111 1.7526 0.8968 -0.0669 0.4162 0.5345 4.0082 0.045 0.045 0.2197 0 0
47 4 1497 0 0 0 0 0 1.0002 0 0.9728 0.0079 0.1995 0.2411 1.8608 0.8706 -0.0374 0.4022 0.5417 4.3105 -0.0314 0.0314 0.2487 0 0
47 5 1813 0 0 0 0 0 1.0012 0 0.9885 0.0355 0.1665 0.1852 1.4141 0.8913 -0.0422 0.4163 0.5477 4.3927 0.0955 0.0955 0.226 0 0
47 6 1271 0 0 0 0 0 1.0012 0 0.9817 0.0508 0.1874 0.2331 1.4669 0.8758 0.0128 0.3966 0.5457 4.0058 -0.0931 0.0931 0.2572 0 0
47 7 1271 0 0 0 0 0 1.0006 0 0.9774 -0.0175 0.2243 0.2934 1.7529 0.8808 -0.0102 0.4113 0.5639 4.3404 -0.0578 0.0578 0.2398 0 0
47 8 1290 0 0 0 0 0 1.0003 0 0.9818 0.0627 0.1906 0.2363 1.4946 0.8967 -0.0316 0.4066 0.5239 3.9713 -0.0213 0.0213 0.2345 0 0
47 9 1290 0 0 0 0 0 1.0011 0 0.9829 -0.1054 0.1889 0.2436 1.6184 0.8772 -0.1107 0.4352 0.5737 4.227 -0.0919 0.0919 0.2514 0 0
47 10 1236 0 0 0 0 0 1.0004 0 0.9598 0.2555 0.3277 0.446 2.2392 0.8474 0.1513 0.4379 0.5798 4.0413 -0.0937 0.0937 0.2756 0 0
47 11 1282 0 0 0 0 0 1.0002 0 0.9545 0.0579 0.216 0.3136 1.402 0.884 0.0253 0.4119 0.5437 3.9867 -0.0993 0.0993 0.2492 0 0
47 12 1244 0 0 0 0 0 1.0008 0 0.9878 0.0914 0.1798 0.2322 1.573 0.8605 0.0205 0.4314 0.5923 4.2308 -0.0627 0.0627 0.2525 0 0
47 13 1406 0 0 0 0 0 1.0012 0 0.9645 -0.259 0.2854 0.3863 1.6356 0.8733 -0.2389 0.4713 0.6222 4.3191 0.0385 0.0385 0.2303 0 0
47 14 1799 0 0 0 0 0 1.0005 0 0.9795 -0.0263 0.2142 0.2778 1.3885 0.9075 -0.0066 0.403 0.5149 4.2914 0.0328 0.0328 0.2221 0 0
47 15 1250 0 0 0 0 0 1.0009 0 0.9834 -0.0155 0.1678 0.2277 1.8343 0.866 -0.0518 0.4364 0.5803 4.401 -0.0722 0.0722 0.2518 0 0
47 16 1645 0 0 0 0 0 1.0003 0 0.9891 -5e-04 0.1633 0.2017 2.1589 0.8963 -0.0164 0.3899 0.5096 4.0035 0.0147 0.0147 0.2269 0 0
47 17 1237 0 0 0 0 0 1.0011 0 0.9897 -0.0021 0.1248 0.1464 1.4305 0.8812 0.0139 0.3896 0.5452 4.2527 -0.0437 0.0437 0.247 0 0
47 18 1385 0 0 0 0 0 1.0004 0 0.9784 -0.1883 0.2161 0.2862 1.7782 0.8918 -0.1192 0.427 0.5767 4.3131 0.0363 0.0363 0.2283 0 0
47 19 1322 0 0 0 0 0 1.002 0 0.9528 -0.0876 0.213 0.2594 1.03 0.8871 -0.0789 0.395 0.5168 4.2593 -0.0402 0.0402 0.2354 0 0
47 20 2483 0 0 0 0 0 1.0002 0 0.9605 -0.2082 0.2714 0.3406 1.4913 0.8882 -0.1864 0.4304 0.5794 4.0434 0.1254 0.1254 0.1987 0 0
47 21 1399 0 0 0 0 0 1.0003 0 0.9917 -0.0207 0.1092 0.1363 1.3729 0.8982 -0.0436 0.3957 0.529 3.9737 -0.0125 0.0125 0.232 0 0
