cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
68 1 860 0 0 0 0 0 1.0011 0 0.9902 0.0081 0.1541 0.1859 1.7407 0.7719 0.0901 0.5542 0.7419 4.1958 -0.164 0.164 0.2888 0 0
68 2 893 0 0 0 0 0 1.0003 0 0.9907 0.0563 0.1276 0.1619 1.0994 0.813 0.0437 0.529 0.689 4.4326 -0.0305 0.0305 0.2199 0 0
68 3 897 0 0 0 0 0 1.0012 0 0.9929 -0.068 0.1872 0.2184 1.7823 0.7911 -0.1202 0.56 0.7206 4.3378 -0.0074 0.0074 0.2354 0 0
68 4 845 0 0 0 0 0 1.0002 0 0.9574 -0.1627 0.248 0.3383 1.3272 0.7206 -0.0682 0.5851 0.7748 4.3593 -0.0802 0.0802 0.2673 0 0
68 5 945 0 0 0 0 0 1.0003 0 0.9895 0.0072 0.1477 0.1772 1.3728 0.8213 0.0276 0.5301 0.6903 4.4896 0.0323 0.0323 0.2113 0 0
68 6 961 0 0 0 0 0 1.0011 0 0.9873 0.0013 0.1229 0.1474 0.9428 0.8297 -0.029 0.4974 0.6515 4.4318 0.0014 0.0014 0.218 0 0
68 7 897 0 0 0 0 0 1.0005 0 0.9888 -5e-04 0.0994 0.1319 1.0494 0.8123 -0.037 0.5059 0.6539 4.4289 0.0307 0.0307 0.2203 0 0
68 8 888 0 0 0 0 0 1.0003 0 0.9874 -0.0238 0.1455 0.1593 1.2271 0.8273 3e-04 0.4973 0.6449 4.436 -0.0259 0.0259 0.231 0 0
68 9 902 0 0 0 0 0 1.0003 0 0.9945 -0.0702 0.0943 0.1144 1.0027 0.8058 -0.0562 0.5368 0.7047 4.4309 -0.0266 0.0266 0.2321 0 0
68 10 929 0 0 0 0 0 1.0004 0 0.9931 0.0094 0.1527 0.1973 1.3941 0.8076 0.0606 0.5145 0.658 4.3615 -0.0207 0.0207 0.2375 0 0
68 11 909 0 0 0 0 0 1.0007 0 0.988 0.0139 0.1709 0.1994 1.6548 0.7858 -0.0351 0.4951 0.6654 4.2512 -0.1183 0.1183 0.2774 0 0
68 12 897 0 0 0 0 0 1.0016 0 0.9875 -0.0981 0.1429 0.1558 0.8799 0.7663 -0.1154 0.53 0.7021 4.4759 -0.0165 0.0165 0.2314 0 0
68 13 931 0 0 0 0 0 1.0003 0 0.9896 -0.0473 0.1899 0.2659 1.5967 0.7974 -0.047 0.5519 0.7124 4.4739 -0.0216 0.0216 0.241 0 0
68 14 908 0 0 0 0 0 1.0002 0 0.9854 0.0105 0.1505 0.1773 1.0908 0.8069 0.0514 0.5462 0.7102 4.5426 0.0443 0.0443 0.2115 0 0
68 15 901 0 0 0 0 0 1.001 0 0.9871 0.0184 0.1354 0.1875 1.2169 0.791 0.0763 0.5275 0.6936 4.3581 -0.05 0.05 0.2484 0 0
68 16 889 0 0 0 0 0 1.0008 0 0.9642 -0.0893 0.1628 0.2027 0.8618 0.8378 -0.105 0.4937 0.6324 4.3729 -0.0335 0.0335 0.2369 0 0
68 17 869 0 0 0 0 0 1.0003 0 0.9493 0.1639 0.2284 0.2942 1.0065 0.798 0.12 0.5735 0.7324 4.361 -0.0593 0.0593 0.2451 0 0
68 18 1088 0 0 0 0 0 1.0003 0 0.9686 -0.3424 0.3887 0.401 1.6919 0.8131 -0.2835 0.6099 0.7614 4.5722 0.0545 0.0545 0.2281 0 0
68 19 910 0 0 0 0 0 1.0004 0 0.9924 -0.1811 0.1842 0.2257 1.3253 0.7985 -0.0717 0.5603 0.7158 4.4247 -0.0218 0.0218 0.2217 0 0
68 20 878 0 0 0 0 0 1.001 0 0.9779 0.1991 0.2442 0.3524 1.6291 0.7881 0.0278 0.5807 0.7404 4.5612 0.0071 0.0071 0.2481 0 0
68 21 868 0 0 0 0 0 1.0002 0 0.977 -0.122 0.1944 0.2631 1.3502 0.7912 -0.1018 0.5418 0.7029 4.2378 -0.0852 0.0852 0.2521 0 0
68 22 894 0 0 0 0 0 1.0002 0 0.9669 -0.1673 0.2517 0.3128 0.9889 0.8209 -0.1374 0.5404 0.7208 4.2776 -0.1009 0.1009 0.2508 0 0
68 23 897 0 0 0 0 0 1.0006 0 0.9948 -0.1087 0.1191 0.1511 1.4921 0.8205 -0.0584 0.5176 0.679 4.4879 0.0363 0.0363 0.2233 0 0
68 24 983 0 0 0 0 0 1.0003 0 0.9909 0.1976 0.208 0.25 1.1453 0.8024 0.1589 0.5251 0.6763 4.5709 0.0354 0.0354 0.2235 0 0
68 25 890 0 0 0 0 0 1.0002 0 0.9734 0.1048 0.17 0.2194 1.055 0.7844 0.0567 0.5365 0.7168 4.3294 -0.0552 0.0552 0.2473 0 0
