cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
35 1 597 0 0 0 0 0 1.0002 0 0.9022 -0.1507 0.3048 0.6122 2.9151 0.6869 0.0432 0.5437 0.7036 4.0134 -0.1034 0.1034 0.3818 0 0
35 2 655 0 0 0 0 0 1.0002 0 0.9845 -0.2599 0.2792 0.3452 1.4948 0.8234 -0.1594 0.5084 0.6424 4.1704 0.0735 0.0735 0.324 0 0
35 3 534 0 0 0 0 0 1.0009 0 0.9655 0.077 0.1858 0.2365 0.9802 0.7693 0.0728 0.4904 0.6392 4.0724 -0.1183 0.1183 0.343 0 0
35 4 633 0 0 0 0 0 1 0 0.9784 -0.1229 0.1901 0.2577 2.2008 0.748 -0.0072 0.5064 0.6671 4.1023 0.0454 0.0454 0.3242 0 0
35 5 634 0 0 0 0 0 1.0002 0 0.9847 0.1509 0.1742 0.22 1.0724 0.8051 0.1636 0.4757 0.6151 4.0479 -0.0135 0.0135 0.3134 0 0
35 6 614 0 0 0 0 0 1.0006 0 0.9802 0.078 0.2198 0.2944 1.5295 0.7868 -0.0063 0.4928 0.6266 4.0368 -0.0302 0.0302 0.3475 0 0
35 7 606 0 0 0 0 0 1.0002 0 0.9569 -0.0484 0.2092 0.2866 1.9239 0.7457 -0.1003 0.4942 0.6261 4.0443 -0.1442 0.1442 0.363 0 0
35 8 672 0 0 0 0 0 1.0003 0 0.9856 0.0412 0.1511 0.1745 1.7713 0.7699 0.059 0.4783 0.6172 4.078 0.0403 0.0403 0.347 0 0
35 9 607 0 0 0 0 0 1.0002 0 0.873 -0.2469 0.4976 0.7344 2.4352 0.7902 -0.0405 0.5195 0.6668 4.1549 0.0755 0.0755 0.3243 0 0
35 10 643 0 0 0 0 0 1.0002 0 0.9629 -0.0142 0.1818 0.2506 1.3878 0.7526 0.0087 0.4985 0.6435 4.0988 0.0385 0.0385 0.3362 0 0
35 11 647 0 0 0 0 0 1.0002 0 0.9853 -0.0441 0.2135 0.2505 1.5259 0.8021 -0.0527 0.4881 0.6291 4.1125 -0.0551 0.0551 0.3268 0 0
35 12 672 0 0 0 0 0 1.0003 0 0.9877 0.0373 0.1453 0.172 1.2313 0.8333 0.0627 0.4547 0.5961 4.0278 -0.0357 0.0357 0.3141 0 0
35 13 651 0 0 0 0 0 1.0001 0 0.9864 -0.0492 0.1074 0.1698 1.1133 0.7895 0.0509 0.4678 0.6148 4.0155 -0.0139 0.0139 0.3219 0 0
35 14 640 0 0 0 0 0 1.0001 0 0.9656 0.2193 0.2649 0.4091 1.836 0.8136 0.0855 0.5021 0.6331 4.0481 0.0246 0.0246 0.3041 0 0
35 15 633 0 0 0 0 0 1.001 0 0.988 0.0457 0.1346 0.1604 1.1591 0.796 0.0786 0.4847 0.6269 4.0717 0.0297 0.0297 0.3009 0 0
35 16 652 0 0 0 0 0 1.0007 0 0.9865 -0.0551 0.1421 0.1631 0.9988 0.8046 -0.0496 0.4856 0.6214 4.0663 -6e-04 6e-04 0.3023 0 0
35 17 637 0 0 0 0 0 1.0005 0 0.9903 0.0145 0.1277 0.1687 1.3768 0.8144 -0.0142 0.4537 0.5769 4.0486 -0.0636 0.0636 0.3374 0 0
35 18 652 0 0 0 0 0 1.0001 0 0.9904 -0.1351 0.1931 0.2252 1.532 0.7722 -0.0727 0.518 0.6668 4.0836 0.0287 0.0287 0.349 0 0
35 19 643 0 0 0 0 0 1.0003 0 0.9911 -0.0512 0.1414 0.169 1.4218 0.7945 0.0109 0.4507 0.5714 4.0421 -0.0595 0.0595 0.3326 0 0
35 20 646 0 0 0 0 0 1.0012 0 0.912 -0.1866 0.3038 0.4766 2.3928 0.7256 -0.0197 0.5544 0.718 4.0153 -0.09 0.09 0.3851 0 0
35 21 635 0 0 0 0 0 1.0001 0 0.9875 0.1647 0.1943 0.2323 1.2587 0.8033 0.0896 0.5021 0.6419 4.1076 0.0668 0.0668 0.2984 0 0
35 22 645 0 0 0 0 0 1.0002 0 0.992 -0.1328 0.1942 0.2931 2.0939 0.7534 -0.105 0.5014 0.656 4.014 -0.1813 0.1813 0.359 0 0
35 23 660 0 0 0 0 0 1.0002 0 0.9774 -0.2708 0.289 0.3728 1.7592 0.8 -0.1073 0.4975 0.6397 4.0577 0.0647 0.0647 0.3069 0 0
35 24 584 0 0 0 0 0 1.0004 0 0.9774 0.2051 0.3167 0.435 2.5054 0.7581 0.0066 0.5429 0.7272 4.1072 -0.0751 0.0751 0.3939 0 0
35 25 670 0 0 0 0 0 1.0008 0 0.9688 0.0379 0.1713 0.2176 1.2162 0.8028 0.0023 0.4752 0.6138 4.0099 0.0623 0.0623 0.3103 0 0
35 26 645 0 0 0 0 0 1.0003 0 0.9689 -0.0994 0.2686 0.3749 1.8159 0.7553 0.0333 0.5066 0.648 4.0708 -0.0522 0.0522 0.3649 0 0
35 27 633 0 0 0 0 0 1.0002 0 0.9887 0.1507 0.1908 0.2288 1.168 0.7528 0.1817 0.5298 0.6926 4.0532 -0.0536 0.0536 0.3363 0 0
