cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
71 1 1552 0 0 0 0 0 1.0004 0 0.6394 -0.0977 0.1177 0.1798 0.9027 0.9815 0.1827 0.2619 0.3082 2.3075 0.7942 0.1865 0.572 0.748 4.6537 0.0527 0.0527 0.3167 0 0
71 2 1515 0 0 0 0 0 1.0004 0 0.336 -0.1735 0.1735 0.2236 0.7817 0.9889 0.0217 0.2148 0.2694 2.5533 0.7739 0.0778 0.5367 0.6832 4.4734 -0.0203 0.0203 0.3263 0 0
71 3 1463 0 0 0 0 0 1.0005 0 0.8038 0.0553 0.1595 0.2135 0.8778 0.979 0.0373 0.1809 0.2305 1.9924 0.7725 0.0178 0.5678 0.7632 4.2566 -0.0859 0.0859 0.3316 0 0
71 4 1554 0 0 0 0 0 1.0006 0 0.9143 0.0068 0.0514 0.0666 0.7429 0.9941 0.0243 0.1198 0.1562 1.8445 0.8118 0.0164 0.5649 0.7232 4.4896 0.0186 0.0186 0.2851 0 0
71 5 1620 1 0 0 0 0 1.0006 0 0.7906 -0.0324 0.0977 0.1164 0.8794 0.9903 -0.5122 0.5122 0.5722 3.0965 0.7677 -0.3142 0.6353 0.8057 4.7264 0.1201 0.1201 0.3122 1 0
71 6 1475 0 0 0 0 0 1.0006 0 0.9745 0.0201 0.1103 0.1273 1.2121 0.988 -0.2739 0.2864 0.3262 2.3645 0.7524 -0.2011 0.604 0.7603 4.3621 -0.0916 0.0916 0.4075 0 0
71 7 1525 0 0 0 0 0 1.0003 0 0.8707 0.0972 0.1524 0.1961 1.0348 0.9934 -0.0698 0.1677 0.2255 2.5499 0.7871 -0.007 0.5664 0.7211 4.3409 -0.0585 0.0585 0.3092 0 0
71 8 1550 0 0 0 0 0 1.0007 0 0.9322 0.0787 0.099 0.1131 0.8831 0.9821 -0.0752 0.1999 0.2393 2.0035 0.7534 -0.0666 0.5828 0.7602 4.3992 -0.0538 0.0538 0.3086 0 0
71 9 1578 0 0 0 0 0 1.0006 0 0.8684 -0.0346 0.0835 0.1096 0.8248 0.9911 0.1533 0.1937 0.2371 1.9435 0.7833 0.0774 0.553 0.7101 4.6049 0.062 0.062 0.2879 0 0
71 10 1628 0 0 0 0 0 1.0007 0 0.8437 -0.0729 0.2616 0.2836 1.2196 0.9717 0.0646 0.2596 0.3709 2.8152 0.8237 -0.0723 0.512 0.6707 4.5385 0.0706 0.0706 0.2764 0 0
