cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
47 1 1722 0 0 0 0 0 1.0008 0 0.9761 0.0713 0.1086 0.1431 0.9422 0.9894 -0.0847 0.1626 0.2024 2.4358 0.7989 -0.0725 0.5586 0.7389 4.312 -0.0538 0.0538 0.2973 0 0
47 2 1710 0 0 0 0 0 1.0003 0 0.2914 0.143 0.2435 0.2857 0.9803 0.9808 0.1064 0.1899 0.2575 1.714 0.796 -0.0492 0.5483 0.7142 4.2208 -0.1483 0.1483 0.3525 0 0
47 3 1739 0 0 0 0 0 1.0006 0 0.9442 -0.0041 0.0684 0.0786 0.7353 0.9969 0.1052 0.1363 0.1599 3.6376 0.8116 -0.0322 0.5547 0.6968 4.1777 0.0133 0.0133 0.283 0 0
47 4 1749 0 0 0 0 0 1.0002 0 0.9662 -0.0083 0.1444 0.1663 0.9338 0.9761 -0.1214 0.227 0.2922 1.7708 0.7897 -0.0817 0.542 0.681 4.2943 -0.0081 0.0081 0.272 0 0
47 5 1940 0 0 0 0 0 1.0004 0 0.8853 -0.1703 0.1703 0.2141 0.8565 0.9911 0.1209 0.246 0.3242 2.5041 0.8177 0.1109 0.5495 0.7018 4.5304 0.0952 0.0952 0.2543 0 0
47 6 1999 0 0 0 0 0 1.0008 0 0.9514 -0.1009 0.1179 0.1516 0.8914 0.9816 0.2156 0.2944 0.3729 2.9854 0.7915 0.2473 0.5815 0.73 4.4538 0.0512 0.0512 0.3095 0 0
47 7 1747 0 0 0 0 0 1.001 0 0.8208 -0.1495 0.1737 0.2255 0.8942 0.9957 -0.0618 0.3187 0.3885 5.5203 0.7658 -0.1196 0.5918 0.7676 4.5034 0.0575 0.0575 0.3476 0 0
47 8 1703 0 0 0 0 0 1.0008 0 0.6548 -0.0225 0.1719 0.1934 0.9179 0.9907 -0.2183 0.2287 0.2907 3.0497 0.8014 -0.1513 0.5848 0.7279 4.1895 -0.0787 0.0787 0.3504 0 0
47 9 1697 0 0 0 0 0 1.0004 0 0.925 0.0721 0.098 0.123 0.9501 0.9915 -0.302 0.3029 0.3589 1.7581 0.817 -0.2028 0.5373 0.7025 4.2874 -0.0401 0.0401 0.2962 0 0
47 10 1690 0 0 0 0 0 1.0003 0 0.8313 -0.0937 0.1305 0.1642 0.8953 0.9758 0.0377 0.3193 0.4575 4.3328 0.7478 -0.0109 0.5632 0.699 4.1854 -0.0868 0.0868 0.3456 0 0
47 11 1783 0 0 0 0 0 1.0003 0 0.8153 0.1047 0.1804 0.2271 0.9584 0.9875 -0.1451 0.1645 0.213 1.6975 0.8101 -0.099 0.5282 0.6832 4.3529 -0.0413 0.0413 0.2639 0 0
47 12 1686 0 0 0 0 0 1.0009 0 0.7668 0.0102 0.1129 0.1394 0.8757 0.9911 -0.0328 0.1326 0.1713 1.786 0.8072 0.0471 0.5213 0.6852 4.393 -0.0505 0.0505 0.3 0 0
47 13 1669 0 0 0 0 0 1.0005 0 0.8184 0.0255 0.0926 0.112 0.9089 0.9957 -0.1141 0.1268 0.1614 2.3791 0.7884 -0.0841 0.5575 0.7359 4.2857 -0.0835 0.0835 0.3381 0 0
47 14 1841 0 0 0 0 0 1.0003 0 0.4033 -0.0075 0.1407 0.1429 0.6722 0.9926 -0.2593 0.2673 0.2973 1.4487 0.8407 -0.1727 0.5389 0.6797 4.5567 0.1241 0.1241 0.2351 0 0
47 15 1729 0 0 0 0 0 1.0005 0 0.4572 -0.0143 0.1336 0.1501 0.7429 0.9857 -0.0915 0.1613 0.2023 1.7415 0.8083 -0.0495 0.5503 0.6806 4.5101 -0.0218 0.0218 0.3072 0 0
