cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
63 1 1438 0 0 0 0 0 1.0002 0 0.9568 -0.0088 0.0619 0.0816 1.2117 0.9913 0.1157 0.1996 0.2549 2.2643 0.7155 0.0625 0.5748 0.753 4.0564 -0.115 0.115 0.4021 0 0
63 2 1527 0 0 0 0 0 1.0006 0 0.8952 0.1038 0.1329 0.2357 1.3154 0.9933 0.0109 0.1136 0.1555 3.1086 0.7193 0.055 0.5506 0.7012 4.0463 -0.1266 0.1266 0.3995 0 0
63 3 1526 0 0 0 0 0 1.0006 0 0.4223 -0.03 0.1896 0.2277 0.8444 0.9752 0.1584 0.2286 0.3389 2.4433 0.74 0.0896 0.5534 0.7043 4.1301 0.0978 0.0978 0.3962 0 0
63 4 1412 0 0 0 0 0 1.0004 0 0.9717 -0.0786 0.1262 0.1543 1.1652 0.9874 0.1824 0.2455 0.3607 5.7204 0.6338 -0.0212 0.6178 0.7931 4.1867 -0.2209 0.2209 0.6176 0 0
63 5 1434 0 0 0 0 0 1.0005 0 0.8931 0.0296 0.1546 0.1649 1.176 0.9674 0.2772 0.37 0.4268 3.4536 0.6645 0.1317 0.621 0.7957 4.1241 -0.0453 0.0453 0.4696 0 0
63 6 1579 0 0 0 0 0 1.0013 0 0.8088 0.2369 0.2483 0.3382 1.3072 0.9925 -0.0886 0.167 0.2233 1.4073 0.7928 -0.05 0.5199 0.6536 4.0304 -0.2063 0.2063 0.3527 0 0
63 7 1579 0 0 0 0 0 1.0008 0 0.7681 -0.0956 0.1519 0.2075 1.0936 0.986 -0.2502 0.3964 0.6681 7.3387 0.699 -0.0103 0.5487 0.7159 4.1644 0.0157 0.0157 0.4208 0 0
63 8 1484 0 0 0 0 0 1.0014 0 0.8974 -0.0351 0.1655 0.1846 1.0412 0.9745 0.058 0.2364 0.3236 4.2387 0.7448 -0.0227 0.5779 0.747 4.131 0.0492 0.0492 0.3839 0 0
63 9 1504 0 0 0 0 0 1.0003 0 0.7307 -0.1606 0.2088 0.2928 0.923 0.9758 -0.054 0.2903 0.4092 4.9153 0.6602 0.0053 0.5807 0.7304 4.107 -0.0063 0.0063 0.4453 0 0
63 10 1541 0 0 0 0 0 1.0011 0 0.1084 -0.0778 0.1445 0.2176 0.822 0.9877 0.0417 0.1942 0.2574 2.9705 0.7282 -0.001 0.5162 0.6661 4.1431 -0.0119 0.0119 0.3839 0 0
63 11 1491 0 0 0 0 0 1.0002 0 0.7664 0.2394 0.2703 0.3039 1.0616 0.9779 -0.2102 0.2567 0.4198 1.547 0.6741 -0.0155 0.6536 0.8191 4.1086 -0.2163 0.2163 0.4741 0 0
63 12 1519 0 0 0 0 0 1.0005 0 0.3511 -0.0016 0.1306 0.1699 0.9132 0.9721 0.0536 0.2223 0.3854 5.3331 0.6916 0.0097 0.5825 0.724 4.0814 -0.0224 0.0224 0.4355 0 0
63 13 1568 0 0 0 0 0 1.0006 0 0.0161 -0.0236 0.1917 0.2789 0.8779 0.9684 -0.0682 0.2266 0.388 3.6979 0.7009 0.1127 0.599 0.7512 4.0771 -0.0406 0.0406 0.4441 0 0
63 14 1480 0 0 0 0 0 1.0018 0 0.9381 -0.0725 0.0999 0.1498 1.0911 0.9935 0.0034 0.2127 0.288 4.4775 0.6739 -0.0908 0.578 0.7536 4.1737 0.0241 0.0241 0.4521 0 0
63 15 1598 0 0 0 0 0 1.0009 0 0.841 0.0713 0.1983 0.226 1.0847 0.979 -0.0795 0.2188 0.2543 2.872 0.7298 -0.0974 0.5574 0.7234 4.0946 -0.1043 0.1043 0.3837 0 0
63 16 1507 0 0 0 0 0 1.0002 0 0.9497 0.0974 0.0974 0.1237 0.9939 0.9828 -0.095 0.1863 0.2255 1.4554 0.7265 -0.029 0.5675 0.7427 4.2535 -0.0703 0.0703 0.4449 0 0
63 17 1508 0 0 0 0 0 1.001 0 0.8539 -0.1144 0.1379 0.1547 0.8489 0.988 -0.1456 0.3556 0.4875 4.8398 0.7138 -0.0579 0.5572 0.7136 4.4678 0.1855 0.1855 0.4615 0 0
63 18 1454 0 0 0 0 0 1.0008 0 0.5476 -0.1249 0.1998 0.2676 0.9251 0.9636 0.2624 0.4153 0.6332 4.8135 0.6097 0.0574 0.6029 0.7885 4.1899 0.0377 0.0377 0.4596 0 0
63 19 1433 0 0 0 0 0 1.0007 0 0.3805 -0.0912 0.2705 0.312 1.3994 0.9916 -0.2218 0.275 0.3372 3.7438 0.6683 -0.0276 0.5922 0.7408 4.1046 -0.3048 0.3048 0.4916 0 0
63 20 1572 0 0 0 0 0 1.0004 0 0.8812 -0.0366 0.1001 0.113 0.8649 0.992 -0.1342 0.173 0.2168 2.0908 0.7682 -0.026 0.5306 0.6719 4.0993 -0.0413 0.0413 0.3665 0 0
63 21 1451 0 0 0 0 0 1.0012 0 0.412 -0.0647 0.1888 0.2155 1.1094 0.9904 0.0865 0.2096 0.282 3.154 0.7076 0.0275 0.5443 0.6947 4.1369 -0.035 0.035 0.4427 0 0
63 22 1500 0 0 0 0 0 1.0009 0 0.5374 -0.1051 0.2679 0.325 1.3356 0.96 0.3553 0.4438 0.6318 7.9158 0.6434 0.0751 0.6118 0.7709 4.0535 -0.034 0.034 0.4324 0 0
63 23 1532 0 0 0 0 0 1.0011 0 0.8954 -0.1246 0.1374 0.1589 0.9324 0.9947 0.0045 0.2767 0.3275 4.3448 0.703 0.0338 0.5522 0.6901 4.2314 0.0822 0.0822 0.39 0 0
63 24 1593 0 0 0 0 0 1.0007 0 0.8604 0.1329 0.1329 0.2042 0.9665 0.9835 0.0838 0.1158 0.214 1.1159 0.7923 0.0801 0.4929 0.6418 4.125 0.053 0.053 0.3207 0 0
63 25 1459 0 0 0 0 0 1.0002 0 0.4041 -0.0927 0.2252 0.2563 1.0571 0.9658 -0.0644 0.3422 0.4612 4.0827 0.6823 0.0052 0.5499 0.7319 4.097 -0.035 0.035 0.4601 0 0
63 26 1498 0 0 0 0 0 1.0003 0 -0.4834 -0.0881 0.226 0.2637 1.0391 0.9843 -0.3092 0.4334 0.6308 5.6087 0.6518 -0.0562 0.5732 0.7418 4.1302 -0.1807 0.1807 0.4747 0 0
63 27 1494 0 0 0 0 0 1.0004 0 -0.0445 -0.2737 0.3115 0.3728 1.0182 0.9567 -0.435 0.6453 0.954 7.5115 0.6569 0.0327 0.6213 0.7869 4.2604 0.1068 0.1068 0.5149 0 0
63 28 1510 0 0 0 0 0 1.0004 0 0.9268 -0.0596 0.0961 0.1661 0.8206 0.993 0.0272 0.175 0.2115 2.9667 0.6945 -0.0769 0.589 0.7475 4.0848 -0.0376 0.0376 0.4112 0 0
63 29 1476 0 0 0 0 0 1.0004 0 0.86 0.0106 0.1389 0.1681 0.9888 0.9904 0.0566 0.2161 0.2715 3.3208 0.7121 0.1161 0.5872 0.7521 4.2005 0.0599 0.0599 0.4119 0 0
63 30 1415 0 0 0 0 0 1.0003 0 0.9682 -0.1825 0.1825 0.2002 1.058 0.9925 0.0178 0.3718 0.4823 5.5915 0.6535 0.1548 0.5852 0.7423 4.3252 0.044 0.044 0.5334 0 0
63 31 1425 0 0 0 0 0 1.0008 0 0.7746 0.0621 0.2453 0.2612 1.1973 0.9556 0.1534 0.3043 0.4398 3.9651 0.6541 0.0112 0.6043 0.7862 4.1119 -0.0143 0.0143 0.4432 0 0
63 32 1446 0 0 0 0 0 1.0003 0 0.8945 0.0718 0.154 0.1672 0.9876 0.9929 0.0536 0.1626 0.2117 2.4877 0.7283 0.0298 0.5543 0.7357 4.2539 -0.1561 0.1561 0.4647 0 0
63 33 1458 0 0 0 0 0 1.0007 0 0.8388 -0.0313 0.112 0.1465 0.9517 0.9806 0.0534 0.2054 0.2935 3.1694 0.6723 0.1137 0.58 0.7473 4.1355 -0.23 0.23 0.4804 0 0
63 34 1549 0 0 0 0 0 1.0002 0 0.693 -0.0375 0.1467 0.2374 1.0126 0.9779 0.2953 0.324 0.5352 5.9055 0.6829 0.0653 0.6092 0.7752 4.1506 -0.0924 0.0924 0.4587 0 0
63 35 1525 0 0 0 0 0 1.0009 0 0.6924 -0.1146 0.2078 0.2162 0.9906 0.9966 -0.3082 0.3285 0.3988 5.0885 0.7307 -0.1521 0.5212 0.6725 4.1596 0.0635 0.0635 0.3735 0 0
63 36 1497 0 0 0 0 0 1.0004 0 -0.0987 -0.1459 0.164 0.2051 0.8618 0.9922 0.0081 0.2036 0.2871 3.7443 0.7049 0.0703 0.5957 0.7664 4.2229 -0.0476 0.0476 0.4564 0 0
63 37 1467 0 0 0 0 0 1.0007 0 0.8425 0.0329 0.0948 0.1078 0.9507 0.9918 0.0951 0.1368 0.1709 1.9712 0.7087 0.0425 0.5602 0.7238 4.1307 -0.156 0.156 0.4313 0 0
63 38 1482 0 0 0 0 0 1.0005 0 0.3681 -0.2602 0.2727 0.4003 0.9981 0.9588 0.5684 0.6546 1.2545 11.9354 0.6783 0.1277 0.6453 0.8124 4.2738 0.1517 0.1517 0.3653 0 0
63 39 1532 0 0 0 0 0 1.0002 0 0.7848 0.1115 0.139 0.2044 0.9613 0.9931 -0.1363 0.1843 0.2159 2.0682 0.7522 -0.0971 0.549 0.708 4.0249 -0.0691 0.0691 0.361 0 0
63 40 1468 0 0 0 0 0 1.0004 0 0.8835 0.0099 0.1428 0.1762 1.0792 0.9894 -0.058 0.1776 0.2296 4.2798 0.7078 -0.0923 0.5429 0.7261 4.0889 -0.0029 0.0029 0.3742 0 0
63 41 1555 0 0 0 0 0 1.0004 0 0.6268 -0.0399 0.1362 0.1765 1.1233 0.9915 0.049 0.2331 0.2978 4.7094 0.7447 0.0547 0.536 0.6899 4.0785 -0.0269 0.0269 0.3878 0 0
63 42 1394 0 0 0 0 0 1.0003 0 0.1041 -0.0633 0.1996 0.2374 0.9656 0.9566 0.2431 0.3824 0.5032 4.9646 0.6697 0.1266 0.5911 0.7475 4.2942 -0.1384 0.1384 0.5582 0 0
63 43 1631 0 0 0 0 0 1.0003 0 0.8289 -0.0782 0.1128 0.1236 0.8933 0.9745 0.0977 0.3323 0.4568 6.3506 0.636 0.0076 0.5948 0.7697 4.116 -0.1061 0.1061 0.4889 0 0
63 44 1367 0 0 0 0 0 1.0009 0 0.5786 -0.105 0.1061 0.1519 0.9566 0.9902 0.0722 0.3421 0.423 5.5432 0.5894 0.0143 0.6424 0.7917 4.1626 -0.0164 0.0164 0.5146 0 0
