cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
25 1 100 0 0 0 0 0 1.0003 0 0.9695 0.1466 0.2848 0.3248 2.2483 0.7847 0.1861 0.4975 0.6234 4.0844 -0.0016 0.0016 0.6095 0 0
25 2 116 0 0 0 0 0 1.0001 0 0.9414 0.069 0.3765 0.4912 2.4332 0.7974 0.054 0.5535 0.7151 4.0876 -0.0706 0.0706 0.6314 0 0
25 3 110 0 0 0 0 0 1.001 0 0.9596 0.0537 0.5281 0.6696 2.6462 0.7862 -0.0915 0.4517 0.5707 4.0837 -0.1188 0.1188 0.6369 0 0
25 4 127 8 0 0 0 0 1.0009 0 0.624 -0.2044 0.5209 0.7178 2.5302 0.8168 -0.0494 0.4903 0.6065 4.0924 0.0096 0.0096 0.7391 1 0
25 5 110 0 0 0 0 0 1.0011 0 0.9148 -0.2274 0.3569 0.4447 1.826 0.825 -0.1174 0.5181 0.6578 4.081 0.0148 0.0148 0.5905 0 0
25 6 113 0 0 0 0 0 1.0003 0 0.9632 -0.1141 0.2453 0.2887 1.9265 0.8198 -0.0944 0.4923 0.6414 4.0869 -0.1446 0.1446 0.6311 0 0
25 7 157 7 0 0 0 0 1.0015 0 0.8357 -0.1772 0.4678 0.5325 2.4232 0.8082 -0.0932 0.5016 0.6174 4.5082 0.1907 0.1907 0.7566 1 0
25 8 128 0 0 0 0 0 1.0003 0 0.8904 -0.0044 0.3528 0.4361 1.9205 0.7734 0.16 0.4538 0.5957 4.3318 -0.1896 0.1896 0.6549 0 0
25 9 139 0 0 0 0 0 1.0009 0 0.9354 0.0405 0.2685 0.3677 2.4473 0.8056 0.0132 0.4445 0.5641 4.1998 0.255 0.255 0.6037 0 0
25 10 105 0 0 0 0 0 1.0005 0 0.9171 0.201 0.4634 0.5786 2.3168 0.7112 0.1528 0.5453 0.6986 3.9726 -0.0461 0.0461 0.6063 0 0
25 11 124 0 0 0 0 0 1.0015 0 0.807 -0.3289 0.5169 0.6548 2.3315 0.7163 -0.1705 0.5529 0.68 4.2715 -0.0285 0.0285 0.7412 0 0
25 12 127 0 0 0 0 0 1.0004 0 0.9504 0.2355 0.3819 0.4664 2.7283 0.8019 0.0604 0.504 0.6473 4.0428 0.0224 0.0224 0.6571 0 0
25 13 157 0 0 0 0 0 1.0002 0 0.9477 0.0428 0.2852 0.3427 2.4841 0.7828 0.1857 0.4658 0.6017 4.3175 -0.2443 0.2443 0.6565 0 0
25 14 130 0 0 0 0 0 1.0008 0 0.9133 -0.0023 0.3091 0.366 1.7684 0.732 0.0914 0.4642 0.6205 4.1003 0.1967 0.1967 0.6236 0 0
25 15 109 0 0 0 0 0 1.0004 0 0.9111 0.1044 0.4079 0.4724 2.1639 0.7426 0.1952 0.51 0.6578 4.0662 -0.1166 0.1166 0.6172 0 0
25 16 155 0 0 0 0 0 1.0004 0 0.932 -0.1117 0.3136 0.3748 2.3466 0.7573 -0.0567 0.5299 0.6927 4.1242 -0.2349 0.2349 0.5964 0 0
25 17 111 0 0 0 0 0 1.0006 0 0.9571 -0.0767 0.2222 0.2844 1.7868 0.7734 -0.0391 0.4908 0.6583 4.039 0.0494 0.0494 0.6201 0 0
25 18 139 0 0 0 0 0 1.0005 0 0.9496 -0.2366 0.3484 0.44 2.2933 0.7774 -0.0459 0.4916 0.6321 3.9808 0.0114 0.0114 0.6056 0 0
25 19 109 0 0 0 0 0 1.0015 0 0.9774 -0.1463 0.1965 0.2407 1.8688 0.8248 -0.1011 0.4439 0.533 4.1448 -0.0549 0.0549 0.6902 0 0
25 20 101 0 0 0 0 0 1.0004 0 0.9512 0.0731 0.3228 0.4409 2.4706 0.7031 -0.0488 0.5026 0.625 4.1628 0.0989 0.0989 0.6921 0 0
25 21 117 0 0 0 0 0 1.0004 0 0.9611 -0.0465 0.2134 0.2877 2.2928 0.7872 -0.0536 0.5079 0.691 3.9937 0.0253 0.0253 0.6081 0 0
25 22 113 0 0 0 0 0 1.0002 0 0.9714 0.0654 0.2364 0.2699 2.2038 0.7395 0.1633 0.5367 0.6926 3.9781 -0.1149 0.1149 0.6246 0 0
25 23 120 0 0 0 0 0 1.0015 0 0.9461 -0.0872 0.3485 0.5024 2.3581 0.7958 -0.0361 0.5076 0.7147 4.0542 -0.1534 0.1534 0.598 0 0
25 24 95 0 0 0 0 0 1.0008 0 0.9329 0.1044 0.3808 0.5273 2.6605 0.6688 0.009 0.4702 0.6081 4.2066 -0.0135 0.0135 0.7631 0 0
25 25 120 0 0 0 0 0 1.0002 0 0.9445 0.1838 0.3461 0.5133 2.5696 0.6654 0.0955 0.5045 0.6622 4.1455 0.0153 0.0153 0.7118 0 0
25 26 108 0 0 0 0 0 1.0008 0 0.8996 0.0302 0.3077 0.4528 2.0315 0.7796 -0.0525 0.444 0.5773 4.2696 -0.0224 0.0224 0.655 0 0
25 27 152 0 0 0 0 0 1.0004 0 0.9316 -0.1276 0.4155 0.6494 2.5451 0.7849 -0.0715 0.5145 0.6565 4.0535 -0.2687 0.2687 0.5813 0 0
25 28 131 1 0 0 0 0 1.0013 0 0.9828 0.0362 0.14 0.169 2.3657 0.7083 0.1058 0.514 0.7003 4.2391 -0.1317 0.1317 0.6927 1 0
25 29 131 0 0 0 0 0 1.0005 0 0.919 0.1514 0.3091 0.3934 2.188 0.7575 0.027 0.4342 0.5542 4.3246 -0.1034 0.1034 0.7438 0 0
25 30 109 0 0 0 0 0 1.0003 0 0.9601 0.2177 0.3129 0.4992 2.8738 0.7789 0.1013 0.5073 0.6384 4.1697 -0.0589 0.0589 0.6531 0 0
25 31 138 0 0 0 0 0 1.0015 0 0.8776 0.1915 0.377 0.4884 2.6055 0.8273 0.1013 0.4863 0.6199 4.0983 -0.1578 0.1578 0.6418 0 0
25 32 108 0 0 0 0 0 1.0003 0 0.9509 0.3824 0.4643 0.5713 2.6399 0.8191 0.1969 0.5224 0.6542 4.0209 0.071 0.071 0.6285 0 0
25 33 118 0 0 0 0 0 1.0003 0 0.913 -0.1388 0.3022 0.4234 2.583 0.787 -0.0586 0.4575 0.5727 4.1589 -0.0353 0.0353 0.6743 0 0
25 34 136 3 0 0 0 0 1.0005 0 0.838 -0.2318 0.404 0.5051 2.1986 0.7026 -0.0826 0.5515 0.7234 4.137 0.0953 0.0953 0.7604 1 0
25 35 107 0 0 0 0 0 1.0002 0 0.9204 0.2186 0.4415 0.5064 2.5789 0.7529 0.1449 0.5146 0.6366 4.0757 0.0821 0.0821 0.6992 0 0
25 36 117 0 0 0 0 0 1.0006 0 0.9768 0.069 0.1741 0.2037 2.0273 0.8005 0.0642 0.4721 0.6215 4.0498 -0.1659 0.1659 0.5912 0 0
25 37 132 0 0 0 0 0 1.0003 0 0.9537 0.1573 0.2726 0.3605 2.6589 0.775 0.0865 0.4976 0.6263 4.2734 -0.0122 0.0122 0.703 0 0
25 38 114 0 0 0 0 0 1.0014 0 0.9432 -0.1534 0.2606 0.4438 2.439 0.7897 -0.0634 0.4522 0.587 4.0387 -0.0572 0.0572 0.6377 0 0
25 39 151 0 0 0 0 0 1.0002 0 0.9639 0.0803 0.1881 0.2373 2 0.7314 0.0937 0.4789 0.6332 4.0725 0.1913 0.1913 0.6365 0 0
25 40 166 0 0 0 0 0 1.0001 0 0.9539 0.1904 0.2886 0.3166 2.0859 0.8546 0.1458 0.4337 0.5612 4.0717 0.2643 0.2643 0.5526 0 0
25 41 147 0 0 0 0 0 1.0005 0 0.8474 -0.1835 0.3501 0.4357 2.7474 0.7204 -0.0786 0.4883 0.6651 4.1986 -0.1514 0.1514 0.7101 0 0
25 42 111 0 0 0 0 0 1.0004 0 0.9274 -0.1137 0.3131 0.3883 2.0733 0.7553 -0.1214 0.5598 0.6981 4.237 -0.0118 0.0118 0.6928 0 0
25 43 102 0 0 0 0 0 1.0003 0 0.9046 -0.3222 0.4295 0.5996 2.7 0.7765 -0.1089 0.4785 0.5906 4.07 0.017 0.017 0.6667 0 0
25 44 127 0 0 0 0 0 1.0004 0 0.8111 0.1963 0.3756 0.5731 2.1333 0.7816 0.0041 0.4608 0.5983 4.0672 -0.2005 0.2005 0.5799 0 0
25 45 121 2 0 0 0 0 1.0005 0 0.8909 -0.1364 0.3373 0.4113 2.1861 0.7375 -0.0277 0.4966 0.6251 4.1189 0.1795 0.1795 0.6747 1 0
25 46 140 0 0 0 0 0 1.0005 0 0.9035 0.1781 0.509 0.6571 2.979 0.7591 -0.0489 0.5148 0.6961 4.1154 0.0392 0.0392 0.6918 0 0
25 47 118 0 0 0 0 0 1.0006 0 0.8897 0.0232 0.4244 0.4772 2.0796 0.7817 0.0786 0.462 0.5973 4.4085 -0.0175 0.0175 0.6785 0 0
25 48 126 2 0 0 0 0 1.0003 0 0.8104 -0.3216 0.4326 0.6414 2.3522 0.7828 -0.0419 0.5245 0.6452 4.296 0.1466 0.1466 0.7343 1 0
25 49 121 0 0 0 0 0 1.0005 0 0.8853 0.0941 0.3099 0.3901 2.0358 0.78 0.0531 0.466 0.5751 4.1859 0.0903 0.0903 0.695 0 0
25 50 125 0 0 0 0 0 1.0004 0 0.9367 0.0632 0.2731 0.3023 1.8107 0.7927 0.0562 0.4799 0.6657 3.9569 0.0069 0.0069 0.5937 0 0
25 51 99 0 0 0 0 0 1.0007 0 0.9119 0.4142 0.4878 0.5605 1.8235 0.7195 0.3296 0.599 0.7713 4.0963 0.0041 0.0041 0.6745 0 0
25 52 146 0 0 0 0 0 1.0003 0 0.9425 -0.0324 0.3198 0.3576 2.3775 0.7129 -0.0105 0.5011 0.6706 4.1594 0.1429 0.1429 0.6732 0 0
25 53 128 0 0 0 0 0 1.0012 0 0.8982 -0.2634 0.3472 0.4599 2.1729 0.8031 -0.0807 0.486 0.6244 4.109 2e-04 2e-04 0.6486 0 0
25 54 121 0 0 0 0 0 1.0004 0 0.9341 0.4006 0.5184 0.6092 2.7097 0.7166 0.0782 0.5316 0.6737 4.2832 0.0215 0.0215 0.6934 0 0
25 55 131 0 0 0 0 0 1.001 0 0.9343 -0.1503 0.2796 0.3773 1.7791 0.833 -0.0216 0.4201 0.5443 4.0375 -0.2765 0.2765 0.5373 0 0
25 56 125 0 0 0 0 0 1.0002 0 0.9181 -0.1991 0.3367 0.3729 1.7327 0.7645 -0.0743 0.4802 0.61 4.3202 0.0375 0.0375 0.6918 0 0
25 57 123 1 0 0 0 0 1.0006 0 0.882 0.2659 0.4099 0.5984 2.6835 0.6935 -0.0548 0.5089 0.6589 4.0528 0.0928 0.0928 0.7271 1 0
25 58 123 0 0 0 0 0 1.0003 0 0.9811 -0.0663 0.3003 0.4112 2.8062 0.7709 -0.0452 0.5157 0.6483 4.1328 0.1528 0.1528 0.6772 0 0
25 59 155 142 0 0 0 0 1.0014 0 0.9084 0.3796 0.463 0.5468 2.683 0.7121 0.161 0.5557 0.7163 4.3505 0.1649 0.1649 0.8854 1 0
25 60 123 0 0 0 0 0 1.0008 0 0.9495 -0.0589 0.2543 0.3112 2.2107 0.7835 -0.0067 0.4624 0.5836 4.188 -0.1441 0.1441 0.643 0 0
25 61 156 0 0 0 0 0 1.001 0 0.9483 0.023 0.2376 0.3021 2.1318 0.8016 0.1009 0.4912 0.6589 4.2128 -0.0581 0.0581 0.6894 0 0
25 62 115 0 0 0 0 0 1.0005 0 0.9395 -0.2119 0.4016 0.5026 2.7224 0.7757 -0.0505 0.4721 0.6234 4.1016 0.0635 0.0635 0.6608 0 0
25 63 167 0 0 0 0 0 1.0003 0 0.9665 -0.0663 0.2099 0.2618 2.2275 0.7659 -0.0265 0.4669 0.6071 3.995 0.177 0.177 0.642 0 0
25 64 105 0 0 0 0 0 1.0006 0 0.9024 0.1879 0.3885 0.446 1.8895 0.8312 0.0477 0.4263 0.5409 4.0232 0.0673 0.0673 0.5567 0 0
25 65 98 0 0 0 0 0 1.0004 0 0.8749 -0.4161 0.4592 0.8925 2.8989 0.6668 -0.1175 0.5737 0.7911 4.1117 -0.0136 0.0136 0.6718 0 0
25 66 123 2 0 0 0 0 1.0007 0 0.8761 0.3175 0.3841 0.5858 2.8893 0.8162 0.1095 0.528 0.6448 4.1223 -0.0601 0.0601 0.7801 1 0
25 67 108 0 0 0 0 0 1.0003 0 0.9551 0.2262 0.4108 0.6485 2.7642 0.8139 -0.0236 0.509 0.6865 4.0314 0.0275 0.0275 0.6265 0 0
25 68 135 0 0 0 0 0 1.0003 0 0.9236 0.0127 0.2915 0.361 2.3521 0.798 -0.0011 0.4823 0.591 4.1289 0.2933 0.2933 0.5724 0 0
25 69 106 0 0 0 0 0 1.0008 0 0.9307 -0.0687 0.3063 0.4456 1.5859 0.7799 0.0821 0.4827 0.6446 4.2118 -0.0467 0.0467 0.6134 0 0
25 70 125 0 0 0 0 0 1.0002 0 0.9495 0.0363 0.2158 0.2646 1.9351 0.8438 0.028 0.3988 0.5419 4.0136 -0.0392 0.0392 0.5521 0 0
25 71 124 0 0 0 0 0 1.0002 0 0.8708 0.0599 0.3971 0.5239 2.1443 0.778 0.0437 0.5102 0.6914 4.214 0.115 0.115 0.5404 0 0
25 72 128 0 0 0 0 0 1.0002 0 0.967 -0.0941 0.2224 0.2804 1.7742 0.6875 -0.0908 0.5394 0.7126 4.0251 -0.1277 0.1277 0.5616 0 0
25 73 110 0 0 0 0 0 1.0003 0 0.9154 -0.1484 0.3094 0.3472 1.9273 0.7759 -0.0582 0.5105 0.6714 4.0251 -0.1169 0.1169 0.5867 0 0
25 74 159 0 0 0 0 0 1.003 0 0.9392 0.026 0.3105 0.399 2.0078 0.7572 -0.0964 0.5243 0.6898 4.7186 0.1297 0.1297 0.8365 0 0
