cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
42 1 388 0 0 0 0 0 1.0006 0 0.9508 0.0324 0.3035 0.4216 2.2409 0.8272 -0.0433 0.503 0.6716 4.0806 -0.0856 0.0856 0.3752 0 0
42 2 391 0 0 0 0 0 1.0006 0 0.9595 -0.0209 0.2291 0.2605 1.7172 0.8516 0.1513 0.5056 0.6464 4.279 0.0126 0.0126 0.3694 0 0
42 3 369 0 0 0 0 0 1.0008 0 0.9725 -0.3818 0.3818 0.42 1.3769 0.8349 -0.3116 0.5318 0.6726 4.214 -0.1107 0.1107 0.3686 0 0
42 4 366 0 0 0 0 0 1.0004 0 0.9614 0.2214 0.3175 0.4838 2.3732 0.7676 0.0828 0.5653 0.7606 4.1579 -0.0395 0.0395 0.3729 0 0
42 5 384 0 0 0 0 0 1.0004 0 0.9781 -0.2168 0.2513 0.3395 1.9286 0.8712 -0.1398 0.4897 0.6157 4.3961 0.1207 0.1207 0.2801 0 0
42 6 363 0 0 0 0 0 1.0002 0 0.9601 -0.1298 0.3046 0.3766 1.4985 0.8068 -0.0564 0.5363 0.7198 4.0494 -0.1007 0.1007 0.3892 0 0
42 7 399 0 0 0 0 0 1.0003 0 0.985 0.2141 0.3223 0.4119 2.4051 0.8091 0.1416 0.5216 0.6724 4.5297 0.0725 0.0725 0.357 0 0
42 8 391 3 0 0 0 0 1.0006 0 0.9666 -0.523 0.523 0.5693 1.9087 0.8076 -0.3414 0.6252 0.7992 4.468 0.1171 0.1171 0.3284 1 0
42 9 359 0 0 0 0 0 1.0001 0 0.9856 -0.1389 0.2 0.2698 1.6878 0.8402 -0.1256 0.4805 0.6197 4.3749 -0.0527 0.0527 0.3618 0 0
42 10 361 0 0 0 0 0 1.0001 0 0.9813 0.1478 0.2138 0.2759 2.0373 0.8097 0.0401 0.5404 0.6955 4.4274 -0.0145 0.0145 0.3781 0 0
42 11 359 0 0 0 0 0 1.0009 0 0.9238 0.1508 0.2677 0.3251 1.3772 0.7809 0.072 0.5285 0.7099 4.3028 -0.0868 0.0868 0.3906 0 0
42 12 358 0 0 0 0 0 1.0011 0 0.9632 -0.1323 0.2606 0.3476 1.7842 0.8311 -0.0605 0.4684 0.5744 4.1208 -0.0121 0.0121 0.3359 0 0
42 13 376 0 0 0 0 0 1.0003 0 0.9554 0.2839 0.4403 0.5259 1.9564 0.8259 0.211 0.5252 0.6619 4.0844 -0.0844 0.0844 0.3601 0 0
42 14 368 0 0 0 0 0 1.0007 0 0.9464 0.1414 0.2867 0.358 1.5851 0.8264 0.2164 0.5446 0.6731 4.0208 -0.054 0.054 0.3582 0 0
42 15 393 0 0 0 0 0 1.0004 0 0.9886 -0.053 0.2031 0.2407 1.8629 0.8467 -0.051 0.4911 0.6278 4.518 0.0643 0.0643 0.3097 0 0
42 16 399 1 0 0 0 0 1.0002 0 0.9394 -0.2667 0.3027 0.3888 1.98 0.8195 -0.191 0.5562 0.7276 4.1599 0.0474 0.0474 0.3574 1 0
42 17 379 0 0 0 0 0 1.0002 0 0.9793 0.0602 0.2095 0.2319 1.5362 0.7692 0.1526 0.5418 0.7204 4.5868 0.0041 0.0041 0.3595 0 0
42 18 391 0 0 0 0 0 1.0009 0 0.9589 -0.0903 0.209 0.2638 1.5623 0.821 0.0101 0.4575 0.6299 4.1827 -0.0788 0.0788 0.3878 0 0
42 19 373 0 0 0 0 0 1.0003 0 0.9754 -0.1685 0.2292 0.2607 1.3839 0.8305 -0.1635 0.4693 0.6143 4.107 -0.0558 0.0558 0.3572 0 0
42 20 373 0 0 0 0 0 1.0002 0 0.9151 -0.015 0.3909 0.5193 1.5965 0.8592 -0.1072 0.4758 0.6454 4.575 0.1089 0.1089 0.2916 0 0
42 21 355 0 0 0 0 0 1.0006 0 0.9671 0.0731 0.2188 0.2743 1.9028 0.793 0.0475 0.5034 0.6405 4.1889 -0.1469 0.1469 0.4227 0 0
42 22 426 1 0 0 0 0 1.0007 0 0.9557 -0.1689 0.2808 0.3555 2.2507 0.8318 -0.1153 0.5129 0.6646 4.2169 0.1078 0.1078 0.3285 1 0
42 23 396 0 0 0 0 0 1.0006 0 0.9353 -0.0475 0.2027 0.2506 1.198 0.8804 -0.02 0.4328 0.5498 3.9183 -0.0157 0.0157 0.3312 0 0
42 24 367 0 0 0 0 0 1.0002 0 0.9888 0.0522 0.2911 0.387 2.2299 0.7738 -0.0071 0.5471 0.7015 4.2471 -0.1069 0.1069 0.4105 0 0
42 25 376 0 0 0 0 0 1.0008 0 0.9579 0.2523 0.2964 0.3906 2.2539 0.8544 0.1791 0.5239 0.6733 4.162 0.0032 0.0032 0.3742 0 0
42 26 401 1 0 0 0 0 1.0004 0 0.9704 -0.2073 0.2168 0.2814 2.015 0.7985 -0.1821 0.5071 0.6491 4.4788 0.0262 0.0262 0.375 1 0
42 27 377 0 0 0 0 0 1.0003 0 0.9814 -0.0951 0.1858 0.2239 1.3761 0.8185 -0.0871 0.5016 0.6246 4.007 -0.1542 0.1542 0.3747 0 0
42 28 374 0 0 0 0 0 1.0004 0 0.9909 0.1569 0.1869 0.257 2.4443 0.8294 0.1712 0.5301 0.6847 4.3308 -0.0515 0.0515 0.3838 0 0
42 29 335 0 0 0 0 0 1.0006 0 0.9854 -0.215 0.215 0.2855 1.7494 0.7554 -0.1936 0.5282 0.6819 4.1854 -0.1714 0.1714 0.4084 0 0
