cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
56 1 2116 0 0 0 0 0 1.0003 0 0.9387 -0.0414 0.0665 0.0753 0.7598 0.9927 -0.0102 0.1156 0.1393 1.5549 0.7014 -0.0546 0.5353 0.6935 4.1032 -0.0752 0.0752 0.3712 0 0
56 2 2304 0 0 0 0 0 1.0009 0 0.9817 -0.0567 0.0764 0.0925 0.8568 0.9901 -0.0464 0.1795 0.2419 2.6907 0.715 -0.0859 0.5286 0.694 4.0249 0.1228 0.1228 0.341 0 0
56 3 2288 0 0 0 0 0 1.0003 0 0.8762 -0.0194 0.0837 0.0966 0.8045 0.9878 -0.0486 0.2018 0.2342 2.739 0.7083 0.0204 0.5354 0.6934 4.0737 -0.1555 0.1555 0.3405 0 0
56 4 2236 0 0 0 0 0 1.0002 0 0.3895 0.0249 0.2061 0.2333 0.8303 0.9758 -0.054 0.2259 0.2847 1.6828 0.7038 -0.0268 0.5597 0.7282 4.0502 -0.0763 0.0763 0.3654 0 0
56 5 2238 0 0 0 0 0 1.0008 0 0.9655 0.0476 0.0576 0.0694 0.7328 0.9953 0.002 0.0907 0.1119 1.2045 0.7647 -0.0622 0.5088 0.6524 4.0101 0.1005 0.1005 0.3022 0 0
56 6 2150 0 0 0 0 0 1.0006 0 0.8745 -0.1045 0.2086 0.218 0.8899 0.9806 0.1294 0.2324 0.3226 3.2403 0.691 0.0514 0.5238 0.6973 4.0648 0.01 0.01 0.3548 0 0
56 7 2213 0 0 0 0 0 1.0002 0 0.5984 0.0496 0.2073 0.25 0.8054 0.9914 0.1813 0.2087 0.2736 2.9117 0.6905 -0.0117 0.5532 0.7191 4.0703 0.0032 0.0032 0.3185 0 0
56 8 2161 0 0 0 0 0 1.0004 0 0.8255 -0.0673 0.1405 0.1744 0.793 0.9906 0.0386 0.2149 0.306 4.1549 0.6991 -0.0049 0.5398 0.7267 4.1465 -0.0607 0.0607 0.4011 0 0
56 9 2165 0 0 0 0 0 1.0007 0 0.8684 -0.0257 0.1069 0.1203 0.8614 0.9909 -0.0146 0.1318 0.165 2.1031 0.7151 0.0264 0.5447 0.6953 4.1192 0.0422 0.0422 0.4222 0 0
56 10 2173 0 0 0 0 0 1.0002 0 0.7565 -0.0133 0.1511 0.1852 0.7482 0.9866 -0.0283 0.1674 0.1996 1.161 0.7081 -0.031 0.5565 0.6944 4.0692 0.0382 0.0382 0.3321 0 0
56 11 2166 0 0 0 0 0 1.001 0 0.8776 -0.0221 0.1243 0.1552 0.9021 0.9905 -0.0645 0.1494 0.1944 2.6129 0.7073 -0.0638 0.5786 0.7569 4.0598 -0.0371 0.0371 0.3266 0 0
56 12 2280 0 0 0 0 0 1.0004 0 0.6853 0.0607 0.1196 0.1582 0.7457 0.9931 0.0799 0.1715 0.2039 1.616 0.7031 0.0429 0.5685 0.7257 4.0224 -0.0149 0.0149 0.3309 0 0
