cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
41 1 243 16 0 0 0 0 1.0005 0 0.9623 0.0651 0.1914 0.2288 2.1088 0.8674 0.0516 0.4384 0.5701 4.0094 -0.005 0.005 0.5267 1 0
41 2 202 3 0 0 0 0 1.0002 0 0.8056 0.2391 0.5053 0.5887 2.2889 0.839 0.1287 0.4806 0.6451 4.1153 0.033 0.033 0.4836 1 0
41 3 171 2 0 0 0 0 1.0001 0 0.9606 -0.3629 0.3703 0.4811 2.4777 0.829 -0.0594 0.4937 0.6234 4.2455 -0.1381 0.1381 0.5906 1 0
41 4 195 6 0 0 0 0 1.0004 0 0.9627 -0.0269 0.1753 0.209 2.0557 0.7977 0.0379 0.5191 0.6844 4.2003 -0.0749 0.0749 0.5752 1 0
41 5 185 4 0 0 0 0 1.0001 0 0.924 0.0635 0.278 0.3331 2.0064 0.858 -0.031 0.4452 0.5791 4.2849 -0.1566 0.1566 0.5989 1 0
41 6 152 0 0 0 0 0 1.0005 0 0.9307 -0.1068 0.4441 0.5189 2.6202 0.8442 -0.1983 0.5173 0.65 4.1546 -0.1766 0.1766 0.6338 0 0
41 7 393 408 0 0 0 0 1.0013 0 0.876 0.6908 0.726 1.0168 2.8499 0.8256 0.3993 0.6071 0.7708 5.0748 0.0694 0.0694 0.648 1 0
41 8 148 0 0 0 0 0 1.0003 0 0.9161 0.1267 0.508 0.5958 2.3128 0.7835 0.1778 0.563 0.7412 4.1828 -0.1436 0.1436 0.5459 0 0
41 9 175 2 0 0 0 0 1.0002 0 0.9516 -0.0968 0.3103 0.3974 1.8715 0.7984 -0.1094 0.5364 0.7125 4.181 -0.2321 0.2321 0.649 1 0
41 10 132 14 0 0 0 0 1.001 0 0.8363 -0.3533 0.4896 0.7929 2.7205 0.8246 -0.0529 0.5002 0.6358 4.2006 -0.1209 0.1209 0.6033 1 0
41 11 192 25 0 0 0 0 1.0004 0 0.9677 -0.1022 0.543 0.669 2.6346 0.8399 -0.189 0.5646 0.7058 4.1072 -0.0316 0.0316 0.565 1 0
41 12 189 4 0 0 0 0 1.0005 0 0.9461 0.2675 0.3119 0.4877 2.1626 0.797 0.3034 0.5335 0.668 4.1319 -0.0012 0.0012 0.5107 1 0
41 13 403 2201 0 0 0 0 1.0046 0 0.824 -1.0881 1.0881 1.3222 3.3762 0.7686 -0.6362 0.7706 0.9213 5.0072 0.0965 0.0965 0.7801 1 0
41 14 187 2 0 0 0 0 1.0004 0 0.8742 0.2079 0.4947 0.611 2.3101 0.8419 0.109 0.4982 0.6948 4.1222 -0.0134 0.0134 0.5335 1 0
41 15 318 30 0 0 0 0 1.0003 0 0.9586 -0.0446 0.2179 0.2713 2.0798 0.8507 0.1077 0.4972 0.6543 4.2448 0.1826 0.1826 0.4126 1 0
41 16 212 12 0 0 0 0 1.001 0 0.9241 -0.1214 0.3132 0.3898 1.9306 0.8576 -0.1756 0.4647 0.6038 4.4932 0.0794 0.0794 0.482 1 0
41 17 153 0 0 0 0 0 1.0003 0 0.9762 0.1028 0.4142 0.5275 2.6768 0.8509 0.0711 0.4459 0.5892 4.3494 -0.1682 0.1682 0.6804 0 0
41 18 183 5 0 0 0 0 1.0003 0 0.9862 -0.2241 0.2254 0.2841 2.0673 0.7832 -0.1644 0.5082 0.6503 4.4045 -0.0292 0.0292 0.5616 1 0
41 19 201 2 0 0 0 0 1.0002 0 0.9487 -0.1359 0.2498 0.2823 1.6804 0.8516 -0.1494 0.5436 0.6924 4.2412 -0.0696 0.0696 0.5046 1 0
41 20 161 0 0 0 0 0 1.001 0 0.9041 0.6644 0.6644 0.7668 2.0471 0.7908 0.4575 0.7579 0.9259 4.2194 -0.2527 0.2527 0.5981 0 0
41 21 188 5 0 0 0 0 1.0001 0 0.9113 0.1 0.3817 0.4582 1.8913 0.8513 -0.102 0.507 0.6485 4.1441 -0.0141 0.0141 0.4853 1 0
41 22 187 9003 1 0 113 114 7.3432 109 0.9232 -0.7385 0.9059 1.1476 4.6788 0.3608 -0.3058 1.0867 1.347 9.5387 0.1414 0.1414 0.8124 1 1
41 23 203 3 0 0 0 0 1.0003 0 0.9799 0.1646 0.2373 0.3175 2.2967 0.8449 0.0955 0.514 0.7036 4.2176 0.1075 0.1075 0.4255 1 0
41 24 193 165 0 0 0 0 1.0018 0 0.8821 0.3094 0.3912 0.4846 2.4907 0.816 0.2987 0.5133 0.6548 4.2577 -0.0242 0.0242 0.6448 1 0
41 25 155 0 0 0 0 0 1.0002 0 0.964 0.0477 0.2819 0.3289 2.1952 0.8001 -0.0256 0.4715 0.5981 4.2026 -0.2426 0.2426 0.6195 0 0
41 26 184 71 0 0 0 0 1.0008 0 0.8759 0.4334 0.5447 0.6287 2.5257 0.7798 0.1214 0.515 0.6854 4.3629 -0.0207 0.0207 0.5989 1 0
41 27 184 0 0 0 0 0 1.0002 0 0.9161 0.0196 0.3589 0.465 1.9873 0.796 -0.0644 0.4755 0.6451 4.1173 -0.0395 0.0395 0.4876 0 0
