cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
7 1 1418 0 0 0 0 0 1.0002 0 0.9869 0.0245 0.1805 0.2539 2.2558 0.8932 0.0513 0.3594 0.4416 2.1677 -0.0267 0.0267 0.2733 0 0
7 2 1421 0 0 0 0 0 1.0006 0 0.9764 -0.0459 0.2004 0.2765 1.9396 0.8809 -0.0359 0.3678 0.4553 2.2683 0.0112 0.0112 0.2692 0 0
7 3 1422 0 0 0 0 0 1.0002 0 0.9867 0.0765 0.2169 0.3004 1.7057 0.8973 0.0421 0.34 0.4427 2.1973 -0.0127 0.0127 0.272 0 0
7 4 1433 0 0 0 0 0 1.0001 0 0.9583 -0.1412 0.2401 0.3686 2.3484 0.9102 -0.1047 0.3638 0.4472 2.429 0.007 0.007 0.2607 0 0
7 5 1412 0 0 0 0 0 1.0005 0 0.9881 -0.1032 0.1645 0.2278 1.7971 0.8965 -0.0532 0.3582 0.4431 2.3822 -0.0296 0.0296 0.2596 0 0
7 6 1375 0 0 0 0 0 1.0009 0 0.96 -0.0631 0.2506 0.4472 2.0865 0.8903 -0.0129 0.3518 0.4378 2.255 0.0834 0.0834 0.2725 0 0
7 7 1326 0 0 0 0 0 1.0002 0 0.9857 -0.0223 0.1359 0.1728 1.2636 0.9107 -0.0235 0.3205 0.4245 2.3466 -0.0165 0.0165 0.2642 0 0
7 8 1423 0 0 0 0 0 1.001 0 0.9831 -0.045 0.1437 0.1826 1.2427 0.9 -0.0362 0.3327 0.4282 2.4455 0.1008 0.1008 0.2561 0 0
7 9 1472 0 0 0 0 0 1.0001 0 0.9661 -0.0955 0.1991 0.2749 1.2977 0.9154 -0.0293 0.3333 0.4234 2.3769 0.1255 0.1255 0.2451 0 0
7 10 1419 0 0 0 0 0 1.0001 0 0.9863 -0.0407 0.1506 0.1747 1.3494 0.9021 -0.0065 0.3472 0.4418 2.338 -0.1781 0.1781 0.2454 0 0
7 11 1428 0 0 0 0 0 1.0011 0 0.9849 0.0168 0.1402 0.1892 1.3429 0.9131 0.0355 0.3158 0.4091 2.4034 0.0716 0.0716 0.2544 0 0
7 12 1438 0 0 0 0 0 1.0001 0 0.9674 0.1419 0.2308 0.3407 1.3564 0.9048 0.0774 0.3313 0.4247 2.1899 -0.1244 0.1244 0.2625 0 0
7 13 1379 0 0 0 0 0 1.0002 0 0.9882 0.0514 0.1495 0.1913 1.4606 0.9056 0.0431 0.3436 0.4453 2.3498 0.0202 0.0202 0.2481 0 0
7 14 1406 0 0 0 0 0 1.0001 0 0.9801 -0.1016 0.1551 0.2082 1.0757 0.9053 -0.0357 0.3418 0.4221 2.3674 0.1015 0.1015 0.2589 0 0
7 15 1423 0 0 0 0 0 1.0002 0 0.9517 0.0927 0.2933 0.494 2.5125 0.8998 0.1582 0.3652 0.4552 2.2951 -0.0181 0.0181 0.2655 0 0
7 16 1441 0 0 0 0 0 1.0002 0 0.9879 -0.0015 0.1556 0.1826 1.6483 0.9042 -0.0108 0.3414 0.4271 2.4423 -0.0606 0.0606 0.2676 0 0
