cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
65 1 214 21 0 0 0 0 1.0002 0 0.9147 -0.1422 0.4388 0.6851 2.5974 0.7308 -0.0775 0.6045 0.7839 4.4854 0.0618 0.0618 0.5281 1 0
65 2 152 4 0 0 0 0 1.001 0 0.9128 0.2038 0.3306 0.3905 2.1096 0.7629 -0.0108 0.5451 0.7411 4.3792 -0.1842 0.1842 0.7171 1 0
65 3 173 0 0 0 0 0 1.0002 0 0.9236 0.1434 0.3529 0.3913 2.1425 0.8614 0.2748 0.4972 0.6338 4.3256 -0.122 0.122 0.531 0 0
65 4 181 54 0 0 0 0 1.0003 0 0.9374 -0.5452 0.604 0.8297 2.4781 0.8072 -0.3528 0.6195 0.7605 4.6011 0.0853 0.0853 0.5225 1 0
65 5 296 217 0 0 0 0 1.0002 0 0.9332 -0.3113 0.3888 0.4614 2.597 0.7396 -0.3035 0.5627 0.7582 4.5726 0.0839 0.0839 0.5887 1 0
65 6 247 384 0 0 0 0 1.0012 0 0.8211 -1.0522 1.0522 1.1714 2.7786 0.7181 -0.6405 0.8581 1.0419 4.7518 0.0036 0.0036 0.7148 1 0
65 7 172 1 0 0 0 0 1.0006 0 0.934 -0.0512 0.3104 0.4005 2.1601 0.792 0.0155 0.5704 0.7811 4.2776 0.0388 0.0388 0.4857 1 0
65 8 209 5 0 0 0 0 1.0001 0 0.9722 0.508 0.508 0.5806 2.1103 0.9129 0.4306 0.5898 0.7169 4.1154 0.1141 0.1141 0.4263 1 0
65 9 191 83 0 0 0 0 1.0006 0 0.767 0.4257 0.4982 0.7196 2.4846 0.8202 0.2308 0.5428 0.7215 4.3707 -0.0238 0.0238 0.5939 1 0
65 10 232 15 0 0 0 0 1.0003 0 0.9679 0.1219 0.2446 0.2965 2.4372 0.7098 0.0649 0.5412 0.6878 4.4586 0.0502 0.0502 0.5595 1 0
