cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
70 1 616 0 0 0 0 0 1.0005 0 0.9219 -0.1476 0.3607 0.4655 2.3282 0.7516 -0.0529 0.5076 0.6914 4.4341 -0.0373 0.0373 0.3948 0 0
70 2 1264 26 0 0 0 0 1.0013 0 0.9442 0.6092 0.6313 0.7555 2.7396 0.7813 0.6383 0.7763 0.9373 4.5843 0.1649 0.1649 0.3662 1 0
70 3 641 0 0 0 0 0 1.0013 0 0.9607 0.1361 0.2541 0.3172 2.0601 0.8421 0.0706 0.4325 0.587 4.2892 -0.0861 0.0861 0.3988 0 0
70 4 704 0 0 0 0 0 1.0002 0 0.9516 0.1733 0.3482 0.4314 1.8855 0.8761 0.1925 0.4718 0.586 4.1563 -0.0921 0.0921 0.3559 0 0
70 5 945 0 0 0 0 0 1.0009 0 0.9436 0.1154 0.2657 0.4203 2.3739 0.8412 0.043 0.4395 0.5908 4.3822 -0.0218 0.0218 0.3939 0 0
70 6 644 0 0 0 0 0 1.0005 0 0.9462 0.133 0.3437 0.4526 2.0284 0.8408 0.1257 0.4872 0.6644 4.3214 -0.0645 0.0645 0.3868 0 0
70 7 988 0 0 0 0 0 1.001 0 0.9779 -0.1755 0.2626 0.3045 2.4739 0.8403 -0.1644 0.4485 0.6501 4.7016 0.1472 0.1472 0.2797 0 0
70 8 663 0 0 0 0 0 1.0004 0 0.9568 0.0288 0.2705 0.3957 2.0637 0.8496 0.002 0.4153 0.5807 4.3789 -0.0474 0.0474 0.3558 0 0
70 9 703 0 0 0 0 0 1.0007 0 0.9497 0.1243 0.2831 0.3562 1.8145 0.8551 0.1146 0.4629 0.6357 4.4926 -0.0042 0.0042 0.3413 0 0
70 10 653 0 0 0 0 0 1.0005 0 0.9554 0.0257 0.2101 0.2666 1.5604 0.7699 -0.0459 0.5098 0.7309 4.2565 -0.0853 0.0853 0.3609 0 0
70 11 706 0 0 0 0 0 1.0002 0 0.9703 -0.0954 0.2373 0.2846 2.0605 0.8577 -0.0631 0.4398 0.6072 4.2572 -0.1147 0.1147 0.3632 0 0
70 12 1055 0 0 0 0 0 1.0002 0 0.9745 0.1252 0.2687 0.3939 2.754 0.8546 0.0955 0.4582 0.6248 4.7483 0.1167 0.1167 0.2817 0 0
70 13 759 0 0 0 0 0 1.001 0 0.9314 0.6047 0.6047 0.7395 2.8113 0.8488 0.4213 0.5673 0.6952 4.376 -0.0137 0.0137 0.3682 0 0
70 14 698 0 0 0 0 0 1.0003 0 0.9646 -0.0405 0.2237 0.3074 1.6666 0.8217 0.0395 0.5257 0.713 4.2798 -0.0393 0.0393 0.3521 0 0
70 15 663 0 0 0 0 0 1.0008 0 0.9669 -0.2679 0.3667 0.4456 1.9553 0.8507 -0.2106 0.5063 0.6395 4.1544 -0.1558 0.1558 0.3764 0 0
70 16 734 0 0 0 0 0 1.0006 0 0.9501 0.113 0.2811 0.416 2.577 0.8102 0.077 0.4562 0.6693 4.1669 -0.2118 0.2118 0.3611 0 0
70 17 741 0 0 0 0 0 1.0008 0 0.963 0.1939 0.2862 0.3322 2.09 0.8562 0.133 0.4366 0.5769 4.0298 -0.0271 0.0271 0.3532 0 0
70 18 700 0 0 0 0 0 1.0006 0 0.9749 0.0123 0.2353 0.3192 2.3386 0.8098 -0.1868 0.4352 0.6396 4.158 -0.1735 0.1735 0.4138 0 0
70 19 1284 0 0 0 0 0 1.0003 0 0.962 -0.0754 0.2115 0.2481 1.793 0.8545 -0.0351 0.5054 0.6588 4.6894 0.1679 0.1679 0.2781 0 0
70 20 979 0 0 0 0 0 1.0004 0 0.9619 0.1889 0.2961 0.3647 1.8455 0.8463 0.2332 0.4707 0.6563 4.6606 0.0538 0.0538 0.3232 0 0
70 21 820 0 0 0 0 0 1.0004 0 0.9802 0.0353 0.1806 0.2275 1.9393 0.8663 0.1361 0.4359 0.5872 4.589 0.0507 0.0507 0.3001 0 0
70 22 666 0 0 0 0 0 1.0002 0 0.956 -0.4409 0.4533 0.5811 2.4373 0.8249 -0.3789 0.5769 0.744 4.2738 -0.0918 0.0918 0.3968 0 0
70 23 680 0 0 0 0 0 1.0004 0 0.9641 0.0015 0.2009 0.2798 1.5692 0.8119 0.0467 0.4124 0.6 4.2324 -0.1412 0.1412 0.3776 0 0
70 24 629 0 0 0 0 0 1.0006 0 0.9776 -0.1496 0.2304 0.2777 1.8298 0.8375 -0.0335 0.4791 0.6637 4.4251 -0.0266 0.0266 0.3716 0 0
70 25 695 0 0 0 0 0 1.0004 0 0.9379 0.1051 0.2224 0.3094 1.5425 0.8537 0.175 0.438 0.5859 4.4427 0.0232 0.0232 0.3215 0 0
70 26 935 0 0 0 0 0 1.0006 0 0.9557 -0.1051 0.2873 0.3842 2.4833 0.8065 -0.0539 0.5332 0.7087 4.5516 0.0862 0.0862 0.2975 0 0
70 27 682 0 0 0 0 0 1.0024 0 0.9352 -0.2214 0.2932 0.3952 2.3987 0.8327 -0.1659 0.4604 0.6095 4.17 -0.1909 0.1909 0.4095 0 0
70 28 785 0 0 0 0 0 1.0004 0 0.9482 -0.1733 0.2746 0.3326 1.6128 0.8617 -0.0966 0.4671 0.6689 4.4236 0.0283 0.0283 0.2974 0 0
70 29 730 0 0 0 0 0 1.0002 0 0.9196 0.1669 0.3865 0.6004 2.3542 0.8657 0.0218 0.4836 0.6308 4.0672 -0.1736 0.1736 0.3996 0 0
70 30 729 0 0 0 0 0 1.0013 0 0.9289 -0.2466 0.3733 0.4721 2.1423 0.8309 -0.2462 0.4835 0.6268 4.2448 -0.0426 0.0426 0.3475 0 0
70 31 660 0 0 0 0 0 1.0004 0 0.9625 -0.0975 0.2217 0.2835 1.8988 0.8248 -0.0597 0.4116 0.547 4.1711 -0.1857 0.1857 0.3974 0 0
70 32 853 0 0 0 0 0 1.0003 0 0.9639 0.1808 0.2695 0.3984 2.3636 0.8492 0.1169 0.4995 0.6794 4.5735 0.0106 0.0106 0.3587 0 0
70 33 760 0 0 0 0 0 1.0004 0 0.9821 0.1328 0.2948 0.3645 2.3029 0.8717 0.1306 0.5312 0.7029 4.3301 0.02 0.02 0.3005 0 0
70 34 678 0 0 0 0 0 1.0007 0 0.9536 -0.1366 0.3671 0.5249 2.7603 0.8317 -0.1676 0.4771 0.6181 4.1664 -0.0513 0.0513 0.3764 0 0
70 35 665 0 0 0 0 0 1.0005 0 0.9416 0.0553 0.3081 0.3674 2.2494 0.8318 0.0246 0.4042 0.5503 4.2004 -0.1413 0.1413 0.4226 0 0
70 36 1134 0 0 0 0 0 1.0005 0 0.9766 -0.3678 0.3679 0.4462 2.0076 0.85 -0.3907 0.5676 0.7281 4.5047 0.1213 0.1213 0.2799 0 0
70 37 1044 0 0 0 0 0 1.0002 0 0.9569 0.1896 0.2735 0.3367 1.7107 0.8748 0.1927 0.5169 0.7183 4.7695 0.1411 0.1411 0.2516 0 0
70 38 653 0 0 0 0 0 1.0014 0 0.9533 0.0992 0.3445 0.512 2.5632 0.8359 0.1058 0.4351 0.5697 4.369 -0.0245 0.0245 0.3491 0 0
70 39 677 0 0 0 0 0 1.0004 0 0.9173 -0.3944 0.4326 0.542 1.6057 0.8525 -0.2082 0.4869 0.613 4.2605 -0.0668 0.0668 0.3651 0 0
70 40 800 0 0 0 0 0 1.0004 0 0.9627 -0.0428 0.2254 0.2836 1.6798 0.8716 0.0336 0.484 0.6556 4.5917 0.0591 0.0591 0.2907 0 0
70 41 1075 0 0 0 0 0 1.0005 0 0.9472 0.1066 0.2693 0.3065 1.5931 0.8335 0.1586 0.4969 0.6716 4.5051 0.072 0.072 0.3196 0 0
70 42 665 0 0 0 0 0 1.0003 0 0.9254 0.203 0.3675 0.4439 1.825 0.8169 0.076 0.4771 0.6662 4.3724 -0.0315 0.0315 0.386 0 0
70 43 990 0 0 0 0 0 1.0003 0 0.9478 0.2204 0.28 0.4568 2.296 0.8762 0.0637 0.4392 0.5942 4.3646 0.0617 0.0617 0.3144 0 0
70 44 819 0 0 0 0 0 1.0003 0 0.9315 -0.2347 0.3647 0.5235 2.0886 0.8783 -0.127 0.4541 0.5955 4.3683 0.0639 0.0639 0.3145 0 0
70 45 693 0 0 0 0 0 1.0002 0 0.9463 -0.0483 0.2937 0.3446 2.0023 0.824 -0.1207 0.3896 0.5406 4.1144 -0.1505 0.1505 0.3942 0 0
70 46 694 0 0 0 0 0 1.0005 0 0.9552 -0.0596 0.273 0.3705 2.7331 0.8554 -0.0295 0.4438 0.6097 4.3876 -0.0303 0.0303 0.3666 0 0
70 47 687 0 0 0 0 0 1.0002 0 0.9456 0.3802 0.4223 0.5069 1.8112 0.822 0.254 0.5868 0.7914 4.3375 -0.0163 0.0163 0.3391 0 0
70 48 756 0 0 0 0 0 1.0005 0 0.9761 -0.0356 0.1643 0.232 1.9207 0.8462 -0.1195 0.4354 0.6346 4.2795 -0.0181 0.0181 0.3519 0 0
70 49 758 0 0 0 0 0 1.0003 0 0.973 0.1869 0.2276 0.305 1.9502 0.8419 0.0722 0.4643 0.6029 4.3538 0.0137 0.0137 0.3072 0 0
70 50 687 0 0 0 0 0 1.0002 0 0.9573 -0.0762 0.2317 0.3068 1.733 0.8757 -0.0481 0.4016 0.5311 4.3845 -0.0407 0.0407 0.3378 0 0
70 51 722 0 0 0 0 0 1.0008 0 0.9713 0.0059 0.2279 0.2894 2.1578 0.8389 -0.0062 0.4899 0.6717 4.1276 -0.1264 0.1264 0.3679 0 0
70 52 694 0 0 0 0 0 1.0006 0 0.9667 0.0788 0.2815 0.3627 2.6381 0.8606 0.1739 0.4636 0.6107 4.3583 0.0071 0.0071 0.3262 0 0
70 53 839 0 0 0 0 0 1.0006 0 0.9549 -0.2788 0.3545 0.4231 1.9576 0.8577 -0.2581 0.495 0.6521 4.4681 0.0658 0.0658 0.3191 0 0
70 54 707 0 0 0 0 0 1.0003 0 0.9478 0.1921 0.3435 0.4748 2.4732 0.8328 0.2499 0.4512 0.631 4.1951 -0.1145 0.1145 0.3974 0 0
70 55 1028 0 0 0 0 0 1.0005 0 0.9312 -0.2272 0.3174 0.3785 1.5722 0.8577 -0.251 0.4822 0.6469 4.4625 0.11 0.11 0.2807 0 0
70 56 674 0 0 0 0 0 1.0004 0 0.9189 0.0832 0.279 0.3342 1.4723 0.8827 -0.0641 0.4055 0.535 4.6646 0.0355 0.0355 0.3377 0 0
70 57 717 0 0 0 0 0 1.0006 0 0.9676 -0.1466 0.2333 0.3394 2.3748 0.8364 -0.0747 0.4789 0.6414 4.2942 0.0034 0.0034 0.3367 0 0
70 58 720 0 0 0 0 0 1.0016 0 0.9706 -0.2436 0.2925 0.3696 2.163 0.8427 -0.1738 0.4651 0.6157 4.3697 -0.0407 0.0407 0.3913 0 0
70 59 809 0 0 0 0 0 1.0006 0 0.9746 -0.4292 0.4292 0.4983 2.0684 0.8687 -0.3057 0.5056 0.6439 4.4501 0.0088 0.0088 0.3473 0 0
70 60 661 0 0 0 0 0 1.0004 0 0.9568 -0.2547 0.3167 0.4399 2.445 0.8514 -0.1353 0.4582 0.5917 4.3951 -0.0839 0.0839 0.3621 0 0
70 61 867 0 0 0 0 0 1.0003 0 0.9484 1e-04 0.2975 0.3809 2.048 0.8597 -0.0293 0.4146 0.5752 4.597 0.0449 0.0449 0.3332 0 0
70 62 653 0 0 0 0 0 1.0009 0 0.9631 -0.0478 0.2516 0.3384 2.2278 0.8473 -0.0052 0.4492 0.6116 4.3532 -0.0733 0.0733 0.3726 0 0
70 63 672 0 0 0 0 0 1.0009 0 0.9743 -0.2246 0.2728 0.3445 2.2762 0.8604 -0.1919 0.4572 0.6104 4.1898 -0.0845 0.0845 0.3555 0 0
70 64 841 0 0 0 0 0 1.0004 0 0.9724 -0.025 0.1948 0.2247 1.6803 0.8563 0.0232 0.4172 0.5763 4.4597 0.0142 0.0142 0.3238 0 0
70 65 1063 0 0 0 0 0 1.0003 0 0.9741 -0.0589 0.2266 0.2936 1.8906 0.8537 -0.1162 0.4419 0.6012 4.4951 0.0674 0.0674 0.2949 0 0
70 66 654 0 0 0 0 0 1.0013 0 0.9651 -0.0512 0.2715 0.3679 2.1766 0.7901 -0.069 0.4928 0.675 4.3785 -0.0634 0.0634 0.392 0 0
