cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
16 1 2845 0 0 0 0 0 1.0013 0 0.7957 0.0419 0.23 0.3003 1.2708 0.9935 0.0255 0.1356 0.1567 2.4004 0.8181 0.0085 0.4659 0.5845 2.7586 -0.009 0.009 0.244 0 0
16 2 2823 0 0 0 0 0 1.0006 0 0.9658 -0.0731 0.075 0.1012 0.6931 0.9964 0.0157 0.1385 0.18 2.207 0.7905 -0.0815 0.4892 0.6183 2.8908 0.0247 0.0247 0.267 0 0
16 3 2904 0 0 0 0 0 1.0003 0 0.6852 -0.0317 0.1622 0.1881 0.6166 0.9948 0.0399 0.0996 0.1306 2.4837 0.812 0.1043 0.5239 0.646 2.9053 0.0686 0.0686 0.2611 0 0
16 4 2761 0 0 0 0 0 1.0005 0 0.7607 -0.022 0.1452 0.1714 0.8167 0.9779 0.0996 0.2648 0.3459 4.2102 0.7698 0.1593 0.559 0.6975 3.1363 0.0192 0.0192 0.3135 0 0
16 5 2896 0 0 0 0 0 1.0005 0 0.9188 -0.0444 0.0762 0.0882 0.6045 0.9904 0.058 0.12 0.1477 1.9462 0.8042 0.0502 0.4816 0.6146 2.9727 0.1056 0.1056 0.2567 0 0
16 6 2918 0 0 0 0 0 1.0006 0 0.8139 -0.0766 0.1035 0.1226 0.6272 0.9938 0.0365 0.1126 0.1486 1.1694 0.8405 -0.0313 0.4255 0.5303 2.7481 0.0346 0.0346 0.2652 0 0
16 7 2866 0 0 0 0 0 1.0003 0 0.8136 -0.0963 0.1167 0.1546 0.6583 0.9944 0.0282 0.1668 0.2185 1.9304 0.7923 6e-04 0.4841 0.5972 2.9827 0.0745 0.0745 0.2658 0 0
16 8 2840 0 0 0 0 0 1.0004 0 0.5512 -0.1228 0.1364 0.2302 0.6685 0.9929 -0.1254 0.2406 0.4502 5.7617 0.8239 0.0302 0.4503 0.5789 2.7059 0.0052 0.0052 0.2395 0 0
16 9 2894 0 0 0 0 0 1.0002 0 0.8296 -0.0135 0.1506 0.2023 0.7922 0.9796 0.1085 0.2497 0.3753 3.7731 0.7796 0.0608 0.5303 0.6717 3.0366 0.1188 0.1188 0.2719 0 0
16 10 2890 0 0 0 0 0 1.0003 0 0.8715 -0.0696 0.1029 0.1064 0.5888 0.9968 -0.0721 0.1311 0.187 1.8727 0.8322 -0.0089 0.4296 0.5457 2.8627 0.0962 0.0962 0.2384 0 0
16 11 2836 0 0 0 0 0 1.0006 0 0.4298 -0.066 0.0896 0.1227 0.677 0.9947 -0.005 0.1522 0.1953 1.7826 0.7225 0.0457 0.5154 0.6722 3.109 -0.1214 0.1214 0.3248 0 0
16 12 2917 0 0 0 0 0 1.0006 0 0.8734 0.0438 0.143 0.1598 0.6456 0.9918 -0.0129 0.1341 0.1597 1.3648 0.8512 0.0467 0.424 0.5392 2.6771 0.0381 0.0381 0.2292 0 0
16 13 2850 0 0 0 0 0 1.0007 0 0.8039 -0.014 0.1309 0.1735 0.759 0.9912 0.0069 0.1627 0.206 1.9447 0.8178 0.0665 0.4788 0.6016 2.7775 -0.0141 0.0141 0.2591 0 0
16 14 2900 0 0 0 0 0 1.0002 0 0.4213 -0.0295 0.2294 0.2452 0.68 0.9801 -0.0247 0.1809 0.222 2.0674 0.7569 -0.0316 0.5426 0.6786 2.9235 -0.0566 0.0566 0.3016 0 0
16 15 2983 0 0 0 0 0 1.0004 0 0.4256 -0.0479 0.1294 0.1712 0.6527 0.9853 0.0401 0.2086 0.2709 1.8227 0.8065 0.0809 0.4768 0.6029 2.8337 -0.0292 0.0292 0.2669 0 0
16 16 2824 0 0 0 0 0 1.0009 0 0.9784 -0.0275 0.05 0.0678 0.833 0.9918 -0.0275 0.1385 0.1982 1.9442 0.789 0.0668 0.5191 0.6501 2.8864 -0.0497 0.0497 0.2801 0 0
16 17 2814 0 0 0 0 0 1.0006 0 0.3848 -0.0111 0.1331 0.1642 0.6822 0.9904 -0.1859 0.2079 0.3084 3.2307 0.7526 -0.0281 0.5187 0.6445 3.0173 -0.0394 0.0394 0.3059 0 0
16 18 2836 0 0 0 0 0 1.0006 0 0.8792 0.0076 0.124 0.1458 0.7202 0.993 0.0344 0.1258 0.1779 1.5281 0.8321 -0.0115 0.4432 0.551 2.7393 -0.0037 0.0037 0.2603 0 0
16 19 2881 0 0 0 0 0 1.0002 0 0.7246 0.016 0.1346 0.1467 0.8046 0.9924 0.0041 0.1829 0.2154 2.0725 0.8158 -0.0224 0.4839 0.609 2.908 -0.02 0.02 0.2827 0 0
16 20 2861 0 0 0 0 0 1.0002 0 0.873 0.0172 0.108 0.1289 0.784 0.9893 0.2085 0.2153 0.2562 2.1402 0.8089 0.2134 0.526 0.6549 3.1091 0.1545 0.1545 0.2459 0 0
16 21 2808 0 0 0 0 0 1.0001 0 0.9598 0.013 0.0579 0.0756 0.7732 0.994 -0.0182 0.0812 0.1202 1.3868 0.8262 0.0172 0.4814 0.6066 2.8472 0.0314 0.0314 0.2685 0 0
16 22 2890 0 0 0 0 0 1.0004 0 0.9314 0.0033 0.0495 0.055 0.6105 0.996 0.0765 0.1098 0.1374 1.705 0.8131 0.023 0.4877 0.6114 2.811 -0.0085 0.0085 0.2578 0 0
16 23 2876 0 0 0 0 0 1.0002 0 0.5245 -0.0368 0.103 0.1419 0.6746 0.9921 -0.0556 0.1367 0.1667 1.6942 0.7955 -0.0156 0.5112 0.6344 2.9532 0.0362 0.0362 0.2932 0 0
16 24 2890 0 0 0 0 0 1.0002 0 0.874 -0.0143 0.167 0.1893 0.6735 0.9921 -0.0436 0.1301 0.1593 1.2518 0.8496 -0.0151 0.4319 0.5583 2.7366 0.0394 0.0394 0.234 0 0
16 25 2841 0 0 0 0 0 1.0018 0 0.9603 0.0194 0.132 0.1807 1.0695 0.9937 -0.386 0.386 0.4131 2.2127 0.8133 -0.2812 0.534 0.6722 2.9148 -0.0177 0.0177 0.2649 0 0
16 26 2797 0 0 0 0 0 1.0005 0 0.7582 -0.0456 0.0879 0.1112 0.671 0.9926 -0.0258 0.143 0.2134 2.5406 0.8202 -0.0946 0.4861 0.5997 2.9308 0.0019 0.0019 0.275 0 0
16 27 2873 0 0 0 0 0 1.0008 0 0.8567 0.122 0.1946 0.2446 0.7681 0.9865 0.065 0.193 0.2331 1.7178 0.8406 0.0165 0.4638 0.5742 2.6674 -0.0926 0.0926 0.2481 0 0
16 28 2848 0 0 0 0 0 1.0006 0 0.9706 -0.0798 0.0798 0.1247 0.6748 0.998 0.0131 0.1109 0.1534 1.7616 0.8318 0.005 0.44 0.5519 2.9173 0.057 0.057 0.2498 0 0
16 29 2852 0 0 0 0 0 1.0002 0 0.9445 -0.0019 0.0822 0.0954 0.7322 0.9956 0.0489 0.097 0.1232 2.0562 0.8199 0.0229 0.4642 0.5844 2.7397 -0.022 0.022 0.2506 0 0
16 30 2865 0 0 0 0 0 1.0003 0 0.8234 -0.0692 0.2129 0.2795 0.7285 0.9958 0.106 0.1302 0.1617 1.6374 0.8387 0.0404 0.4418 0.5538 2.6574 -0.0281 0.0281 0.2383 0 0
