cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
2 1 586 0 0 0 0 0 1.0017 0 0.9367 0.0451 0.1383 0.1689 1.9087 0.994 -0.1743 0.1771 0.2361 3.6199 0.7123 -0.0597 0.5494 0.6949 3.4277 -0.0168 0.0168 0.6001 0 0
2 2 605 0 0 0 0 0 1.0023 0 -0.9467 -0.251 0.3531 0.4165 1.8688 0.9772 -0.3123 0.3904 0.659 6.6361 0.7394 -0.0379 0.5334 0.6816 3.6107 -0.0476 0.0476 0.5475 0 0
2 3 588 0 0 0 0 0 1.0006 0 0.6109 -0.2696 0.2696 0.2997 1.547 0.9831 -0.15 0.3315 0.4247 5.1355 0.7395 -0.0067 0.5668 0.7047 3.7307 -0.017 0.017 0.6801 0 0
2 4 596 0 0 0 0 0 1.0006 0 -0.7838 -0.0447 0.1983 0.2047 1.2824 0.9866 -0.083 0.3532 0.4543 5.0747 0.6273 -0.1096 0.5915 0.7753 3.5554 -0.2733 0.2733 0.6612 0 0
2 5 602 0 0 0 0 0 1.0014 0 -0.7116 -0.0596 0.3779 0.3854 2.1077 0.9368 -0.1273 0.4284 0.5974 5.3592 0.6011 0.0303 0.5863 0.7353 3.7091 0.0584 0.0584 0.7951 0 0
2 6 572 0 0 0 0 0 1.0006 0 -0.8971 0.1666 0.216 0.3328 1.517 0.9789 -0.0848 0.2103 0.2703 2.8271 0.7338 -0.0269 0.6 0.7442 3.3573 -0.1459 0.1459 0.5918 0 0
2 7 603 0 0 0 0 0 1.0004 0 0.5595 0.1738 0.3887 0.4958 1.9588 0.9623 -0.1995 0.3205 0.5218 6.3927 0.6488 0.0397 0.6072 0.7576 3.0787 0.2262 0.2262 0.4933 0 0
2 8 602 0 0 0 0 0 1.0003 0 -0.9237 0.1475 0.1496 0.1884 1.6224 0.9903 0.1439 0.1987 0.2275 3.0916 0.6007 0.0686 0.6199 0.7834 3.4254 -0.1111 0.1111 0.5784 0 0
2 9 584 0 0 0 0 0 1.003 0 0.0574 0.3199 0.5265 0.744 2.4825 0.9726 -0.2919 0.3724 0.4887 6.4524 0.6418 0.1341 0.6569 0.838 3.1272 0.0092 0.0092 0.5136 0 0
2 10 578 0 0 0 0 0 1.0002 0 0.8223 0.0795 0.1953 0.2128 2.1549 0.9475 -0.1885 0.6356 0.8805 12.0858 0.5473 0.1514 0.6622 0.8317 3.8217 0.005 0.005 0.7424 0 0
2 11 584 0 0 0 0 0 1.0005 0 0.7056 -0.053 0.1525 0.1786 1.421 0.998 0.0383 0.0937 0.1133 3.5769 0.6562 0.097 0.6188 0.7748 3.5209 -3e-04 3e-04 0.6087 0 0
2 12 586 0 0 0 0 0 1.0008 0 0.9088 0.2057 0.2646 0.3085 1.712 0.9891 0.0717 0.2589 0.2956 2.9462 0.7576 0.0718 0.5978 0.7508 3.1063 -0.0392 0.0392 0.4497 0 0
2 13 608 0 0 0 0 0 1.0006 0 -0.8103 -0.0343 0.2662 0.2965 1.5418 0.9886 -0.0751 0.1296 0.1617 1.5888 0.7511 0.0498 0.5441 0.6776 3.1393 0.106 0.106 0.5084 0 0
2 14 628 1 0 0 0 0 1.003 0 -0.9801 0.0039 0.3579 0.4271 3.8333 0.9617 -0.1252 0.5609 0.6859 6.8317 0.5667 -0.0797 0.6858 0.8688 3.7938 0.1234 0.1234 0.8118 1 0
2 15 594 152 0 0 0 0 1.0042 0 -0.7735 -0.3474 0.3474 0.4272 2.0073 0.9974 -0.8212 1.4621 1.8322 16.9144 0.6166 0.1206 0.6101 0.7749 4.5061 0.3115 0.3115 0.9309 1 0
2 16 604 0 0 0 0 0 1.001 0 0.6281 0.0811 0.3033 0.3443 1.5982 0.9726 -0.0684 0.2205 0.3002 4.0026 0.7378 -0.0305 0.56 0.703 3.4304 -0.0525 0.0525 0.4888 0 0
2 17 606 0 0 0 0 0 1.0011 0 -0.9441 0.293 0.6076 0.6878 2.1724 0.9717 -0.6596 0.6838 0.7947 6.1637 0.6071 -0.0936 0.6231 0.788 3.0845 0.102 0.102 0.5066 0 0
