cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
43 1 887 0 0 0 0 0 1.0003 0 0.6677 0.1548 0.1565 0.2174 1.2398 0.9951 0.2403 0.2403 0.2603 1.4692 0.7469 0.1175 0.6177 0.7615 4.3791 -0.0371 0.0371 0.3576 0 0
43 2 917 0 0 0 0 0 1.0002 0 0.5195 0.0045 0.1545 0.176 0.9038 0.9936 0.1063 0.1204 0.1707 1.4431 0.7824 -0.0107 0.5848 0.7533 4.3834 0.1006 0.1006 0.3186 0 0
43 3 885 0 0 0 0 0 1.0011 0 0.718 -0.2399 0.3081 0.3439 1.3307 0.9799 -0.5267 0.5486 0.9329 7.1922 0.7043 -0.0893 0.5773 0.7311 4.1644 -0.051 0.051 0.3718 0 0
43 4 847 0 0 0 0 0 1.0005 0 0.4142 -0.0136 0.1903 0.2176 1.2371 0.9918 -0.2384 0.2384 0.2772 1.4648 0.7383 -0.1904 0.6227 0.777 4.3952 -0.0485 0.0485 0.3917 0 0
43 5 877 0 0 0 0 0 1.0006 0 0.8592 0.0342 0.1271 0.149 1.0703 0.9865 0.0479 0.1665 0.2006 2.1112 0.7353 0.0193 0.6277 0.796 4.6409 0.0362 0.0362 0.3693 0 0
43 6 902 0 0 0 0 0 1.0003 0 0.6801 0.1512 0.1512 0.2245 1.1611 0.9943 0.0258 0.3221 0.3655 2.8071 0.7081 0.0125 0.6599 0.8297 4.359 -0.1145 0.1145 0.4812 0 0
43 7 873 0 0 0 0 0 1.0011 0 0.9876 0.0367 0.2825 0.3152 1.7623 0.9656 -0.0838 0.4541 0.6302 4.8888 0.6105 0.0741 0.7367 0.9308 4.3775 0.0215 0.0215 0.3939 0 0
43 8 901 0 0 0 0 0 1.0007 0 -0.999 -0.3705 0.3705 0.4463 0.8488 0.9906 0.0744 0.2621 0.3525 2.3426 0.7894 -0.0917 0.568 0.7294 4.9163 0.1417 0.1417 0.3335 0 0
43 9 874 0 0 0 0 0 1.0007 0 0.4352 0.0166 0.1285 0.1467 1.0508 0.9688 -0.2424 0.2626 0.3652 3.6211 0.6049 -0.2849 0.7339 0.9381 4.6318 0.016 0.016 0.4402 0 0
43 10 873 0 0 0 0 0 1.0012 0 0.9682 -0.0461 0.2168 0.2584 0.9025 0.993 -0.08 0.1321 0.1745 1.6664 0.7516 0.0281 0.6116 0.7779 4.3648 0.0605 0.0605 0.3253 0 0
43 11 876 0 0 0 0 0 1.0005 0 0.9999 0.0963 0.0963 0.1019 1.0805 0.9898 0.1345 0.1687 0.2257 2.5748 0.7016 0.0847 0.6356 0.7984 4.5282 0.0258 0.0258 0.3543 0 0
43 12 832 0 0 0 0 0 1.0012 0 0.9672 -0.1238 0.1238 0.1381 1.1433 0.9924 0.1682 0.2045 0.2539 3.1465 0.7023 -0.0486 0.6505 0.8314 4.6753 0.05 0.05 0.3838 0 0
43 13 897 1 0 0 0 0 1.003 0 -0.6579 -0.1693 0.1693 0.1999 1.5604 0.9908 0.3266 0.3908 0.4957 4.845 0.6149 0.0742 0.649 0.8154 4.4632 -0.23 0.23 0.9124 1 0
43 14 898 0 0 0 0 0 1.0005 0 0.9359 0.1261 0.1261 0.141 1.1001 0.9889 0.0532 0.1286 0.1551 0.9524 0.8011 0.0103 0.5948 0.7948 4.1557 -0.0825 0.0825 0.3317 0 0
43 15 862 2 0 0 0 0 1.001 0 0.7823 -0.0198 0.2312 0.2553 1.0363 0.9722 0.1046 0.3166 0.3752 3.3915 0.6314 0.1002 0.719 0.9155 4.449 -0.0746 0.0746 0.5047 1 0
43 16 875 0 0 0 0 0 1.0011 0 0.3271 0.0484 0.1856 0.2131 1.1106 0.9932 -0.0186 0.0911 0.1196 1.6615 0.6977 -0.1131 0.6849 0.8688 4.6782 0.0505 0.0505 0.3662 0 0
43 17 886 0 0 0 0 0 1.0033 0 0.8143 -0.0305 0.2094 0.2225 2.343 0.9662 -0.0273 0.3647 0.4882 4.6951 0.6045 -0.0578 0.7828 0.9703 4.6119 -0.1658 0.1658 0.7378 0 0
43 18 846 0 0 0 0 0 1.0007 0 0.9424 -0.0301 0.1713 0.1914 1.6962 0.9839 -0.0118 0.337 0.4394 4.6784 0.6628 -0.1994 0.6718 0.8402 4.2871 -0.1752 0.1752 0.5068 0 0
43 19 1048 0 0 0 0 0 1.0002 0 0.9164 -0.0112 0.0816 0.0992 1.0737 0.9918 -0.0972 0.1439 0.1957 2.1554 0.7396 -0.0372 0.6109 0.7711 4.3191 0.0746 0.0746 0.3172 0 0
43 20 906 0 0 0 0 0 1.0008 0 0.8317 0.015 0.1154 0.1327 0.9624 0.9856 -0.0856 0.1661 0.1975 1.6768 0.7991 -0.0764 0.5565 0.7197 4.3802 -0.0339 0.0339 0.381 0 0
43 21 844 0 0 0 0 0 1.0011 0 0.9988 0.1386 0.1801 0.2606 1.3497 0.989 -0.0137 0.1812 0.2378 1.4971 0.6913 0.0242 0.6492 0.8238 4.3532 0.0563 0.0563 0.3203 0 0
43 22 894 0 0 0 0 0 1.0006 0 0.9143 -0.1143 0.1143 0.1737 1.0523 0.9959 0.0601 0.1151 0.1418 1.2659 0.7856 0.0597 0.5279 0.6751 4.4856 0.0472 0.0472 0.3329 0 0
43 23 841 0 0 0 0 0 1.0004 0 -0.2545 0.2142 0.2142 0.2584 1.0966 0.9898 -0.3312 0.3331 0.3852 1.3773 0.6572 -0.1673 0.7318 0.9266 4.3809 -0.0437 0.0437 0.3825 0 0
43 24 899 0 0 0 0 0 1.001 0 0.8227 -0.0379 0.1594 0.1986 0.9111 0.9911 0.3612 0.368 0.3984 2.1534 0.7147 0.2004 0.6738 0.8593 4.8865 0.1266 0.1266 0.3822 0 0
43 25 893 0 0 0 0 0 1.0007 0 0.7429 0.187 0.1921 0.233 1.2162 0.9841 0.1177 0.1779 0.2131 1.777 0.6796 0.0817 0.6614 0.8257 4.2176 -0.1458 0.1458 0.4708 0 0
43 26 901 0 0 0 0 0 1.0018 0 -0.5811 -0.0167 0.2662 0.2783 1.3767 0.9917 -0.106 0.2788 0.3508 3.678 0.6918 -0.1139 0.6521 0.8026 4.194 -0.1369 0.1369 0.4736 0 0
43 27 939 0 0 0 0 0 1.0006 0 0.9671 0.0581 0.0736 0.1144 1.0432 0.9949 -0.2158 0.2185 0.2471 1.9682 0.7662 -0.168 0.6011 0.7689 4.4995 0.0242 0.0242 0.2929 0 0
43 28 938 0 0 0 0 0 1.0004 0 -0.2351 -0.0153 0.0972 0.1003 0.9612 0.9904 -0.1931 0.2339 0.2913 1.9147 0.6711 -0.113 0.6604 0.8308 4.1962 -0.0215 0.0215 0.3495 0 0
43 29 865 0 0 0 0 0 1.0006 0 0.477 0.118 0.3346 0.3358 1.5946 0.9834 0.2202 0.2521 0.3443 3.2739 0.6924 0.0464 0.6649 0.841 4.2215 -0.0264 0.0264 0.3638 0 0
43 30 873 0 0 0 0 0 1.0015 0 0.9182 -0.0485 0.0485 0.0652 1.2038 0.9933 -0.253 0.2581 0.2907 3.5318 0.6725 -0.0906 0.7179 0.911 4.255 -0.1781 0.1781 0.5426 0 0
43 31 901 0 0 0 0 0 1.0004 0 0.7985 -0.2034 0.2034 0.2375 0.9661 0.9986 0.0088 0.2535 0.3051 2.4845 0.7165 -0.031 0.5987 0.7689 4.4753 0.0115 0.0115 0.4503 0 0
43 32 885 0 0 0 0 0 1.0007 0 0.9052 -0.1 0.1271 0.1976 1.0504 0.9953 -0.0106 0.0976 0.1188 1.838 0.7591 0.1055 0.6382 0.7972 4.3688 -0.0471 0.0471 0.4535 0 0
43 33 874 0 0 0 0 0 1.0005 0 0.9948 0.0685 0.0928 0.105 1.4643 0.9727 -0.1595 0.236 0.2549 1.9964 0.6861 -0.2734 0.688 0.8752 4.4737 -0.0161 0.0161 0.4128 0 0
43 34 888 0 0 0 0 0 1.0005 0 0.9391 -0.0178 0.1674 0.1895 0.9195 0.9881 -0.1638 0.201 0.2479 1.3374 0.7206 -0.0798 0.6387 0.7768 4.5399 -0.0072 0.0072 0.3475 0 0
43 35 865 0 0 0 0 0 1.0016 0 -0.5648 -0.0343 0.4025 0.4433 1.3463 0.9241 0.0792 0.5258 0.7463 5.7515 0.7089 -0.1445 0.6327 0.8058 4.2769 -0.0928 0.0928 0.4922 0 0
43 36 895 0 0 0 0 0 1.0004 0 -0.8479 0.0102 0.1811 0.1902 1.0796 0.9881 0.1271 0.1655 0.2187 1.9667 0.7695 0.043 0.626 0.7793 4.3561 0.0363 0.0363 0.3529 0 0
