cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
72 1 2240 0 0 0 0 0 1.0005 0 0.6419 -0.1096 0.2045 0.2425 0.6777 0.9469 -0.2645 0.4512 0.9139 8.3022 0.7523 -0.0304 0.5606 0.7169 4.4679 0.0453 0.0453 0.2704 0 0
72 2 2338 0 0 0 0 0 1.0004 0 0.7794 -0.0592 0.0974 0.1252 0.6599 0.9962 0.0265 0.0865 0.1112 1.3682 0.8042 0.0321 0.5455 0.6982 4.5979 0.0629 0.0629 0.2306 0 0
72 3 2209 0 0 0 0 0 1.0006 0 0.5514 -0.028 0.1137 0.137 0.649 0.9934 0.0827 0.1376 0.2023 2.4338 0.7732 -0.0199 0.5666 0.7256 4.5334 0.0184 0.0184 0.2676 0 0
72 4 3569 0 0 0 0 0 1.0003 0 0.9992 -0.0297 0.0513 0.0673 0.7532 0.9972 -0.0296 0.0781 0.0939 1.4386 0.8243 -0.0755 0.5051 0.669 4.7383 0.0629 0.0629 0.2245 0 0
72 5 2107 0 0 0 0 0 1.0003 0 0.9058 -0.029 0.0962 0.1261 0.7687 0.9933 -0.02 0.0996 0.14 1.8903 0.7699 -0.0735 0.5416 0.7141 4.3999 -0.034 0.034 0.2637 0 0
72 6 2264 0 0 0 0 0 1.0006 0 0.9745 -0.1239 0.1239 0.1373 0.7236 0.9953 -0.059 0.1594 0.2219 2.3264 0.804 -0.0362 0.5059 0.6699 4.3665 -0.0311 0.0311 0.2487 0 0
72 7 2133 0 0 0 0 0 1.0003 0 0.9648 -0.0315 0.0622 0.0882 0.7874 0.9902 0.0142 0.1224 0.168 1.9407 0.7644 0.0105 0.581 0.745 4.3221 -0.0746 0.0746 0.2663 0 0
72 8 2240 0 0 0 0 0 1.0006 0 0.8343 0.0363 0.08 0.095 0.6308 0.9942 -0.0251 0.1337 0.1635 1.6585 0.8077 0.0404 0.5614 0.7101 4.5021 0.0323 0.0323 0.2497 0 0
72 9 2192 0 0 0 0 0 1.0004 0 0.9386 -0.0749 0.0799 0.102 0.7388 0.9962 -0.1143 0.1538 0.2262 3.0546 0.7482 -0.0784 0.5878 0.7648 4.4957 0.0053 0.0053 0.2703 0 0
72 10 3451 0 0 0 0 0 1.0002 0 0.9772 -0.1845 0.1845 0.1999 0.8621 0.9964 0.0933 0.1666 0.2235 1.6917 0.8256 0.0479 0.5276 0.6809 4.6439 0.1089 0.1089 0.1953 0 0
72 11 2993 0 0 0 0 0 1.0004 0 0.9268 -0.0374 0.1169 0.1492 0.9086 0.9929 0.11 0.1822 0.2383 2.0637 0.7799 0.0106 0.5617 0.7288 4.6584 0.071 0.071 0.2393 0 0
72 12 2107 0 0 0 0 0 1.0003 0 0.788 -0.1384 0.1634 0.2534 0.7121 0.9845 0.0633 0.2445 0.3313 2.6643 0.7226 0.036 0.593 0.7705 4.4721 0.0205 0.0205 0.2967 0 0
72 13 2301 0 0 0 0 0 1.0008 0 0.882 -0.0223 0.1277 0.1676 0.9086 0.9919 0.4466 0.4473 0.5647 4.0948 0.7665 0.2092 0.632 0.7962 4.8464 0.1268 0.1268 0.2283 0 0
72 14 2063 0 0 0 0 0 1.0006 0 0.8409 0.1259 0.1572 0.2465 1.0468 0.9949 0.1632 0.1743 0.2106 1.8993 0.7015 0.0839 0.6499 0.8414 4.3244 -0.0811 0.0811 0.3319 0 0
72 15 2914 0 0 0 0 0 1.0012 0 0.7498 -0.1316 0.1637 0.2566 0.7918 0.9929 0.1097 0.2106 0.2738 2.1165 0.778 0.0924 0.5759 0.7415 4.5051 0.0687 0.0687 0.2292 0 0
72 16 2221 0 0 0 0 0 1.0015 0 0.945 -0.0447 0.0865 0.0954 0.7851 0.996 0.1371 0.1531 0.1875 1.9647 0.7756 0.1042 0.5832 0.7671 4.5001 0.0045 0.0045 0.2561 0 0
72 17 2225 0 0 0 0 0 1.0003 0 0.8801 -0.1539 0.1539 0.162 0.6317 0.9926 -0.0375 0.2393 0.3121 2.6667 0.7698 -0.1238 0.5622 0.7139 4.5772 0.0428 0.0428 0.2849 0 0
72 18 2226 0 0 0 0 0 1.0011 0 0.9484 -0.0054 0.1288 0.1456 1.0539 0.9832 -0.0697 0.1681 0.2186 2.1222 0.7877 -0.0544 0.5582 0.7279 4.256 -0.1172 0.1172 0.2758 0 0
72 19 2114 0 0 0 0 0 1.0004 0 0.9416 -0.089 0.0935 0.1897 0.8118 0.9938 -0.2523 0.2523 0.285 1.4465 0.793 -0.0995 0.5761 0.7318 4.5531 0.0248 0.0248 0.2761 0 0
72 20 2178 0 0 0 0 0 1.0013 0 0.8613 0.0635 0.1524 0.1722 0.8245 0.9832 -0.0379 0.2061 0.2375 2.8365 0.7858 -4e-04 0.5651 0.7019 4.3873 0.0086 0.0086 0.2629 0 0
72 21 2296 0 0 0 0 0 1.0003 0 0.7882 0.0316 0.0886 0.1006 0.678 0.9882 -0.1068 0.1517 0.1955 1.4674 0.7918 -0.1023 0.5736 0.7402 4.5406 0.0441 0.0441 0.2321 0 0
72 22 2236 0 0 0 0 0 1.0004 0 0.9502 -0.0258 0.081 0.0972 0.6898 0.9953 0.2095 0.2651 0.3927 5.4571 0.7589 0.1285 0.5655 0.7425 4.307 -0.0885 0.0885 0.3067 0 0
72 23 2225 0 0 0 0 0 1.0008 0 0.8352 -0.0845 0.1189 0.1372 0.7302 0.9944 -0.0664 0.1702 0.2218 2.4575 0.7574 0.0465 0.5895 0.7651 4.7467 0.1392 0.1392 0.2277 0 0
72 24 2185 0 0 0 0 0 1.0005 0 0.7802 -0.026 0.1255 0.1642 0.7147 0.9848 -0.0822 0.1803 0.2107 1.4806 0.7586 -0.0417 0.6097 0.7791 4.4762 0.0212 0.0212 0.2534 0 0
72 25 2208 0 0 0 0 0 1.0004 0 0.7764 -0.0329 0.084 0.1277 0.741 0.985 0.2409 0.2602 0.3492 2.9909 0.7873 0.1861 0.5616 0.719 4.6488 0.0354 0.0354 0.2825 0 0
72 26 2347 0 0 0 0 0 1.0003 0 0.6614 -0.1358 0.1529 0.1784 0.598 0.993 -0.1604 0.1959 0.2554 1.9254 0.7658 -0.0361 0.5353 0.7093 4.4836 0.0704 0.0704 0.2465 0 0
72 27 2205 0 0 0 0 0 1.0006 0 0.5963 -0.0224 0.1976 0.2212 0.7243 0.9723 -0.2365 0.3411 0.5899 4.6407 0.7301 0.0461 0.6089 0.7731 4.6122 0.0737 0.0737 0.2497 0 0
72 28 2271 0 0 0 0 0 1.0004 0 0.8929 -0.0547 0.1263 0.1518 0.7819 0.9801 -0.0302 0.1931 0.2744 2.4677 0.772 -0.0351 0.5631 0.7072 4.2684 0.0542 0.0542 0.2614 0 0
72 29 2095 0 0 0 0 0 1.0003 0 0.9742 0.1654 0.2081 0.2854 1.224 0.9912 0.0022 0.1262 0.1577 2.0954 0.7166 -0.0063 0.5896 0.7736 4.2219 -0.1687 0.1687 0.3375 0 0
72 30 2126 0 0 0 0 0 1.0003 0 0.8776 0.0245 0.0841 0.1067 0.7947 0.9915 -0.0221 0.1194 0.1469 1.776 0.7564 -0.094 0.5837 0.7687 4.3381 -0.0722 0.0722 0.3008 0 0
72 31 2148 0 0 0 0 0 1.002 0 0.9391 0.0017 0.0788 0.0901 0.8079 0.9912 0.0714 0.1721 0.2019 1.7628 0.7799 0.1535 0.5567 0.7103 4.3309 -0.0349 0.0349 0.2693 0 0
72 32 3574 0 0 0 0 0 1.0002 0 0.9447 -0.0822 0.1164 0.1417 0.9049 0.9891 0.3503 0.3526 0.4317 1.9077 0.8011 0.2702 0.6062 0.7694 4.8368 0.1198 0.1198 0.2189 0 0
72 33 2145 0 0 0 0 0 1.0008 0 0.4731 -0.0089 0.1096 0.1151 0.7052 0.9921 -0.2449 0.2546 0.3089 2.5077 0.7599 -0.0473 0.5774 0.7431 4.3784 -0.0711 0.0711 0.284 0 0
72 34 2155 0 0 0 0 0 1.0004 0 0.5368 -0.068 0.0873 0.1032 0.6268 0.9972 0.1462 0.2087 0.2587 1.8973 0.7031 0.1257 0.6123 0.7941 4.5054 0.0065 0.0065 0.2873 0 0
72 35 2124 0 0 0 0 0 1.0004 0 -0.2763 -0.1193 0.2002 0.251 0.7141 0.9843 -0.1124 0.2817 0.3869 2.37 0.7605 -0.054 0.5706 0.7255 4.43 -0.0296 0.0296 0.3098 0 0
