cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
69 1 354 36 0 0 0 0 1.0003 0 0.9104 0.2611 0.3584 0.5192 2.7425 0.8361 0.217 0.4632 0.5895 4.4428 -0.0366 0.0366 0.6028 1 0
69 2 370 0 0 0 0 0 1.0002 0 0.9546 0.2986 0.3363 0.4517 2.3585 0.8129 0.359 0.5968 0.7663 4.3013 -0.0334 0.0334 0.4865 0 0
69 3 377 0 0 0 0 0 1.0004 0 0.908 0.4321 0.5398 0.6231 2.1568 0.8348 0.3139 0.5583 0.7037 3.9312 0.0103 0.0103 0.448 0 0
69 4 359 0 0 0 0 0 1.0003 0 0.8994 0.0751 0.3433 0.4576 2.2052 0.8518 -0.0332 0.4346 0.6149 4.0569 -0.0774 0.0774 0.4911 0 0
69 5 304 0 0 0 0 0 1.0004 0 0.9285 -0.0025 0.3091 0.4139 2.6825 0.8478 -0.1242 0.4196 0.5442 4.0572 -0.2513 0.2513 0.5643 0 0
69 6 354 0 0 0 0 0 1.0004 0 0.9588 0.1404 0.3174 0.3943 2.6449 0.8838 0.1788 0.413 0.5551 3.9967 -0.0288 0.0288 0.4532 0 0
69 7 309 2 0 0 0 0 1.0002 0 0.8696 0.1345 0.4906 0.7579 3.2008 0.7656 -0.2228 0.4732 0.6405 4.1759 -0.2542 0.2542 0.6979 1 0
69 8 400 80 0 0 0 0 1.001 0 0.8833 -0.1507 0.4823 0.6021 3.1989 0.7935 0.0563 0.4725 0.6478 4.2201 -0.0726 0.0726 0.6381 1 0
69 9 356 0 0 0 0 0 1.0021 0 0.9394 -0.1833 0.3701 0.4621 2.764 0.8523 -0.1072 0.4837 0.6157 3.9812 0.0242 0.0242 0.4415 0 0
69 10 301 2 0 0 0 0 1.0003 0 0.9278 0.2198 0.481 0.5758 2.6443 0.7702 -0.076 0.6704 0.921 4.5786 -0.0487 0.0487 0.5585 1 0
69 11 370 1 0 0 0 0 1.0005 0 0.9136 0.1127 0.3482 0.4236 2.0657 0.867 0.0964 0.464 0.6066 4.5706 0.0173 0.0173 0.4664 1 0
69 12 576 21 0 0 0 0 1.0016 0 0.9043 0.334 0.5555 0.7945 2.8779 0.8509 0.2261 0.5819 0.7751 4.4636 0.0755 0.0755 0.5097 1 0
69 13 348 0 0 0 0 0 1.0003 0 0.8751 0.2015 0.4102 0.5345 2.2403 0.8274 0.1501 0.4814 0.6407 4.0468 -0.3293 0.3293 0.5742 0 0
