cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
33 1 467 505 0 0 0 0 1.0008 0 -0.7656 -0.4283 0.4283 0.4549 1.6102 0.9934 0.3009 0.7549 1.094 14.023 0.6428 0.199 0.7721 0.9149 5.2422 0.2348 0.2348 1.1443 1 0
33 2 258 2 0 0 0 0 1.0003 0 -0.6736 -0.1724 0.4486 0.5345 1.8865 0.9537 0.3203 0.5036 0.7008 7.5133 0.6573 0.0192 0.5919 0.7973 4.1758 0.0274 0.0274 0.783 1 0
33 3 283 14 0 0 0 0 1.0009 0 0.6973 -0.0019 0.175 0.186 1.8869 0.9166 0.1718 0.3987 0.5856 6.9328 0.6232 0.0665 0.6864 0.8427 4.3339 0.1981 0.1981 0.6944 1 0
33 4 235 78 0 0 0 0 1.0007 0 0.5089 -0.0571 0.3505 0.4078 1.9284 0.9789 -0.1109 0.2234 0.2704 3.4079 0.7036 0.1214 0.6508 0.8168 4.5735 0.2604 0.2604 0.672 1 0
33 5 234 4 0 0 0 0 1.0003 0 0.9668 -0.0584 0.1984 0.2489 2.9995 0.8863 0.075 0.5846 0.8573 9.9254 0.7724 0.0329 0.5509 0.6902 4.2146 -0.0388 0.0388 0.9535 1 0
33 6 248 56 0 0 0 0 1.0005 0 0.0822 -0.015 0.2764 0.2885 2.7032 0.924 0.047 0.5367 0.8045 10.0751 0.3409 -0.0665 0.7558 0.9267 4.5996 -0.3036 0.3036 1.122 1 0
33 7 267 0 0 0 0 0 1.0012 0 -0.9699 -0.0838 0.3861 0.483 3.0447 0.9379 -0.1112 0.5448 0.8304 10.3832 0.6409 0.0394 0.5302 0.6834 4.1632 -0.3066 0.3066 0.9267 0 0
33 8 237 31 0 0 0 0 1.0009 0 0.1261 0.1159 0.1893 0.2681 2.302 0.9598 -0.4223 0.4821 0.6029 5.2359 0.6239 -0.2123 0.6865 0.8514 4.5371 0.0146 0.0146 0.9085 1 0
33 9 242 8 0 0 0 0 1.0006 0 0.0836 0.4984 0.4984 0.7964 3.8604 0.9785 0.1234 0.1827 0.2521 2.9084 0.6512 -0.0598 0.6705 0.8391 4.4015 0.1561 0.1561 0.6749 1 0
33 10 262 279 0 0 0 0 1.0013 0 -0.9809 0.2191 0.4688 0.4737 2.409 0.8065 0.0664 0.867 1.2059 15.2873 0.684 0.2631 0.6182 0.7994 4.7984 0.0809 0.0809 0.9535 1 0
33 11 233 56 0 0 0 0 1.0012 0 0.2714 0.3414 0.4711 0.5246 3.0675 0.9473 0.3529 0.4452 0.529 7.6044 0.5053 0.0925 0.7821 1.0143 4.7427 0.0054 0.0054 1.0176 1 0
33 12 232 12 0 0 0 0 1.0007 0 0.8874 0.044 0.1699 0.2072 2.2908 0.9418 -0.1379 0.41 0.5798 10.8943 0.6185 -0.251 0.6088 0.7818 4.2463 -0.1548 0.1548 0.986 1 0
33 13 204 276 0 0 0 0 1.0014 0 -0.9908 -0.0839 0.1771 0.1792 2.7916 0.9757 0.094 0.3809 0.4762 9.0304 0.5934 0.0857 0.6718 0.8603 4.65 -0.0495 0.0495 1.06 1 0
33 14 248 42 0 0 0 0 1.0005 0 0.2288 -0.2536 0.3898 0.5355 2.0746 0.9588 -0.1592 0.5099 0.6693 6.293 0.6747 0.1045 0.6176 0.7746 4.5013 0.0582 0.0582 0.9989 1 0
33 15 321 5 0 0 0 0 1.0008 0 0.2147 0.0511 0.68 0.7411 4.6439 0.8578 0.0702 0.9244 1.3019 12.7719 0.4903 0.0128 0.7036 0.905 4.0428 -0.3771 0.3771 0.9518 1 0
33 16 244 0 0 0 0 0 1.0004 0 -0.9933 -0.1975 0.2406 0.2824 2.0539 0.9867 -0.0628 0.1804 0.2203 4.1632 0.7355 0.0371 0.5034 0.665 4.1455 0.0195 0.0195 0.6684 0 0
33 17 249 7 0 0 0 0 1.002 0 0.3319 0.3775 0.4764 0.6875 3.9382 0.9451 0.2469 0.3291 0.3896 3.3146 0.6237 0.1717 0.6389 0.7889 4.0644 0.1225 0.1225 0.6946 1 0
33 18 250 5 0 0 0 0 1.0008 0 0.0162 0.0515 0.4399 0.4983 3.4782 0.9562 0.2709 0.5899 0.901 12.5362 0.6674 0.0107 0.6481 0.8122 4.1559 0.012 0.012 0.7671 1 0
33 19 259 513 0 0 0 0 1.0009 0 0.9191 -0.4346 0.4346 0.542 1.6198 0.9702 0.5024 1.0713 1.2138 10.3813 0.7528 -0.1058 0.5372 0.6877 4.4733 -0.063 0.063 1.2284 1 0
33 20 229 34 0 0 0 0 1.001 0 0.772 0.1029 0.2085 0.2235 1.9685 0.9871 -0.0585 0.1584 0.2231 5.8247 0.6521 -0.0418 0.6095 0.7521 4.2967 -0.1127 0.1127 0.9603 1 0
33 21 239 0 0 0 0 0 1.0016 0 0.9074 0.0711 0.0865 0.1026 1.8522 0.9622 0.184 0.2887 0.3739 4.3053 0.7013 0.0605 0.6185 0.8044 4.1567 -0.1578 0.1578 0.7408 0 0
33 22 238 149 0 0 0 0 1.0003 0 0.9686 -0.1842 0.1842 0.2302 1.9164 0.978 0.3713 0.8979 1.1927 14.8362 0.5544 0.2798 0.7209 0.8781 4.5261 0.0883 0.0883 0.9628 1 0
33 23 324 223 0 0 0 0 1.0015 0 -0.6876 -0.2334 0.5169 0.524 3.3814 0.9779 0.0813 0.7745 1.0196 10.8198 0.5646 -0.0778 0.6887 0.8458 5.3363 0.0435 0.0435 1.1679 1 0
33 24 272 574 0 0 0 0 1.0009 0 0.2968 -0.1606 0.1939 0.2468 1.9234 0.934 0.4507 0.8896 1.223 14.6001 0.6231 -0.197 0.6528 0.8615 4.6657 0.1024 0.1024 1.0823 1 0
33 25 231 0 0 0 0 0 1.0001 0 0.9754 -0.1087 0.1087 0.1635 1.9075 0.9696 -0.4267 0.5219 0.7587 9.0057 0.5987 -0.0566 0.5776 0.7512 4.2366 -0.3651 0.3651 0.9119 0 0
33 26 252 158 0 0 0 0 1.0007 0 -0.9984 -0.1005 0.1756 0.1882 1.8807 0.8741 0.903 0.9886 1.3926 13.7609 0.5596 -0.2154 0.6668 0.8352 4.753 -0.3984 0.3984 1.2353 1 0
33 27 255 0 0 0 0 0 1.0003 0 0.9383 -0.1222 0.1499 0.2363 2.3575 0.9604 -0.6502 0.8355 1.0927 12.5138 0.7734 -0.2181 0.5657 0.7356 4.1653 -0.0571 0.0571 0.7576 0 0
33 28 241 152 0 0 0 0 1.0005 0 0.9803 -0.1599 0.1599 0.1638 1.913 0.9957 0.4823 0.9158 1.1426 16.2297 0.5782 0.066 0.6403 0.7779 4.6028 -0.002 0.002 1.1179 1 0
33 29 242 27 0 0 0 0 1.0007 0 -0.9185 -0.3846 0.4289 0.5292 2.1441 0.9669 0.2523 0.5934 0.8129 9.8493 0.6786 -0.0206 0.5862 0.7226 4.3912 -0.2048 0.2048 1.0665 1 0
33 30 1011 4741 0 0 1 2 1.0069 0 0.969 -0.1662 0.5887 0.5896 3.7117 0.794 1.4575 1.6885 1.9791 10.1181 0.5007 1.8394 1.8759 2.0882 6.1053 0.6055 0.6055 0.6417 1 1
33 31 242 60 0 0 0 0 1.0021 0 0.3345 -0.0787 0.375 0.3855 3.9181 0.9744 0.3035 0.8798 1.2887 16.7721 0.634 -0.176 0.6308 0.8258 4.1664 -0.177 0.177 1.0974 1 0
33 32 215 13 0 0 0 0 1.0004 0 0.3897 -0.2961 0.2961 0.4374 2.158 0.9691 0.2482 0.4222 0.4832 6.4723 0.6406 0.123 0.6025 0.7998 4.1944 -0.0302 0.0302 0.8566 1 0
33 33 347 176 0 0 0 0 1.0008 0 0.7773 -0.0856 0.1721 0.1759 1.9995 0.912 -0.3746 0.5688 0.7087 6.1838 0.6487 -0.1743 0.7313 0.8954 4.5492 0.2078 0.2078 0.8303 1 0
33 34 247 24 0 0 0 0 1.0005 0 -0.6771 0.0607 0.4259 0.4672 2.8368 0.8377 -0.0674 0.7739 1.3258 12.713 0.5365 0.0937 0.7392 0.9012 4.342 -0.4132 0.4132 1.079 1 0
33 35 233 16 0 0 0 0 1.0002 0 0.8057 0.1661 0.2395 0.2571 3.0143 0.9642 -0.1432 0.2652 0.3115 4.7567 0.6536 0.0363 0.7265 0.8976 4.3064 0.0787 0.0787 0.8375 1 0
33 36 262 37 0 0 0 0 1.0008 0 -0.9274 0.1685 0.301 0.3253 2.7302 0.8432 -0.2392 0.4848 0.6034 6.8871 0.5146 -0.1507 0.6404 0.8232 4.2608 -0.1141 0.1141 1.0146 1 0
33 37 239 31 0 0 0 0 1.0005 0 0.9576 -0.1194 0.1231 0.1747 1.9963 0.9927 -0.3555 0.3758 0.4764 10.2641 0.5911 -0.1638 0.6214 0.764 4.4339 -0.1679 0.1679 1.0387 1 0
33 38 259 293 0 0 0 0 1.0024 0 -0.5497 0.1329 0.437 0.5402 2.9357 0.8884 -0.18 0.4593 0.7011 8.8155 0.5683 0.1573 0.7052 0.8545 4.6869 0.1616 0.1616 0.8625 1 0
33 39 241 3 0 0 0 0 1.0004 0 -0.9765 0.0493 0.2688 0.2739 2.2176 0.9651 0.0755 0.2983 0.4006 6.8792 0.6647 0.0499 0.6052 0.7513 4.1882 0.028 0.028 0.8285 1 0
33 40 260 11 0 0 0 0 1.0003 0 -0.5954 -0.0282 0.3586 0.4007 2.0389 0.9529 -0.1664 0.4967 0.5444 6.4059 0.7301 -0.2935 0.571 0.7246 4.6344 -0.1367 0.1367 0.8499 1 0
33 41 394 590 0 0 0 0 1.0042 0 -0.2518 -0.0335 0.6895 0.7629 4.4121 0.9226 0.6796 1.187 1.504 14.2176 0.5189 0.4553 0.8377 1.0472 5.244 0.3373 0.3373 0.8365 1 0
33 42 227 3 0 0 0 0 1.0011 0 -0.7878 0.4432 0.5921 0.6756 2.4974 0.976 0.0994 0.2354 0.2889 3.4353 0.6714 0.046 0.6151 0.7496 4.364 0.0551 0.0551 0.7148 1 0
33 43 248 157 0 0 0 0 1.0004 0 0.9981 -0.4957 0.4957 0.4961 1.8553 0.9548 -0.3917 0.9443 1.5864 18.4216 0.755 -0.1268 0.6145 0.7864 4.5641 -0.0051 0.0051 1.1131 1 0
33 44 245 23 0 0 0 0 1.0005 0 0.8407 -0.0994 0.1735 0.2408 2.2381 0.9294 0.9161 0.9927 1.5472 15.3912 0.4662 0.2046 0.7193 0.8921 4.3326 0.1585 0.1585 0.8742 1 0
33 45 233 6 0 0 0 0 1.0022 0 -0.5827 0.2645 0.7971 0.9918 4.9184 0.9096 0.0045 0.6977 0.9243 8.4251 0.6412 -0.1696 0.6232 0.7708 4.3642 -0.256 0.256 0.9785 1 0
33 46 219 0 0 0 0 0 1.0003 0 0.2918 -0.1537 0.5795 0.7034 2.1697 0.9821 -0.2362 0.247 0.3274 3.3321 0.7929 -0.1196 0.5674 0.6853 4.2067 -0.1503 0.1503 0.7194 0 0
33 47 344 203 0 0 0 0 1.0006 0 -0.2971 -0.0903 0.2553 0.261 1.8707 0.9495 -0.4569 0.6753 0.7953 8.4063 0.6718 -0.1682 0.5682 0.741 4.5952 0.1194 0.1194 0.9841 1 0
33 48 241 0 0 0 0 0 1.0012 0 -0.2763 -0.0328 0.4328 0.449 2.3503 0.9849 -0.0409 0.2029 0.2972 7.0811 0.7093 4e-04 0.5679 0.7149 4.1751 0.0657 0.0657 0.6886 0 0
33 49 263 134 0 0 0 0 1.0005 0 0.0794 -0.3098 0.3504 0.4074 1.9489 0.937 -0.7425 0.86 1.2276 10.778 0.7181 -0.3876 0.6468 0.8062 4.5728 -0.043 0.043 1.1056 1 0
33 50 275 173 0 0 0 0 1.0009 0 0.9481 -0.0128 0.2832 0.331 2.6261 0.9415 0.0364 0.3923 0.4683 5.4557 0.6232 0.2094 0.6794 0.8832 4.8995 0.2608 0.2608 0.7927 1 0
