cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
62 1 893 0 0 0 0 0 1.0007 0 0.1323 -0.0756 0.3637 0.4856 1.5362 0.9686 0.4674 0.5338 0.6864 6.8445 0.7274 0.1495 0.5937 0.735 4.1049 -0.0114 0.0114 0.4805 0 0
62 2 857 0 0 0 0 0 1.0004 0 0.8664 0.0316 0.126 0.1375 1.2475 0.9607 0.19 0.3 0.3801 2.3514 0.7463 0.2565 0.6052 0.7742 4.2544 0.0931 0.0931 0.5448 0 0
62 3 936 0 0 0 0 0 1.0004 0 0.7666 0.0402 0.1674 0.2088 1.1804 0.9466 -0.0268 0.2747 0.4403 7.2513 0.7887 -0.1042 0.5068 0.6499 4.1966 0.1591 0.1591 0.4337 0 0
62 4 855 0 0 0 0 0 1.0006 0 0.8523 0.1723 0.2535 0.3245 1.3751 0.9768 0.048 0.1843 0.2574 6.796 0.7501 -0.1222 0.587 0.7709 4.199 0.0927 0.0927 0.4058 0 0
62 5 910 0 0 0 0 0 1.0002 0 0.7179 0.0346 0.1455 0.1799 1.0961 0.981 -0.1566 0.2387 0.294 2.2591 0.7726 -0.1134 0.5218 0.6497 4.1032 0.0526 0.0526 0.4406 0 0
62 6 879 0 0 0 0 0 1.001 0 0.3646 -0.1598 0.2926 0.4025 1.1184 0.9301 -0.1287 0.5139 0.6357 6.8037 0.6167 -0.1252 0.5944 0.7506 4.2826 0.07 0.07 0.5598 0 0
62 7 817 0 0 0 0 0 1.0003 0 0.0886 0.025 0.1899 0.2226 1.2638 0.9688 0.2406 0.4008 0.4765 7.1479 0.6587 0.1655 0.6195 0.7841 4.3943 -0.0011 0.0011 0.7033 0 0
62 8 832 0 0 0 0 0 1.0004 0 0.5758 -0.2524 0.3293 0.3684 1.3823 0.9657 -0.2373 0.6917 1.1767 12.0493 0.6803 -0.0267 0.4923 0.6542 4.1258 -0.0209 0.0209 0.5214 0 0
62 9 848 0 0 0 0 0 1.0002 0 0.9072 0.1282 0.1475 0.2049 1.3311 0.9789 -0.0193 0.192 0.2681 4.8488 0.6971 -0.0015 0.582 0.7688 4.0828 -0.0046 0.0046 0.5177 0 0
62 10 856 0 0 0 0 0 1.0003 0 0.9201 -0.1278 0.1413 0.2199 1.2689 0.9837 -0.0118 0.1913 0.2302 3.3633 0.7158 0.0356 0.5456 0.7287 4.1951 -0.2067 0.2067 0.577 0 0
62 11 815 0 0 0 0 0 1.0006 0 0.3651 -0.2554 0.3418 0.3815 1.9394 0.9494 -0.1395 0.693 1.0014 11.3155 0.5716 -0.0386 0.6562 0.8214 4.2635 -0.043 0.043 0.6862 0 0
62 12 851 0 0 0 0 0 1.001 0 0.564 0.0314 0.1924 0.2287 1.4219 0.9634 0.0812 0.2872 0.381 5.39 0.7282 0.0017 0.5886 0.776 4.3874 -0.0397 0.0397 0.5772 0 0
62 13 865 0 0 0 0 0 1.0006 0 0.5207 -0.1062 0.2752 0.2842 1.5383 0.9732 -0.2973 0.5264 0.7304 10.9483 0.6567 -0.2259 0.5826 0.7323 4.4578 -0.1059 0.1059 0.6655 0 0
