cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
14 1 1118 0 0 0 0 0 1.0003 0 0.2148 -0.0336 0.2744 0.3369 1.0302 0.9825 -0.0302 0.1655 0.211 2.2924 0.7913 -0.0351 0.4578 0.5886 2.8502 0.0526 0.0526 0.4 0 0
14 2 1132 0 0 0 0 0 1.0003 0 0.8855 -0.0594 0.1389 0.1748 1.1556 0.9595 -0.2696 0.3908 0.7683 9.656 0.8483 0.077 0.4407 0.5542 2.8295 0.0683 0.0683 0.3943 0 0
14 3 1104 0 0 0 0 0 1.0002 0 0.0419 0.0708 0.2406 0.2911 1.4965 0.9646 -0.2058 0.3677 0.4987 5.5268 0.7279 -0.0664 0.5472 0.6633 2.9406 -0.231 0.231 0.4655 0 0
14 4 1135 0 0 0 0 0 1.0006 0 0.8859 0.0139 0.1759 0.1838 1.2116 0.9724 -0.1097 0.2331 0.321 4.0304 0.7742 0.0272 0.5053 0.6519 2.8325 0.0464 0.0464 0.3826 0 0
14 5 1127 0 0 0 0 0 1.0003 0 0.7261 -0.132 0.2796 0.3163 1.3643 0.95 -0.3371 0.5074 0.8918 7.4764 0.8063 -0.093 0.4411 0.5811 2.9853 -0.0551 0.0551 0.4172 0 0
14 6 1158 0 0 0 0 0 1.0003 0 0.8724 -0.0697 0.1083 0.1357 1.0454 0.988 -0.068 0.1857 0.2336 2.2518 0.8231 -0.0803 0.4745 0.5899 2.8758 0.0391 0.0391 0.4181 0 0
14 7 1121 0 0 0 0 0 1.0004 0 0.6122 -0.175 0.23 0.2484 1.0724 0.9425 -0.4135 0.5357 0.9002 10.1544 0.7281 -0.1653 0.5328 0.6595 3.0451 -0.2541 0.2541 0.4629 0 0
14 8 1141 0 0 0 0 0 1.0005 0 0.736 0.0906 0.1817 0.2259 1.1739 0.9731 0.1077 0.2037 0.3205 5.8674 0.7735 0.0189 0.5447 0.6899 2.7651 -0.1269 0.1269 0.4511 0 0
14 9 1139 0 0 0 0 0 1.0002 0 0.5934 -0.0892 0.227 0.2462 1.3231 0.9806 -0.1152 0.2845 0.4337 7.9639 0.7335 0.0188 0.5429 0.6984 3.2556 0.0909 0.0909 0.4532 0 0
14 10 1142 0 0 0 0 0 1.0004 0 0.8906 -0.1735 0.2415 0.2661 1.1463 0.9503 -0.2302 0.4697 0.5839 5.3155 0.7885 -0.1686 0.4907 0.6079 3.0473 -0.0442 0.0442 0.4408 0 0
