cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
7 1 92 0 0 0 0 0 1.003 0 0.9376 -0.5425 0.5425 0.7314 2.9961 0.911 -0.3786 0.4879 0.606 2.4529 0.0265 0.0265 0.3874 0 0
7 2 94 1 0 0 1 0 1.0031 0 0.9326 0.1453 0.3216 0.4285 2.6249 0.9244 0.0799 0.3398 0.4339 2.74 0.0316 0.0316 0.4055 1 1
7 3 82 0 0 0 0 0 1.0049 0 0.9687 0.1274 0.2368 0.2794 2.1208 0.9205 0.0472 0.325 0.4144 2.454 -0.1333 0.1333 0.4444 0 0
7 4 88 0 0 0 0 0 1.0025 0 0.954 -0.1945 0.4033 0.5211 2.6142 0.9331 -0.2365 0.4287 0.5141 2.5212 -0.0098 0.0098 0.395 0 0
7 5 78 0 0 0 1 0 1.0059 0 0.9451 -0.3256 0.4051 0.5263 2.4783 0.9252 -0.2037 0.3799 0.4711 2.5117 -0.1161 0.1161 0.4613 0 1
7 6 115 0 0 0 0 0 1.0059 0 0.9574 0.2311 0.2968 0.3822 1.8224 0.9308 0.1595 0.3672 0.4594 2.5258 0.0766 0.0766 0.356 0 0
7 7 109 2 0 0 1 0 1.0175 0 0.9641 0.4334 0.4783 0.5348 2.5254 0.9307 0.4663 0.5122 0.6496 3.0513 0.1622 0.1622 0.3296 1 1
7 8 90 0 0 0 0 0 1.0034 0 0.9548 -0.2353 0.2735 0.3303 1.6487 0.9485 -0.295 0.4014 0.4852 2.9607 0.0247 0.0247 0.3676 0 0
7 9 95 0 0 0 0 0 1.0026 0 0.9589 -0.1913 0.303 0.3978 2.2746 0.9433 -0.1284 0.3427 0.4324 2.5933 0.0697 0.0697 0.3335 0 0
7 10 90 0 0 0 0 0 1.0065 0 0.9458 0.0818 0.289 0.3841 2.2074 0.9189 0.0209 0.3488 0.4446 2.667 -0.0222 0.0222 0.3922 0 0
7 11 167 2 0 0 1 0 1.0054 0 0.9426 -0.4132 0.4274 0.4897 2.1052 0.9393 -0.331 0.4622 0.5483 3.1337 0.2041 0.2041 0.3301 1 1
7 12 120 31 0 0 1 0 1.0103 0 0.945 -0.5786 0.5863 0.7701 2.7201 0.9039 -0.437 0.5377 0.6403 2.9541 0.1074 0.1074 0.4683 1 1
7 13 90 0 0 0 0 0 1.0097 0 0.9522 0.3857 0.4242 0.5766 2.0204 0.9387 0.3026 0.4417 0.5425 2.4456 0.0466 0.0466 0.3459 0 0
7 14 91 0 0 0 1 0 1.0073 0 0.9136 -0.2074 0.4217 0.6334 2.6541 0.8986 -0.1287 0.3833 0.4927 2.4465 0.0424 0.0424 0.4058 0 1
7 15 72 0 0 0 0 0 1.0015 0 0.9734 0.1518 0.237 0.3113 2.1106 0.8892 0.1287 0.3435 0.4339 2.473 -0.2526 0.2526 0.465 0 0
7 16 83 0 0 0 0 0 1.0015 0 0.9185 0.013 0.2944 0.3736 1.7794 0.9206 0.0292 0.3234 0.4279 2.5679 -0.0689 0.0689 0.4085 0 0
7 17 75 0 0 0 0 0 1.0017 0 0.9524 -0.3141 0.3766 0.5066 2.2112 0.9369 -0.2116 0.341 0.4231 2.3572 -0.16 0.16 0.4103 0 0
7 18 79 0 0 0 0 0 1.0036 0 0.9324 0.5224 0.5309 0.6268 2.2945 0.9225 0.4498 0.5209 0.6273 2.381 -0.1212 0.1212 0.4162 0 0
7 19 144 0 0 0 1 0 1.0027 0 0.9418 -0.3049 0.3945 0.5179 2.5629 0.9206 -0.1746 0.4411 0.5391 2.7137 0.1215 0.1215 0.355 0 1
7 20 84 0 0 0 0 0 1.003 0 0.947 -0.1404 0.3513 0.4636 2.7246 0.9275 -0.041 0.3691 0.4637 2.565 -0.1014 0.1014 0.3877 0 0
7 21 89 0 0 0 0 0 1.001 0 0.8936 0.0548 0.4265 0.7185 2.6565 0.9315 0.139 0.362 0.4577 2.3691 -0.0326 0.0326 0.4142 0 0
7 22 96 0 0 0 0 0 1.0055 0 0.9627 0.1494 0.2851 0.3556 2.1511 0.9563 0.1713 0.3186 0.4003 2.3157 0.0967 0.0967 0.3393 0 0
7 23 80 0 0 0 0 0 1.0037 0 0.96 -0.0227 0.297 0.4208 2.2371 0.9383 0.022 0.3009 0.3704 1.961 -0.1034 0.1034 0.4252 0 0
7 24 136 1 0 0 0 0 1.0024 0 0.9517 -0.0855 0.241 0.3033 2.018 0.9504 -0.0911 0.3565 0.4393 3.0087 0.1873 0.1873 0.3129 1 0
