cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
7 1 113 1 0 0 0 0 1.0018 0 0.9939 0.0421 0.1629 0.198 1.665 0.8431 0.1153 0.4965 0.6194 3.0062 0.1592 0.1592 0.3669 1 0
7 2 104 0 0 0 0 0 1.004 0 0.9806 -0.4698 0.4698 0.53 1.5729 0.855 -0.4001 0.5486 0.6971 2.8726 -0.0308 0.0308 0.4678 0 0
7 3 78 0 0 0 0 0 1.0044 0 0.9866 -0.0543 0.1716 0.1957 1.3028 0.8305 -0.2036 0.5096 0.6185 2.7711 -0.2442 0.2442 0.513 0 0
7 4 118 0 0 0 0 0 1.0059 0 0.9889 0.281 0.319 0.3796 1.4928 0.8499 0.1965 0.5627 0.6748 2.9423 0.1264 0.1264 0.3496 0 0
7 5 106 0 0 0 1 0 1.004 0 0.9781 0.4218 0.4218 0.482 1.4617 0.8509 0.3475 0.5456 0.667 2.9933 -0.042 0.042 0.4909 0 1
7 6 104 0 0 0 0 0 1.0012 0 0.9875 -0.3728 0.3779 0.4347 1.2397 0.8214 -0.2648 0.5799 0.7233 2.8402 0.0153 0.0153 0.4345 0 0
7 7 111 0 0 0 0 0 1.0033 0 0.9827 0.0667 0.2269 0.2625 1.2031 0.8696 -0.0331 0.491 0.6126 2.8936 0.099 0.099 0.3539 0 0
7 8 137 0 0 0 0 0 1.0032 0 0.9882 0.115 0.1669 0.2116 1.2787 0.8625 0.2674 0.5393 0.6648 3.0016 0.1061 0.1061 0.4158 0 0
7 9 100 0 0 0 0 0 1.0016 0 0.986 -0.4126 0.4126 0.454 1.143 0.8827 -0.3212 0.531 0.6715 2.8585 -0.0308 0.0308 0.3989 0 0
7 10 98 0 0 0 0 0 1.0018 0 0.9842 -0.1637 0.2312 0.2696 1.1369 0.817 -0.1035 0.5395 0.6575 2.9147 -0.061 0.061 0.4697 0 0
7 11 104 0 0 0 0 0 1.0029 0 0.9879 0.1459 0.2244 0.2724 1.2261 0.8876 0.2004 0.5127 0.6264 3.1374 0.0547 0.0547 0.4071 0 0
7 12 120 3 0 0 1 0 1.0014 0 0.9893 0.7089 0.7089 0.7388 1.5629 0.7917 0.5955 0.736 0.8873 3.0581 0.0571 0.0571 0.5145 1 1
7 13 97 0 0 0 0 0 1.0018 0 0.993 0.0781 0.3096 0.4107 1.5968 0.8404 0.0833 0.5833 0.7057 2.8543 0.0105 0.0105 0.4131 0 0
7 14 103 0 0 0 0 0 1.0032 0 0.9901 0.4877 0.4909 0.5259 1.6819 0.8021 0.3444 0.6027 0.733 2.8079 0.0048 0.0048 0.4803 0 0
7 15 76 0 0 0 0 0 1.0029 0 0.9906 -0.0166 0.1631 0.2018 1.2181 0.7405 0.0704 0.4871 0.6132 2.8082 -0.279 0.279 0.6153 0 0
7 16 101 0 0 0 0 0 1.0017 0 0.9896 0.1328 0.1539 0.1983 1.1984 0.8437 -2e-04 0.4488 0.582 2.8523 -0.0348 0.0348 0.4492 0 0
7 17 133 8 0 0 0 0 1.0069 0 0.9594 0.5891 0.5891 0.6687 1.4907 0.8027 0.4512 0.6009 0.7682 3.1934 0.0965 0.0965 0.4582 1 0
7 18 123 18 0 0 1 1 1.0061 0 0.9822 -0.258 0.2729 0.3435 1.573 0.8364 -0.217 0.5207 0.6513 3.1253 0.0759 0.0759 0.5108 1 1
7 19 99 0 0 0 0 0 1.003 0 0.9861 0.4418 0.4418 0.4823 1.1994 0.8907 0.3726 0.5848 0.6957 2.8264 0.0337 0.0337 0.3535 0 0
7 20 89 0 0 0 0 0 1.0015 0 0.9752 -0.1089 0.2378 0.2994 1.3934 0.8052 0.0061 0.5804 0.7218 2.8787 -0.177 0.177 0.4806 0 0
7 21 116 0 0 0 0 0 1.0037 0 0.9845 0.0062 0.2313 0.3193 1.3599 0.8669 0.0726 0.4818 0.5813 2.935 0.1017 0.1017 0.3982 0 0
7 22 111 3 0 0 1 0 1.0085 0 0.9819 -0.5294 0.5428 0.6775 1.6015 0.8661 -0.2528 0.5398 0.6694 3.2784 0.1275 0.1275 0.4218 1 1
7 23 94 0 0 0 0 0 1.0013 0 0.9916 -0.001 0.2332 0.2784 1.308 0.8548 0.0801 0.4476 0.5522 2.8524 -0.0518 0.0518 0.4486 0 0
7 24 139 1 0 0 1 0 1.0016 0 0.9864 -0.1651 0.1877 0.2505 1.2886 0.9044 -0.2208 0.5045 0.6278 3.5725 0.2441 0.2441 0.2829 1 1
