cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
13 1 345 0 0 0 1 0 1.0038 0 0.6446 -0.1387 0.1896 0.2407 0.8952 0.985 -0.2584 0.3797 0.4535 3.6619 0.8577 -0.2588 0.5329 0.665 3.3784 0.1351 0.1351 0.3026 0 1
13 2 287 0 0 0 0 0 1.0056 0 0.7828 -0.0205 0.0907 0.1082 0.8979 0.988 0.0026 0.2165 0.2768 2.9635 0.8949 -0.0276 0.4252 0.5331 2.7561 -0.0645 0.0645 0.3307 0 0
13 3 316 0 0 0 0 0 1.0021 0 0.718 -0.1761 0.2074 0.2516 0.8592 0.9801 0.0302 0.2459 0.3242 3.34 0.9038 -0.0508 0.3883 0.4937 2.7621 0.0636 0.0636 0.3044 0 0
13 4 280 0 0 0 0 0 1.007 0 0.8779 0.0022 0.1243 0.1555 0.9148 0.9815 0.093 0.2336 0.2929 4.9117 0.8931 0.1326 0.4086 0.5131 2.5505 -0.0202 0.0202 0.3165 0 0
13 5 271 0 0 0 0 0 1.0033 0 0.7952 -0.0971 0.1716 0.2104 1.1247 0.9721 -0.4078 0.4166 0.5072 2.7363 0.8793 -0.3858 0.5089 0.6265 2.5485 -0.1885 0.1885 0.3486 0 0
13 6 290 0 0 0 1 0 1.0038 0 0.2602 0.1377 0.1728 0.2177 0.8631 0.9891 -0.1439 0.2118 0.2474 1.9377 0.9186 -0.1125 0.3926 0.5061 2.6479 -0.0041 0.0041 0.3021 0 1
13 7 281 0 0 0 0 0 1.0025 0 0.4409 -0.1385 0.215 0.2736 0.8502 0.9892 0.1266 0.2039 0.2523 2.997 0.905 0.1126 0.3824 0.4804 2.6152 -0.0443 0.0443 0.3284 0 0
13 8 275 0 0 0 2 0 1.0083 0 0.8648 0.1101 0.1545 0.204 1.0212 0.9766 0.0284 0.2095 0.2777 2.7734 0.9044 -0.0016 0.4272 0.5149 2.5153 -0.0407 0.0407 0.2989 0 1
13 9 309 0 0 0 1 0 1.0035 0 0.424 0.0334 0.1241 0.1508 1.0056 0.9876 0.0316 0.1372 0.1752 1.8723 0.9007 0.0111 0.3935 0.4969 2.7379 0.0499 0.0499 0.2951 0 1
13 10 285 0 0 0 0 0 1.0027 0 0.6361 0.0692 0.1852 0.24 1.1665 0.9572 0.11 0.2606 0.3908 2.6276 0.8765 0.0095 0.421 0.5236 2.7342 -0.0376 0.0376 0.3362 0 0
