cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
7 1 108 0 0 0 0 0 1.0021 0 0.3735 0.111 0.2391 0.3099 1.5611 0.995 -0.1975 0.1981 0.232 3.0388 0.8504 -0.2218 0.4979 0.631 2.9616 -0.0479 0.0479 0.4394 0 0
7 2 115 0 0 0 1 0 1.0027 0 -0.2621 -0.0395 0.3677 0.4089 1.3476 0.9547 -0.1869 0.3952 0.5346 5.1433 0.8375 -0.0477 0.4976 0.6048 3.0101 0.0155 0.0155 0.4506 0 1
7 3 102 0 0 0 2 0 1.0047 0 0.8532 -0.0818 0.263 0.3178 2.1195 0.9367 -0.6618 0.7064 1.0522 12.7011 0.7764 -0.1797 0.546 0.6791 3.0182 -0.2038 0.2038 0.5747 0 1
7 4 127 0 0 0 0 0 1.0054 0 0.7088 -0.0361 0.265 0.2871 1.5551 0.9792 -0.2134 0.3188 0.3832 4.6084 0.8889 -0.2241 0.4968 0.6067 2.8424 -0.0306 0.0306 0.4517 0 0
7 5 107 0 0 0 0 0 1.0029 0 0.8065 -0.0833 0.2773 0.3278 1.9663 0.9638 0.1173 0.3235 0.4986 5.5918 0.8286 -0.0689 0.4828 0.611 2.8979 -0.0593 0.0593 0.4422 0 0
7 6 156 2 0 0 0 0 1.0056 0 0.0915 -0.084 0.1705 0.2033 1.1162 0.9736 0.0066 0.261 0.3433 4.3152 0.8307 0.12 0.5405 0.6909 3.2072 0.164 0.164 0.3906 1 0
7 7 141 1 0 0 0 0 1.0047 0 0.6955 -0.0031 0.148 0.1777 1.1514 0.9708 -0.2554 0.404 0.4552 6.2251 0.8882 -0.1263 0.4627 0.5825 3.0256 0.1197 0.1197 0.4214 1 0
7 8 116 0 0 0 1 0 1.0036 0 0.7869 0.1702 0.3009 0.4846 2.7923 0.9657 0.0956 0.2713 0.3014 2.71 0.8619 0.0475 0.4949 0.6116 3.0005 0.0072 0.0072 0.4289 0 1
7 9 117 0 0 0 1 0 1.0036 0 0.5322 0.0625 0.2641 0.2893 1.3854 0.971 -0.5256 0.5797 0.6365 3.9784 0.8443 -0.3296 0.5806 0.7404 3.1232 0.0709 0.0709 0.4036 0 1
7 10 106 0 0 0 1 0 1.004 0 0.3421 0.0566 0.3007 0.3526 1.6134 0.9594 0.0546 0.3048 0.4005 5.8216 0.818 -0.0758 0.5054 0.6511 3.0701 -0.0653 0.0653 0.4679 0 1
7 11 145 52 0 0 14 8 1.013 2 0.9773 -0.169 0.169 0.1795 1.1356 0.9847 0.2262 0.2787 0.3595 3.1461 0.8745 0.1258 0.5248 0.6426 3.5363 0.2272 0.2272 0.3673 1 1
7 12 103 0 0 0 0 0 1.0018 0 0.0286 -0.0321 0.309 0.3471 1.49 0.9797 0.1265 0.2169 0.2743 3.6478 0.8559 0.0998 0.4388 0.5665 2.9494 -0.1495 0.1495 0.5304 0 0
7 13 119 0 0 0 2 0 1.0063 0 0.7195 0.0978 0.1723 0.2341 1.3906 0.9748 -0.1507 0.2394 0.311 4.2794 0.8678 -0.0694 0.5233 0.6539 2.8036 0.0199 0.0199 0.435 0 1
7 14 119 0 0 0 1 0 1.002 0 0.3492 -0.0833 0.2305 0.25 1.2696 0.9875 0.083 0.1568 0.1842 1.958 0.8891 0.0085 0.3952 0.4986 2.6187 -0.0023 0.0023 0.4068 0 1
7 15 101 0 0 0 0 0 1.0034 0 0.5787 -0.1449 0.2251 0.2809 1.4029 0.971 0.4887 0.6125 0.8653 14.9768 0.7792 0.2023 0.4824 0.6026 3.2536 -0.4266 0.4266 0.6416 0 0
