cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
9 1 390 0 0 0 0 0 1.0035 0 0.5293 -0.2002 0.2002 0.2302 0.635 0.9908 -0.2412 0.3816 0.5088 3.4307 0.7995 -0.072 0.5702 0.6979 3.6004 0.1315 0.1315 0.2791 0 0
9 2 351 0 0 0 0 0 1.0025 0 0.9264 -0.045 0.1352 0.1887 0.813 0.994 -0.2447 0.245 0.272 1.5725 0.8913 -0.2782 0.4694 0.5765 2.9292 0.0127 0.0127 0.244 0 0
9 3 342 0 0 0 0 0 1.0033 0 0.8979 0.0308 0.1278 0.1604 0.8804 0.9925 -0.2513 0.2513 0.2953 1.3093 0.8697 -0.2911 0.5144 0.6346 2.8587 -0.0461 0.0461 0.2512 0 0
9 4 370 0 0 0 0 0 1.004 0 0.5546 -0.114 0.158 0.1786 0.6961 0.9865 0.1182 0.1918 0.2345 1.6339 0.7827 0.2095 0.5805 0.7204 3.4602 0.0687 0.0687 0.2925 0 0
9 5 413 0 0 0 1 0 1.007 0 0.9287 -0.0363 0.1009 0.1265 0.7688 0.9918 -0.0984 0.1548 0.2175 2.2662 0.8644 0.0524 0.4555 0.5714 2.8492 0.0495 0.0495 0.2299 0 1
9 6 329 0 0 0 0 0 1.0038 0 0.8307 0.0091 0.0575 0.0656 0.6676 0.9954 -0.141 0.2046 0.236 2.7167 0.7436 0.0064 0.607 0.7539 3.3649 -0.009 0.009 0.3406 0 0
9 7 386 0 0 0 0 0 1.0085 0 0.7231 -0.0301 0.1646 0.1837 0.7027 0.9877 -0.04 0.1709 0.2478 2.4558 0.872 0.0498 0.4387 0.5537 2.8203 0.0412 0.0412 0.2362 0 0
9 8 401 0 0 0 0 0 1.0038 0 0.907 -0.0594 0.1339 0.1639 0.8582 0.9765 -0.2775 0.3715 0.6507 5.3763 0.853 -0.074 0.5197 0.6528 3.2459 0.0776 0.0776 0.2455 0 0
9 9 361 0 0 0 1 0 1.0074 0 0.3625 -0.1512 0.21 0.2386 0.6627 0.9887 -0.2175 0.2922 0.3732 2.4291 0.783 -0.1195 0.5336 0.6886 3.35 0.0736 0.0736 0.2829 0 1
9 10 358 0 0 0 0 0 1.0034 0 0.9333 -0.0161 0.0495 0.0537 0.6744 0.9974 -0.0716 0.0943 0.125 2.1763 0.8515 -0.0541 0.5066 0.6275 3.0068 0.0713 0.0713 0.2363 0 0
9 11 354 0 0 0 0 0 1.0019 0 0.7328 -0.1358 0.1397 0.2175 0.7136 0.9953 0.1989 0.2428 0.3289 3.4614 0.8159 0.0958 0.5422 0.6757 3.0311 0.0219 0.0219 0.2848 0 0
9 12 321 0 0 0 0 0 1.0033 0 0.7811 -0.0752 0.1682 0.1906 0.8149 0.9853 -0.3132 0.4088 0.5465 4.7988 0.8064 -0.2074 0.533 0.6824 3.0171 -0.0475 0.0475 0.2806 0 0
9 13 353 0 0 0 0 0 1.0049 0 0.5845 -0.0129 0.1021 0.1075 0.7346 0.9876 0.0842 0.1973 0.2512 2.9954 0.8366 0.1251 0.5069 0.6381 3.1299 -0.0102 0.0102 0.2956 0 0
9 14 346 0 0 0 1 0 1.0073 0 0.8403 0.0203 0.1368 0.1614 0.8425 0.9924 -0.074 0.138 0.1665 1.9871 0.8739 -0.0349 0.4531 0.5704 2.8094 -0.063 0.063 0.2683 0 1
9 15 352 0 0 0 0 0 1.0032 0 0.7837 -0.0452 0.1287 0.1486 0.687 0.9931 0.022 0.1599 0.1855 2.5796 0.8561 0.0707 0.5028 0.6274 2.992 0.009 0.009 0.2643 0 0
9 16 326 0 0 0 0 0 1.0034 0 0.3889 -0.0663 0.1609 0.182 0.6989 0.9828 -0.066 0.2745 0.3655 3.8039 0.7758 -0.1182 0.5863 0.7426 3.4354 -0.016 0.016 0.3561 0 0
9 17 362 0 0 0 0 0 1.0062 0 0.9763 -0.1256 0.1256 0.1442 0.7275 0.9856 -0.0579 0.2745 0.3833 4.2272 0.8534 -0.1362 0.4949 0.6189 3.1116 0.0736 0.0736 0.2563 0 0
9 18 361 0 0 0 1 0 1.0029 0 0.5836 -0.0946 0.1509 0.1794 0.7549 0.9957 0.2406 0.2461 0.288 2.0926 0.8566 0.1671 0.4705 0.5904 2.8459 0.0255 0.0255 0.2379 0 1
9 19 343 0 0 0 1 0 1.0055 0 0.7627 0.0164 0.1 0.1354 0.7297 0.9933 -0.0477 0.1218 0.1646 1.7232 0.8602 -0.055 0.4906 0.6048 3.295 0.0186 0.0186 0.2824 0 1
9 20 343 0 0 0 1 0 1.0039 0 0.9575 -0.0871 0.1168 0.1452 0.8535 0.9877 0.0378 0.1493 0.1789 1.8909 0.8635 0.0101 0.438 0.5578 2.8699 -0.0465 0.0465 0.2829 0 1
