cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
13 1 262 0 0 0 1 0 1.0066 0 0.9615 0.1498 0.2588 0.3559 2.2936 0.94 0.0966 0.3263 0.4145 2.3806 0.073 0.073 0.272 0 1
13 2 229 0 0 0 1 0 1.0033 0 0.9838 -0.0048 0.1583 0.2008 1.5483 0.9535 0.0166 0.284 0.3578 2.6164 -0.0073 0.0073 0.2809 0 1
13 3 233 0 0 0 1 0 1.0078 0 0.9655 0.1376 0.2649 0.3441 2.219 0.939 0.0904 0.3125 0.4085 2.4017 0.0181 0.0181 0.3048 0 1
13 4 224 0 0 0 1 0 1.0032 0 0.9761 0.0962 0.2077 0.2734 2.265 0.9459 0.1175 0.3012 0.376 2.222 0.0194 0.0194 0.2784 0 1
13 5 201 0 0 0 1 0 1.0103 0 0.9746 -0.2177 0.3077 0.371 1.9556 0.9353 -0.2681 0.3681 0.456 2.1033 -0.1119 0.1119 0.3165 0 1
13 6 251 0 0 0 1 0 1.0075 0 0.968 0.0347 0.2401 0.3879 2.2223 0.9498 0.0276 0.3026 0.3908 2.2193 0.0429 0.0429 0.253 0 1
13 7 215 0 0 0 0 0 1.002 0 0.9736 0.0787 0.2061 0.257 1.5128 0.9441 0.0757 0.2986 0.3807 2.0162 -0.0437 0.0437 0.2948 0 0
13 8 238 0 0 0 1 0 1.0066 0 0.9718 0.1497 0.2318 0.3139 1.9087 0.9488 0.0946 0.307 0.3919 2.2412 0.0424 0.0424 0.2621 0 1
13 9 320 0 0 0 0 0 1.0025 0 0.9825 0.094 0.2354 0.2773 2.0722 0.9415 0.0262 0.3076 0.389 2.2276 0.1208 0.1208 0.2485 0 0
13 10 218 0 0 0 1 0 1.0026 0 0.9689 -0.4437 0.4437 0.5335 2.3742 0.947 -0.3824 0.4352 0.5188 2.2628 -0.0112 0.0112 0.2956 0 1
13 11 337 0 0 0 0 0 1.0039 0 0.9745 0.3046 0.3613 0.4734 2.477 0.9479 0.195 0.3525 0.4515 2.5439 0.1026 0.1026 0.2686 0 0
13 12 209 0 0 0 0 0 1.0022 0 0.9588 0.1512 0.2574 0.3266 1.8789 0.9465 0.1352 0.2908 0.3748 2.1923 -0.074 0.074 0.274 0 0
13 13 234 0 0 0 1 0 1.0075 0 0.96 0.0525 0.221 0.3367 2.2303 0.9322 0.0026 0.3233 0.4212 2.3719 -5e-04 5e-04 0.2924 0 1
13 14 205 0 0 0 1 0 1.0032 0 0.96 -0.132 0.2353 0.3327 1.6666 0.9611 -0.1362 0.2723 0.3514 2.2655 -0.0809 0.0809 0.2778 0 1
13 15 219 0 0 0 1 0 1.0101 0 0.9735 0.0233 0.1672 0.2081 1.7412 0.9488 0.0264 0.2598 0.3315 2.4634 -0.0173 0.0173 0.2902 0 1
13 16 212 0 0 0 0 0 1.001 0 0.9544 0.0922 0.3037 0.4462 2.727 0.9256 0.0517 0.3101 0.3809 1.9009 -0.0623 0.0623 0.3363 0 0
13 17 200 0 0 0 0 0 1.0059 0 0.9622 0.1633 0.3 0.3887 1.8934 0.9384 0.2456 0.3347 0.4205 2.1446 -0.1302 0.1302 0.325 0 0
13 18 219 0 0 0 1 0 1.0029 0 0.9842 -0.0915 0.2598 0.3185 2.2074 0.9534 -0.0755 0.306 0.378 2.1436 0.0084 0.0084 0.2849 0 1
13 19 217 0 0 0 1 0 1.0029 0 0.9737 0.1167 0.2372 0.3413 2.1485 0.9426 0.045 0.2928 0.3743 2.1152 -0.0443 0.0443 0.2796 0 1
13 20 227 0 0 0 1 0 1.0058 0 0.9684 0.1808 0.2511 0.3314 2.2536 0.9407 0.1938 0.334 0.4189 2.2478 -0.0294 0.0294 0.3009 0 1
13 21 237 0 0 0 1 0 1.0022 0 0.9454 -0.2825 0.3457 0.5838 2.7719 0.9367 -0.1357 0.3137 0.3928 2.1464 0.0024 0.0024 0.3026 0 1
13 22 233 0 0 0 1 0 1.012 0 0.9547 -0.2566 0.355 0.4556 2.4626 0.9471 -0.2219 0.3393 0.4214 2.4192 0.0274 0.0274 0.2785 0 1
13 23 206 0 0 0 1 0 1.0037 0 0.9693 -0.1904 0.251 0.3519 2.6559 0.9344 -0.1525 0.3196 0.4039 2.3261 -0.1191 0.1191 0.3162 0 1
13 24 224 0 0 0 1 0 1.0038 0 0.9718 -0.1161 0.2158 0.2991 2.3784 0.9468 -0.0749 0.2856 0.3651 2.4915 -0.0417 0.0417 0.2944 0 1
