cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
1 1 26 2 0 0 2 0 1.0018 0 -0.4305 0.1437 0.4214 0.4842 3.1785 0.985 -0.1336 0.3168 0.3756 11.3272 0.6229 -0.1402 0.8499 1.041 3.6713 -0.3597 0.3597 0.9813 1 1
1 2 91 478 0 0 68 53 1.0232 35 -0.5395 -0.1728 0.1728 0.1816 1.9596 0.9637 -0.2274 0.9126 1.2218 18.4547 0.5679 0.308 0.6569 0.7875 6.145 -0.158 0.158 1.4398 1 1
1 3 30 13 0 0 0 0 1.004 0 0.9967 -0.0913 0.1438 0.1715 1.8668 0.9494 -0.0562 0.4739 0.7147 10.9154 0.8318 0.1765 0.5528 0.7055 3.2377 -0.0427 0.0427 0.7411 1 0
1 4 25 4 0 0 1 1 1.0026 0 0.9944 0.1289 0.1289 0.1513 2.4795 0.9171 0.0353 0.385 0.4219 4.7637 0.7712 -0.0576 0.5841 0.7436 3.4011 -0.5093 0.5093 1.0258 1 1
1 5 29 17 0 0 3 0 1.0054 0 0.7061 0.7214 0.7214 0.9251 4.0604 0.9741 -0.2529 0.3523 0.4099 5.086 0.6795 -0.1058 0.7195 0.9522 3.1926 -0.1082 0.1082 0.817 1 1
1 6 29 19 0 0 1 0 1.0086 0 -0.6461 0.2151 0.4573 0.5026 2.392 0.9572 -0.1428 0.3496 0.3986 6.5889 0.5884 0.086 0.8386 1.0767 3.8377 -0.0079 0.0079 0.8095 1 1
1 7 37 45 0 0 1 0 1.0053 0 -0.9993 -0.4037 0.4037 0.4712 1.6246 0.9831 -0.0038 0.5173 0.6785 6.5547 0.8338 -0.0625 0.4996 0.6245 4.0302 0.1271 0.1271 0.6586 1 1
1 8 57 994 0 0 14 12 1.0078 0 0.5438 -0.2677 0.2805 0.3364 1.5451 0.9489 0.0018 0.7063 0.9035 11.4669 0.8209 -0.3379 0.703 0.9124 7.7455 0.3312 0.3312 0.4822 1 1
1 9 47 661 0 0 2 3 1.006 0 0.3546 -0.193 0.193 0.2283 1.4133 0.9332 -0.0073 0.611 0.8367 6.899 0.7797 -0.2411 0.8049 0.98 5.5574 0.3347 0.3347 0.4322 1 1
1 10 29 1 0 0 1 0 1.0041 0 -0.806 0.0525 0.2223 0.224 2.1038 0.9412 0.2411 0.2952 0.4608 2.6361 0.8002 0.2054 0.5363 0.6636 3.0193 -0.0733 0.0733 0.6933 1 1
