cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
11 1 103 5 0 0 0 0 1.0047 0 0.9117 0.1963 0.4169 0.5192 2.5382 0.9592 0.0574 0.3133 0.3904 2.7249 0.144 0.144 0.4487 1 0
11 2 58 0 0 0 0 0 1.0031 0 0.9213 -0.2198 0.3135 0.442 2.2301 0.9484 -0.146 0.3316 0.4307 1.9384 -0.1344 0.1344 0.5577 0 0
11 3 68 1 0 0 1 0 1.0045 0 0.8139 0.0698 0.4404 0.5488 2.6206 0.956 -0.0819 0.2859 0.3941 2.3262 0.0111 0.0111 0.4799 1 1
11 4 80 3 0 0 0 0 1.0046 0 0.8586 -0.2378 0.4572 0.5565 2.4059 0.9484 -0.1902 0.3368 0.4096 2.2999 0.0397 0.0397 0.4843 1 0
11 5 47 3 0 0 1 1 1.0094 0 0.9061 0.0862 0.3582 0.4585 2.5819 0.9156 0.0347 0.2965 0.3729 2.2201 -0.2827 0.2827 0.6708 1 1
11 6 71 5 0 0 1 0 1.0061 0 0.8616 0.1664 0.3573 0.5091 2.4478 0.955 0.1258 0.2974 0.3505 2.1515 -0.0086 0.0086 0.5345 1 1
11 7 67 3 0 0 1 0 1.0077 0 0.916 -0.2221 0.3671 0.4923 2.6688 0.9499 -0.3185 0.3689 0.4717 2.26 -0.0461 0.0461 0.5785 1 1
11 8 58 0 0 0 1 0 1.0048 0 0.8767 0.0855 0.3728 0.4616 2.0955 0.9357 -0.0297 0.2601 0.3307 1.7172 -0.2137 0.2137 0.6169 0 1
11 9 91 1 0 0 1 0 1.011 0 0.9371 -0.0958 0.3344 0.4926 2.9227 0.9717 -0.0198 0.2338 0.2783 2.5247 0.0856 0.0856 0.4742 1 1
11 10 67 0 0 0 0 0 1.005 0 0.8953 -0.3243 0.4627 0.5902 2.2916 0.9582 -0.2273 0.3781 0.488 2.5262 -0.0026 0.0026 0.4496 0 0
11 11 49 0 0 0 0 0 1.0037 0 0.8618 0.1182 0.4574 0.5496 2.6681 0.9388 0.1728 0.396 0.5062 1.9768 -0.3871 0.3871 0.5605 0 0
11 12 67 18 0 0 1 1 1.005 0 0.8795 0.0303 0.371 0.5109 2.9392 0.915 -0.0504 0.2807 0.3933 2.3029 -0.0958 0.0958 0.6587 1 1
11 13 99 26 0 0 1 2 1.0034 0 0.922 0.2539 0.415 0.5605 2.9892 0.9353 0.1268 0.3274 0.4088 2.4824 0.1774 0.1774 0.5006 1 1
11 14 56 0 0 0 0 0 1.004 0 0.9104 0.0719 0.3713 0.4395 2.7567 0.9486 0.0914 0.2929 0.3548 2.1837 -0.1562 0.1562 0.5437 0 0
11 15 91 46 0 0 3 7 1.008 0 0.9142 -0.2426 0.3926 0.4875 2.695 0.9286 -0.3411 0.4396 0.5153 1.9941 0.0985 0.0985 0.5612 1 1
11 16 64 2 0 0 1 0 1.0056 0 0.9135 -0.0857 0.4014 0.5196 2.6738 0.9509 -0.0773 0.2987 0.4025 2.3519 -0.0535 0.0535 0.5761 1 1
11 17 65 0 0 0 0 0 1.0074 0 0.9245 -0.0038 0.3707 0.4983 2.8403 0.948 0.066 0.2826 0.3654 2.4124 0.0018 0.0018 0.4763 0 0
11 18 57 0 0 0 1 0 1.0032 0 0.9367 -0.1797 0.4167 0.5906 2.7709 0.9026 -0.0782 0.3497 0.4498 1.6963 -0.1582 0.1582 0.6732 0 1
11 19 61 0 0 0 0 0 1.0074 0 0.9272 -0.3374 0.4708 0.6229 2.6602 0.9446 -0.2681 0.374 0.457 1.9731 -0.1273 0.1273 0.6209 0 0
11 20 101 7 0 0 1 0 1.0018 0 0.9036 0.1457 0.4126 0.5845 2.7883 0.9489 0.0847 0.4296 0.5235 1.9303 0.1503 0.1503 0.4923 1 1
11 21 58 0 0 0 1 0 1.0036 0 0.8802 -0.281 0.4871 0.6204 2.9503 0.944 -0.1864 0.3063 0.3942 2.0223 -0.1347 0.1347 0.603 0 1
11 22 58 0 0 0 1 0 1.002 0 0.9404 0.3135 0.4276 0.5302 2.7155 0.9349 0.4061 0.4455 0.5417 1.7814 -0.1239 0.1239 0.6566 0 1
11 23 75 7 0 0 1 0 1.012 0 0.8963 0.0125 0.4354 0.6137 3.0612 0.921 -0.0645 0.2924 0.362 1.9423 -0.0176 0.0176 0.6085 1 1
11 24 64 0 0 0 1 0 1.0045 0 0.8911 0.1524 0.4555 0.5425 2.9083 0.9367 0.2297 0.3364 0.4513 2.4318 -0.0388 0.0388 0.519 0 1
