cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
3 1 95 0 0 0 0 0 1.0044 0 0.9847 0.1346 0.2435 0.2858 2.0148 0.8973 0.1872 0.4749 0.579 2.9912 0.109 0.109 0.2894 0 0
3 2 68 0 0 0 0 0 1.002 0 0.9663 0.1306 0.2561 0.3764 2.2628 0.8623 0.0621 0.4746 0.583 3.0345 -0.1248 0.1248 0.3667 0 0
3 3 78 0 0 0 1 0 1.0018 0 0.941 -0.4334 0.4516 0.5785 2.1818 0.8664 -0.3546 0.5225 0.6447 3.3655 -0.0147 0.0147 0.3823 0 1
3 4 72 0 0 0 0 0 1.003 0 0.9773 0.4067 0.4067 0.4438 1.1915 0.8666 0.3349 0.5053 0.6122 2.9612 -0.0822 0.0822 0.3411 0 0
3 5 74 0 0 0 0 0 1.002 0 0.976 -0.1521 0.2026 0.2452 1.5381 0.8813 -0.0945 0.4322 0.5424 2.834 -0.0537 0.0537 0.3279 0 0
3 6 73 0 0 0 0 0 1.0028 0 0.9629 -0.144 0.2011 0.2821 1.3439 0.8671 -0.1082 0.4249 0.5207 2.8246 -0.0602 0.0602 0.3198 0 0
3 7 76 0 0 0 0 0 1.0021 0 0.9805 -0.0382 0.211 0.246 1.6912 0.8821 0.0155 0.4362 0.5491 2.9054 0.0614 0.0614 0.2978 0 0
3 8 68 0 0 0 0 0 1.0016 0 0.9596 -0.2083 0.2888 0.3666 1.4835 0.8688 -0.1962 0.4428 0.5662 2.8626 -0.0967 0.0967 0.3376 0 0
3 9 75 0 0 0 0 0 1.002 0 0.9769 0.254 0.3031 0.3784 1.7656 0.8861 0.1351 0.459 0.6005 2.872 -0.0451 0.0451 0.342 0 0
3 10 76 0 0 0 0 0 1.0012 0 0.9841 0.0363 0.1574 0.1938 1.3775 0.8454 0.0235 0.4525 0.5753 2.818 -0.0457 0.0457 0.3286 0 0
3 11 68 0 0 0 0 0 1.0025 0 0.9661 0.0761 0.3537 0.5083 1.8733 0.8565 0.0013 0.4768 0.5967 2.6606 -0.2123 0.2123 0.395 0 0
3 12 78 0 0 0 0 0 1.003 0 0.99 -0.2664 0.2853 0.3121 1.4632 0.8771 -0.1262 0.4389 0.5529 3.0441 0.0162 0.0162 0.3172 0 0
3 13 82 0 0 0 0 0 1.0036 0 0.9564 0.2468 0.3119 0.371 1.5564 0.8929 0.1971 0.4511 0.5513 3.407 0.0771 0.0771 0.3013 0 0
3 14 75 0 0 0 0 0 1.0029 0 0.9802 -0.2507 0.2546 0.3084 1.3023 0.9033 -0.2097 0.5025 0.6153 2.9712 -0.0398 0.0398 0.3154 0 0
3 15 89 0 0 0 0 0 1.0016 0 0.9682 -0.0462 0.1833 0.2149 1.4998 0.8753 -0.1329 0.4436 0.5833 3.2833 0.1259 0.1259 0.2896 0 0
3 16 71 0 0 0 0 0 1.0032 0 0.9483 0.1539 0.2902 0.3355 2.0319 0.8685 0.1352 0.4478 0.549 3.0637 -0.0786 0.0786 0.3838 0 0
3 17 73 0 0 0 0 0 1.0014 0 0.9768 -0.049 0.2663 0.2979 1.959 0.8648 0.0249 0.4327 0.5425 2.7419 -0.0383 0.0383 0.3348 0 0
3 18 73 0 0 0 0 0 1.0041 0 0.9648 -0.1032 0.2447 0.3386 1.656 0.853 -0.0142 0.4521 0.5609 2.9898 -0.0235 0.0235 0.3392 0 0
3 19 67 0 0 0 0 0 1.0061 0 0.8816 0.2153 0.4411 0.6518 2.7241 0.8317 -0.0316 0.4419 0.5531 3.1535 -0.1612 0.1612 0.4059 0 0
3 20 81 0 0 0 0 0 1.0028 0 0.9406 0.2006 0.2949 0.3224 1.2222 0.9021 0.086 0.4205 0.5392 3.195 0.0582 0.0582 0.3047 0 0
3 21 68 0 0 0 0 0 1.0082 0 0.984 0.1818 0.2144 0.2891 1.7463 0.832 0.0329 0.4921 0.6297 2.9387 -0.1478 0.1478 0.3492 0 0
3 22 87 0 0 0 0 0 1.0033 0 0.9495 -0.3729 0.3809 0.5424 2.2517 0.9003 -0.1934 0.4571 0.5717 3.2358 0.1209 0.1209 0.2924 0 0
3 23 73 0 0 0 0 0 1.0031 0 0.9665 0.0646 0.1972 0.261 1.3631 0.8752 0.0474 0.4166 0.5235 2.9327 -0.066 0.066 0.3272 0 0
3 24 75 0 0 0 0 0 1.0015 0 0.9428 0.0693 0.292 0.3606 1.5624 0.8696 0.0436 0.4501 0.5455 2.8081 -0.0592 0.0592 0.3359 0 0
