cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
1 1 28 101 0 0 19 26 1.0119 0 0.7558 0.7116 0.7247 0.8855 2.7597 0.8291 0.4659 0.7712 0.9003 3.7803 0.0564 0.0564 0.7492 1 1
1 2 14 8 0 0 1 0 1.0018 0 0.9537 -0.0261 0.1737 0.2456 2.3538 0.7996 -0.0389 0.4201 0.5299 3.0338 -0.2936 0.2936 0.82 1 1
1 3 29 8 0 0 0 0 1.0023 0 0.9705 0.0123 0.3398 0.4492 2.6376 0.9055 -0.0477 0.4168 0.5183 2.9632 0.1828 0.1828 0.4862 1 0
1 4 20 4 0 0 0 0 1.0014 0 0.9743 0.0377 0.2175 0.2472 2.0646 0.8838 0.0968 0.4386 0.5543 2.8142 -0.0405 0.0405 0.6331 1 0
1 5 26 5 0 0 0 0 1.0039 0 0.9071 0.2633 0.4089 0.513 2.3499 0.898 0.2295 0.5083 0.6229 3.0537 0.0532 0.0532 0.5405 1 0
1 6 23 12 0 0 0 0 1.0015 0 0.9813 -0.0258 0.3383 0.4665 2.5593 0.9059 -0.056 0.5414 0.6379 2.7216 0.0278 0.0278 0.6219 1 0
1 7 32 3 0 0 0 0 1.0036 0 0.7939 0.3084 0.5326 0.6342 2.6726 0.8898 0.2538 0.4662 0.5706 3.2847 0.0794 0.0794 0.5986 1 0
1 8 25 27 0 0 1 2 1.003 0 0.9365 0.1665 0.4031 0.4941 2.3764 0.8754 0.2211 0.5776 0.7184 2.9305 0.1306 0.1306 0.5074 1 1
1 9 27 15 0 0 1 2 1.0043 0 0.9099 -0.1 0.3546 0.3897 2.0875 0.9226 -0.0809 0.3716 0.4919 3.1524 0.1438 0.1438 0.5073 1 1
1 10 20 3 0 0 0 0 1.002 0 0.9466 -0.0177 0.2398 0.3146 2.3201 0.8425 0.0465 0.4446 0.5712 2.8767 -0.1101 0.1101 0.6817 1 0
1 11 20 1 0 0 0 0 1.0016 0 0.9211 -0.1786 0.3406 0.4275 2.2473 0.849 -0.1424 0.4387 0.569 2.6385 -0.0702 0.0702 0.6158 1 0
1 12 36 28 0 0 0 0 1.0016 0 0.9278 -0.1401 0.439 0.5847 2.2718 0.9265 -0.0955 0.407 0.5228 2.8816 0.1656 0.1656 0.4923 1 0
1 13 15 0 0 0 0 0 1.0018 0 0.9753 -0.1592 0.2734 0.3076 2.4774 0.8605 -0.0608 0.4253 0.5428 2.644 -0.185 0.185 0.6763 0 0
1 14 18 0 0 0 0 0 1.0048 0 0.9512 0.4805 0.4849 0.5492 1.9696 0.8669 0.2015 0.4555 0.5807 3.0245 -0.0752 0.0752 0.5684 0 0
1 15 21 7 0 0 0 0 1.001 0 0.9403 0.0024 0.3512 0.4325 2.4052 0.8877 -0.0613 0.4551 0.5819 3.0832 -0.0237 0.0237 0.6013 1 0
1 16 22 45 0 0 0 7 1.0098 0 0.9504 -0.1918 0.4838 0.6621 3.0916 0.9216 -0.2727 0.4149 0.5121 2.7602 0.0291 0.0291 0.6673 1 1
1 17 21 3 0 0 0 0 1.0014 0 0.9389 0.0324 0.2526 0.3057 2.036 0.881 0.0652 0.3879 0.502 2.8916 -0.0549 0.0549 0.5751 1 0
1 18 20 2 0 0 0 0 1.0057 0 0.9065 -0.0591 0.3326 0.4004 2.0108 0.8927 -0.008 0.4378 0.5843 2.942 -0.1023 0.1023 0.6364 1 0
1 19 17 1 0 0 0 0 1.0047 0 0.9255 -0.0078 0.4103 0.5422 2.6314 0.8889 -0.1755 0.4638 0.5784 2.6101 -0.1175 0.1175 0.6671 1 0
1 20 22 5 0 0 0 0 1.0066 0 0.8403 -0.1627 0.325 0.4465 1.9332 0.9099 -0.0468 0.4798 0.6402 3.0931 -0.0519 0.0519 0.6348 1 0
1 21 16 0 0 0 0 0 1.0011 0 0.8736 0.3248 0.4319 0.5188 2.0351 0.8398 0.2592 0.5005 0.6382 2.7251 -0.1523 0.1523 0.5692 0 0
1 22 15 0 0 0 0 0 1.0026 0 0.9378 -0.2606 0.3997 0.4641 2.3305 0.8695 -0.166 0.5004 0.5984 2.6702 -0.1798 0.1798 0.6489 0 0
1 23 35 23 0 0 0 0 1.0091 0 0.9265 0.1416 0.2758 0.3899 2.5795 0.8705 0.2023 0.4882 0.6152 3.1895 0.1163 0.1163 0.5842 1 0
1 24 23 5 0 0 0 0 1.0028 0 0.9462 0.6296 0.6864 0.8148 2.9248 0.9064 0.3791 0.5151 0.6382 2.7735 -0.0066 0.0066 0.6099 1 0
