cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
18 1 384 0 0 0 1 0 1.0052 0 0.8877 -0.0336 0.1226 0.1363 1.0395 0.9855 0.0687 0.2094 0.2583 4.3624 0.9061 0.0521 0.3744 0.4628 2.4144 -0.0436 0.0436 0.3186 0 1
18 2 380 0 0 0 1 0 1.003 0 0.8493 0.0625 0.1372 0.1634 0.8862 0.984 -0.0186 0.215 0.2949 6.0151 0.901 0.005 0.4014 0.4913 2.3802 -0.0082 0.0082 0.2909 0 1
18 3 402 0 0 0 0 0 1.0055 0 0.7943 0.0054 0.1426 0.1706 0.8728 0.9683 -0.1238 0.2214 0.3465 5.4583 0.9078 -0.0589 0.4186 0.5349 2.4032 0.001 0.001 0.2918 0 0
18 4 396 0 0 0 1 0 1.0092 0 0.8449 -0.0252 0.1885 0.2303 1.0618 0.9746 0.0639 0.3312 0.5125 10.843 0.9058 -0.0227 0.41 0.5115 2.7959 0.0023 0.0023 0.3045 0 1
18 5 380 0 0 0 1 0 1.0054 0 0.7553 -0.1502 0.1707 0.233 0.9897 0.9887 0.1337 0.2461 0.3371 7.0906 0.8848 0.1177 0.3896 0.4963 2.5907 -0.0406 0.0406 0.3522 0 1
18 6 404 0 0 0 0 0 1.0068 0 0.9283 -0.0743 0.1033 0.1282 1.029 0.984 0.3457 0.3573 0.4268 4.5081 0.9131 0.2462 0.416 0.5275 2.3807 0.0225 0.0225 0.2843 0 0
18 7 401 0 0 0 0 0 1.0025 0 0.8907 -0.0529 0.1083 0.1262 0.8182 0.9877 -0.008 0.153 0.2094 3.0232 0.9123 0.0275 0.3697 0.4857 2.6357 0.0557 0.0557 0.2793 0 0
18 8 386 0 0 0 1 0 1.003 0 0.4791 -0.0614 0.2631 0.3576 1.2281 0.9285 -0.2235 0.4477 0.9292 14.2875 0.9039 0.0252 0.3695 0.4606 2.6756 -0.0092 0.0092 0.3087 0 1
18 9 506 0 0 0 0 0 1.0045 0 0.6731 -0.0367 0.1259 0.1551 0.7968 0.9896 -0.0033 0.1571 0.2015 3.3606 0.9251 0.0246 0.3827 0.4641 3.0041 0.1103 0.1103 0.2687 0 0
18 10 411 0 0 0 0 0 1.0037 0 0.9181 -0.011 0.1352 0.1571 1.1534 0.9695 -0.1716 0.2311 0.3546 6.3205 0.9267 -0.1071 0.3356 0.4291 2.6738 0.0125 0.0125 0.2889 0 0
18 11 458 0 0 0 0 0 1.0055 0 0.8132 -0.1406 0.1538 0.1896 0.8713 0.984 -0.3226 0.3564 0.423 2.6562 0.905 -0.331 0.4516 0.5819 2.5199 0.0788 0.0788 0.2882 0 0
18 12 401 0 0 0 2 0 1.0023 0 0.9101 0.0461 0.1052 0.1527 0.9297 0.9879 -0.2115 0.262 0.3152 3.4414 0.9014 -0.1174 0.4433 0.5403 2.4194 0.0472 0.0472 0.2736 0 1
18 13 420 0 0 0 0 0 1.0067 0 0.8569 0.0702 0.1261 0.1533 0.9195 0.9904 -0.034 0.1796 0.2303 2.6102 0.9027 -0.021 0.4338 0.5305 2.4097 0.0573 0.0573 0.2632 0 0
18 14 394 0 0 0 1 0 1.006 0 0.9102 -0.0895 0.1308 0.1664 1.0787 0.9714 -0.3339 0.399 0.4991 5.5555 0.8939 -0.2135 0.4459 0.5536 2.7234 0.0052 0.0052 0.3293 0 1
18 15 408 0 0 0 1 0 1.0022 0 0.9185 0.1408 0.1572 0.193 0.9589 0.9887 -0.1579 0.2191 0.2776 2.4555 0.9228 -0.1192 0.4057 0.5104 2.342 0.0458 0.0458 0.2736 0 1
18 16 433 0 0 0 1 0 1.0051 0 0.9044 -0.0587 0.1435 0.1819 1.0619 0.9819 -0.1742 0.2924 0.4559 8.1066 0.9228 -0.0876 0.3722 0.4928 2.4698 0.0827 0.0827 0.2633 0 1
18 17 402 0 0 0 1 0 1.0045 0 0.9352 -0.1084 0.1246 0.1617 0.8273 0.9695 -0.0881 0.3107 0.4703 6.2453 0.9055 0.0426 0.3701 0.4629 2.4798 -0.0282 0.0282 0.2983 0 1
18 18 401 0 0 0 0 0 1.006 0 0.7373 0.0353 0.1455 0.1792 0.8381 0.9813 -0.1812 0.2447 0.3543 3.1567 0.9144 -0.0695 0.4262 0.5262 2.6217 0.0025 0.0025 0.2988 0 0
18 19 368 0 0 0 0 0 1.004 0 0.8564 -0.002 0.1155 0.1395 0.8681 0.9726 0.1461 0.2395 0.3571 5.5093 0.8979 0.0953 0.395 0.5124 2.5937 -0.0345 0.0345 0.3145 0 0
