cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
3 1 106 9 0 0 3 0 1.0116 1 0.9924 0.865 0.865 0.8862 1.5443 0.7709 0.6105 0.8347 1.0045 4.3319 0.0623 0.0623 0.6053 1 1
3 2 89 0 0 0 0 0 1.0034 0 0.9927 0.1923 0.2299 0.2665 1.3657 0.7488 0.1355 0.6237 0.7606 3.5717 0.0288 0.0288 0.3855 0 0
3 3 90 0 0 0 0 0 1.0019 0 0.9939 -0.2425 0.2425 0.2745 1.0349 0.7812 -0.1366 0.5615 0.6984 3.4347 0.0702 0.0702 0.3401 0 0
3 4 77 0 0 0 0 0 1.0024 0 0.9983 0.1455 0.1576 0.1816 1.1014 0.6676 0.2468 0.6401 0.8006 3.4205 -0.134 0.134 0.4846 0 0
3 5 74 0 0 0 0 0 1.0014 0 0.9957 -0.1911 0.1925 0.2193 0.8441 0.731 -0.0289 0.6162 0.7769 3.3632 -0.1786 0.1786 0.4667 0 0
3 6 76 0 0 0 0 0 1.0008 0 0.9804 0.1378 0.2197 0.2511 1.2075 0.6923 -0.0029 0.5953 0.7333 3.3821 -0.3506 0.3506 0.6302 0 0
3 7 87 0 0 0 1 0 1.0037 0 0.98 0.0847 0.2046 0.2482 0.9219 0.8057 0.1366 0.5411 0.705 3.4355 0.0067 0.0067 0.394 0 1
3 8 83 0 0 0 0 0 1.0013 0 0.995 -0.0899 0.1261 0.1612 1.0837 0.7059 -0.1353 0.6078 0.7713 3.4855 -0.0995 0.0995 0.453 0 0
3 9 82 0 0 0 0 0 1.0014 0 0.9915 0.3715 0.3715 0.4041 0.8744 0.7773 0.1551 0.6183 0.7932 3.5772 -0.0623 0.0623 0.4482 0 0
3 10 148 0 0 0 0 0 1.0061 0 0.9989 0.1278 0.1325 0.1535 1.3074 0.7252 0.1209 0.6036 0.7558 3.5804 -0.2083 0.2083 0.6199 0 0
3 11 84 0 0 0 0 0 1.0009 0 0.9862 -0.0901 0.2031 0.2386 0.8603 0.7304 -0.0708 0.6161 0.7749 3.452 -0.1427 0.1427 0.5179 0 0
3 12 84 0 0 0 0 0 1.0013 0 0.9896 -0.1038 0.1408 0.1905 0.8892 0.7465 -0.1077 0.5929 0.7528 3.4547 -0.0367 0.0367 0.416 0 0
3 13 82 0 0 0 0 0 1.0018 0 0.9922 0.0992 0.3377 0.3773 0.9398 0.7502 0.3145 0.6279 0.8215 3.4129 -0.0944 0.0944 0.5264 0 0
3 14 89 0 0 0 0 0 1.0021 0 0.9953 -0.0487 0.0901 0.1305 0.8857 0.7539 -0.122 0.6792 0.8394 3.5243 0.036 0.036 0.3505 0 0
3 15 93 0 0 0 0 0 1.0033 0 0.9956 0.0291 0.0778 0.0894 0.9631 0.8342 0.0534 0.5306 0.6399 3.4297 0.0792 0.0792 0.3606 0 0
3 16 78 0 0 0 0 0 1.0041 0 0.9909 -0.0178 0.0981 0.123 0.9129 0.7312 -0.0546 0.5924 0.7336 3.4167 -0.0752 0.0752 0.4141 0 0
3 17 86 0 0 0 0 0 1.0017 0 0.9718 0.0483 0.1988 0.2603 0.8782 0.7078 0.0184 0.5978 0.7661 3.33 -0.0508 0.0508 0.4038 0 0
3 18 77 0 0 0 0 0 1.0015 0 0.9758 -0.098 0.2278 0.2949 0.9661 0.685 -0.0056 0.6121 0.7836 3.4878 -0.1123 0.1123 0.4816 0 0
3 19 68 0 0 0 0 0 1.0024 0 0.989 -0.2303 0.2371 0.2861 0.9502 0.6921 -0.1853 0.6031 0.742 3.2914 -0.2918 0.2918 0.5489 0 0
3 20 103 1 0 0 0 0 1.0062 0 0.9986 -0.167 0.2055 0.2366 1.737 0.7517 -0.1542 0.6605 0.8249 3.8272 0.1065 0.1065 0.4144 1 0
3 21 66 0 0 0 0 0 1.0046 0 0.9964 -0.0262 0.0809 0.0936 0.9295 0.7266 -0.0136 0.6182 0.7874 3.3831 -0.3055 0.3055 0.5984 0 0
3 22 85 0 0 0 0 0 1.0009 0 0.9939 -0.1785 0.2055 0.2372 1.3503 0.7908 -0.1311 0.6004 0.7763 3.5827 0.0168 0.0168 0.398 0 0
3 23 79 0 0 0 0 0 1.0038 0 0.9837 0.2128 0.2198 0.2676 0.9852 0.6803 0.1082 0.6589 0.7968 3.4737 -0.1214 0.1214 0.4807 0 0
3 24 89 0 0 0 0 0 1.0025 0 0.9959 0.2076 0.2161 0.2442 1.0372 0.7879 0.0844 0.5499 0.6827 3.5362 -0.01 0.01 0.4269 0 0
