cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
17 1 197 0 0 0 0 0 1.0015 0 0.9903 -0.1831 0.2202 0.2504 1.3606 0.9247 -0.1284 0.3468 0.424 2.2233 -0.0267 0.0267 0.3947 0 0
17 2 194 0 0 0 0 0 1.0016 0 0.9894 -0.1947 0.2181 0.2666 1.4517 0.8849 -0.3327 0.4843 0.5915 2.3379 -0.0862 0.0862 0.3834 0 0
17 3 193 0 0 0 0 0 1.0008 0 0.9863 -0.1015 0.1757 0.24 1.2057 0.8895 -0.0264 0.4142 0.5297 2.3699 -0.0901 0.0901 0.3894 0 0
17 4 227 0 0 0 0 0 1.0017 0 0.9874 0.0177 0.1846 0.2242 1.389 0.9068 0.065 0.3848 0.4861 2.3812 0.0902 0.0902 0.3752 0 0
17 5 186 0 0 0 0 0 1.0036 0 0.9824 0.1523 0.2544 0.3039 1.3803 0.9028 0.1218 0.419 0.5245 2.3116 -0.1302 0.1302 0.4348 0 0
17 6 192 0 0 0 0 0 1.0011 0 0.9877 0.111 0.2111 0.2652 1.3159 0.9149 0.1064 0.3897 0.4939 2.354 -0.0294 0.0294 0.3692 0 0
17 7 209 0 0 0 0 0 1.0035 0 0.9836 0.1518 0.2063 0.2763 1.2218 0.9051 0.08 0.3956 0.503 2.2921 -0.0372 0.0372 0.4324 0 0
17 8 196 0 0 0 0 0 1.0008 0 0.9851 -0.0649 0.164 0.2027 1.3325 0.8915 -0.0742 0.4097 0.5104 2.2924 -0.1312 0.1312 0.407 0 0
17 9 286 0 0 0 0 0 1.0044 0 0.9849 -0.1953 0.3101 0.3731 1.8303 0.9172 -0.1935 0.4497 0.5377 2.4362 0.1378 0.1378 0.3346 0 0
17 10 207 0 0 0 0 0 1.0034 0 0.986 0.1345 0.1931 0.2441 1.1169 0.892 0.1345 0.4224 0.5161 2.508 0.0247 0.0247 0.3711 0 0
17 11 187 0 0 0 0 0 1.0012 0 0.9911 0.0678 0.1558 0.1954 1.4115 0.873 0.0406 0.3726 0.4832 2.2707 -0.1868 0.1868 0.4491 0 0
17 12 326 0 0 0 0 0 1.0031 0 0.9841 0.125 0.2219 0.2723 1.2029 0.9343 0.218 0.4188 0.5501 2.7827 0.217 0.217 0.2792 0 0
17 13 199 0 0 0 0 0 1.006 0 0.9765 0.1912 0.2641 0.3528 1.1179 0.9118 0.1516 0.3977 0.5155 2.4675 -0.0364 0.0364 0.3831 0 0
17 14 279 0 0 0 0 0 1.0027 0 0.9799 -0.2576 0.2782 0.345 1.4085 0.9122 -0.287 0.4407 0.5462 2.3392 0.0333 0.0333 0.3721 0 0
17 15 202 0 0 0 1 0 1.0084 0 0.9868 -0.0994 0.2379 0.2886 1.5818 0.9048 -0.0822 0.3703 0.4865 2.3017 -0.0019 0.0019 0.4174 0 1
17 16 200 0 0 0 0 0 1.0056 0 0.9851 -0.0233 0.1366 0.1984 1.3168 0.9224 0.0356 0.4146 0.501 2.5412 -0.0124 0.0124 0.3381 0 0
17 17 178 0 0 0 0 0 1.0018 0 0.9897 -0.1817 0.2708 0.3705 1.6757 0.8756 -0.1575 0.4162 0.549 2.3516 -0.2117 0.2117 0.4742 0 0
17 18 205 0 0 0 0 0 1.0009 0 0.9834 -0.2248 0.2564 0.3046 1.2385 0.9196 -0.1688 0.3958 0.4972 2.4865 0.0033 0.0033 0.3677 0 0
17 19 216 0 0 0 0 0 1.0046 0 0.9848 0.0992 0.1851 0.2197 1.2749 0.9119 0.1067 0.3879 0.4786 2.4274 0.0259 0.0259 0.392 0 0
17 20 213 0 0 0 0 0 1.0037 0 0.9877 -0.0673 0.1716 0.2314 1.3842 0.8634 -0.1213 0.4106 0.5185 2.319 0.0487 0.0487 0.3786 0 0
17 21 197 0 0 0 0 0 1.001 0 0.9869 -0.0707 0.2241 0.2777 1.1417 0.9099 -0.1027 0.3852 0.5119 2.4921 0.0136 0.0136 0.3756 0 0
17 22 195 0 0 0 0 0 1.003 0 0.9888 0.1879 0.2311 0.302 1.2498 0.9145 0.1634 0.4416 0.5326 2.2253 -0.0411 0.0411 0.3713 0 0
17 23 210 0 0 0 1 0 1.0046 0 0.9902 -0.3978 0.3994 0.4434 1.4146 0.8704 -0.3929 0.5082 0.639 2.4151 0.0763 0.0763 0.4013 0 1
17 24 251 0 0 0 0 0 1.013 1 0.981 -0.0543 0.2314 0.2989 1.3092 0.9138 -0.0654 0.3862 0.4801 2.3955 0.1087 0.1087 0.3318 1 0
