cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
2 1 48 0 0 0 0 0 1.0011 0 0.9926 -0.2057 0.2125 0.2711 1.3331 0.7747 -0.0996 0.6217 0.775 3.3136 0.0132 0.0132 0.4845 0 0
2 2 53 0 0 0 0 0 1.0008 0 0.9871 -0.2591 0.3279 0.4044 1.3051 0.7762 -0.0541 0.5693 0.7559 3.4137 0.0676 0.0676 0.4462 0 0
2 3 48 3 0 0 0 0 1.0028 0 0.9899 -0.4776 0.4776 0.4922 1.235 0.7213 -0.3263 0.6101 0.7449 3.7202 -0.1471 0.1471 0.7368 1 0
2 4 57 0 0 0 0 0 1.0032 0 0.982 0.2042 0.2147 0.2844 1.2562 0.7857 0.1034 0.5948 0.7648 3.641 0.1406 0.1406 0.4228 0 0
2 5 32 0 0 0 0 0 1.0026 0 0.989 0.1148 0.1476 0.1959 1.0285 0.6231 0.1648 0.6599 0.8105 3.3266 -0.5276 0.5276 0.6768 0 0
2 6 41 0 0 0 0 0 1.012 1 0.9858 0.2359 0.2614 0.3279 1.1436 0.6563 0.0827 0.6357 0.8242 3.3549 -0.3763 0.3763 0.735 1 0
2 7 44 0 0 0 0 0 1.0027 0 0.9819 0.1099 0.308 0.3476 1.2682 0.7959 -0.0492 0.5498 0.681 3.3665 -0.0364 0.0364 0.5034 0 0
2 8 45 0 0 0 0 0 1.0011 0 0.9942 -0.0217 0.1079 0.1292 1.168 0.756 0.0569 0.5435 0.6706 3.3874 -0.1362 0.1362 0.6342 0 0
2 9 50 1 0 0 0 0 1.0065 0 0.9874 -0.0134 0.1427 0.1854 1.2185 0.7551 0.1606 0.6634 0.7982 3.4814 0.016 0.016 0.5217 1 0
2 10 54 0 0 0 0 0 1.0034 0 0.9922 0.0355 0.1296 0.1612 1.2663 0.8138 0.1423 0.5399 0.6793 3.4691 0.067 0.067 0.4725 0 0
2 11 57 0 0 0 0 0 1.0022 0 0.9951 -0.014 0.2073 0.2307 1.2287 0.7714 0.0925 0.5991 0.7451 3.3446 0.1326 0.1326 0.3837 0 0
2 12 44 1 0 0 0 0 1.0033 0 0.9828 0.0752 0.1661 0.2134 1.2579 0.7706 0.0499 0.6067 0.7528 3.4395 -0.064 0.064 0.5509 1 0
2 13 63 5 0 0 0 0 1.0014 0 0.9873 -0.108 0.1908 0.2567 1.2631 0.7767 -0.065 0.5761 0.7589 3.6637 0.0804 0.0804 0.5265 1 0
2 14 44 0 0 0 0 0 1.0023 0 0.9861 0.0564 0.1708 0.2392 1.0872 0.8028 -0.1289 0.6342 0.7776 3.4313 -0.0537 0.0537 0.5542 0 0
2 15 47 0 0 0 0 0 1.0007 0 0.9885 0.0392 0.1182 0.1604 1.023 0.7539 0.1336 0.6212 0.783 3.3454 -0.1122 0.1122 0.6011 0 0
2 16 56 2 0 0 0 0 1.0012 0 0.9924 0.1478 0.2202 0.2534 1.2832 0.8039 0.0448 0.6046 0.7476 3.7115 0.1523 0.1523 0.4118 1 0
2 17 41 1 0 0 0 0 1.0017 0 0.9867 0.2829 0.4167 0.4978 1.2866 0.7206 0.1465 0.6435 0.7856 3.7463 -0.1487 0.1487 0.6525 1 0
2 18 30 0 0 0 0 0 1.0022 0 0.9765 -0.0883 0.2016 0.2616 1.3086 0.6664 -0.0929 0.6356 0.7709 3.3566 -0.525 0.525 0.7089 0 0
2 19 38 0 0 0 0 0 1.0019 0 0.9811 0.1518 0.2068 0.2447 1.0467 0.6804 0.2769 0.6111 0.7852 3.2766 -0.3266 0.3266 0.7049 0 0
2 20 43 0 0 0 0 0 1.0067 0 0.9868 -0.1877 0.1885 0.2476 1.0944 0.7994 -0.1872 0.5948 0.804 3.3569 -0.0541 0.0541 0.5244 0 0
2 21 53 0 0 0 0 0 1.0043 0 0.9603 0.265 0.2944 0.3674 1.1969 0.7642 0.219 0.6447 0.7818 3.5504 0.0673 0.0673 0.4792 0 0
2 22 57 1 0 0 0 0 1.002 0 0.9964 -0.1373 0.1462 0.1711 1.3276 0.853 -0.0567 0.5196 0.6647 3.5363 0.1502 0.1502 0.3606 1 0
2 23 47 0 0 0 0 0 1.0012 0 0.998 -0.3056 0.3056 0.3139 1.1182 0.7773 -0.1869 0.6205 0.761 3.3708 -0.0325 0.0325 0.539 0 0
2 24 51 10 0 0 0 0 1.004 0 0.9951 0.515 0.515 0.5525 1.4543 0.6961 0.3629 0.7121 0.9157 3.7772 -0.0373 0.0373 0.7103 1 0
