cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
9 1 283 0 0 0 0 0 1.0073 0 0.9879 -0.1707 0.202 0.2676 2.0835 0.9329 -0.126 0.334 0.4314 2.5077 -7e-04 7e-04 0.2267 0 0
9 2 280 0 0 0 1 0 1.0103 0 0.9847 -0.0563 0.1589 0.2105 1.677 0.9248 -0.0716 0.3415 0.4308 2.484 -0.0114 0.0114 0.2172 0 1
9 3 281 0 0 0 1 0 1.0035 0 0.9905 -0.1435 0.209 0.2413 1.471 0.9281 -0.165 0.3609 0.4561 2.3887 0.0061 0.0061 0.2158 0 1
9 4 264 0 0 0 1 0 1.0063 0 0.9776 0.0918 0.1804 0.2179 1.2154 0.9183 0.1073 0.3533 0.4432 2.5802 -0.057 0.057 0.2177 0 1
9 5 273 0 0 0 1 0 1.0033 0 0.984 -0.0268 0.1583 0.188 1.429 0.9209 -0.026 0.3497 0.4381 2.4362 -0.0153 0.0153 0.2178 0 1
9 6 271 0 0 0 0 0 1.0036 0 0.9819 -0.0206 0.1813 0.2344 1.4575 0.9318 0.0038 0.3323 0.4125 2.5571 -0.0309 0.0309 0.2271 0 0
9 7 285 0 0 0 1 0 1.0045 0 0.9665 -0.2429 0.2764 0.4214 2.3499 0.9236 -0.1213 0.3519 0.4447 2.7405 0.0062 0.0062 0.2215 0 1
9 8 354 0 0 0 0 0 1.0024 0 0.9851 -0.015 0.1682 0.2068 1.2625 0.9351 -7e-04 0.3495 0.4419 2.4873 0.058 0.058 0.1979 0 0
9 9 275 0 0 0 0 0 1.0024 0 0.9745 -0.1409 0.2239 0.3102 1.6554 0.9185 -0.1537 0.3563 0.447 2.4775 -0.0147 0.0147 0.2303 0 0
9 10 330 0 0 0 0 0 1.0022 0 0.9823 -0.224 0.2654 0.3468 1.6986 0.9159 -0.1818 0.4086 0.5141 2.5105 0.0406 0.0406 0.2276 0 0
9 11 285 0 0 0 0 0 1.0043 0 0.9855 0.1174 0.1672 0.2152 1.5476 0.9177 0.1145 0.3701 0.4733 2.6265 -0.0034 0.0034 0.2157 0 0
9 12 270 0 0 0 0 0 1.0013 0 0.9808 -0.1198 0.2586 0.3 1.583 0.9216 -0.1604 0.3669 0.4556 2.4862 -0.0376 0.0376 0.2158 0 0
9 13 280 0 0 0 1 0 1.0062 0 0.9635 -0.0351 0.2233 0.3698 2.3066 0.9369 -0.0452 0.3257 0.4013 2.7584 0.02 0.02 0.2132 0 1
9 14 281 0 0 0 0 0 1.0075 0 0.9753 -0.0829 0.1995 0.3276 2.1708 0.9334 -0.0884 0.3458 0.4292 2.5976 -0.0011 0.0011 0.2073 0 0
9 15 277 0 0 0 1 0 1.0115 0 0.9811 0.1504 0.2234 0.3955 2.4082 0.9343 0.0506 0.3468 0.441 2.426 0.005 0.005 0.2141 0 1
9 16 287 0 0 0 1 0 1.0067 0 0.9833 -0.2547 0.2866 0.3476 2.232 0.9231 -0.2029 0.3941 0.4923 2.7273 0.0047 0.0047 0.2251 0 1
9 17 282 0 0 0 1 0 1.0084 0 0.9827 -0.0715 0.2146 0.2783 1.6905 0.9225 -0.0277 0.3521 0.4518 2.5827 0.0168 0.0168 0.2275 0 1
9 18 264 0 0 0 0 0 1.0017 0 0.9877 0.1569 0.1747 0.2289 1.2293 0.9236 0.1603 0.358 0.4464 2.5195 -0.0132 0.0132 0.2117 0 0
9 19 295 0 0 0 0 0 1.0059 0 0.9941 0.1062 0.1701 0.2092 1.8151 0.9206 0.1108 0.3806 0.478 2.6776 0.0118 0.0118 0.2212 0 0
9 20 316 0 0 0 1 0 1.0066 0 0.9889 -0.0769 0.1795 0.2142 1.6604 0.9193 -0.1044 0.3633 0.4484 2.6137 0.0503 0.0503 0.2177 0 1
9 21 303 0 0 0 1 0 1.0038 0 0.9764 -0.1322 0.2246 0.344 1.569 0.934 -0.069 0.3416 0.4403 2.6138 0.0483 0.0483 0.2028 0 1
9 22 274 0 0 0 1 0 1.01 0 0.9881 -0.16 0.2192 0.2804 1.838 0.927 -0.1543 0.3576 0.4487 2.2466 0.038 0.038 0.2133 0 1
9 23 270 0 0 0 1 0 1.0027 0 0.9851 0.0579 0.1596 0.2059 1.1075 0.934 0.0304 0.3282 0.4158 2.6419 0.0022 0.0022 0.2124 0 1
9 24 276 0 0 0 0 0 1.0051 0 0.9845 -0.2116 0.2135 0.2615 1.1048 0.927 -0.2032 0.367 0.467 2.7243 -0.0423 0.0423 0.2268 0 0
