cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
10 1 507 0 0 0 1 0 1.0025 0 0.3972 -0.009 0.0838 0.107 0.5525 0.9953 0.0018 0.1159 0.1541 1.4461 0.8352 -0.0201 0.4877 0.6168 2.9977 -0.0888 0.0888 0.2335 0 1
10 2 604 0 0 0 0 0 1.0063 0 0.9793 -0.0038 0.1083 0.116 0.7766 0.9894 0.0833 0.1527 0.1891 2.0904 0.8513 0.0789 0.5212 0.6447 3.1816 0.0376 0.0376 0.2033 0 0
10 3 562 0 0 0 1 0 1.0055 0 0.8708 0.0379 0.0948 0.1121 0.6763 0.9905 -0.0164 0.1175 0.1457 1.0834 0.8515 0.0204 0.4821 0.6037 2.9803 0.0345 0.0345 0.2034 0 1
10 4 540 0 0 0 0 0 1.0062 0 0.9764 -0.0837 0.0926 0.1008 0.595 0.9948 0.0938 0.184 0.2551 1.6031 0.841 -0.0013 0.4828 0.6097 3.1409 0.0622 0.0622 0.2138 0 0
10 5 555 0 0 0 1 0 1.0048 0 0.6691 -0.054 0.0881 0.112 0.5516 0.9904 -0.014 0.1349 0.1871 1.7206 0.8302 -0.0529 0.5396 0.6826 3.4041 0.0989 0.0989 0.2138 0 1
10 6 515 0 0 0 0 0 1.0083 0 0.9927 0.0265 0.0537 0.0692 0.8221 0.9979 0.0513 0.0807 0.1105 1.5406 0.8777 0.0128 0.4402 0.5507 2.8509 -0.076 0.076 0.2076 0 0
10 7 502 0 0 0 1 0 1.0023 0 0.9607 -0.0358 0.0643 0.0753 0.5958 0.9906 -0.0959 0.1603 0.1733 1.6943 0.8213 -0.1189 0.5109 0.6404 3.2448 0.017 0.017 0.2181 0 1
10 8 492 0 0 0 0 0 1.0054 0 0.8729 0.006 0.0883 0.1138 0.7027 0.9872 0.1343 0.1922 0.237 1.3945 0.848 0.1364 0.4899 0.6129 3.1688 -0.0336 0.0336 0.2298 0 0
10 9 506 0 0 0 0 0 1.0017 0 -0.4764 0.0116 0.0962 0.1288 0.5119 0.9909 0.0517 0.1327 0.1827 1.7401 0.7919 0.1159 0.5625 0.7067 3.3598 0.0223 0.0223 0.2405 0 0
10 10 756 0 0 0 1 0 1.0034 0 0.9809 0.0346 0.0584 0.0741 0.6864 0.9952 -0.0321 0.085 0.1245 1.1941 0.8795 -0.0242 0.4764 0.5928 3.1478 0.0932 0.0932 0.193 0 1
10 11 522 0 0 0 1 0 1.0035 0 0.9624 0.0426 0.0661 0.0937 0.7068 0.9941 0.1005 0.1313 0.1741 1.3804 0.8598 0.1826 0.5042 0.6319 2.8806 -0.0212 0.0212 0.2107 0 1
10 12 487 0 0 0 0 0 1.0024 0 0.8971 0.0636 0.08 0.1228 0.6458 0.9886 -0.1454 0.2325 0.2601 1.5304 0.8365 -0.1902 0.55 0.6896 3.1183 -0.0551 0.0551 0.2299 0 0
10 13 491 0 0 0 1 0 1.0034 0 0.8823 -0.0251 0.0897 0.1103 0.7265 0.9952 0.2014 0.2183 0.2609 1.6481 0.8337 0.1152 0.5483 0.6783 3.1256 0.0107 0.0107 0.2419 0 1
10 14 537 0 0 0 0 0 1.0047 0 0.9572 -0.0491 0.0919 0.1199 0.7825 0.9871 0.0091 0.1339 0.2242 2.5999 0.8691 0.0356 0.46 0.5725 2.9358 0.0287 0.0287 0.2136 0 0
10 15 512 0 0 0 0 0 1.0015 0 0.9108 0.0859 0.122 0.1308 0.6975 0.9905 0.0128 0.1042 0.1587 1.195 0.884 -0.0496 0.4259 0.5377 2.7896 -0.0399 0.0399 0.1891 0 0
10 16 503 0 0 0 1 0 1.0039 0 0.8683 0.0425 0.101 0.112 0.5653 0.9975 0.0235 0.0744 0.0934 1.4984 0.8226 0.0068 0.5265 0.6601 2.9668 -0.0098 0.0098 0.2358 0 1
10 17 530 0 0 0 0 0 1.0036 0 0.8164 0.0798 0.0822 0.1412 0.5728 0.9934 -0.0755 0.1136 0.158 1.3653 0.8513 -0.0321 0.5135 0.6601 2.9064 -0.0378 0.0378 0.2383 0 0
10 18 542 0 0 0 1 0 1.0032 0 0.9723 -0.1256 0.1256 0.1563 0.6725 0.9938 -0.0946 0.1936 0.2854 2.2571 0.8453 -0.0372 0.4745 0.5874 3.1184 0.0078 0.0078 0.2252 0 1
10 19 520 0 0 0 2 0 1.0057 0 0.7957 -0.1693 0.1693 0.2242 0.5785 0.996 -0.1222 0.154 0.1766 1.0952 0.8719 -0.1411 0.4499 0.5682 2.7715 -0.0177 0.0177 0.2182 0 1
10 20 504 0 0 0 0 0 1.0036 0 0.9316 0.0418 0.1055 0.1146 0.6581 0.991 -0.0831 0.1329 0.1656 1.2152 0.8494 -0.0115 0.4565 0.5791 2.6857 -0.0933 0.0933 0.2238 0 0
10 21 539 0 0 0 0 0 1.0075 0 0.792 0.0209 0.1459 0.1675 0.6271 0.9907 0.1355 0.1834 0.2333 1.763 0.8409 0.0368 0.4973 0.6383 3.1277 0.0252 0.0252 0.2265 0 0
10 22 574 0 0 0 2 0 1.0074 0 0.7935 -0.0041 0.0881 0.1161 0.6043 0.996 -0.1152 0.1392 0.1719 1.6688 0.8671 -0.068 0.4624 0.5781 2.7998 2e-04 2e-04 0.2146 0 1
10 23 502 0 0 0 1 0 1.004 0 0.2255 0.0418 0.0822 0.1009 0.5663 0.9957 0.0396 0.133 0.172 1.4621 0.8407 0.0205 0.5104 0.6357 3.0317 -0.0135 0.0135 0.2197 0 1
10 24 497 0 0 0 1 0 1.0042 0 0.9351 0.0274 0.1162 0.1375 0.8265 0.9888 0.095 0.1358 0.1928 2.1185 0.838 0.0668 0.5249 0.668 2.9486 -0.0613 0.0613 0.2306 0 1
