cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
17 1 224 0 0 0 0 0 1.0039 0 0.5883 -0.1521 0.1787 0.2635 1.3603 0.9555 0.215 0.3319 0.5299 6.5262 0.9061 0.105 0.375 0.4634 2.5139 -0.0342 0.0342 0.3998 0 0
17 2 220 0 0 0 0 0 1.002 0 0.5966 -0.1293 0.2542 0.2667 1.1827 0.937 -0.4821 0.6946 1.1168 16.5268 0.8096 -0.3489 0.5776 0.7126 2.7976 -0.0052 0.0052 0.4334 0 0
17 3 204 0 0 0 0 0 1.005 0 0.8043 0.0044 0.1936 0.2331 1.2468 0.9359 0.4247 0.4854 0.8966 15.7924 0.9177 0.0953 0.3967 0.4884 2.4494 -0.1926 0.1926 0.4675 0 0
17 4 261 0 0 0 0 0 1.0098 0 0.8783 -0.0937 0.1436 0.1753 1.1978 0.9822 0.3442 0.3725 0.5116 7.0097 0.9109 0.1912 0.3956 0.5103 2.4788 0.0653 0.0653 0.3784 0 0
17 5 224 0 0 0 0 0 1.0073 0 0.6341 0.0464 0.2693 0.3514 1.5269 0.9496 -0.0484 0.335 0.4297 7.4647 0.9236 -0.1353 0.3719 0.4602 2.2268 -0.0334 0.0334 0.3971 0 0
17 6 235 0 0 0 0 0 1.0045 0 0.4441 -7e-04 0.1495 0.1961 1.0566 0.9705 0.0404 0.2856 0.4131 10.1348 0.9066 -0.0429 0.4069 0.5007 2.8112 0.0494 0.0494 0.3778 0 0
17 7 245 0 0 0 2 0 1.0029 0 0.5129 -0.0699 0.1908 0.2728 1.2173 0.983 0.2941 0.3102 0.3968 3.5811 0.9281 0.2327 0.3897 0.4895 2.5136 0.0586 0.0586 0.3801 0 1
17 8 285 0 0 0 2 0 1.0044 0 0.7138 -0.0109 0.219 0.2353 1.2426 0.9647 0.5241 0.5415 0.6695 6.5855 0.8872 0.3939 0.5335 0.6463 2.8303 0.0668 0.0668 0.4139 0 1
17 9 240 0 0 0 1 0 1.0029 0 0.937 0.087 0.1813 0.1968 1.5707 0.9578 0.1606 0.3493 0.4344 5.406 0.9453 0.1819 0.3724 0.465 2.5411 -0.0026 0.0026 0.3906 0 1
17 10 225 0 0 0 1 0 1.0017 0 0.6823 -0.1036 0.1972 0.2365 1.1366 0.9592 0.0014 0.3148 0.4004 4.433 0.8942 0.0652 0.416 0.4998 2.4841 0.0154 0.0154 0.3728 0 1
17 11 214 0 0 0 0 0 1.0012 0 0.5768 -0.0324 0.1645 0.2081 1.1366 0.9732 0.0935 0.2782 0.3506 5.9069 0.8595 0.1666 0.4271 0.5406 2.4494 -0.0773 0.0773 0.4171 0 0
