cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
15 1 674 0 0 0 1 0 1.0042 0 0.9883 -0.2639 0.2667 0.321 2.0684 0.9367 -0.2289 0.3493 0.4405 2.2505 -0.0372 0.0372 0.1834 0 1
15 2 726 0 0 0 0 0 1.0058 0 0.9898 0.0164 0.1168 0.1419 1.0147 0.9508 0.0389 0.2738 0.3558 2.5328 -0.009 0.009 0.1661 0 0
15 3 815 0 0 0 1 0 1.0022 0 0.9891 -0.1215 0.1859 0.2675 1.9487 0.9505 -0.1166 0.2956 0.3821 2.4041 0.0225 0.0225 0.1677 0 1
15 4 723 0 0 0 1 0 1.009 0 0.981 0.1036 0.1674 0.2008 0.9085 0.9529 0.0989 0.2737 0.3508 2.622 -0.0333 0.0333 0.1748 0 1
15 5 682 0 0 0 1 0 1.0036 0 0.9907 0.0135 0.0988 0.1311 1.091 0.9472 -0.0264 0.2789 0.3506 2.2621 -0.0197 0.0197 0.1809 0 1
15 6 826 0 0 0 1 0 1.0018 0 0.987 -0.0588 0.1299 0.17 1.0994 0.9448 -0.0623 0.2845 0.3677 2.6578 0.0079 0.0079 0.1816 0 1
15 7 623 0 0 0 1 0 1.0045 0 0.9929 -0.0653 0.1154 0.1664 1.3546 0.9477 -0.0471 0.2851 0.3655 2.3282 -0.0494 0.0494 0.1803 0 1
15 8 640 0 0 0 1 0 1.0053 0 0.9933 -0.0148 0.1251 0.1497 1.2361 0.9431 -0.0141 0.3081 0.3852 2.6019 -0.025 0.025 0.1803 0 1
15 9 866 0 0 0 0 0 1.006 0 0.9885 -0.0786 0.1418 0.1923 1.4037 0.9466 -0.0481 0.2941 0.3687 2.6216 -0.005 0.005 0.1727 0 0
15 10 955 0 0 0 1 0 1.0036 0 0.991 -0.0116 0.109 0.1417 1.2682 0.9516 -0.0055 0.3069 0.3898 2.6669 0.0927 0.0927 0.1529 0 1
15 11 680 0 0 0 1 0 1.0101 0 0.987 -0.1119 0.1915 0.2217 1.6953 0.948 -0.1098 0.3071 0.3963 2.4572 -0.0319 0.0319 0.1714 0 1
15 12 631 0 0 0 1 0 1.0071 0 0.9918 -0.043 0.1099 0.171 1.4127 0.9387 -0.0395 0.2952 0.3748 2.171 -0.1266 0.1266 0.1824 0 1
15 13 651 0 0 0 1 0 1.0047 0 0.9914 -0.0704 0.122 0.1497 1.0591 0.9416 -0.0331 0.2797 0.3647 2.3849 -0.0467 0.0467 0.1853 0 1
15 14 614 0 0 0 1 0 1.009 0 0.9917 0.0629 0.1329 0.1867 1.6301 0.9457 0.0286 0.3014 0.3801 2.1986 -0.0505 0.0505 0.1728 0 1
15 15 619 0 0 0 1 0 1.0034 0 0.9706 0.1461 0.2556 0.4013 2.4014 0.94 0.0937 0.334 0.43 2.4376 -0.0266 0.0266 0.1806 0 1
15 16 698 0 0 0 1 0 1.0036 0 0.9851 0.0091 0.1591 0.2195 1.4429 0.9509 0.0097 0.2941 0.3737 2.6374 -0.006 0.006 0.1693 0 1
15 17 951 0 0 0 0 0 1.0046 0 0.9852 0.0961 0.1585 0.2121 1.1061 0.9453 0.064 0.3104 0.3999 2.8578 0.0954 0.0954 0.1684 0 0
15 18 749 0 0 0 3 0 1.0055 0 0.9906 -0.1354 0.1676 0.1947 1.4353 0.945 -0.1495 0.3218 0.4082 2.5654 -0.0145 0.0145 0.1653 0 1
15 19 615 0 0 0 1 0 1.0074 0 0.99 0.0684 0.1687 0.2263 2.0808 0.9428 -0.0079 0.3019 0.381 2.4759 -0.0682 0.0682 0.1884 0 1
15 20 961 0 0 0 0 0 1.0052 0 0.9922 0.0114 0.1467 0.1816 1.9622 0.9542 0.0101 0.2918 0.3635 2.2199 0.0626 0.0626 0.1553 0 0
15 21 792 0 0 0 0 0 1.0041 0 0.9922 -0.0167 0.121 0.1514 1.3449 0.9551 0.0087 0.2686 0.3412 2.3641 0.023 0.023 0.1646 0 0
15 22 884 0 0 0 0 0 1.0031 0 0.9881 0.078 0.1727 0.2327 1.7695 0.9509 0.0541 0.2917 0.3737 2.094 0.0512 0.0512 0.1687 0 0
15 23 755 0 0 0 1 0 1.0075 0 0.9884 -0.0133 0.1225 0.1557 1.3617 0.9459 -9e-04 0.2824 0.3542 2.192 0.0193 0.0193 0.1802 0 1
15 24 711 0 0 0 1 0 1.004 0 0.9876 0.0363 0.141 0.193 1.4854 0.9508 0.0285 0.303 0.378 2.4519 -0.0121 0.0121 0.1674 0 1
